,timestamp,mx,my,mz,mAc
271,32100.0,0.77,13.73,40.91,ACCURACY_VERYGOOD
272,32200.0,0.05,17.39,38.57,ACCURACY_VERYGOOD
273,32300.0,1.31,24.29,34.97,ACCURACY_VERYGOOD
274,32400.0,-2.22,24.95,35.15,ACCURACY_VERYGOOD
275,32500.0,-4.38,18.84,38.09,ACCURACY_VERYGOOD
276,32600.0,-3.72,16.92,41.63,ACCURACY_VERYGOOD
277,32700.0,-3.72,17.94,40.5,ACCURACY_VERYGOOD
278,32800.0,-1.01,18.18,39.84,ACCURACY_VERYGOOD
279,32900.0,-0.41,23.51,36.54,ACCURACY_VERYGOOD
280,33000.0,2.33,24.84,34.79,ACCURACY_VERYGOOD
281,33100.0,-0.47,23.27,37.13,ACCURACY_VERYGOOD
282,33200.0,-1.97,22.37,35.34,ACCURACY_VERYGOOD
283,33300.0,-1.97,25.55,32.09,ACCURACY_VERYGOOD
284,33400.0,-2.03,26.34,27.35,ACCURACY_VERYGOOD
285,33500.0,-5.51,29.15,27.53,ACCURACY_VERYGOOD
286,33600.0,-6.17,24.89,31.85,ACCURACY_VERYGOOD
287,33700.0,-7.61,21.84,34.31,ACCURACY_VERYGOOD
288,33800.0,-6.89,20.69,33.23,ACCURACY_VERYGOOD
289,33900.0,-6.23,19.19,33.47,ACCURACY_VERYGOOD
290,34000.0,-4.13,18.77,34.73,ACCURACY_VERYGOOD
291,34100.0,-4.19,20.93,32.57,ACCURACY_VERYGOOD
292,34200.0,-5.57,20.21,32.34,ACCURACY_VERYGOOD
293,34300.0,-4.85,15.11,39.18,ACCURACY_VERYGOOD
294,34400.0,-7.73,13.31,37.79,ACCURACY_VERYGOOD
295,34500.0,-6.35,14.39,36.77,ACCURACY_VERYGOOD
296,34600.0,-9.84,17.21,34.79,ACCURACY_VERYGOOD
297,34700.0,-14.69,13.97,37.97,ACCURACY_VERYGOOD
298,34800.0,-17.45,10.26,38.15,ACCURACY_VERYGOOD
299,34900.0,-18.84,3.29,39.41,ACCURACY_VERYGOOD
300,35000.0,-18.77,-3.83,41.27,ACCURACY_VERYGOOD
301,35100.0,-15.29,-2.7,42.36,ACCURACY_VERYGOOD
302,35200.0,-11.81,-4.19,42.54,ACCURACY_VERYGOOD
303,35300.0,-9.0,-6.17,44.09,ACCURACY_VERYGOOD
304,35400.0,-9.71,-1.37,42.77,ACCURACY_VERYGOOD
305,35500.0,-9.0,5.51,41.52,ACCURACY_VERYGOOD
306,35600.0,-10.43,9.23,41.27,ACCURACY_VERYGOOD
307,35700.0,-9.0,10.13,43.02,ACCURACY_VERYGOOD
308,35800.0,-9.0,8.34,39.59,ACCURACY_VERYGOOD
309,35900.0,-6.96,16.44,37.25,ACCURACY_VERYGOOD
310,36000.0,-4.13,22.68,33.59,ACCURACY_VERYGOOD
311,36100.0,-5.51,21.65,34.61,ACCURACY_VERYGOOD
312,36200.0,-6.96,19.02,35.93,ACCURACY_VERYGOOD
313,36300.0,-7.61,12.05,41.52,ACCURACY_VERYGOOD
314,36400.0,-9.71,7.5,42.18,ACCURACY_VERYGOOD
315,36500.0,-7.61,9.05,41.93,ACCURACY_VERYGOOD
316,36600.0,-4.85,14.51,40.86,ACCURACY_VERYGOOD
317,36700.0,-2.75,19.92,37.68,ACCURACY_VERYGOOD
318,36800.0,-4.85,24.71,36.41,ACCURACY_VERYGOOD
319,36900.0,-3.41,22.5,36.36,ACCURACY_VERYGOOD
320,37000.0,-2.75,20.34,36.36,ACCURACY_VERYGOOD
321,37100.0,-0.65,23.57,33.18,ACCURACY_VERYGOOD
322,37200.0,-1.37,25.79,33.18,ACCURACY_VERYGOOD
323,37300.0,-2.03,23.1,32.27,ACCURACY_VERYGOOD
324,37400.0,-4.13,22.02,35.52,ACCURACY_VERYGOOD
325,37500.0,-5.51,20.52,35.75,ACCURACY_VERYGOOD
326,37600.0,-3.41,21.6,36.77,ACCURACY_VERYGOOD
327,37700.0,-2.03,24.23,35.52,ACCURACY_VERYGOOD
328,37800.0,-3.41,24.47,34.86,ACCURACY_VERYGOOD
329,37900.0,-3.41,21.65,34.61,ACCURACY_VERYGOOD
330,38000.0,-3.41,19.07,38.09,ACCURACY_VERYGOOD
331,38100.0,-2.75,19.19,35.34,ACCURACY_VERYGOOD
332,38200.0,-2.03,20.03,32.75,ACCURACY_VERYGOOD
333,38300.0,-0.65,20.87,30.17,ACCURACY_VERYGOOD
334,38400.0,-2.75,21.35,31.01,ACCURACY_VERYGOOD
335,38500.0,-4.13,18.95,31.67,ACCURACY_VERYGOOD
336,38600.0,-5.51,14.57,33.77,ACCURACY_VERYGOOD
337,38700.0,-4.85,18.11,32.09,ACCURACY_VERYGOOD
338,38800.0,-5.51,17.21,32.52,ACCURACY_VERYGOOD
339,38900.0,-4.85,21.18,31.67,ACCURACY_VERYGOOD
340,39000.0,-3.41,19.02,33.77,ACCURACY_VERYGOOD
341,39100.0,-4.85,15.47,33.41,ACCURACY_VERYGOOD
342,39200.0,-6.96,9.84,35.09,ACCURACY_VERYGOOD
343,39300.0,-7.61,10.73,36.77,ACCURACY_VERYGOOD
344,39400.0,-8.34,14.81,33.18,ACCURACY_VERYGOOD
345,39500.0,-9.0,19.13,31.01,ACCURACY_VERYGOOD
346,39600.0,-9.71,16.31,32.93,ACCURACY_VERYGOOD
347,39700.0,-9.71,15.29,34.02,ACCURACY_VERYGOOD
348,39800.0,-11.09,14.39,34.43,ACCURACY_VERYGOOD
349,39900.0,-9.71,17.87,34.86,ACCURACY_VERYGOOD
350,40000.0,-9.0,16.19,37.86,ACCURACY_VERYGOOD
351,40100.0,-9.0,17.45,36.11,ACCURACY_VERYGOOD
352,40200.0,-9.71,18.77,36.54,ACCURACY_VERYGOOD
353,40300.0,-10.43,14.63,38.04,ACCURACY_VERYGOOD
354,40400.0,-11.81,11.39,39.11,ACCURACY_VERYGOOD
355,40500.0,-13.19,16.68,38.7,ACCURACY_VERYGOOD
356,40600.0,-13.92,19.26,37.5,ACCURACY_VERYGOOD
357,40700.0,-12.47,26.39,35.52,ACCURACY_VERYGOOD
358,40800.0,-13.92,25.97,36.77,ACCURACY_VERYGOOD
359,40900.0,-16.68,20.39,42.77,ACCURACY_VERYGOOD
360,41000.0,-17.39,19.5,43.13,ACCURACY_VERYGOOD
361,41100.0,-13.92,21.71,45.36,ACCURACY_VERYGOOD
362,41200.0,-14.57,13.43,48.36,ACCURACY_VERYGOOD
363,41300.0,-11.81,17.39,49.61,ACCURACY_VERYGOOD
364,41400.0,-11.09,17.45,51.71,ACCURACY_VERYGOOD
365,41500.0,-13.19,10.73,56.63,ACCURACY_VERYGOOD
366,41600.0,-17.39,8.69,63.05,ACCURACY_VERYGOOD
367,41700.0,-21.6,16.61,67.79,ACCURACY_VERYGOOD
368,41800.0,-27.18,31.61,75.47,ACCURACY_VERYGOOD
369,41900.0,-30.65,52.19,79.37,ACCURACY_GOOD
370,42000.0,-29.93,68.4,83.22,ACCURACY_GOOD
371,42100.0,-27.18,76.31,81.47,ACCURACY_GOOD
372,42200.0,-26.45,81.59,71.87,ACCURACY_GOOD
373,42300.0,-20.15,92.75,57.77,ACCURACY_GOOD
374,42400.0,-16.02,99.36,46.43,ACCURACY_GOOD
375,42500.0,-9.71,104.39,21.84,ACCURACY_GOOD
376,42600.0,-8.34,101.63,25.92,ACCURACY_GOOD
377,42700.0,-9.0,95.33,29.57,ACCURACY_GOOD
378,42800.0,-6.23,90.0,34.86,ACCURACY_GOOD
379,42900.0,-7.61,85.13,31.85,ACCURACY_VERYGOOD
380,43000.0,-6.23,78.18,35.27,ACCURACY_VERYGOOD
381,43100.0,-4.13,78.05,26.76,ACCURACY_VERYGOOD
382,43200.0,-2.75,76.37,27.59,ACCURACY_VERYGOOD
383,43300.0,-6.89,65.51,36.11,ACCURACY_VERYGOOD
384,43400.0,-5.51,62.03,37.79,ACCURACY_VERYGOOD
385,43500.0,-3.41,58.13,40.86,ACCURACY_VERYGOOD
386,43600.0,-6.23,53.81,40.79,ACCURACY_VERYGOOD
387,43700.0,-5.51,58.25,33.71,ACCURACY_VERYGOOD
388,43800.0,-5.51,58.37,28.85,ACCURACY_VERYGOOD
389,43900.0,-9.0,56.09,33.77,ACCURACY_VERYGOOD
390,44000.0,-7.61,54.53,29.69,ACCURACY_VERYGOOD
391,44100.0,-4.13,52.43,24.77,ACCURACY_VERYGOOD
392,44200.0,-4.13,47.15,23.1,ACCURACY_VERYGOOD
393,44300.0,3.48,45.36,19.68,ACCURACY_VERYGOOD
394,44400.0,2.09,45.36,19.68,ACCURACY_VERYGOOD
395,44500.0,-0.65,41.93,21.35,ACCURACY_VERYGOOD
396,44600.0,-0.65,40.2,22.19,ACCURACY_VERYGOOD
397,44700.0,-1.31,38.87,23.93,ACCURACY_VERYGOOD
398,44800.0,-0.65,38.93,26.09,ACCURACY_VERYGOOD
