,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_xz,sp_cov_a_yz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude
0,-5.952793431282044,-2.287779414653778,7.099376678466797,9.543281683883743,0.00281251849425682,0.0005290444597513413,0.0009659673830451803,0.0007372255323596591,0.0009009282729173821,0.001109663397037856,0.0004463335621769748,-0.0011387506941265277,-0.00035508838862942084,-7.663221823811486e-05,0.43358917582885925,0.29373641723061056,0.3377644144380329,0.30962462176667405,2.6439634017875804,2.712190406147341,2.6587159248494796,2.6587613593689152
1,-5.938218784332276,-2.3066936254501345,7.107457089424133,9.544867773273348,0.002541518327435414,0.00323682939453204,0.0006082706601935221,0.0008321773529887898,0.00018197538906022988,0.0005620360344222087,0.0005792392428672315,-0.001202404985756051,-0.0004609691965350989,-3.4432919463872815e-05,0.449455953140871,0.4883875916394384,0.30455633912338537,0.32506801516149203,2.812959914432003,2.872559722115376,2.7276616605741135,2.7005525008703004
2,-5.9450122833251955,-2.3210887551307677,7.0967730522155765,9.544599424198065,0.0014476204479873874,0.003000666287055172,0.0008505296415215085,0.0004921262008635229,-0.0010093969863180054,0.000557646716663999,-0.0002966351320873082,-0.00024362798816210496,-0.0003149551793454171,0.00035617003790111904,0.3930194920228057,0.4723550218554567,0.32917829967113904,0.2827666479277906,2.821184891601286,2.8516504230891924,2.7346303982893705,2.672369308860093
3,-5.956923413276672,-2.3009176373481752,7.099795699119568,9.549294901593267,0.0009440735171061243,0.0012461609539578377,0.0011299713737302154,0.0003984975766632749,-0.0008683102448317618,0.0006256279713080745,-0.0004879750406611299,8.537085099102491e-05,-0.00012177368272151951,0.0005676852094409112,0.3476613140287497,0.37664812340851606,0.37152653627203003,0.2747334291863616,2.787231586001512,2.8263356914813915,2.842775426116466,2.748539533168639
4,-5.959856367111206,-2.303700864315033,7.102668690681457,9.553866436148837,0.00033255172459480256,0.0008751640881121476,0.0006861874647705402,0.00027731239030113255,-0.00035917432350779046,0.00020042891633358,-2.999809263757163e-05,2.7833175367745634e-05,-8.66168251879751e-06,0.00039290652830985273,0.25685596069984007,0.3355986459832783,0.31769871557991264,0.2540493676480276,2.716575635944741,2.739095180607183,2.7492234450189215,2.7604015478599004
5,-5.953930735588074,-2.316719317436218,7.099795627593994,9.551143913219843,0.0001677750442438194,0.00047183367759687537,0.00029853832140457184,0.00012499181044949576,-0.00012783822366277303,9.813030292685894e-05,8.75320336753769e-06,-7.427549319356111e-07,-2.7905239682455776e-05,0.0001585299814037135,0.21721537629336116,0.3035607533395428,0.2482330236735049,0.2075207992679263,2.686236390664346,2.8850048996256388,2.6462383965568517,2.763613610249629
6,-5.956983327865601,-2.3171682357788086,7.104434394836426,9.55659362559227,0.00021251648234666667,0.0003112794193528191,0.00019996451899619876,0.0001188627312067163,-6.635540203684427e-05,7.13268928656781e-05,1.686654987727302e-05,-6.345634188164921e-05,-2.1433959529149742e-05,9.987785805315244e-05,0.23830681874732365,0.27435323367506215,0.22596324987808333,0.21101332078259508,2.762018595032864,2.9009321780815833,2.6660410116059734,2.8306455478216264
7,-5.96356737613678,-2.3079505562782288,7.099436569213867,9.55479172298408,0.00020210757278511004,0.0011055583538915536,0.0002652466500254277,0.00023222903355795514,9.906089631858159e-05,0.00012128793750171318,-7.041191315693502e-05,-6.03019309480604e-05,-0.00038161713027705537,0.0001378907141643503,0.244057072407597,0.36823313951619063,0.2491581027143754,0.24356920922897518,2.8704234223173635,2.825033558996478,2.776929120245757,2.7766465752162413
8,-5.961262965202332,-2.2951715111732485,7.096683192253113,9.54824400893367,0.00013932551948802666,0.0014880523128344967,0.00017010012686628924,0.0001312496057466198,0.0001284530700717601,9.274277420409024e-05,0.0001586688213098781,-4.9437325754708935e-05,-0.00032159939520936474,3.023357891555428e-05,0.1814242720391532,0.38145060317964097,0.21493622579681562,0.21051562758418604,2.4146337566494624,2.7177403433475558,2.628555502778217,2.7641384953775145
9,-5.967368149757386,-2.2917597889900208,7.105751156806946,9.557952028778477,0.00031942099694967375,0.0007818878433626328,0.00018189991219454946,0.0001232963347461533,-1.1895852925123503e-05,8.418038504487101e-05,0.00018254664029888142,-0.0001341930567433298,-4.390720421646295e-05,3.893122386637693e-05,0.25818146729525315,0.3251132498366951,0.22603268735784413,0.19336999233396315,2.7156069483300875,2.70999617253216,2.7516975653120497,2.620786828039413
10,-5.970061612129212,-2.2951116800308227,7.104763531684876,9.559690437201153,0.00047198476638222455,0.00039761279574637205,0.00018386350566946288,0.00016594788557780434,-4.213849980726988e-05,0.00012880066701475082,2.9594062659483652e-05,-0.00018930663654678545,-4.662549389863617e-05,4.904892782047635e-05,0.29208930641700376,0.28439196728291155,0.23913327284958355,0.22579052833923632,2.795293946585542,2.8462101156316986,2.8578119331490766,2.810070692739602
11,-5.958150458335877,-2.3016358494758604,7.0981196641921995,9.548883655989107,0.000555839222054625,0.0002544148239698091,0.00014109118281902168,0.00011782874107615138,-0.00017268438893378423,0.000162559237801479,-3.271667393780815e-05,-0.0001846291579912957,2.2126728236486516e-05,1.0911459623327172e-05,0.3124939155522174,0.2499299884173669,0.217406118691458,0.21080377725647179,2.8633652357284105,2.8060949682221357,2.7865782766167815,2.8386161617512444
12,-5.9530627727508545,-2.315103256702423,7.09401957988739,9.545925129394195,0.00052218227367457,0.0007162720762983422,0.00014236267725867158,0.0004194373770991578,0.00013218773093633357,-7.806539835991106e-06,-0.00013263315881197806,-0.0003641424641819952,-0.00035466928704356074,0.0001426970375077682,0.2926732637548103,0.3166002298862241,0.2112408296624217,0.2775984058571495,2.748397546681259,2.7178592101294483,2.757129388346524,2.7331808743636015
13,-5.96694917678833,-2.2978949785232543,7.101202178001404,9.556232314239255,0.0008941506108768518,0.007902624239016193,0.002677586907776406,0.0012639826404350542,-0.0011243409724030187,-0.0008504437238427434,0.004183758228743739,-0.000927675027295454,0.0019396648972617287,0.0015326505131979036,0.3340696749692672,0.6174791894217256,0.47245193420514375,0.37666674647048637,2.7278200619099415,2.898701696004761,2.9056376520771656,2.819226084785542
14,-5.972186493873596,-2.313606929779053,7.0865377426147464,9.552733967468559,0.0018099440330190926,0.01119092550103041,0.005372074923381783,0.0016144890927857532,-0.0014020952180939527,-9.8440017781729e-05,0.006625928975565937,-0.000870876794066667,0.0031107005242610795,0.002451462351386205,0.4123151363164278,0.6637028963130981,0.5253362775026621,0.40338563984771525,2.7949062652861922,2.8547333057728608,2.7546026000973938,2.8178244276671793
15,-5.968655014038086,-2.31190105676651,7.082108473777771,9.546695046149397,0.006652992862813044,0.006722798357404551,0.00300698372138567,0.0022809886906241497,-0.002025417197391068,0.0008070147454753695,0.0028218814571391027,-0.003094506842221941,0.0017350847689380719,0.0010281127218238397,0.578672283186978,0.5609054613684539,0.44178963702705276,0.4390815372983237,2.835005986477693,2.7657863862881915,2.646856528299374,2.8219184772287216
16,-5.967368102073669,-2.286821794509888,7.098987579345703,9.552130561394915,0.005568352011334804,0.004899119293827419,0.0005497663756183312,0.00203026427182488,-0.0014308505672943372,0.00020863080254985962,0.00038972171478235493,-0.0030050526419464693,1.3055819229669546e-05,0.0001876354196668094,0.5426100297541484,0.5214607121900622,0.3045154547602633,0.4155605160328258,2.7910757993847235,2.749750329832605,2.8018341289783226,2.7590174742923184
17,-5.961891388893127,-2.2913707733154296,7.102249717712402,9.551932915118897,0.0003805687233693731,0.003114790128287691,0.0002702386202145181,0.0006683254468704977,0.0006178280276428272,1.0733066954726745e-05,-2.5100257311046504e-05,-0.0003794578660213067,-0.001161264612474407,0.00020062670445389173,0.2719268046928607,0.46702439086693404,0.25390208280568827,0.31578828864244113,2.7574218566890143,2.753558954867126,2.772784291422472,2.7669257018090274
18,-5.963866662979126,-2.284966266155243,7.107098007202149,9.555133679784568,0.00031939206473668194,0.0009602749281628463,0.00011657779998227146,0.0003845149871645596,0.000297819665794765,-5.186444928815712e-05,-1.2849327430031304e-05,-0.0003088095648419947,-0.0004246843064947122,0.00012192301656116529,0.2670885164904381,0.3482486854436952,0.21306229475251148,0.27545426342915746,2.8082143625699043,2.7650835209974836,2.8724846862561186,2.7513094392326765
19,-5.963537502288818,-2.288258266448975,7.099705862998962,9.550258091790628,0.0003289265317346839,0.0016998217838267605,0.000148717269996724,0.00038710397156266357,0.0004069510315467234,2.8100173518684507e-06,0.00010830926996971445,-0.00030043178183374763,-0.0005814101856366365,8.197734966712229e-05,0.2542602875947962,0.3874740143970434,0.21524885565062468,0.2719411517591661,2.6762266002995596,2.6467180783420905,2.773772675066883,2.730135368105635
20,-5.967428040504456,-2.2917298316955566,7.095067048072815,9.550062762294687,0.00027433785676713053,0.001480246697379739,6.715995389006627e-05,0.0002435265746674908,0.00030094556230348687,3.7071229223786224e-05,0.00011292799117534735,-0.00021560927001058517,-0.0004591081559698639,-8.674772120913261e-07,0.2506105134435389,0.3883934594801288,0.1824869054267089,0.23525344870484272,2.7354010077272237,2.7769605754992583,2.837576470023631,2.6410048114823574
21,-5.9696725606918335,-2.3002891182899474,7.097521090507508,9.555291568588007,0.00015301607141724867,0.0003478506591715391,6.174556970527495e-05,6.701132127300418e-05,1.2385613733782627e-05,5.318114322886367e-05,3.5394530088022477e-06,-5.9025507123845567e-05,-8.883084104757543e-05,1.1807731606446598e-05,0.218702163043504,0.26196713845883013,0.17109396351795003,0.1713315037318989,2.7709957631538127,2.6839654075812005,2.710721259906298,2.648781170853313
22,-5.965572452545166,-2.291131317615509,7.095845198631286,9.549287916442243,0.00017479891462004947,0.0003926041904251357,0.00012993659096908049,0.00012552175195936011,-1.3862457685239633e-05,6.802822257142472e-05,-8.44779952968244e-05,-5.5356316931935153e-05,-0.00014857467067502165,7.430996751361576e-05,0.2198229388510633,0.2727127849961626,0.2165023109590887,0.20898314356658695,2.6629192330945206,2.7156005833651964,2.847411978683207,2.7546196555047575
23,-5.95871901512146,-2.2814347982406615,7.099975228309631,9.545771354213825,0.0003033852923827495,0.0006344030671836042,0.0001520353398010034,0.00022091367267516892,0.00015718195362224603,8.988347598772099e-05,-5.442870296316298e-05,-0.00015979640622412197,-0.0002899099167474661,7.0037798211868e-05,0.26209009619565754,0.3038042208353526,0.2233353599792566,0.233466708638449,2.7950214330311507,2.710495400193216,2.815949999830318,2.7307071982555997
24,-5.957611751556397,-2.294842338562012,7.106439566612243,9.55311751460903,0.00034722687959354087,0.0009086297414030831,0.00016177947201664533,0.00022627516859690782,0.00022019918223552932,8.012073704584764e-05,0.00011573837054560284,-0.00020954514997086038,-0.00026857218040354347,4.244859228606237e-05,0.26530909682085413,0.33056106564513327,0.21603321578133314,0.2325769945456038,2.7228005752723496,2.699500280937477,2.7260626110267623,2.676428037636784
25,-5.956354856491089,-2.304119849205017,7.105152726173401,9.553579343262344,0.0001909003216807921,0.0003155933405932225,0.00020618593828502802,0.00013210084888773947,-2.545309341359279e-06,3.70824624030158e-05,0.00011062786999697603,-9.105179651923385e-05,7.914595830690295e-06,0.00010363367252520445,0.23180988634137664,0.26553293322243615,0.2363316308476233,0.2121555037812901,2.7598158626364313,2.812366431031225,2.778384243567654,2.7847652195350787
26,-5.948573637008667,-2.2998701214790342,7.102818393707276,9.545980865229614,0.0007000108420159355,0.00017586634876755737,0.00016782362022958896,0.000211432645708326,3.5630008310241766e-05,0.00017491239244631424,3.148238392776848e-05,-0.00031405670466982694,-4.124697573589647e-05,8.26673400731719e-06,0.31730270069174726,0.22528431507427335,0.20549008932224308,0.24221429758524732,2.7325696772923376,2.73539405029855,2.559925735894621,2.828087428087414
27,-5.963208150863648,-2.3059753298759462,7.098927783966064,9.553744162654844,0.001665612599526871,0.00036721670394205077,0.00030386920021365047,0.0003596764267972369,0.0003467406811410018,0.000574881725132364,0.0001349601942389545,-0.0006947756866587416,-0.0002053961889792678,-0.00016547449589212628,0.3885623836838218,0.28310363289319046,0.25613335162913253,0.2780548594966495,2.739810259636254,2.8703771397454667,2.749654135121434,2.8434142066786126
28,-5.974969744682312,-2.313726580142975,7.100992727279663,9.564463377344762,0.0008968008274696152,0.0003785334701713121,0.0003578223969534125,0.00029858178789904274,0.00024325173192838836,0.000368298287717639,4.602174704503651e-06,-0.00034467260768835685,-0.00024009948293894105,3.459969679150479e-05,0.34036229691864817,0.25688238914812644,0.28148406760515965,0.26467530226012936,2.7653733411861414,2.625103597756415,2.8625807793492006,2.819544421154344
29,-5.963507556915284,-2.3128287553787232,7.100813174247742,9.556909249690847,0.0003019160651571282,0.00018952021264878667,0.0002735727907622102,0.0003782320540962024,4.355204808857219e-05,-3.711116852939763e-05,-0.0001420741102187523,-0.00022642449499545847,-0.00017851459524937464,0.0002608298958090874,0.27200292620750754,0.2266724708979998,0.25706581906267884,0.27909031236351434,2.8911052457955773,2.713581317107535,2.7873493279779,2.826863810127051
30,-5.959197950363159,-2.307441782951355,7.100723433494568,9.552843500175062,0.00015316443546956214,0.00016112197413648796,0.00018567738579026248,0.0002706305997838998,2.281423336099512e-05,-7.402352477560615e-05,-6.58031227412964e-05,-0.00015603917402776221,-0.00010204437642494045,0.00020005034937688816,0.21770515555757244,0.22151159316146726,0.2333292734141772,0.254074007003228,2.767819570509131,2.77020779246802,2.796930846051807,2.773219290886583
31,-5.963896560668945,-2.3021745443344117,7.101800799369812,9.555310464235635,0.00014296137074587865,0.00022547405331436028,0.00013647978972574043,0.00017475199155949408,4.467852341613003e-05,-1.4368511313624533e-05,-1.0635642162902706e-05,-0.00011066787945641946,-9.006464981372317e-05,0.00011298938780086335,0.21192576276846675,0.24020340225564427,0.19217826094988397,0.21917918750329696,2.7339067300699975,2.759421247646939,2.5737660058355,2.700643256501886
32,-5.96042492389679,-2.2969372034072877,7.099616074562073,9.550268335524766,0.00026477194482032784,0.0002659626396310068,9.523366080178315e-05,0.00010903715020095247,3.995638398022187e-05,5.3546717864908344e-05,6.849389958520553e-05,-0.00013502870169880787,-3.798357649951121e-05,2.097309790450327e-05,0.25712206985204134,0.2418937136153746,0.18469837448358326,0.20511855086771305,2.8348920675327824,2.66678816271877,2.6903478511564693,2.8085288287775456
33,-5.960544610023499,-2.294572913646698,7.1016212701797485,9.551262694409214,0.00038067076881852474,0.00019698639484571945,8.248042498854586e-05,0.00019962345980050657,-1.1167832298634784e-05,-1.1460218020510928e-05,3.640537295717246e-05,-0.00024342429865928356,-1.3333857324177034e-05,5.977876835101926e-05,0.27098445146048683,0.23357699413907215,0.19173092757194865,0.23454954914881507,2.713171482279252,2.783828064733241,2.8381855256087114,2.7827291759865123
