,cov_a_xmag,cov_a_xy,cov_a_xz,cov_a_ymag,cov_a_yz,cov_a_zmag,mean_acc_magnitude,mean_ax,mean_ay,mean_az,var_acc_magnitude,var_ax,var_ay,var_az
0,-0.00027472476638222543,-0.0002640491927264207,-0.00011010548292810109,6.657577303548592e-05,0.0002724037955790336,6.29362526930625e-05,9.524845563649285,-5.186499214172363,0.39998132437467576,7.978826808929443,0.00020480424093046105,0.000903307171617936,0.00035558032727091955,0.0002581336043572635
1,-0.0002652163517925476,-6.351515212511328e-05,9.847332198556083e-05,0.0001267292572442426,0.00011551969309229688,0.0001323247751980179,9.527003653361824,-5.190240216255188,0.3901351675391197,7.97948522567749,0.00026085596943825157,0.000658570008077905,0.0002321014347462943,0.0002282824010332013
2,-7.460317984900604e-05,2.952029175976742e-06,-4.605188321822698e-06,4.471679649248056e-06,0.00016400200217957925,0.00014546741521679024,9.526256683896113,-5.191916131973267,0.3919607445597649,7.977420210838318,0.00016271989162691436,0.00038844122015306256,0.00023744416346007985,0.00028087710128493775
3,2.0576614105368216e-05,0.0002173987523897893,2.05341006048491e-05,-7.793838218425742e-05,0.0008678667035006098,8.761541882189495e-05,9.525173900689449,-5.190479636192322,0.4043208137154579,7.976342749595642,5.866616421376243e-05,0.0013183581462648793,0.0005371487542285117,0.0006663226509168025
4,-6.211301122820029e-05,0.00024412290287883584,-1.8556172646216937e-05,-0.00012588304264270997,0.0008331335287936635,0.00016280210641918944,9.526224864182598,-5.192095708847046,0.40354269444942475,7.9765822172164915,0.0001649511737444447,0.0014182406321412505,0.0005290445979471635,0.0007352858226035612
5,-0.00015034488311483995,9.1768421567906e-05,9.395285761600319e-07,-3.838284065837971e-05,0.00012279997898818936,0.00024257947202347858,9.532863703050753,-5.203767442703247,0.38738183230161666,7.977809262275696,0.0002835745965186407,0.00046998412845632154,0.0002745648428359817,0.0003700508409870583
6,-9.840946482276402e-05,-0.00015407758253667482,8.331865171951514e-05,0.00019203287938808722,0.00024014259128677976,0.00021173351552973408,9.532717119420209,-5.206371235847473,0.37137061059474946,7.97664201259613,0.00023825489486891893,0.0005377387631567196,0.001042486577637295,0.0004057199751388676
7,-0.00012805036848058935,-0.0003814043564822594,-0.0002465662743247019,4.4554461606991056e-05,0.0005054812149170737,0.00014914126046120785,9.521804143378635,-5.2049047470092775,0.37376481145620344,7.96440167427063,0.000196669138143203,0.000981232655115145,0.0011449873181296477,0.0005194554965806898
8,-0.00012788565676750014,-0.00032619649056093487,-0.00012644174346431364,8.17701145071762e-05,0.0004349752221030061,9.121918270159125e-05,9.523278994185999,-5.202390789985657,0.38627451807260516,7.967274737358093,0.0001490761283420094,0.0008765795216103662,0.00023940516327549565,0.00039953935926896573
9,-0.0001719005617038839,-0.00021880721927606075,-1.0456746482206841e-05,0.00011963700442921343,8.090323940989521e-05,2.055032931804603e-05,9.529178431401437,-5.194908881187439,0.39121255874633787,7.979006361961365,0.00011593321829714376,0.0004230220140225596,0.00021897017100921587,7.76287231181139e-05
