timestamp,uv
1482156120679,0
1482156121001,0
1482156121275,0
1482156121574,0
1482156121873,0
1482156122076,0
1482156122370,0
1482156122582,0
1482156122871,0
1482156123170,0
1482156123470,0
1482156123670,0
1482156123972,0
1482156124269,0
1482156124565,0
1482156124766,0
1482156125069,0
1482156125378,0
1482156125665,0
1482156125965,0
1482156126268,0
1482156126580,0
1482156126864,0.05
1482156127163,0
1482156127463,0
1482156127760,0
1482156127966,0
1482156128261,0
1482156128508,0
1482156128757,0
1482156128982,0
1482156129259,0
1482156129556,0
1482156129758,0
1482156130060,0
1482156130356,0
1482156130658,0
1482156130955,0
1482156131255,0.05
1482156131457,0
1482156131752,0
1482156132054,0
1482156132254,0
1482156132556,0
1482156132850,0
1482156133054,0
1482156133348,0
1482156133592,0
1482156133848,0
1482156134051,0
1482156134348,0
1482156134647,0
1482156134966,0
1482156135248,0
1482156135545,0
1482156135844,0
1482156136067,0
1482156136368,0
1482156136645,0
1482156136976,0
1482156137241,0
1482156137442,0
1482156137658,0
1482156137939,0
1482156138141,0.16
1482156138440,0.05
1482156138761,0
1482156139040,0
1482156139336,0
1482156139536,0
1482156139738,0
1482156139963,0
1482156140237,0
1482156140534,0
1482156140736,0
1482156141034,0
1482156141235,0
1482156141534,0
1482156141835,0
1482156142133,0
1482156142432,0
1482156142632,0
1482156142957,0
1482156143229,0
1482156143430,0
1482156143635,0
1482156143929,0
1482156144133,0
1482156144428,0
1482156144630,0
1482156144951,0
1482156145229,0
1482156145431,0
1482156145724,0
1482156145943,0
1482156146223,0
1482156146424,0
1482156146625,0
1482156146838,0
1482156147122,0.05
1482156147322,0
1482156147533,0
1482156147820,0
1482156148020,0
1482156148220,0
1482156148426,0
1482156148717,0
1482156148925,0
1482156149219,0
1482156149519,0
1482156149817,0.05
1482156150021,0
1482156150314,0.05
1482156150617,0.05
1482156150968,0
1482156151214,0.11
1482156151415,0
1482156151617,0
1482156151912,0
1482156152215,0
1482156152535,0
1482156152810,0.05
1482156153010,0
1482156153212,0
1482156153415,0
1482156153630,0.05
1482156153908,0
1482156154109,0
1482156154408,0
1482156154707,0
1482156155011,0
1482156155328,0
1482156155532,0.05
1482156155804,0
1482156156106,0
1482156156405,0
1482156156606,0
1482156156901,0.05
1482156157203,0.05
1482156157500,0
1482156157804,0
1482156158100,0
1482156158402,0.05
1482156158721,0
1482156159001,0
1482156159236,0
1482156159498,0
1482156159800,0.05
1482156160097,0
1482156160311,0
1482156160552,0
1482156160814,0
1482156161096,0
1482156161310,0
1482156161596,0
1482156161933,0
1482156162191,0
1482156162393,0
1482156162614,0.05
1482156162890,0
1482156163118,0
1482156163389,0
1482156163590,0
1482156163791,0.05
1482156163993,0
1482156164286,0
1482156164504,0
1482156164825,0
1482156165085,0
1482156165390,0
1482156165685,0
1482156165903,0
1482156166185,0
1482156166386,0
1482156166588,0
1482156166882,0
1482156167091,0
1482156167398,0
1482156167681,0
1482156167985,0
1482156168280,0
1482156168486,0
1482156168780,0
1482156169080,0
1482156169381,0
1482156169678,0
1482156169980,0
1482156170295,0
1482156170576,0
1482156170877,0
1482156171180,0
1482156171526,0
1482156171774,0
1482156171974,0
1482156172271,0
1482156172591,0
1482156172869,0
1482156173070,0
1482156173288,0
1482156173573,0
1482156173869,0.05
1482156174172,0
1482156174468,0
1482156174668,0
1482156174868,0
1482156175169,0
1482156175465,0
1482156175668,0
1482156175966,0
1482156176275,0
1482156176563,0
1482156176863,0
1482156177162,0
1482156177366,0
1482156177661,0
1482156177861,0
1482156178078,0
1482156178362,0
1482156178661,0
1482156178892,0
1482156179162,0
1482156179470,0
1482156179778,0
1482156180056,0
1482156180357,0
1482156180560,0
1482156180856,0
1482156181155,0
1482156181358,0
1482156181653,0
1482156181954,0
1482156182156,0
1482156182451,0
1482156182658,0
1482156182951,0
1482156183152,0
1482156183354,0
1482156183649,0
1482156183861,0
1482156184063,0
1482156184349,0
1482156184549,0
1482156184750,0
1482156184951,0
1482156185268,0
1482156185546,0
1482156185746,0
1482156185946,0
1482156186146,0
1482156186349,0
1482156186643,0
1482156186857,0
1482156187144,0
1482156187345,0
1482156187640,0
1482156187842,0
1482156188143,0
1482156188343,0
1482156188639,0
1482156188840,0
1482156189139,0
1482156189339,0
1482156189539,0
1482156189836,0
1482156190037,0.05
1482156190337,0
1482156190539,0
1482156190837,0
1482156191135,0
1482156191336,0
1482156191538,0
1482156191833,0
1482156192048,0
1482156192334,0
1482156192630,0
1482156192830,0
1482156193132,0
1482156193463,0
1482156193731,0.05
1482156194029,0
1482156194332,0
1482156194642,0
1482156194929,0
1482156195131,0
1482156195426,0
1482156195727,0
1482156195930,0
1482156196226,0
1482156196435,0
1482156196727,0
1482156196931,0
1482156197223,0
1482156197525,0
1482156197876,0
1482156198123,0
1482156198421,0
1482156198621,0
1482156198922,0
1482156199123,0
1482156199443,0
1482156199717,0
1482156199919,0
1482156200163,0
1482156200421,0
1482156200639,0
1482156200917,0
1482156201215,0
1482156201516,0
1482156201716,0
1482156202011,0
1482156202211,0
1482156202435,0
1482156202714,0
1482156203011,0
1482156203312,0
1482156203623,0
1482156203855,0
1482156204110,0
1482156204310,0
1482156204512,0
1482156204807,0
1482156205019,0
1482156205239,0
1482156205507,0
1482156205707,0
1482156205909,0
1482156206113,0
1482156206403,0
1482156206623,0
1482156206906,0
1482156207106,0
1482156207306,0
1482156207601,0
1482156207904,0
1482156208104,0
1482156208304,0
1482156208504,0
1482156208801,0
1482156209104,0
1482156209398,0
1482156209598,0
1482156209800,0
1482156210100,0
1482156210398,0
1482156210699,0.05
1482156210995,0.11
1482156211195,0
1482156211396,0
1482156211596,0
1482156211896,0
1482156212194,0
1482156212495,0
1482156212708,0
1482156212991,0
1482156213191,0
1482156213392,0
1482156213623,0
1482156213891,0
1482156214094,0
1482156214409,0
1482156214690,0.05
1482156214987,0
1482156215187,0
1482156215387,0.05
1482156215690,0
1482156216000,0
1482156216214,0
1482156216484,0
1482156216688,0
1482156216984,0
1482156217206,0
1482156217484,0
1482156217784,0
1482156218083,0
1482156218380,0
1482156218627,0
1482156218892,0
1482156219180,0
1482156219480,0
1482156219802,0
1482156220019,0
1482156220279,0
1482156220481,0
1482156220775,0
1482156221079,0
1482156221376,0
1482156221675,0
1482156221876,0
1482156222076,0
1482156222277,0
1482156222612,0
1482156222872,0
1482156223074,0
1482156223372,0
1482156223672,0
1482156223972,0
1482156224270,0
1482156224473,0
1482156224768,0
1482156225070,0
1482156225369,0
1482156225685,0
1482156225966,0
1482156226269,0
1482156226579,0
1482156226866,0
1482156227165,0
1482156227465,0
1482156227667,0.05
1482156227962,0
1482156228176,0
1482156228462,0
1482156228663,0
1482156228960,0
1482156229261,0
1482156229462,0
1482156229663,0
1482156229957,0
1482156230159,0
1482156230461,0
1482156230780,0
1482156231059,0
1482156231360,0.05
1482156231659,0
1482156231954,0
1482156232165,0
1482156232453,0
1482156232654,0
1482156232859,0
1482156233151,0
1482156233364,0
1482156233653,0
1482156233953,0
1482156234252,0
1482156234548,0
1482156234851,0
1482156235051,0
1482156235251,0
1482156235547,0
1482156235748,0
1482156236050,0
1482156236268,0
1482156236544,0.05
1482156236865,0
1482156237143,0
1482156237382,0
1482156237644,0
1482156237945,0
1482156238166,0
1482156238442,0
1482156238644,0
1482156238940,0
1482156239140,0
1482156239341,0
1482156239545,0
1482156239868,0
1482156240137,0
1482156240339,0
1482156240563,0
1482156240838,0
1482156241138,0
1482156241339,0.11
1482156241637,0
1482156241838,0
1482156242133,0
1482156242436,0.05
1482156242738,0
1482156243036,0
1482156243345,0
1482156243633,0
1482156243931,0
1482156244231,0
1482156244432,0
1482156244733,0
1482156245032,0
1482156245328,0
1482156245629,0
1482156245930,0
1482156246229,0
1482156246527,0.05
1482156246828,0
1482156247124,0
1482156247355,0
1482156247624,0
1482156247826,0
1482156248048,0
1482156248342,0
1482156248624,0
1482156248935,0
1482156249223,0
1482156249519,0
1482156249821,0
1482156250024,0
1482156250322,0
1482156250542,0
1482156250821,0.05
1482156251118,0.11
1482156251421,0
1482156251715,0
1482156252015,0
1482156252217,0
1482156252514,0
1482156252715,0
1482156253013,0
1482156253217,0
1482156253513,0
1482156253723,0
1482156254011,0
1482156254211,0.05
1482156254414,0
1482156254709,0
1482156254928,0
1482156255132,0
1482156255411,0
1482156255709,0
1482156256009,0
1482156256211,0
1482156256507,0
1482156256722,0
1482156257006,0
1482156257206,0
1482156257412,0.05
1482156257702,0
1482156257919,0
1482156258204,0
1482156258504,0
1482156258802,0
1482156259109,0
1482156259403,0
1482156259700,0
1482156260000,0
1482156260201,0.05
1482156260402,0
1482156260698,0
1482156260904,0
1482156261199,0
1482156261498,0
1482156261796,0
1482156261997,0
1482156262294,0
1482156262495,0
1482156262699,0
1482156262995,0
1482156263197,0
1482156263509,0
1482156263814,0.11
1482156264092,0
1482156264413,0
1482156264689,0
1482156264990,0
1482156265191,0
1482156265488,0
1482156265789,0
1482156265991,0
1482156266193,0
1482156266519,0.11
1482156266786,0
1482156266988,0
1482156267290,0
1482156267586,0
1482156267791,0.05
1482156268083,0
1482156268298,0
1482156268535,0
1482156268781,0
1482156268988,0
1482156269280,0
1482156269489,0.05
1482156269783,0
1482156270078,0
1482156270381,0
1482156270583,0
1482156270877,0
1482156271180,0
1482156271490,0
1482156271690,0
1482156271978,0
1482156272274,0
1482156272576,0
1482156272873,0
1482156273176,0.05
1482156273488,0.05
1482156273773,0
1482156274072,0
1482156274371,0
1482156274575,0
1482156274869,0
1482156275074,0
1482156275370,0
1482156275670,0
1482156275974,0
1482156276267,0
1482156276474,0
1482156276767,0
1482156276967,0
1482156277170,0
1482156277370,0
1482156277664,0
1482156277872,0
1482156278165,0
1482156278464,0
1482156278768,0
1482156279079,0
1482156279364,0
1482156279662,0
1482156279963,0
1482156280163,0
1482156280459,0
1482156280664,0
1482156280871,0
1482156281158,0
1482156281358,0
1482156281559,0
1482156281855,0
1482156282057,0
1482156282277,0
1482156282556,0
1482156282855,0
1482156283082,0.05
1482156283354,0.05
1482156283556,0
1482156283870,0.05
1482156284153,0
1482156284353,0
1482156284556,0
1482156284849,0
1482156285068,0
1482156285352,0
1482156285552,0
1482156285846,0
1482156286046,0
1482156286248,0
1482156286550,0
1482156286860,0
1482156287148,0
1482156287446,0
1482156287745,0
1482156287949,0
1482156288165,0
1482156288442,0
1482156288651,0
1482156288943,0
1482156289243,0
1482156289465,0
1482156289742,0
1482156290057,0
1482156290362,0
1482156290638,0
1482156290940,0
1482156291141,0
1482156291437,0
1482156291739,0
1482156292043,0
1482156292335,0
1482156292538,0
1482156292834,0
1482156293034,0
1482156293348,0
1482156293632,0
1482156293832,0
1482156294134,0
1482156294452,0
1482156294731,0
1482156295031,0
1482156295359,0
1482156295628,0
1482156295828,0
1482156296028,0
1482156296333,0
1482156296648,0
1482156296929,0
1482156297131,0
1482156297426,0.05
1482156297729,0
1482156298024,0
1482156298233,0
1482156298525,0
1482156298725,0
1482156298927,0
1482156299220,0
1482156299445,0.05
1482156299722,0
1482156299922,0
1482156300124,0
1482156300418,0
1482156300621,0
1482156300837,0
1482156301119,0
