timestamp,ax,ay,az
1482299910053,-2.070984363555908,-9.4636812210083,-0.2890998423099518
1482299910232,-2.1045033931732178,-9.398438453674316,-0.40521863102912903
1482299910414,-2.214038133621216,-9.416994094848633,-0.3627215623855591
1482299910595,-2.2451627254486084,-9.489418029785156,-0.30885201692581177
1482299910774,-2.231395959854126,-9.482834815979004,-0.3100491166114807
1482299910956,-1.7860745191574097,-9.519346237182617,-0.517746090888977
1482299911137,-2.3145945072174072,-9.45410442352295,-0.6997054219245911
1482299911316,-2.3750481605529785,-9.461885452270508,-0.5596446394920349
1482299911496,-1.9141643047332764,-9.610325813293457,-0.38546648621559143
1482299911678,-2.034472942352295,-9.132083892822266,-0.5548562407493591
1482299911873,-2.121262788772583,-9.627084732055664,-0.2950853705406189
1482299912040,-2.316390037536621,-10.036493301391602,-0.7320271730422974
1482299912221,-1.7507599592208862,-10.014347076416016,0.02454056777060032
1482299912398,-2.275090217590332,-9.48882007598877,-0.50876784324646
1482299912580,-1.2988544702529907,-9.440936088562012,-0.849941611289978
1482299912758,-3.047818660736084,-9.619303703308105,-0.586579442024231
1482299912941,-2.075772762298584,-8.462306022644043,-2.1302409172058105
1482299913120,-1.4748282432556152,-9.19433307647705,0.5105634927749634
1482299913301,-3.0867245197296143,-10.9492826461792,-0.18076223134994507
1482299913482,-0.517746090888977,-9.282320022583008,-1.5957354307174683
1482299913662,-1.5478514432907104,-9.904812812805176,-1.5538369417190552
1482299913840,-0.5446808934211731,-9.187748908996582,-2.7970261573791504
1482299914023,-0.9103952050209045,-9.278728485107422,-2.2397756576538086
1482299914203,-0.8313865661621094,-9.5624418258667,-1.9405004978179932
1482299914382,-0.8457517623901367,-9.49001693725586,-2.1344308853149414
1482299914562,-1.0881646871566772,-9.385869026184082,-2.3582887649536133
1482299914738,-0.910993754863739,-9.439739227294922,-2.0189106464385986
1482299914919,-0.8529343605041504,-9.45111083984375,-2.188898801803589
1482299915101,-1.0761936902999878,-9.23323917388916,-2.4235305786132813
1482299915281,-0.9283517003059387,-9.526528358459473,-2.0907366275787354
