timestamp,gx,gy,gz
1482156114835,0.8729264140129089,0.9187413454055786,0.2217440903186798
1482156115011,0.0403171069920063,0.9187413454055786,-0.10720685124397278
1482156115192,-0.001832595793530345,-0.007941247895359993,-0.06872233748435974
1482156115374,-0.02015855349600315,-0.006108652334660292,-0.07819075137376785
1482156115555,-0.015882495790719986,-0.01771509274840355,-0.0656680166721344
1482156115735,-0.035124752670526505,-0.021380282938480377,-0.058948494493961334
1482156115913,-0.05711590126156807,-0.031154127791523933,-0.0656680166721344
1482156116097,-0.03329215571284294,0.02076941914856434,-0.10293079167604446
1482156116275,-0.09315694868564606,-0.14538592100143433,-0.09957103431224823
1482156116454,-0.06841690838336945,-0.15851953625679016,-0.13561208546161652
1482156116637,0.046731192618608475,-0.07452555745840073,-0.08032877743244171
1482156116826,0.061391957104206085,-0.026572637259960175,-0.08460483700037003
1482156116997,0.022907447069883347,0.17898350954055786,-0.07788532227277756
1482156117175,0.039095375686883926,-0.06352998316287994,-0.05650503560900688
1482156117354,0.032070424407720566,-0.18112154304981232,-0.05375614017248154
1482156117536,-0.01771509274840355,-0.08827003091573715,-0.10903944820165634
1482156117715,-0.010690141469240189,0.17318029701709747,-0.13041973114013672
1482156117903,-0.14416420459747314,-0.11026117950677872,-0.29077184200286865
1482156118078,0.015577063895761967,0.2122756689786911,-0.10506882518529892
1482156118257,-0.01618792861700058,0.35216382145881653,-0.1463022232055664
1482156118437,0.01771509274840355,0.1661553531885147,-0.09743300825357437
1482156118626,0.05925392732024193,-0.02168571576476097,-0.04642575979232788
1482156118800,0.08216137439012527,0.02229658141732216,0.00366519158706069
1482156118976,0.09346238523721695,0.05467243865132332,-0.00427605677396059
1482156119158,0.13408492505550385,-0.15424346923828125,0.03634648025035858
1482156119341,0.12217304855585098,-0.16982053220272064,0.03237585723400116
1482156119516,0.08796459436416626,-0.1514945775270462,0.016798794269561768
1482156119701,6.108652451075613E-4,0.01771509274840355,-0.02779436856508255
1482156119895,0.03940080851316452,-0.1411098688840866,-0.01160643994808197
1482156120056,0.04734205827116966,-0.09926560521125793,-0.03084869496524334
1482156120237,0.046731192618608475,-0.005803219974040985,-0.04459316283464432
1482156120419,0.014966198243200779,-0.07422012835741043,-0.09773843735456467
1482156120602,0.0354301854968071,0.11698069423437119,-0.06994406878948212
1482156120781,0.03940080851316452,0.12247848510742188,-0.04398229718208313
1482156120980,0.04153883829712868,0.030543262138962746,-0.03237585723400116
1482156121138,0.06230825558304787,-0.039706241339445114,-0.018325956538319588
1482156121323,0.04153883829712868,-0.09224065393209457,-0.07452555745840073
1482156121500,-0.0024434609804302454,-0.03298672288656235,-0.10751228034496307
1482156121683,0.01710422709584236,-0.09040805697441101,-0.0806342139840126
1482156121863,0.014966198243200779,-0.13377949595451355,-0.10965031385421753
1482156122039,-0.022907447069883347,0.10506882518529892,-0.11698069423437119
