timestamp,mx,my,mz,mAc
1482907501210,-28.19,81,-14.57,ACCURACY_VERYGOOD
1482907501504,-38.7,78.23,-10.55,ACCURACY_VERYGOOD
1482907501705,-19.85,61.31,-16.73,ACCURACY_VERYGOOD
1482907501908,-5.21,59.57,-31.5,ACCURACY_VERYGOOD
1482907502212,-5.87,69,-29.15,ACCURACY_VERYGOOD
1482907502504,-24.05,101.04,-37.91,ACCURACY_GOOD
1482907502705,-14.27,93.11,-36.18,ACCURACY_GOOD
1482907502917,-11.46,84.23,-33.41,ACCURACY_VERYGOOD
1482907503204,-10.07,71.09,-24.23,ACCURACY_VERYGOOD
1482907503405,-17.76,55.61,-19.31,ACCURACY_VERYGOOD
1482907503607,-19.13,87.65,-23.76,ACCURACY_VERYGOOD
1482907503901,-21.23,92.81,-28.5,ACCURACY_GOOD
1482907504204,-22.61,71.4,-14.15,ACCURACY_VERYGOOD
1482907504405,-25.43,52.37,-13.97,ACCURACY_VERYGOOD
1482907504701,-28.92,43.2,-14.81,ACCURACY_VERYGOOD
1482907505000,-28.92,48.47,-15.23,ACCURACY_VERYGOOD
1482907505204,-27.53,41.15,-19.73,ACCURACY_VERYGOOD
1482907505497,-10.8,63.41,-25.26,ACCURACY_VERYGOOD
1482907505802,-8.69,54.59,-29.57,ACCURACY_VERYGOOD
1482907506119,-15,65.45,-18.23,ACCURACY_VERYGOOD
1482907506398,-16.37,82.68,-21.84,ACCURACY_VERYGOOD
1482907506600,-14.27,77.04,-22.31,ACCURACY_VERYGOOD
1482907506802,-12.17,84.05,-28.5,ACCURACY_VERYGOOD
1482907507094,-7.31,85.97,-49.86,ACCURACY_GOOD
1482907507399,-6.59,84.65,-48.18,ACCURACY_GOOD
1482907507718,-20.57,101.04,-37.91,ACCURACY_GOOD
1482907507994,-19.13,100.61,-50.09,ACCURACY_GOOD
1482907508294,-17.76,94.5,-62.75,ACCURACY_GOOD
1482907508594,-7.98,72.23,-30.23,ACCURACY_VERYGOOD
1482907508914,-8.69,48.18,-32.39,ACCURACY_VERYGOOD
1482907509192,-21.95,37.31,-28.07,ACCURACY_VERYGOOD
1482907509491,-11.46,74.09,-22.5,ACCURACY_VERYGOOD
1482907509693,-8.69,77.51,-28.5,ACCURACY_VERYGOOD
1482907509994,-9.42,67.73,-25.31,ACCURACY_VERYGOOD
1482907510311,-19.13,70.08,-16.73,ACCURACY_VERYGOOD
1482907510590,-17.76,77.04,-20.15,ACCURACY_VERYGOOD
1482907510887,-28.19,77.33,-14.39,ACCURACY_VERYGOOD
1482907511191,-24.05,77.51,-15,ACCURACY_VERYGOOD
1482907511485,-5.87,58.31,-29.76,ACCURACY_VERYGOOD
1482907511791,-15,69.41,-19.07,ACCURACY_VERYGOOD
1482907512106,-11.46,71.09,-22.07,ACCURACY_VERYGOOD
1482907512389,-12.89,63.05,-19.73,ACCURACY_VERYGOOD
1482907512684,-11.46,68.63,-23.57,ACCURACY_VERYGOOD
1482907512985,-9.42,81.83,-32.75,ACCURACY_VERYGOOD
1482907513188,-15.65,80.4,-26.09,ACCURACY_VERYGOOD
1482907513500,-16.37,93.18,-34.07,ACCURACY_GOOD
1482907513783,-6.59,82.01,-37.73,ACCURACY_VERYGOOD
1482907514081,-6.59,65.09,-30.42,ACCURACY_VERYGOOD
1482907514384,-15.65,60.41,-18.42,ACCURACY_VERYGOOD
1482907514703,-29.63,51.53,-13.55,ACCURACY_VERYGOOD
1482907515016,-26.81,66.11,-13.73,ACCURACY_VERYGOOD
1482907515280,-40.79,81.54,-11.57,ACCURACY_VERYGOOD
1482907515581,-33.77,70.86,-10.13,ACCURACY_VERYGOOD
1482907515887,36.23,-0.59,21.65,ACCURACY_VERYGOOD
1482907516180,35.57,10.19,19.5,ACCURACY_VERYGOOD
1482907516501,16.02,33.65,23.57,ACCURACY_VERYGOOD
1482907516777,27.95,27.47,20.21,ACCURACY_VERYGOOD
1482907516980,23.76,25.68,21.05,ACCURACY_VERYGOOD
1482907517274,18.18,31.79,22.37,ACCURACY_VERYGOOD
1482907517578,17.52,9.89,35.81,ACCURACY_VERYGOOD
1482907517874,16.13,-1.79,38.39,ACCURACY_VERYGOOD
1482907518175,14.69,-12.71,36.23,ACCURACY_VERYGOOD
1482907518410,13.97,-14.21,36.47,ACCURACY_VERYGOOD
1482907518671,22.37,-6.65,33.23,ACCURACY_VERYGOOD
1482907518973,34.97,1.79,20.45,ACCURACY_VERYGOOD
1482907519274,34.31,-17.03,11.46,ACCURACY_VERYGOOD
1482907519573,32.21,1.25,26.69,ACCURACY_VERYGOOD
1482907519870,34.97,22.92,4.73,ACCURACY_VERYGOOD
1482907520173,30.77,10.8,24.11,ACCURACY_VERYGOOD
1482907520466,30.77,4.19,26.27,ACCURACY_VERYGOOD
1482907520667,28.01,11.46,28.61,ACCURACY_VERYGOOD
1482907520971,26.63,17.63,27.77,ACCURACY_VERYGOOD
1482907521187,26.63,17.15,26.93,ACCURACY_VERYGOOD
1482907521467,25.19,15.47,29.93,ACCURACY_VERYGOOD
1482907521668,20.34,12.71,34.02,ACCURACY_VERYGOOD
1482907521968,14.09,8.81,39.11,ACCURACY_VERYGOOD
1482907522169,14.09,12.53,38.87,ACCURACY_VERYGOOD
1482907522370,19.73,24.18,32.04,ACCURACY_VERYGOOD
1482907522664,21.84,35.34,8.81,ACCURACY_VERYGOOD
1482907522967,28.85,33.84,-0.11,ACCURACY_VERYGOOD
1482907523281,33.05,19.43,12.84,ACCURACY_VERYGOOD
1482907523561,37.25,13.31,11.57,ACCURACY_VERYGOOD
1482907523763,36.59,19.31,6.42,ACCURACY_VERYGOOD
1482907524062,33.11,22.79,2.57,ACCURACY_VERYGOOD
1482907524365,27.47,5.27,27.35,ACCURACY_VERYGOOD
1482907524671,21.89,-0.71,34.68,ACCURACY_VERYGOOD
1482907524974,15.65,4.31,39.18,ACCURACY_VERYGOOD
1482907525278,14.27,9.17,40.02,ACCURACY_VERYGOOD
1482907525561,28.92,-6.29,27.18,ACCURACY_VERYGOOD
1482907525772,38.75,-5.15,16.92,ACCURACY_VERYGOOD
1482907526059,26.93,6.35,30.59,ACCURACY_VERYGOOD
1482907526360,25.5,-0.35,31.26,ACCURACY_VERYGOOD
1482907526561,23.39,-1.79,33.59,ACCURACY_VERYGOOD
1482907526878,31.79,5.21,27.42,ACCURACY_VERYGOOD
1482907527160,33.89,15.17,19.31,ACCURACY_VERYGOOD
1482907527453,25.55,16.85,29.81,ACCURACY_VERYGOOD
1482907527654,26.93,25.26,21.89,ACCURACY_VERYGOOD
1482907527959,34.61,18.42,18.18,ACCURACY_VERYGOOD
1482907528254,32.45,5.4,24.65,ACCURACY_VERYGOOD
1482907528474,27.59,-4.73,29.15,ACCURACY_VERYGOOD
1482907528753,18.53,-22.02,28.5,ACCURACY_VERYGOOD
1482907529052,15.83,17.34,32.75,ACCURACY_VERYGOOD
1482907529352,-4.25,17.81,37.97,ACCURACY_VERYGOOD
1482907529554,1.97,13.92,40.91,ACCURACY_VERYGOOD
1482907529874,30.53,-6.53,27.89,ACCURACY_VERYGOOD
1482907530148,38.21,7.61,15.47,ACCURACY_VERYGOOD
1482907530351,28.5,16.31,24.65,ACCURACY_VERYGOOD
1482907530648,19.37,34.13,19.07,ACCURACY_VERYGOOD
1482907530950,24.29,32.04,16.31,ACCURACY_VERYGOOD
1482907531272,15.96,12.23,36.89,ACCURACY_VERYGOOD
1482907531551,20.81,33.18,15.23,ACCURACY_VERYGOOD
1482907531846,20.15,35.27,-0.23,ACCURACY_VERYGOOD
1482907532147,25.07,34.73,-5.33,ACCURACY_VERYGOOD
1482907532447,37.61,14.39,10.01,ACCURACY_VERYGOOD
1482907532749,37.68,-11.15,17.27,ACCURACY_VERYGOOD
1482907533067,25.79,-20.87,26.93,ACCURACY_VERYGOOD
1482907533345,23.03,-12,33.36,ACCURACY_VERYGOOD
1482907533642,20.21,-4.61,35.04,ACCURACY_VERYGOOD
1482907533943,22.31,4.92,34.61,ACCURACY_VERYGOOD
1482907534146,20.93,2.09,36.54,ACCURACY_VERYGOOD
1482907534347,18.11,3.89,37.86,ACCURACY_VERYGOOD
1482907534639,23.03,5.51,34.86,ACCURACY_VERYGOOD
1482907534852,23.69,9.65,33.36,ACCURACY_VERYGOOD
1482907535141,34.91,19.68,11.75,ACCURACY_VERYGOOD
1482907535440,35.57,22.02,11.09,ACCURACY_VERYGOOD
1482907535642,13.25,-6.53,38.7,ACCURACY_VERYGOOD
1482907535942,10.38,-7.25,38.45,ACCURACY_VERYGOOD
1482907536235,13.92,-11.88,36.95,ACCURACY_VERYGOOD
1482907536436,14.57,-19.68,34.43,ACCURACY_VERYGOOD
1482907536735,27.11,-3.65,31.85,ACCURACY_VERYGOOD
1482907536937,32.7,9.3,23.27,ACCURACY_VERYGOOD
1482907537139,35.52,0.23,19.61,ACCURACY_VERYGOOD
1482907537341,30,-19.68,23.1,ACCURACY_VERYGOOD
1482907537635,28.55,-19.02,23.27,ACCURACY_VERYGOOD
1482907537857,27.18,-0.41,30.77,ACCURACY_VERYGOOD
1482907538135,27.89,16.31,28.43,ACCURACY_VERYGOOD
1482907538434,27.89,20.39,24.77,ACCURACY_VERYGOOD
1482907538737,27.18,21.53,23.76,ACCURACY_VERYGOOD
1482907539030,25.07,11.34,30.35,ACCURACY_VERYGOOD
1482907539231,23.69,7.44,33.36,ACCURACY_VERYGOOD
1482907539441,22.97,18.77,29.93,ACCURACY_VERYGOOD
1482907539734,23.69,21.35,26.51,ACCURACY_VERYGOOD
1482907540030,17.39,16.02,36.18,ACCURACY_VERYGOOD
1482907540334,16.02,16.26,35.45,ACCURACY_VERYGOOD
1482907540631,29.93,-1.31,29.03,ACCURACY_VERYGOOD
1482907540856,36.95,-2.57,17.27,ACCURACY_VERYGOOD
1482907541130,25.07,3.53,34.2,ACCURACY_VERYGOOD
1482907541331,25.07,4.13,32.34,ACCURACY_VERYGOOD
1482907541560,26.45,2.33,28.85,ACCURACY_VERYGOOD
1482907541850,24.35,3.95,32.93,ACCURACY_VERYGOOD
1482907542150,33.41,12.05,21.35,ACCURACY_VERYGOOD
1482907542426,29.93,16.5,23.51,ACCURACY_VERYGOOD
1482907542729,21.53,21.6,28.01,ACCURACY_VERYGOOD
1482907542930,29.87,19.31,23.69,ACCURACY_VERYGOOD
1482907543223,32.63,9.3,25.37,ACCURACY_VERYGOOD
1482907543524,27.77,-5.63,31.19,ACCURACY_VERYGOOD
1482907543726,24.29,3,31.19,ACCURACY_VERYGOOD
1482907544063,22.92,22.43,27.59,ACCURACY_VERYGOOD
1482907544326,-1.37,24.89,33.36,ACCURACY_VERYGOOD
1482907544620,13.31,2.03,38.7,ACCURACY_VERYGOOD
1482907544925,37.02,-1.13,17.1,ACCURACY_VERYGOOD
1482907545218,27.95,13.38,26.09,ACCURACY_VERYGOOD
1482907545419,18.23,32.09,22.19,ACCURACY_VERYGOOD
1482907545632,20.34,26.69,25.43,ACCURACY_VERYGOOD
1482907545920,27.29,22.43,22.68,ACCURACY_VERYGOOD
1482907546131,25.19,34.07,11.57,ACCURACY_VERYGOOD
1482907546417,24.53,21.77,24.6,ACCURACY_VERYGOOD
1482907546720,18.95,-12,37.02,ACCURACY_VERYGOOD
1482907547016,16.85,-16.13,36.36,ACCURACY_VERYGOOD
1482907547317,16.13,-14.63,36.18,ACCURACY_VERYGOOD
1482907547525,23.1,-0.65,35.7,ACCURACY_VERYGOOD
1482907547818,34.25,15.83,22.68,ACCURACY_VERYGOOD
1482907548119,28.68,9.65,30.53,ACCURACY_VERYGOOD
1482907548433,18.23,-8.09,36.11,ACCURACY_VERYGOOD
1482907548715,17.52,-16.37,34.91,ACCURACY_VERYGOOD
1482907548934,20.27,-3.53,35.45,ACCURACY_VERYGOOD
1482907549215,23.81,32.75,11.09,ACCURACY_VERYGOOD
1482907549515,23.81,34.73,0.47,ACCURACY_VERYGOOD
1482907549837,27.95,26.03,18.23,ACCURACY_VERYGOOD
1482907550114,23.81,35.39,2.81,ACCURACY_VERYGOOD
1482907550325,26.57,30.89,-3.53,ACCURACY_VERYGOOD
1482907550611,26.57,32.81,-7.13,ACCURACY_VERYGOOD
1482907550912,26.57,31.26,6.48,ACCURACY_VERYGOOD
1482907551206,18.89,37.43,9.89,ACCURACY_VERYGOOD
1482907551410,22.37,34.97,15.35,ACCURACY_VERYGOOD
1482907551632,35.63,13.07,13.25,ACCURACY_VERYGOOD
1482907551910,38.45,12.35,13.01,ACCURACY_VERYGOOD
1482907552207,33.54,5.51,22.85,ACCURACY_VERYGOOD
1482907552507,25.85,13.5,29.76,ACCURACY_VERYGOOD
1482907552710,24.47,14.81,30.17,ACCURACY_VERYGOOD
1482907553022,33.59,24.11,6.23,ACCURACY_VERYGOOD
1482907553305,25.92,19.19,28.01,ACCURACY_VERYGOOD
1482907553603,16.79,-6.17,36.77,ACCURACY_VERYGOOD
1482907553905,16.13,-15.29,35.93,ACCURACY_VERYGOOD
1482907554201,14.03,-12.47,36.18,ACCURACY_VERYGOOD
1482907554403,18.18,-16.02,33.59,ACCURACY_VERYGOOD
1482907554624,28.68,-8.46,30.42,ACCURACY_VERYGOOD
1482907554900,34.97,3.11,21.35,ACCURACY_VERYGOOD
1482907555102,36.41,12.42,17.34,ACCURACY_VERYGOOD
1482907555396,39.18,3.65,15.17,ACCURACY_VERYGOOD
1482907555601,38.52,-0.83,15.83,ACCURACY_VERYGOOD
1482907555900,32.21,0.59,27,ACCURACY_VERYGOOD
1482907556102,30.11,8.27,28.01,ACCURACY_VERYGOOD
1482907556320,25.97,6.77,32.52,ACCURACY_VERYGOOD
1482907556599,26.63,-12.42,29.09,ACCURACY_VERYGOOD
1482907556899,23.87,-1.01,34.25,ACCURACY_VERYGOOD
1482907557194,25.26,8.34,34.5,ACCURACY_VERYGOOD
1482907557396,19.68,11.39,36.18,ACCURACY_VERYGOOD
1482907557693,15.47,6.83,38.93,ACCURACY_VERYGOOD
1482907557896,21.77,-2.33,33.84,ACCURACY_VERYGOOD
1482907558193,35.04,-4.25,21.84,ACCURACY_VERYGOOD
1482907558395,25.26,5.94,35.09,ACCURACY_VERYGOOD
1482907558702,23.87,-6.05,34.02,ACCURACY_VERYGOOD
1482907558996,24.53,5.03,33.41,ACCURACY_VERYGOOD
1482907559242,34.31,12.47,19.5,ACCURACY_VERYGOOD
1482907559492,28.01,16.07,26.34,ACCURACY_VERYGOOD
