,timestamp,mx,my,mz,mAc
0,5000.0,-26.45,-26.76,-23.15,ACCURACY_VERYGOOD
1,5100.0,-28.5,-26.69,-23.15,ACCURACY_VERYGOOD
2,5200.0,-29.21,-26.45,-23.81,ACCURACY_VERYGOOD
3,5300.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD
4,5400.0,-29.21,-25.97,-22.92,ACCURACY_VERYGOOD
5,5500.0,-29.21,-26.76,-25.31,ACCURACY_VERYGOOD
6,5600.0,-27.77,-26.93,-24.71,ACCURACY_VERYGOOD
7,5700.0,-28.5,-26.45,-23.81,ACCURACY_VERYGOOD
8,5800.0,-28.5,-27.18,-24.0,ACCURACY_VERYGOOD
9,5900.0,-28.5,-26.27,-24.47,ACCURACY_VERYGOOD
10,6000.0,-27.77,-25.55,-24.23,ACCURACY_VERYGOOD
11,6100.0,-28.5,-25.37,-24.89,ACCURACY_VERYGOOD
12,6200.0,-28.5,-25.55,-24.23,ACCURACY_VERYGOOD
13,6300.0,-30.47,-25.37,-24.89,ACCURACY_VERYGOOD
14,6400.0,-30.47,-25.37,-24.89,ACCURACY_VERYGOOD
15,6500.0,-29.81,-26.21,-24.42,ACCURACY_VERYGOOD
16,6600.0,-29.09,-25.97,-25.07,ACCURACY_VERYGOOD
17,6700.0,-27.71,-26.39,-23.76,ACCURACY_VERYGOOD
18,6800.0,-29.09,-28.61,-23.81,ACCURACY_VERYGOOD
19,6900.0,-27.0,-25.13,-23.34,ACCURACY_VERYGOOD
20,7000.0,-27.71,-24.29,-23.76,ACCURACY_VERYGOOD
21,7100.0,-29.09,-25.79,-23.57,ACCURACY_VERYGOOD
22,7200.0,-27.71,-25.61,-24.18,ACCURACY_VERYGOOD
23,7300.0,-29.09,-25.61,-24.18,ACCURACY_VERYGOOD
24,7400.0,-28.43,-26.63,-23.15,ACCURACY_VERYGOOD
25,7500.0,-29.81,-24.47,-23.15,ACCURACY_VERYGOOD
26,7600.0,-29.81,-24.47,-23.15,ACCURACY_VERYGOOD
27,7700.0,-30.47,-25.31,-22.73,ACCURACY_VERYGOOD
28,7800.0,-28.43,-25.37,-24.89,ACCURACY_VERYGOOD
29,7900.0,-29.81,-26.87,-24.6,ACCURACY_VERYGOOD
30,8000.0,-30.47,-26.63,-23.15,ACCURACY_VERYGOOD
31,8100.0,-27.71,-25.37,-24.89,ACCURACY_VERYGOOD
32,8200.0,-29.09,-26.39,-23.76,ACCURACY_VERYGOOD
33,8300.0,-29.09,-26.39,-23.76,ACCURACY_VERYGOOD
34,8400.0,-29.09,-25.61,-24.18,ACCURACY_VERYGOOD
35,8500.0,-27.71,-26.39,-23.76,ACCURACY_VERYGOOD
36,8600.0,-28.43,-27.29,-23.39,ACCURACY_VERYGOOD
37,8700.0,-28.43,-24.65,-24.65,ACCURACY_VERYGOOD
38,8800.0,-29.81,-26.39,-23.76,ACCURACY_VERYGOOD
39,8900.0,-29.09,-26.39,-23.76,ACCURACY_VERYGOOD
40,9000.0,-28.43,-25.79,-25.73,ACCURACY_VERYGOOD
41,9100.0,-29.81,-25.61,-24.18,ACCURACY_VERYGOOD
42,9200.0,-27.71,-26.63,-23.15,ACCURACY_VERYGOOD
43,9300.0,-27.71,-25.61,-24.18,ACCURACY_VERYGOOD
44,9400.0,-28.43,-25.31,-22.73,ACCURACY_VERYGOOD
45,9500.0,-27.0,-25.61,-26.34,ACCURACY_VERYGOOD
46,9600.0,-27.71,-24.89,-24.0,ACCURACY_VERYGOOD
47,9700.0,-27.0,-25.13,-25.5,ACCURACY_VERYGOOD
48,9800.0,-27.0,-24.89,-24.0,ACCURACY_VERYGOOD
49,9900.0,-27.71,-25.61,-24.18,ACCURACY_VERYGOOD
50,10000.0,-27.0,-24.05,-24.47,ACCURACY_VERYGOOD
51,10100.0,-28.37,-27.11,-24.0,ACCURACY_VERYGOOD
52,10200.0,-28.37,-26.39,-23.76,ACCURACY_VERYGOOD
53,10300.0,-27.65,-26.63,-23.15,ACCURACY_VERYGOOD
54,10400.0,-28.31,-26.15,-22.26,ACCURACY_VERYGOOD
