,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,Unnamed: 0,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,0,5.0942826598882665,-7.262421574195226,0.9649231354395548,14.489950535683455,79.08746448396104,86.460273831956,54.311923653893054,87.31751933007547,-61.071640727689285,2.421479501155092,4.935989693236729,73.9657092939942,-75.84674091430547,6.809488477191183,6.9207952835751705,7.468706934569187,6.643604717828968,7.237687240649962,3.663071674095104,3.824941406355732,3.7598292601960717,3.74151533118508,0,0.7002993832031886,10.380224139491716,-2.8822744945685073,17.016777178380476,70.08466584487687,215.99890528621398,29.465110545926837,139.59234927253382,20.144773192774238,-13.64258958446214,-70.71682537541733,24.587407827839627,166.05436224525937,-56.399076922053965,6.895966669979786,9.353136467985085,5.617488608638357,8.450616227547915,3.783385640146252,3.773381190000429,3.7474474221658847,3.7810404624415166
1,1,5.153978093961874,-5.62709212253491,1.0574290752410889,13.263196883223564,62.26133213433825,75.3110140295918,67.27460694002336,86.30466900349302,-45.20581857721653,-18.891843512081504,5.227047868648593,59.293318338771506,-67.1834588027648,0.035322888959626486,6.836925612833526,7.142376838444529,7.360592212292732,7.3078124701066995,3.768439018320053,3.747746513166896,3.8860584770915496,3.7415410020958175,1,0.5924628399312496,11.5520290573438,-3.5692937552928923,17.447140448188815,60.609160399581356,190.8262465834251,28.196052656700516,119.09336030190512,15.08737069226328,-13.468559075543823,-64.79203894452111,19.122162060459107,142.27815635864349,-51.29074077809661,6.412563711542113,8.979057135384592,5.480728503354311,8.125178544295316,3.706467260282982,3.778187733504601,3.7585765634726087,3.794254326625658
2,2,4.28507241755724,-6.630133061856031,1.1302227348089218,13.372251260951822,54.916035478047725,82.22191472172142,65.30862535517353,85.27451760837751,-42.02519367130691,-7.580701570456992,0.8167388647395253,53.32031291462428,-68.44157081504358,6.456853228976784,6.534298108306437,7.415436007496336,7.329933329215943,7.477602355517843,3.7520153113575296,3.7886659030601533,3.9073209839942815,3.7921579989558385,2,1.2763316226502257,12.106565721829732,-2.9812575946251547,17.947512959611906,57.767833979370344,249.13814096863345,23.157749966935018,162.23928226887043,13.812405955013435,-7.696407030178182,-65.09685346972431,26.890423552257648,188.63630465737631,-51.382360957475214,6.5263424114123705,9.468952446544742,5.210099703128977,8.393908189501841,3.783098935885207,3.772559738345564,3.7569227150674593,3.7358238308327874
3,3,4.1058963418006895,-6.813907969494661,0.04746506611506144,12.747721014255701,51.98826684393032,79.74705910723662,48.87613068433199,79.71544490149216,-41.36303397102157,1.1326203513276991,9.771938938330868,54.57420517307748,-63.68567779787524,-1.8983293762326163,6.165518674467458,7.417010161137202,6.703771488224263,7.3402246193919485,3.637417367717482,3.8177175351009422,3.841624085475401,3.792781354634887,3,0.4339783112208047,11.44937720100085,-2.539383028944333,17.747460168158096,45.66223582708106,265.5088851992785,19.8086187227024,150.72824742303527,-19.543730160044014,5.220639258696898,-64.15419021826783,7.1979987662055125,183.414388856333,-44.77499390811615,6.129675404534281,9.818344602211194,5.333532777206239,8.593880633096935,3.762760584229784,3.768975889890395,3.861588952884804,3.780296897244706
4,4,3.6854346091548598,-7.610379068801802,-0.5430946687857311,12.510902736611488,54.02431472113663,55.913926721820296,33.71147457186823,57.48622011332371,-29.753979477448134,-11.963497163305266,21.86441108744285,43.3341115952654,-44.910171789257966,-15.639915480206986,6.610414221921871,7.026733229843378,6.275570797486031,6.977866846621318,3.7994599939094384,3.924521737634367,3.9240297297935314,3.8882861934052633,4,1.4308281997839607,10.976316263278328,-2.482712920506795,17.631678558387147,54.80032272508432,222.07557720731225,25.08077163860363,116.68334551150929,-25.722091804857026,2.865100696878509,-70.79113244618323,1.6163006048948274,148.31936002461137,-49.90687627938678,6.153179745163951,9.191667014497293,5.457572500749608,8.066158829998084,3.6598938926249773,3.718045269904777,3.780248764802524,3.794152840721308
5,5,4.686570095519224,-7.162763092915218,-0.6140728493531548,13.208271036310206,69.00895781493706,71.84290059058772,26.475299006260123,64.80625173157317,-46.2564829522801,-1.2264317306153012,12.557293091557607,56.35256315180201,-58.51708495670274,-10.106907902829464,6.372959442732017,7.0063777125455005,5.6557348544787525,6.815358229152329,3.556136453859643,3.7354971580072185,3.8263557531355903,3.7648017597859793,5,2.5008187015851338,10.06361376841863,-2.771287303169568,16.031604820698117,64.03381512393543,145.33296777211714,30.026470667916964,95.18792791764477,14.880512791719545,-9.430702563209273,-57.8882578678574,25.21563134563641,108.89876642546564,-46.91563815860373,6.289192325849007,8.661956454930616,5.812321175900013,7.8545018694403055,3.6292559074999065,3.848609332455104,3.8275477810099647,3.840940357606975
6,6,4.881707459688187,-6.297249209880829,-0.4220179975032808,12.060116084429035,47.0415775572306,64.30157847780559,46.27541720703122,74.4505541440667,-35.42048977191652,-9.069652206462797,8.347802387266277,47.23495436133804,-58.49523315654086,-8.448563733837908,6.566076077345387,6.843285370793726,6.681828100041827,7.416352689281613,3.844946136636067,3.7653950512070335,3.8957105092948616,3.8712125755160534,6,2.758206756909688,10.348120421667893,-4.018386599421501,16.766967460325883,68.03647162800104,150.97807275238512,35.86747309137801,102.0422213585292,30.668679201189732,-15.033344936882177,-65.34180152032926,37.22842746320613,112.48149672645037,-52.70161048947682,6.440123885846972,8.658448439484904,6.085138256810409,7.880989015573952,3.6614939377791353,3.827007253681116,3.840040372471712,3.815643206602052
7,7,2.4033096214135488,-7.973250307391088,-0.9421084096034368,12.284768128905231,42.30016584696853,45.07421253989863,47.075986795119384,52.40357658046514,-26.95682045262589,-26.02390225651123,24.774318643728737,27.966425721019824,-38.9025059806832,-18.471212996307163,6.190775388041412,6.257839347408125,6.51889059704928,6.532464446084106,3.7642681438979135,3.7342774913082937,3.817170489542483,3.777662123350628,7,3.4664822777112323,9.358528760944806,-3.9424145648876823,16.753334434429192,68.59350206538006,170.94394704076637,33.60475544991388,104.80353799408584,33.37286226495174,-16.95358010363396,-71.75644869506662,41.10648606524239,121.425695671786,-52.82859784502354,6.71924173826618,8.79503768520051,6.030257241305022,7.861046169590307,3.682010232404636,3.818752968189296,3.881239076266037,3.8044634737955434
8,8,2.8294675389925645,-7.754450108110904,-0.764029660820961,13.665083209066264,71.75586694774096,63.302278273647005,28.908273972744514,43.95281774867832,-40.1442106144684,-17.98183294825025,25.70653596712127,44.12145767101143,-40.25836127661426,-15.877836574524537,6.893423712208242,7.109308038195307,5.938096381483369,6.4953926301859655,3.742800146982757,3.873837106658993,3.914245334092585,3.877416694119346,8,3.574717378616333,8.479246136918665,-3.193780155479908,14.448598924037313,62.39087099165039,117.3685993546568,24.261996696497,88.20564351867884,39.433882893810356,-16.012171859663837,-51.5012536855615,42.34201811006525,95.78981175892223,-43.47830733129239,6.448316640982438,7.705331850607442,5.304790883459322,7.26530095960386,3.6688259059338937,3.6941811554801722,3.762427535805524,3.729765532745632
9,9,4.1963971093297,-7.008097612733643,-0.3927288442850114,13.112322241573516,70.3013796039904,66.24313435031144,21.339650755445227,51.04798392370991,-38.76855340182286,-8.240543904727543,7.018171569467082,48.19372392655439,-45.191500022902815,0.0592858573504061,6.8611538757602935,7.001758137407997,5.583425290240575,6.556938775009222,3.731810006732714,3.7899502182017017,3.9186567632328937,3.7807036829618417,9,2.7475185791651406,10.400283859173458,-4.096273125708104,15.985170502993205,57.639054350834215,143.8837746897739,33.82057863924458,110.2266689051502,30.190127083015145,-13.255799101855676,-61.83767868261457,37.186527359541365,120.56999573741324,-54.485160978607766,6.218906416319218,8.129765805514051,5.807140560137116,7.711675108793303,3.6472848319867057,3.652973435276485,3.7343991768464,3.698630927884037
