,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,Unnamed: 0r_,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,0,1.3217489808797835,-9.550889587402343,0.18755577132105827,9.674964968790908,0.5435555420291417,0.02753659147113613,0.10630776838835286,0.0423917958169348,-0.011365040184567129,0.1600744219514922,-0.0385112402836279,0.09507784312504182,-0.02842337297536202,0.06238615171256087,1.4375702358063829,0.7384875313151998,1.0117234155321064,0.7917012603638514,2.42128440564964,2.589165241950086,2.5429147417610225,2.5052302827904,0,2.8838297963142394,4.925625443458556,-7.242954397201537,9.445860696930325,3.3374520614862715,1.8123264703908155,1.0283408988923284,1.7721872175949283,0.27555129378470616,0.500682808807208,-0.39860864261385465,1.1554602565319982,1.3187749531216917,-0.7970049282314209,2.6782975320124893,2.00107823654304,1.71795177569382,2.2031868351755066,2.8024252948753787,2.4285142588636037,2.505108933119588,2.6905802046016483
1,1,1.9609409868717196,-9.52105188369751,0.3163339000195265,9.732931399016783,0.11520547033765917,0.01060619861580464,0.02384586562900286,0.008428107622547745,0.020126428318693157,-0.0009635282158683957,-0.012532298448298965,0.0003335958950875145,-0.007624487472029129,0.013639712463436277,1.1610400315366267,0.6408620819046122,0.7777907640299888,0.5585654167535808,2.826447675197099,2.810257349713216,2.8084674236541347,2.6255882114161477,1,4.187439644336701,4.589792823791504,-6.537191438674928,9.727726644466305,12.363114044248965,3.4716907547531592,2.1572588940754054,3.9994901948835735,-1.106071053043971,-1.3044794834942632,1.2751520500525917,5.6546345373718605,0.687192405529145,-1.2889190980608605,3.550596442911304,2.5297436857786155,2.308374212752688,2.7636804288243124,2.704576695366677,2.6585779516294217,2.688348752104003,2.7554194565920938
2,2,2.0037074089050293,-9.421842193603515,0.2019209835678339,9.63769889061479,0.04541749598886658,0.006989510677388009,0.014919045156253303,0.005732240365519484,0.00812876239727327,-0.0002637752701242339,-0.008518869076747567,0.0015261154014334787,-0.005325381367679159,0.008630628851399723,0.9262461680422291,0.5851306696701537,0.6916503374964436,0.5310712761615597,2.8207358208960627,2.8408532007313188,2.794986042241616,2.7365333570729256,2,0.5288138389587402,7.0955568075180055,-4.26209571659565,10.465940647067761,26.76338099696412,8.38539244344731,9.91845472632508,2.178930013544201,-11.334409181785235,-10.830558466628668,8.126837516979979,3.8667761447236257,-0.09855112486073024,-0.5171063940680078,4.046770021100544,3.1880553263947213,3.396859233277635,2.406981295813397,2.558963106131873,2.6596832466842404,2.7393149745018412,2.7847996540435203
3,3,2.0989068329334257,-9.409541988372805,0.24525603502988816,9.654230808197152,0.19141641223174485,0.009068314616668335,0.017428641389535482,0.008301104091591458,0.023539115261235168,0.0005190939892750169,-0.009456747058452859,0.01829875220655064,-0.0040558143069811155,0.00998886697603112,1.278923698333422,0.588096080527842,0.7219767705933903,0.5717770307797906,2.7476959085338484,2.7190346217463954,2.796784904636259,2.6888075991080704,3,-4.2338603883981705,6.795018224418162,-2.4364917069673537,11.267607568661205,9.236208020581506,21.17971282973244,31.340019153599574,1.8352641885360532,8.421472911168237,-10.434021847458961,5.769128147576256,-0.7569457765381241,-0.8544831502260923,1.088611522004182,3.4477427359547885,3.9028741892717513,4.685894965444712,1.923534023022461,2.7877458084408318,2.5955478448072338,2.791423096790619,2.401290550483834
4,4,2.26757835149765,-9.351033544540405,0.3047818779945374,9.640651256243704,0.2673870395478857,0.012357294273540787,0.011369996312198457,0.011614624808679173,0.03138377524842631,0.02202742583343481,0.0009802609877358306,0.03019564816109962,-0.004790077771737885,0.004902462988758243,1.3401781206560726,0.6412196189047975,0.6283287710072585,0.631089281078104,2.6521109622245578,2.7148484710080933,2.717746474644417,2.742380731509084,4,-3.0295527577400208,6.700980071723461,-3.5096726298332213,11.453692111583967,15.534571755427224,20.810372901713787,34.80332396971332,2.950440011280364,10.444340952379603,-14.480774882234744,3.3130356092105147,-2.1003208866117986,0.34133912174471803,1.576691751498524,3.809786529472962,3.9677063808051374,4.602254769202238,2.3853307812573497,2.7193147057822964,2.6351706734294416,2.688221068284009,2.568276441273308
5,5,2.280058133602142,-9.436177349090576,0.34063505213707684,9.721987496494814,0.12765947375264575,0.04055319368919888,0.03544174940077608,0.03428537772503127,0.025339481345289832,0.019857020782273898,-0.017835107858631544,0.006401829531349393,-0.0333963227767438,0.0235130251354233,1.1345725339682518,0.7245918879903714,0.790661700011664,0.7458673491660596,2.6919504282140934,2.298488793782413,2.645985282983561,2.480910394443823,5,-1.930529272556305,8.026364547014236,-4.260899221897125,10.553980801047652,7.619335116089369,15.493438615777107,7.3252234177582825,4.0361261433562525,1.2253328477604668,-3.656879069421745,5.2688808572556365,0.07293626820023953,6.59113339039182,1.4504751901067596,3.08149993563691,3.690851458942329,3.1357203862435736,2.6076871049496755,2.6358023886816024,2.673948183704091,2.663426888667541,2.6213223296861243
6,6,2.2927773356437684,-9.460987377166749,0.2238279353827238,9.744749430582132,0.05470480079131948,0.051356048312118215,0.08294713055203125,0.038552760263059545,0.030442461975803706,-0.015728958295633536,-0.059733098517414526,-0.01661073651665601,-0.04316937695077944,0.05524892248495799,0.9198376422976164,0.8840982130553167,0.990915432109158,0.8040039267469745,2.68650049248653,2.621355716426992,2.632932922836181,2.561630394508296,6,-2.1777078181505205,7.034419995546341,-4.592544531822204,10.070545468681543,10.356407903550684,16.895446828741523,6.817311847218003,6.5965931636825825,5.6155480970666165,-3.4254589841771423,2.2004983375922573,3.829095763975764,8.092312848998006,-2.330987968827244,3.4018091799473527,3.882318093684309,3.125199692827361,3.0916531169880748,2.6868153482073143,2.686270253485409,2.7303171580270846,2.7110638143900885
7,7,2.2782624840736387,-9.379105567932127,0.04914099629968405,9.664008982404901,0.05106563194122683,0.09794850092849183,0.1778152361907351,0.08203613355265675,0.029475810765569214,-0.009952967056429174,-0.1241919887781938,-0.016732417762413843,-0.08832384559660683,0.11825683968328272,0.9479197785093852,1.0503159211429571,1.1461640695872517,0.9776965274561216,2.8026404598911907,2.6526602016877177,2.501803269597855,2.590364016946056,7,-0.8133202791213989,5.021577519178392,-5.879643797874451,9.686504472943797,18.207833158990947,12.683397109661794,9.216472880503042,4.970411510283442,-0.4113269741324329,-7.918099941082081,1.9905803063461236,5.5173288319613185,3.2770667376940423,-4.761019828073512,3.9083922063700167,3.633928810830831,3.3667093898042904,2.9155555496940453,2.720301467919013,2.7184788895157004,2.7477188400591173,2.7568805210222607
8,8,2.091514730453491,-9.433094835281373,0.007362174242734909,9.675504880070534,0.02621638056281799,0.09315761002981884,0.2401974385733384,0.08838359385747152,0.0019559997073285377,0.013189449596836544,-0.1447583067084885,0.0037251835105874096,-0.0900764654763883,0.14347449140896254,0.7171534569906312,0.8957138971755918,1.1179305341318422,0.8596359310822574,2.5358059332091534,2.2863909396716906,2.319748859172965,2.2256067601672433,8,2.3535805106163026,1.3624731779098511,-7.633821964263916,9.60034343620262,18.199984119102012,7.576408109548392,3.6479368846152003,1.5341376074930697,-7.508306436450477,-6.971845885003803,1.7359920610502897,2.789886911751026,-0.34562864327860443,-2.01793989407643,3.6602041191700887,2.981034356119815,2.4552135072247987,2.1212849358311874,2.5328007617824433,2.564320160311377,2.518094576847939,2.7295030279397756
9,9,2.0633828759193418,-9.33223910331726,-0.14978724606335164,9.569775850499534,0.02601956346108476,0.06061284379742536,0.19699469076806295,0.06263969213199011,-0.018330043186313184,0.04150978297320646,-0.10580941220591923,0.02290373549292145,-0.0611066192679411,0.10899317102193368,0.7533140708927388,0.8275949708511484,1.0701939506848066,0.7948546007206508,2.7020924946516365,2.4252564745622234,2.2909655407412117,2.28845883175414,9,5.078766000270844,0.10719847679138184,-7.6968729257583615,9.450788781147278,1.7018767685968272,3.613289043293373,1.4616989998894858,2.2819172837232635,-0.9622269976255704,-0.8116806440023567,1.145799422842435,1.6859280298812562,-1.3933336273920751,-1.592259024663515,2.2545772596378892,2.6712973454624827,2.044739438060452,2.370735480109265,2.7800989407460377,2.741428694905486,2.635291756292959,2.714710987232796
10,10,2.190155839920044,-9.336458778381347,-0.1179144348949194,9.602021143949816,0.028714664979985937,0.0938682442497484,0.19806182940751912,0.09047514773958193,-0.014926028552535097,0.02783708849174718,-0.13204311389460865,0.02058420821029571,-0.0914032650164288,0.12958242093111272,0.7893542203830324,0.9328332635976612,1.116562277599347,0.8989250114265092,2.7386804013642227,2.420848989196382,2.4138559004330364,2.368684383720617,10,5.1407400369644165,0.08123637437820433,-7.691847991943359,9.622791024815518,2.432918265871113,6.098375935602861,1.1100509353911028,2.273161873774617,-2.2840562504482342,-0.8471353541234106,1.9191953216466864,1.9302031651192608,-2.734667627175613,-1.4196097230564078,2.4556943672722467,2.9690512413981134,1.98338511700216,2.3782683526606068,2.7619351561660954,2.6999290029359595,2.726922449609289,2.715503301747537
11,11,2.365680718421936,-9.411517000198364,-0.01930325254797936,9.715818154453236,0.02349407606923668,0.08598507522978692,0.1971992819157903,0.07125497183793486,0.009583896857792498,-0.016614533495002234,-0.12146721216775135,-0.0034864984808720147,-0.07755482336800164,0.1078109475808418,0.7750229333953043,0.9841995079860908,1.1908851165482817,0.9163902401082696,2.7683789350856247,2.5958870154222837,2.520583876950486,2.508768903821468,11,5.222813844680786,-1.56658096909523,-7.954101371765136,9.994484028971252,1.6099573513966,6.014293553178545,0.5599679543743011,0.9315641388181204,-2.595436797622191,-0.06987390359570693,0.05313221167602068,0.9868137600416456,-1.8509386665226295,-0.3835055731228838,2.100892195672173,2.9216366012437525,1.6725404431873012,1.8442523419543435,2.672096025114671,2.6711777691345744,2.717280902785874,2.699460262151236
