,Unnamed: 0,timestamp,pressure
0,0.0,5000.0,1005.0
1,1.0,5100.0,1005.0
2,2.0,5200.0,1005.0
3,3.0,5300.0,1005.0
4,4.0,5400.0,1004.99
5,5.0,5500.0,1004.99
6,6.0,5600.0,1004.97
7,7.0,5700.0,1004.97
8,8.0,5800.0,1004.97
9,9.0,5900.0,1004.97
10,10.0,6000.0,1004.98
11,11.0,6100.0,1004.98
12,12.0,6200.0,1005.0
13,13.0,6300.0,1005.0
14,14.0,6400.0,1004.99
15,15.0,6500.0,1004.99
16,16.0,6600.0,1004.98
17,17.0,6700.0,1004.98
18,18.0,6800.0,1004.97
19,19.0,6900.0,1004.97
20,20.0,7000.0,1004.96
21,21.0,7100.0,1004.96
22,22.0,7200.0,1004.95
23,23.0,7300.0,1004.95
24,24.0,7400.0,1004.94
25,25.0,7500.0,1004.94
26,26.0,7600.0,1004.92
27,27.0,7700.0,1004.92
28,28.0,7800.0,1004.92
29,29.0,7900.0,1004.92
30,15.0,6500.0,1004.99
31,16.0,6600.0,1004.98
32,17.0,6700.0,1004.98
33,18.0,6800.0,1004.97
34,19.0,6900.0,1004.97
35,20.0,7000.0,1004.96
36,21.0,7100.0,1004.96
37,22.0,7200.0,1004.95
38,23.0,7300.0,1004.95
39,24.0,7400.0,1004.94
40,25.0,7500.0,1004.94
41,26.0,7600.0,1004.92
42,27.0,7700.0,1004.92
43,28.0,7800.0,1004.92
44,29.0,7900.0,1004.92
45,30.0,8000.0,1004.93
46,31.0,8100.0,1004.93
47,32.0,8200.0,1004.95
48,33.0,8300.0,1004.95
49,34.0,8400.0,1004.94
50,35.0,8500.0,1004.94
51,36.0,8600.0,1004.93
52,37.0,8700.0,1004.93
53,38.0,8800.0,1004.92
54,39.0,8900.0,1004.92
55,40.0,9000.0,1004.92
56,41.0,9100.0,1004.92
57,42.0,9200.0,1004.92
58,43.0,9300.0,1004.92
59,44.0,9400.0,1004.9
60,30.0,8000.0,1004.93
61,31.0,8100.0,1004.93
62,32.0,8200.0,1004.95
63,33.0,8300.0,1004.95
64,34.0,8400.0,1004.94
65,35.0,8500.0,1004.94
66,36.0,8600.0,1004.93
67,37.0,8700.0,1004.93
68,38.0,8800.0,1004.92
69,39.0,8900.0,1004.92
70,40.0,9000.0,1004.92
71,41.0,9100.0,1004.92
72,42.0,9200.0,1004.92
73,43.0,9300.0,1004.92
74,44.0,9400.0,1004.9
75,45.0,9500.0,1004.9
76,46.0,9600.0,1004.89
77,47.0,9700.0,1004.89
78,48.0,9800.0,1004.89
79,49.0,9900.0,1004.89
80,50.0,10000.0,1004.91
81,51.0,10100.0,1004.91
82,52.0,10200.0,1004.92
83,53.0,10300.0,1004.92
84,54.0,10400.0,1004.9
85,55.0,10500.0,1004.9
86,56.0,10600.0,1004.89
87,57.0,10700.0,1004.89
88,58.0,10800.0,1004.89
89,59.0,10900.0,1004.89
90,45.0,9500.0,1004.9
91,46.0,9600.0,1004.89
92,47.0,9700.0,1004.89
93,48.0,9800.0,1004.89
94,49.0,9900.0,1004.89
95,50.0,10000.0,1004.91
96,51.0,10100.0,1004.91
97,52.0,10200.0,1004.92
98,53.0,10300.0,1004.92
99,54.0,10400.0,1004.9
100,55.0,10500.0,1004.9
101,56.0,10600.0,1004.89
102,57.0,10700.0,1004.89
103,58.0,10800.0,1004.89
104,59.0,10900.0,1004.89
105,60.0,11000.0,1004.89
106,61.0,11100.0,1004.89
107,62.0,11200.0,1004.89
108,63.0,11300.0,1004.89
109,64.0,11400.0,1004.87
110,65.0,11500.0,1004.87
111,66.0,11600.0,1004.87
112,67.0,11700.0,1004.87
113,68.0,11800.0,1004.88
114,69.0,11900.0,1004.88
115,70.0,12000.0,1004.88
116,71.0,12100.0,1004.88
117,72.0,12200.0,1004.87
118,73.0,12300.0,1004.87
119,74.0,12400.0,1004.86
120,60.0,11000.0,1004.89
121,61.0,11100.0,1004.89
122,62.0,11200.0,1004.89
123,63.0,11300.0,1004.89
124,64.0,11400.0,1004.87
125,65.0,11500.0,1004.87
126,66.0,11600.0,1004.87
127,67.0,11700.0,1004.87
128,68.0,11800.0,1004.88
129,69.0,11900.0,1004.88
130,70.0,12000.0,1004.88
131,71.0,12100.0,1004.88
132,72.0,12200.0,1004.87
133,73.0,12300.0,1004.87
134,74.0,12400.0,1004.86
135,75.0,12500.0,1004.86
136,76.0,12600.0,1004.85
137,77.0,12700.0,1004.85
138,78.0,12800.0,1004.84
139,79.0,12900.0,1004.84
140,80.0,13000.0,1004.84
141,81.0,13100.0,1004.83
142,82.0,13200.0,1004.82
143,83.0,13300.0,1004.82
144,84.0,13400.0,1004.81
145,85.0,13500.0,1004.81
146,86.0,13600.0,1004.79
147,87.0,13700.0,1004.79
148,88.0,13800.0,1004.79
149,89.0,13900.0,1004.79
150,75.0,12500.0,1004.86
151,76.0,12600.0,1004.85
152,77.0,12700.0,1004.85
153,78.0,12800.0,1004.84
154,79.0,12900.0,1004.84
155,80.0,13000.0,1004.84
156,81.0,13100.0,1004.83
157,82.0,13200.0,1004.82
158,83.0,13300.0,1004.82
159,84.0,13400.0,1004.81
160,85.0,13500.0,1004.81
161,86.0,13600.0,1004.79
162,87.0,13700.0,1004.79
163,88.0,13800.0,1004.79
164,89.0,13900.0,1004.79
165,90.0,14000.0,1004.8
166,91.0,14100.0,1004.8
167,92.0,14200.0,1004.8
168,93.0,14300.0,1004.8
169,94.0,14400.0,1004.8
170,95.0,14500.0,1004.8
171,96.0,14600.0,1004.8
172,97.0,14700.0,1004.8
173,98.0,14800.0,1004.8
174,99.0,14900.0,1004.82
175,100.0,15000.0,1004.84
176,101.0,15100.0,1004.84
177,102.0,15200.0,1004.85
178,103.0,15300.0,1004.85
179,104.0,15400.0,1004.86
180,90.0,14000.0,1004.8
181,91.0,14100.0,1004.8
182,92.0,14200.0,1004.8
183,93.0,14300.0,1004.8
184,94.0,14400.0,1004.8
185,95.0,14500.0,1004.8
186,96.0,14600.0,1004.8
187,97.0,14700.0,1004.8
188,98.0,14800.0,1004.8
189,99.0,14900.0,1004.82
190,100.0,15000.0,1004.84
191,101.0,15100.0,1004.84
192,102.0,15200.0,1004.85
193,103.0,15300.0,1004.85
194,104.0,15400.0,1004.86
195,105.0,15500.0,1004.86
196,106.0,15600.0,1004.87
197,107.0,15700.0,1004.87
198,108.0,15800.0,1004.88
199,109.0,15900.0,1004.88
200,110.0,16000.0,1004.87
201,111.0,16100.0,1004.87
202,112.0,16200.0,1004.85
203,113.0,16300.0,1004.85
204,114.0,16400.0,1004.84
205,115.0,16500.0,1004.84
206,116.0,16600.0,1004.86
207,117.0,16700.0,1004.86
208,118.0,16800.0,1004.84
209,119.0,16900.0,1004.84
210,105.0,15500.0,1004.86
211,106.0,15600.0,1004.87
212,107.0,15700.0,1004.87
213,108.0,15800.0,1004.88
214,109.0,15900.0,1004.88
215,110.0,16000.0,1004.87
216,111.0,16100.0,1004.87
217,112.0,16200.0,1004.85
218,113.0,16300.0,1004.85
219,114.0,16400.0,1004.84
220,115.0,16500.0,1004.84
221,116.0,16600.0,1004.86
222,117.0,16700.0,1004.86
223,118.0,16800.0,1004.84
224,119.0,16900.0,1004.84
225,120.0,17000.0,1004.83
226,121.0,17100.0,1004.83
227,122.0,17200.0,1004.83
228,123.0,17300.0,1004.83
229,124.0,17400.0,1004.84
230,125.0,17500.0,1004.84
231,126.0,17600.0,1004.85
232,127.0,17700.0,1004.85
233,128.0,17800.0,1004.83
234,129.0,17900.0,1004.83
235,130.0,18000.0,1004.79
236,131.0,18100.0,1004.79
237,132.0,18200.0,1004.8
238,133.0,18300.0,1004.8
239,134.0,18400.0,1004.8
240,120.0,17000.0,1004.83
241,121.0,17100.0,1004.83
242,122.0,17200.0,1004.83
243,123.0,17300.0,1004.83
244,124.0,17400.0,1004.84
245,125.0,17500.0,1004.84
246,126.0,17600.0,1004.85
247,127.0,17700.0,1004.85
248,128.0,17800.0,1004.83
249,129.0,17900.0,1004.83
250,130.0,18000.0,1004.79
251,131.0,18100.0,1004.79
252,132.0,18200.0,1004.8
253,133.0,18300.0,1004.8
254,134.0,18400.0,1004.8
255,135.0,18500.0,1004.8
256,136.0,18600.0,1004.8
257,137.0,18700.0,1004.8
258,138.0,18800.0,1004.77
259,139.0,18900.0,1004.77
260,140.0,19000.0,1004.76
261,141.0,19100.0,1004.76
262,142.0,19200.0,1004.78
263,143.0,19300.0,1004.78
264,144.0,19400.0,1004.8
265,145.0,19500.0,1004.8
266,146.0,19600.0,1004.78
267,147.0,19700.0,1004.78
268,148.0,19800.0,1004.76
269,149.0,19900.0,1004.76
270,135.0,18500.0,1004.8
271,136.0,18600.0,1004.8
272,137.0,18700.0,1004.8
273,138.0,18800.0,1004.77
274,139.0,18900.0,1004.77
275,140.0,19000.0,1004.76
276,141.0,19100.0,1004.76
277,142.0,19200.0,1004.78
278,143.0,19300.0,1004.78
279,144.0,19400.0,1004.8
280,145.0,19500.0,1004.8
281,146.0,19600.0,1004.78
282,147.0,19700.0,1004.78
283,148.0,19800.0,1004.76
284,149.0,19900.0,1004.76
285,150.0,20000.0,1004.76
286,151.0,20100.0,1004.76
287,152.0,20200.0,1004.76
288,153.0,20300.0,1004.76
289,154.0,20400.0,1004.76
290,155.0,20500.0,1004.76
291,156.0,20600.0,1004.76
292,157.0,20700.0,1004.76
293,158.0,20800.0,1004.75
294,159.0,20900.0,1004.75
295,160.0,21000.0,1004.75
296,161.0,21100.0,1004.75
297,162.0,21200.0,1004.76
298,163.0,21300.0,1004.76
299,164.0,21400.0,1004.77
300,150.0,20000.0,1004.76
301,151.0,20100.0,1004.76
302,152.0,20200.0,1004.76
303,153.0,20300.0,1004.76
304,154.0,20400.0,1004.76
305,155.0,20500.0,1004.76
306,156.0,20600.0,1004.76
307,157.0,20700.0,1004.76
308,158.0,20800.0,1004.75
309,159.0,20900.0,1004.75
310,160.0,21000.0,1004.75
311,161.0,21100.0,1004.75
312,162.0,21200.0,1004.76
313,163.0,21300.0,1004.76
314,164.0,21400.0,1004.77
315,165.0,21500.0,1004.77
316,166.0,21600.0,1004.77
317,167.0,21700.0,1004.77
318,168.0,21800.0,1004.76
319,169.0,21900.0,1004.76
320,170.0,22000.0,1004.74
321,171.0,22100.0,1004.74
322,172.0,22200.0,1004.75
323,173.0,22300.0,1004.75
324,174.0,22400.0,1004.76
325,175.0,22500.0,1004.76
326,176.0,22600.0,1004.75
327,177.0,22700.0,1004.75
328,178.0,22800.0,1004.74
329,179.0,22900.0,1004.74
330,165.0,21500.0,1004.77
331,166.0,21600.0,1004.77
332,167.0,21700.0,1004.77
333,168.0,21800.0,1004.76
334,169.0,21900.0,1004.76
335,170.0,22000.0,1004.74
336,171.0,22100.0,1004.74
337,172.0,22200.0,1004.75
338,173.0,22300.0,1004.75
339,174.0,22400.0,1004.76
340,175.0,22500.0,1004.76
341,176.0,22600.0,1004.75
342,177.0,22700.0,1004.75
343,178.0,22800.0,1004.74
344,179.0,22900.0,1004.74
345,180.0,23000.0,1004.74
346,181.0,23100.0,1004.74
347,182.0,23200.0,1004.75
348,183.0,23300.0,1004.75
349,184.0,23400.0,1004.75
350,185.0,23500.0,1004.75
351,186.0,23600.0,1004.73
352,187.0,23700.0,1004.73
353,188.0,23800.0,1004.7
354,189.0,23900.0,1004.7
355,190.0,24000.0,1004.7
356,191.0,24100.0,1004.7
357,192.0,24200.0,1004.7
358,193.0,24300.0,1004.7
359,194.0,24400.0,1004.7
360,180.0,23000.0,1004.74
361,181.0,23100.0,1004.74
362,182.0,23200.0,1004.75
363,183.0,23300.0,1004.75
364,184.0,23400.0,1004.75
365,185.0,23500.0,1004.75
366,186.0,23600.0,1004.73
367,187.0,23700.0,1004.73
368,188.0,23800.0,1004.7
369,189.0,23900.0,1004.7
370,190.0,24000.0,1004.7
371,191.0,24100.0,1004.7
372,192.0,24200.0,1004.7
373,193.0,24300.0,1004.7
374,194.0,24400.0,1004.7
375,195.0,24500.0,1004.7
376,196.0,24600.0,1004.67
377,197.0,24700.0,1004.67
378,198.0,24800.0,1004.66
379,199.0,24900.0,1004.66
380,200.0,25000.0,1004.68
381,201.0,25100.0,1004.68
382,202.0,25200.0,1004.7
383,203.0,25300.0,1004.7
384,204.0,25400.0,1004.69
385,205.0,25500.0,1004.69
386,206.0,25600.0,1004.67
387,207.0,25700.0,1004.67
388,208.0,25800.0,1004.65
389,209.0,25900.0,1004.65
390,195.0,24500.0,1004.7
391,196.0,24600.0,1004.67
392,197.0,24700.0,1004.67
393,198.0,24800.0,1004.66
394,199.0,24900.0,1004.66
395,200.0,25000.0,1004.68
396,201.0,25100.0,1004.68
397,202.0,25200.0,1004.7
398,203.0,25300.0,1004.7
399,204.0,25400.0,1004.69
400,205.0,25500.0,1004.69
401,206.0,25600.0,1004.67
402,207.0,25700.0,1004.67
403,208.0,25800.0,1004.65
404,209.0,25900.0,1004.65
405,210.0,26000.0,1004.65
406,211.0,26100.0,1004.65
407,212.0,26200.0,1004.66
408,213.0,26300.0,1004.66
409,214.0,26400.0,1004.66
410,215.0,26500.0,1004.66
411,216.0,26600.0,1004.63
412,217.0,26700.0,1004.63
413,218.0,26800.0,1004.62
414,219.0,26900.0,1004.62
415,220.0,27000.0,1004.63
416,221.0,27100.0,1004.63
417,222.0,27200.0,1004.66
418,223.0,27300.0,1004.66
419,224.0,27400.0,1004.64
420,210.0,26000.0,1004.65
421,211.0,26100.0,1004.65
422,212.0,26200.0,1004.66
423,213.0,26300.0,1004.66
424,214.0,26400.0,1004.66
425,215.0,26500.0,1004.66
426,216.0,26600.0,1004.63
427,217.0,26700.0,1004.63
428,218.0,26800.0,1004.62
429,219.0,26900.0,1004.62
430,220.0,27000.0,1004.63
431,221.0,27100.0,1004.63
432,222.0,27200.0,1004.66
433,223.0,27300.0,1004.66
434,224.0,27400.0,1004.64
435,225.0,27500.0,1004.64
436,226.0,27600.0,1004.62
437,227.0,27700.0,1004.62
438,228.0,27800.0,1004.61
439,229.0,27900.0,1004.61
440,230.0,28000.0,1004.64
441,231.0,28100.0,1004.64
442,232.0,28200.0,1004.65
443,233.0,28300.0,1004.65
444,234.0,28400.0,1004.64
445,235.0,28500.0,1004.64
446,236.0,28600.0,1004.64
447,237.0,28700.0,1004.64
448,238.0,28800.0,1004.65
449,239.0,28900.0,1004.65
450,225.0,27500.0,1004.64
451,226.0,27600.0,1004.62
452,227.0,27700.0,1004.62
453,228.0,27800.0,1004.61
454,229.0,27900.0,1004.61
455,230.0,28000.0,1004.64
456,231.0,28100.0,1004.64
457,232.0,28200.0,1004.65
458,233.0,28300.0,1004.65
459,234.0,28400.0,1004.64
460,235.0,28500.0,1004.64
461,236.0,28600.0,1004.64
462,237.0,28700.0,1004.64
463,238.0,28800.0,1004.65
464,239.0,28900.0,1004.65
465,240.0,29000.0,1004.64
466,241.0,29100.0,1004.64
467,242.0,29200.0,1004.63
468,243.0,29300.0,1004.63
469,244.0,29400.0,1004.61
470,245.0,29500.0,1004.61
471,246.0,29600.0,1004.6
472,247.0,29700.0,1004.6
473,248.0,29800.0,1004.62
474,249.0,29900.0,1004.62
475,250.0,30000.0,1004.61
476,251.0,30100.0,1004.61
477,252.0,30200.0,1004.62
478,253.0,30300.0,1004.62
479,254.0,30400.0,1004.64
480,240.0,29000.0,1004.64
481,241.0,29100.0,1004.64
482,242.0,29200.0,1004.63
483,243.0,29300.0,1004.63
484,244.0,29400.0,1004.61
485,245.0,29500.0,1004.61
486,246.0,29600.0,1004.6
487,247.0,29700.0,1004.6
488,248.0,29800.0,1004.62
489,249.0,29900.0,1004.62
490,250.0,30000.0,1004.61
491,251.0,30100.0,1004.61
492,252.0,30200.0,1004.62
493,253.0,30300.0,1004.62
494,254.0,30400.0,1004.64
495,255.0,30500.0,1004.64
496,256.0,30600.0,1004.67
497,257.0,30700.0,1004.67
498,258.0,30800.0,1004.67
499,259.0,30900.0,1004.67
500,260.0,31000.0,1004.65
501,261.0,31100.0,1004.65
502,262.0,31200.0,1004.64
503,263.0,31300.0,1004.64
504,264.0,31400.0,1004.64
505,265.0,31500.0,1004.64
506,266.0,31600.0,1004.65
507,267.0,31700.0,1004.65
508,268.0,31800.0,1004.64
509,269.0,31900.0,1004.64
510,255.0,30500.0,1004.64
511,256.0,30600.0,1004.67
512,257.0,30700.0,1004.67
513,258.0,30800.0,1004.67
514,259.0,30900.0,1004.67
515,260.0,31000.0,1004.65
