,Unnamed: 0,timestamp,light
0,0.0,5000.0,16.0
1,1.0,5100.0,16.0
2,2.0,5200.0,16.0
3,3.0,5300.0,16.0
4,4.0,5400.0,15.0
5,5.0,5500.0,15.0
6,6.0,5600.0,15.0
7,7.0,5700.0,15.0
8,8.0,5800.0,16.0
9,9.0,5900.0,16.0
10,10.0,6000.0,15.0
11,11.0,6100.0,15.0
12,12.0,6200.0,17.0
13,13.0,6300.0,17.0
14,14.0,6400.0,17.0
15,15.0,6500.0,17.0
16,16.0,6600.0,17.0
17,17.0,6700.0,15.0
18,18.0,6800.0,17.0
19,19.0,6900.0,17.0
20,10.0,6000.0,15.0
21,11.0,6100.0,15.0
22,12.0,6200.0,17.0
23,13.0,6300.0,17.0
24,14.0,6400.0,17.0
25,15.0,6500.0,17.0
26,16.0,6600.0,17.0
27,17.0,6700.0,15.0
28,18.0,6800.0,17.0
29,19.0,6900.0,17.0
30,20.0,7000.0,15.0
31,21.0,7100.0,15.0
32,22.0,7200.0,17.0
33,23.0,7300.0,17.0
34,24.0,7400.0,16.0
35,25.0,7500.0,16.0
36,26.0,7600.0,16.0
37,27.0,7700.0,16.0
38,28.0,7800.0,16.0
39,29.0,7900.0,16.0
40,20.0,7000.0,15.0
41,21.0,7100.0,15.0
42,22.0,7200.0,17.0
43,23.0,7300.0,17.0
44,24.0,7400.0,16.0
45,25.0,7500.0,16.0
46,26.0,7600.0,16.0
47,27.0,7700.0,16.0
48,28.0,7800.0,16.0
49,29.0,7900.0,16.0
50,30.0,8000.0,16.0
51,31.0,8100.0,16.0
52,32.0,8200.0,16.0
53,33.0,8300.0,16.0
54,34.0,8400.0,15.0
55,35.0,8500.0,15.0
56,36.0,8600.0,15.0
57,37.0,8700.0,15.0
58,38.0,8800.0,15.0
59,39.0,8900.0,15.0
60,30.0,8000.0,16.0
61,31.0,8100.0,16.0
62,32.0,8200.0,16.0
63,33.0,8300.0,16.0
64,34.0,8400.0,15.0
65,35.0,8500.0,15.0
66,36.0,8600.0,15.0
67,37.0,8700.0,15.0
68,38.0,8800.0,15.0
69,39.0,8900.0,15.0
70,40.0,9000.0,16.0
71,41.0,9100.0,16.0
72,42.0,9200.0,16.0
73,43.0,9300.0,16.0
74,44.0,9400.0,16.0
75,45.0,9500.0,16.0
76,46.0,9600.0,17.0
77,47.0,9700.0,17.0
78,48.0,9800.0,15.0
79,49.0,9900.0,15.0
80,40.0,9000.0,16.0
81,41.0,9100.0,16.0
82,42.0,9200.0,16.0
83,43.0,9300.0,16.0
84,44.0,9400.0,16.0
85,45.0,9500.0,16.0
86,46.0,9600.0,17.0
87,47.0,9700.0,17.0
88,48.0,9800.0,15.0
89,49.0,9900.0,15.0
90,50.0,10000.0,16.0
91,51.0,10100.0,16.0
92,52.0,10200.0,16.0
93,53.0,10300.0,16.0
94,54.0,10400.0,15.0
95,55.0,10500.0,15.0
96,56.0,10600.0,15.0
97,57.0,10700.0,15.0
98,58.0,10800.0,16.0
99,59.0,10900.0,16.0
100,50.0,10000.0,16.0
101,51.0,10100.0,16.0
102,52.0,10200.0,16.0
103,53.0,10300.0,16.0
104,54.0,10400.0,15.0
105,55.0,10500.0,15.0
106,56.0,10600.0,15.0
107,57.0,10700.0,15.0
108,58.0,10800.0,16.0
109,59.0,10900.0,16.0
110,60.0,11000.0,15.0
111,61.0,11100.0,15.0
112,62.0,11200.0,15.0
113,63.0,11300.0,15.0
114,64.0,11400.0,15.0
115,65.0,11500.0,15.0
116,66.0,11600.0,15.0
117,67.0,11700.0,15.0
118,68.0,11800.0,15.0
119,69.0,11900.0,15.0
120,60.0,11000.0,15.0
121,61.0,11100.0,15.0
122,62.0,11200.0,15.0
123,63.0,11300.0,15.0
124,64.0,11400.0,15.0
