,timestamp,mx,my,mz,mAc
0,5000.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
1,5100.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
2,5200.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
3,5300.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
4,5400.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
5,5500.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
6,5600.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
7,5700.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
8,5800.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
9,5900.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
10,6000.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
11,6100.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
12,6200.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD
13,6300.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD
14,6400.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD
15,6500.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD
16,6600.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD
17,6700.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD
18,6800.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD
19,6900.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD
20,7000.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
21,7100.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
22,7200.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
23,7300.0,-8.22,-23.93,-13.07,ACCURACY_VERYGOOD
24,7400.0,-8.22,-23.93,-13.07,ACCURACY_VERYGOOD
25,7500.0,-4.73,-18.77,-19.92,ACCURACY_VERYGOOD
26,7600.0,-4.73,-18.77,-19.92,ACCURACY_VERYGOOD
27,7700.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
28,7800.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
29,7900.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
30,8000.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
31,8100.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
32,8200.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
33,8300.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
34,8400.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
35,8500.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
36,8600.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
37,8700.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
38,8800.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
39,8900.0,-1.91,-15.11,-22.31,ACCURACY_VERYGOOD
40,9000.0,-1.91,-15.11,-22.31,ACCURACY_VERYGOOD
41,9100.0,-1.91,-15.11,-22.31,ACCURACY_VERYGOOD
42,9200.0,-1.91,-17.63,-18.89,ACCURACY_VERYGOOD
43,9300.0,-1.91,-17.63,-18.89,ACCURACY_VERYGOOD
44,9400.0,-6.11,-15.71,-20.39,ACCURACY_VERYGOOD
45,9500.0,-6.11,-15.71,-20.39,ACCURACY_VERYGOOD
46,9600.0,-6.11,-15.71,-20.39,ACCURACY_VERYGOOD
47,9700.0,-4.67,-17.57,-12.53,ACCURACY_VERYGOOD
48,9800.0,-4.67,-17.57,-12.53,ACCURACY_VERYGOOD
49,9900.0,-4.67,-17.57,-12.53,ACCURACY_VERYGOOD
50,10000.0,-2.57,-24.0,-6.11,ACCURACY_VERYGOOD
51,10100.0,-2.57,-24.0,-6.11,ACCURACY_VERYGOOD
52,10200.0,-2.57,-24.0,-6.11,ACCURACY_VERYGOOD
53,10300.0,0.83,-22.5,-4.19,ACCURACY_VERYGOOD
54,10400.0,0.83,-22.5,-4.19,ACCURACY_VERYGOOD
55,10500.0,0.83,-22.5,-4.19,ACCURACY_VERYGOOD
56,10600.0,-17.21,-22.79,-5.69,ACCURACY_VERYGOOD
57,10700.0,-17.21,-22.79,-5.69,ACCURACY_VERYGOOD
58,10800.0,-17.21,-22.79,-5.69,ACCURACY_VERYGOOD
59,10900.0,-26.93,-21.95,-8.22,ACCURACY_VERYGOOD
60,11000.0,-26.93,-21.95,-8.22,ACCURACY_VERYGOOD
61,11100.0,-26.93,-21.95,-8.22,ACCURACY_VERYGOOD
62,11200.0,-26.81,-18.77,-15.65,ACCURACY_VERYGOOD
63,11300.0,-26.81,-18.77,-15.65,ACCURACY_VERYGOOD
64,11400.0,-26.81,-18.77,-15.65,ACCURACY_VERYGOOD
65,11500.0,-23.34,-20.03,-11.81,ACCURACY_VERYGOOD
66,11600.0,-23.34,-20.03,-11.81,ACCURACY_VERYGOOD
67,11700.0,-23.34,-20.03,-11.81,ACCURACY_VERYGOOD
68,11800.0,-24.65,-15.83,4.31,ACCURACY_VERYGOOD
69,11900.0,-24.65,-15.83,4.31,ACCURACY_VERYGOOD
70,12000.0,-14.21,-22.92,-4.98,ACCURACY_VERYGOOD
71,12100.0,-14.21,-22.92,-4.98,ACCURACY_VERYGOOD
72,12200.0,-14.21,-22.92,-4.98,ACCURACY_VERYGOOD
73,12300.0,-1.62,-21.11,-10.73,ACCURACY_VERYGOOD
74,12400.0,-1.62,-21.11,-10.73,ACCURACY_VERYGOOD
75,12500.0,-1.62,-21.11,-10.73,ACCURACY_VERYGOOD
76,12600.0,-4.44,-21.89,-6.05,ACCURACY_VERYGOOD
77,12700.0,-4.44,-21.89,-6.05,ACCURACY_VERYGOOD
78,12800.0,-4.44,-21.89,-6.05,ACCURACY_VERYGOOD
79,12900.0,-3.0,-20.1,-2.57,ACCURACY_VERYGOOD
