,timestamp,pressure
0,5000.0,1001.7999877929688
1,5100.0,1001.7999877929688
2,5200.0,1001.7999877929688
3,5300.0,1001.7899780273438
4,5400.0,1001.7899780273438
5,5500.0,1001.72998046875
6,5600.0,1001.739990234375
7,5700.0,1001.739990234375
8,5800.0,1001.72998046875
9,5900.0,1001.72998046875
10,6000.0,1001.75
86,13600.0,1001.760009765625
87,13700.0,1001.8099975585938
88,13800.0,1001.8099975585938
89,13900.0,1001.72998046875
90,14000.0,1001.72998046875
91,14100.0,1001.739990234375
92,14200.0,1001.739990234375
93,14300.0,1001.75
94,14400.0,1001.75
95,14500.0,1001.77001953125
96,14600.0,1001.7899780273438
97,14700.0,1001.7899780273438
98,14800.0,1001.780029296875
99,14900.0,1001.780029296875
100,15000.0,1001.760009765625
101,15100.0,1001.760009765625
102,15200.0,1001.77001953125
103,15300.0,1001.77001953125
104,15400.0,1001.719970703125
105,15500.0,1001.7999877929688
106,15600.0,1001.7999877929688
107,15700.0,1001.739990234375
108,15800.0,1001.739990234375
109,15900.0,1001.77001953125
110,16000.0,1001.77001953125
111,16100.0,1001.760009765625
112,16200.0,1001.760009765625
113,16300.0,1001.719970703125
114,16400.0,1001.75
115,16500.0,1001.75
116,16600.0,1001.7899780273438
117,16700.0,1001.7899780273438
118,16800.0,1001.72998046875
119,16900.0,1001.72998046875
120,17000.0,1001.75
121,17100.0,1001.75
122,17200.0,1001.75
123,17300.0,1001.6699829101564
124,17400.0,1001.6699829101564
125,17500.0,1001.7999877929688
126,17600.0,1001.7999877929688
127,17700.0,1001.6599731445312
128,17800.0,1001.6599731445312
129,17900.0,1001.6599731445312
130,18000.0,1001.6599731445312
131,18100.0,1001.6500244140624
132,18200.0,1001.7999877929688
133,18300.0,1001.7999877929688
134,18400.0,1001.77001953125
135,18500.0,1001.77001953125
136,18600.0,1001.72998046875
137,18700.0,1001.72998046875
138,18800.0,1001.739990234375
139,18900.0,1001.739990234375
140,19000.0,1001.8300170898438
141,19100.0,1001.77001953125
142,19200.0,1001.77001953125
143,19300.0,1001.75
144,19400.0,1001.75
145,19500.0,1001.7000122070312
146,19600.0,1001.7000122070312
147,19700.0,1001.6900024414064
148,19800.0,1001.6900024414064
149,19900.0,1001.7000122070312
150,20000.0,1001.7000122070312
151,20100.0,1001.8300170898438
152,20200.0,1001.7999877929688
153,20300.0,1001.7999877929688
154,20400.0,1001.739990234375
155,20500.0,1001.739990234375
156,20600.0,1001.8099975585938
157,20700.0,1001.8099975585938
158,20800.0,1001.760009765625
159,20900.0,1001.760009765625
160,21000.0,1001.780029296875
161,21100.0,1001.75
162,21200.0,1001.75
163,21300.0,1001.8400268554688
164,21400.0,1001.8400268554688
165,21500.0,1001.77001953125
166,21600.0,1001.77001953125
167,21700.0,1001.780029296875
168,21800.0,1001.780029296875
169,21900.0,1001.7899780273438
170,22000.0,1001.760009765625
171,22100.0,1001.760009765625
172,22200.0,1001.8099975585938
173,22300.0,1001.8099975585938
174,22400.0,1001.7899780273438
175,22500.0,1001.7899780273438
176,22600.0,1001.8200073242188
177,22700.0,1001.8200073242188
178,22800.0,1001.8200073242188
179,22900.0,1001.780029296875
180,23000.0,1001.780029296875
181,23100.0,1001.8599853515624
182,23200.0,1001.8599853515624
183,23300.0,1001.8200073242188
184,23400.0,1001.8200073242188
185,23500.0,1001.780029296875
186,23600.0,1001.780029296875
187,23700.0,1001.75
188,23800.0,1001.77001953125
189,23900.0,1001.77001953125
190,24000.0,1001.77001953125
191,24100.0,1001.77001953125
192,24200.0,1001.77001953125
193,24300.0,1001.77001953125
194,24400.0,1001.8200073242188
195,24500.0,1001.8200073242188
196,24600.0,1001.7999877929688
197,24700.0,1001.8200073242188
198,24800.0,1001.8200073242188
199,24900.0,1001.780029296875
200,25000.0,1001.780029296875
201,25100.0,1001.7999877929688
202,25200.0,1001.7999877929688
203,25300.0,1001.8099975585938
204,25400.0,1001.8099975585938
205,25500.0,1001.77001953125
206,25600.0,1001.8200073242188
207,25700.0,1001.8200073242188
208,25800.0,1001.75
209,25900.0,1001.75
210,26000.0,1001.6699829101564
