,timestamp,ax,ay,az,acc_magnitude,pressure,grx,gry,grz,gx,gy,gz,lax,lay,laz,mx,my,mz
10,1474472145419.0,1.4646528959274292,5.098452568054199,7.8787193298339835,9.498086384769657,1004.3200073242188,1.6662005186080933,8.241971969604492,5.0461931228637695,0.041233405470848083,-0.03298672288656235,-0.05497787147760391,-0.20154762268066406,-3.143519401550293,2.832526206970215,-212.3179931640625,-174.52200317382812,-749.35400390625
11,1474472145519.0,1.4299370050430298,5.102043628692627,7.814674377441406,9.441647348472284,1004.3300170898438,1.6560378074645996,8.307181358337402,4.941524028778076,0.04703662544488907,-0.019547687843441963,-0.05314527451992035,-0.22610080242156985,-3.2051377296447754,2.87315034866333,-212.3179931640625,-174.52200317382812,-749.35400390625
12,1474472145619.0,1.4299370050430298,5.102043628692627,7.814674377441406,9.441647348472284,1004.3300170898438,1.6560378074645996,8.307181358337402,4.941524028778076,0.03023782931268215,-0.024129176512360573,-0.056810468435287476,-0.22610080242156985,-3.2051377296447754,2.87315034866333,-212.3179931640625,-174.52200317382812,-749.35400390625
13,1474472145719.0,1.4209587574005127,5.064933776855469,7.8039002418518075,9.411351493751539,1004.3099975585938,1.6539311408996582,8.367936134338379,4.838651180267334,0.04734205827116966,-0.012217304669320585,-0.04520402848720551,-0.2329723834991455,-3.30300235748291,2.9652490615844727,-212.63800048828125,-174.18600463867188,-749.35400390625
14,1474472145819.0,1.5119383335113523,5.157110691070557,7.781754016876222,9.457137187514228,1004.3300170898438,1.664142370223999,8.42830753326416,4.7291259765625,0.03390302136540413,-0.011301007121801376,-0.07483099400997162,-0.15220403671264648,-3.2711968421936035,3.0526280403137207,-212.63800048828125,-174.18600463867188,-749.6929931640625
15,1474472145919.0,1.5119383335113523,5.157110691070557,7.781754016876222,9.457137187514228,1004.3300170898438,1.664142370223999,8.42830753326416,4.7291259765625,0.02657263725996017,0.01160643994808197,-0.057726766914129264,-0.15220403671264648,-3.2711968421936035,3.0526280403137207,-212.63800048828125,-174.18600463867188,-749.6929931640625
16,1474472146019.0,1.4359225034713743,5.0876784324646,7.793126583099365,9.41696167605831,1004.260009765625,1.6478631496429443,8.485042572021483,4.63238525390625,0.018325956538319588,-0.013133603148162363,-0.06475171446800232,-0.21194064617156985,-3.3973641395568848,3.1607413291931152,-212.63800048828125,-174.18600463867188,-749.6929931640625
17,1474472146119.0,1.4359225034713743,5.0876784324646,7.793126583099365,9.41696167605831,1004.260009765625,1.6478631496429443,8.485042572021483,4.63238525390625,0.03298672288656235,0.008857546374201775,-0.07483099400997162,-0.21194064617156985,-3.3973641395568848,3.1607413291931152,-212.63800048828125,-174.18600463867188,-749.6929931640625
18,1474472146219.0,1.5047557353973389,5.106832027435303,7.739855766296388,9.394114671576114,1004.260009765625,1.632617473602295,8.539246559143066,4.5372047424316415,0.024129176512360573,-0.01099557429552078,-0.0656680166721344,-0.12786173820495605,-3.432414531707764,3.202651023864746,-212.63800048828125,-174.18600463867188,-749.6929931640625
19,1474472146319.0,1.5047557353973389,5.106832027435303,7.739855766296388,9.394114671576114,1004.260009765625,1.632617473602295,8.539246559143066,4.5372047424316415,0.03481931984424591,-0.018020525574684143,-0.04642575979232788,-0.12786173820495605,-3.432414531707764,3.202651023864746,-212.63800048828125,-174.18600463867188,-749.6929931640625
20,1474472146419.0,1.4407109022140503,5.042787551879883,7.80449914932251,9.402954916882718,1004.280029296875,1.6141889095306396,8.58941650390625,4.448225975036621,0.03176499158143997,0.0006108652451075612,-0.07177666574716568,-0.17347800731658936,-3.5466289520263667,3.3562731742858887,-212.63800048828125,-174.18600463867188,-749.6929931640625
21,1474472146519.0,1.4407109022140503,5.042787551879883,7.80449914932251,9.402954916882718,1004.280029296875,1.6141889095306396,8.58941650390625,4.448225975036621,0.02687807008624077,-0.011911871843039991,-0.06658431142568587,-0.17347800731658936,-3.5466289520263667,3.3562731742858887,-212.63800048828125,-174.18600463867188,-749.6929931640625
22,1474472146619.0,1.4526818990707395,5.056553840637207,7.834426403045653,9.437015338966527,1004.25,1.5821886062622068,8.646729469299316,4.347544193267821,0.02657263725996017,-0.005803219974040985,-0.0607810914516449,-0.12950670719146729,-3.5901756286621094,3.486882209777832,-212.63800048828125,-174.18600463867188,-749.6929931640625
23,1474472146719.0,1.486799240112305,5.13316822052002,7.921814918518066,9.555895539603318,1004.27001953125,1.5629011392593384,8.696721076965332,4.2537927627563485,0.02321287989616394,-0.012828170321881771,-0.061086524277925484,-0.07610189914703369,-3.5635528564453125,3.668022155761719,-212.63800048828125,-174.18600463867188,-749.6929931640625
24,1474472146819.0,1.486799240112305,5.13316822052002,7.921814918518066,9.555895539603318,1004.27001953125,1.5629011392593384,8.696721076965332,4.2537927627563485,0.04795292019844055,-0.0015271630836650731,-0.04886921867728233,-0.07610189914703369,-3.5635528564453125,3.668022155761719,-212.63800048828125,-174.18600463867188,-749.6929931640625
25,1474472146919.0,1.4790180921554563,5.0876784324646,7.816470146179199,9.442942967909913,1004.3300170898438,1.5446795225143433,8.752826690673826,4.143957614898682,0.022602014243602756,-0.0039706239476799965,-0.04886921867728233,-0.06566143035888672,-3.665148258209229,3.6725125312805176,-212.63800048828125,-174.18600463867188,-749.6929931640625
26,1474472147019.0,1.4790180921554563,5.0876784324646,7.816470146179199,9.442942967909913,1004.3300170898438,1.5446795225143433,8.752826690673826,4.143957614898682,0.05803219974040985,0.011911871843039991,-0.043371431529521935,-0.06566143035888672,-3.665148258209229,3.6725125312805176,-212.63800048828125,-173.86300659179688,-749.6929931640625
27,1474472147119.0,1.3886369466781616,5.037999153137207,7.7637977600097665,9.358755456524309,1004.2899780273438,1.5334160327911377,8.797798156738281,4.051886081695557,0.043676864355802536,0.016493361443281174,-0.06719517707824707,-0.14477908611297607,-3.7597990036010738,3.711911678314209,-212.63800048828125,-173.86300659179688,-749.6929931640625
28,1474472147219.0,1.3886369466781616,5.037999153137207,7.7637977600097665,9.358755456524309,1004.2899780273438,1.5334160327911377,8.797798156738281,4.051886081695557,0.008857546374201775,0.009468411095440388,-0.06688974797725677,-0.14477908611297607,-3.7597990036010738,3.711911678314209,-212.63800048828125,-173.86300659179688,-750.0269775390625
29,1474472147319.0,1.4077905416488647,4.972756862640381,7.691372871398926,9.266466514857989,1004.3599853515624,1.4855127334594729,8.844621658325195,3.9669032096862793,-0.009468411095440388,-0.007941247895359993,-0.04612032696604729,-0.07772219181060791,-3.8718647956848153,3.7244696617126474,-212.63800048828125,-173.86300659179688,-750.0269775390625
30,1474472147419.0,1.4077905416488647,4.972756862640381,7.691372871398926,9.266466514857989,1004.3599853515624,1.4855127334594729,8.844621658325195,3.9669032096862793,0.020463986322283745,-0.10201449692249298,-0.02626720629632473,-0.07772219181060791,-3.8718647956848153,3.7244696617126474,-212.63800048828125,-173.86300659179688,-750.0269775390625
31,1474472147519.0,1.5771803855895996,5.146934986114502,8.453327178955076,10.021835067213921,1004.3300170898438,1.5103856325149536,8.868974685668945,3.902618408203125,0.10506882518529892,0.012828170321881771,-0.08429940044879912,0.066794753074646,-3.7220396995544434,4.550708770751953,-212.63800048828125,-173.86300659179688,-750.0269775390625
32,1474472147619.0,1.5155296325683594,5.142745018005371,7.456741333007812,9.18409754384169,1004.3300170898438,1.482613444328308,8.963397026062012,3.691847324371338,0.08032877743244171,-0.0039706239476799965,-0.05100724846124649,0.03291618824005127,-3.8206520080566406,3.7648940086364746,-212.32200622558597,-173.86300659179688,-750.0269775390625
33,1474472147719.0,1.5155296325683594,5.142745018005371,7.456741333007812,9.18409754384169,1004.3300170898438,1.482613444328308,8.963397026062012,3.691847324371338,-0.04520402848720551,-0.03848451003432274,-0.057726766914129264,0.03291618824005127,-3.8206520080566406,3.7648940086364746,-212.32200622558597,-173.86300659179688,-750.0269775390625
34,1474472147819.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085,1004.3200073242188,1.486309289932251,8.970638275146484,3.6727292537689213,-0.10170906037092207,-0.05803219974040985,-0.037568211555480964,0.06992185115814209,-3.925456523895264,3.812144041061402,-212.32200622558597,-173.86300659179688,-750.0269775390625
35,1474472147919.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085,1004.3200073242188,1.486309289932251,8.970638275146484,3.6727292537689213,-0.14538592100143433,0.12828169763088226,-0.06291911751031876,0.06992185115814209,-3.925456523895264,3.812144041061402,-212.32200622558597,-173.86300659179688,-750.0269775390625
36,1474472148019.0,1.316810965538025,4.862623691558838,7.8116817474365225,9.295239211978538,1004.3200073242188,1.4129513502120972,8.889874458312988,3.8915390968322754,-0.07452555745840073,0.2724458873271942,-0.0916297882795334,-0.09614038467407228,-4.0272507667541495,3.920142650604248,-212.32200622558597,-173.86300659179688,-750.0269775390625
37,1474472148119.0,1.316810965538025,4.862623691558838,7.8116817474365225,9.295239211978538,1004.3200073242188,1.4129513502120972,8.889874458312988,3.8915390968322754,0.18112154304981232,-0.23548854887485504,0.03970624133944512,-0.09614038467407228,-4.0272507667541495,3.920142650604248,-212.32200622558597,-173.86300659179688,-750.3670043945312
38,1474472148219.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925,1004.3599853515624,1.443195104598999,8.952142715454102,3.734532594680786,0.17318029701709747,0.23609942197799685,-0.26633724570274353,-0.09765374660491943,-3.2748918533325195,4.7379493713378915,-212.32200622558597,-173.86300659179688,-750.6740112304688
39,1474472148319.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925,1004.3599853515624,1.443195104598999,8.952142715454102,3.734532594680786,0.1872301995754242,-0.055894169956445694,0.032681290060281754,-0.09765374660491943,-3.2748918533325195,4.7379493713378915,-212.32200622558597,-173.86300659179688,-751.0250244140625
40,1474472148419.0,1.2665326595306396,5.473743438720703,8.066065788269043,9.829923169144305,1004.280029296875,1.2287739515304563,9.093585014343262,3.4593634605407715,0.18936823308467865,0.012522737495601177,-0.07147123664617537,0.03775870800018311,-3.619841575622559,4.606702327728272,-212.32200622558597,-173.86300659179688,-751.0250244140625
41,1474472148519.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047,1004.2999877929688,1.1752279996871948,9.23802375793457,3.0737819671630864,0.3072652220726013,-0.051312681287527084,-0.08918632566928864,0.20742344856262207,-3.945641040802002,4.856412410736084,-212.32200622558597,-173.86300659179688,-751.0250244140625
42,1474472148619.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047,1004.2999877929688,1.1752279996871948,9.23802375793457,3.0737819671630864,0.1518000066280365,0.06780604273080826,-0.06963863968849182,0.20742344856262207,-3.945641040802002,4.856412410736084,-212.32200622558597,-173.86300659179688,-751.0250244140625
43,1474472148719.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581,1004.3400268554688,1.0635418891906738,9.338433265686037,2.7987380027771,0.016798794269561768,-0.037568211555480964,-0.05803219974040985,-0.07174384593963623,-4.0286922454833975,4.483226299285889,-212.32200622558597,-173.86300659179688,-751.0250244140625
44,1474472148819.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581,1004.3400268554688,1.0635418891906738,9.338433265686037,2.7987380027771,0.01160643994808197,-0.03726277872920036,-0.0403171069920063,-0.07174384593963623,-4.0286922454833975,4.483226299285889,-212.63999938964844,-173.54400634765625,-751.0250244140625
45,1474472148919.0,1.3593080043792725,5.550358295440674,7.961318969726562,9.799836488241253,1004.27001953125,1.0614567995071411,9.36166286468506,2.7208409309387207,0.03634648025035858,-0.00366519158706069,-0.07880161702632904,0.2978512048721313,-3.8113045692443848,5.240478038787842,-212.63999938964844,-173.54400634765625,-751.0250244140625
46,1474472149019.0,1.3593080043792725,5.550358295440674,7.961318969726562,9.799836488241253,1004.27001953125,1.0614567995071411,9.36166286468506,2.7208409309387207,0.04856378585100174,0.02535090781748295,-0.07483099400997162,0.2978512048721313,-3.8113045692443848,5.240478038787842,-212.96299743652344,-173.24200439453125,-751.0250244140625
47,1474472149119.0,1.1953052282333374,5.410297393798828,7.55011510848999,9.36505796188348,1004.2899780273438,0.9785470366477966,9.398932456970217,2.621623992919922,-0.008246680721640587,-0.015882495790719986,-0.09010262042284012,0.2167581915855408,-3.9886350631713863,4.928491115570068,-212.96299743652344,-173.24200439453125,-751.0250244140625
48,1474472149219.0,1.1953052282333374,5.410297393798828,7.55011510848999,9.36505796188348,1004.2899780273438,0.9785470366477966,9.398932456970217,2.621623992919922,0.03145955875515938,0.0076358155347406855,-0.06475171446800232,0.2167581915855408,-3.9886350631713863,4.928491115570068,-212.96299743652344,-173.24200439453125,-751.0250244140625
49,1474472149319.0,1.1468225717544556,5.325901508331299,7.689577102661133,9.423907093414147,1004.3400268554688,0.8959534764289856,9.42338752746582,2.5626957416534424,0.032681290060281754,0.028405234217643738,-0.0757472887635231,0.25086909532547,-4.0974860191345215,5.1268815994262695,-212.96299743652344,-173.24200439453125,-751.0250244140625
50,1474472149419.0,1.138442873954773,5.340865612030028,7.636904716491699,9.388461605172408,1004.3400268554688,0.8088437914848328,9.452295303344727,2.484008312225342,0.02351831272244453,-0.010079276748001577,-0.08338310569524765,0.3295990824699402,-4.111429691314696,5.1528964042663565,-212.96299743652344,-173.24200439453125,-751.0250244140625
51,1474472149519.0,1.138442873954773,5.340865612030028,7.636904716491699,9.388461605172408,1004.3400268554688,0.8088437914848328,9.452295303344727,2.484008312225342,-0.018020525574684143,-0.017409659922122955,-0.07757988572120668,0.3295990824699402,-4.111429691314696,5.1528964042663565,-212.96299743652344,-173.24200439453125,-751.0250244140625
52,1474472149619.0,1.1444283723831177,5.348646640777588,7.863755702972412,9.57895562905727,1004.3400268554688,0.7393600940704346,9.473575592041016,2.4238593578338623,0.03634648025035858,-0.020463986322283745,-0.06658431142568587,0.4050682783126831,-4.124928951263429,5.439896583557129,-212.96299743652344,-173.24200439453125,-751.0250244140625
53,1474472149719.0,1.1444283723831177,5.348646640777588,7.863755702972412,9.57895562905727,1004.3400268554688,0.7393600940704346,9.473575592041016,2.4238593578338623,0.04978551715612412,0.0015271630836650731,-0.055283304303884506,0.4050682783126831,-4.124928951263429,5.439896583557129,-212.96299743652344,-173.24200439453125,-751.0250244140625
54,1474472149819.0,1.0743980407714844,5.295974254608153,7.540538311004639,9.27692796539968,1004.3599853515624,0.6763375997543335,9.503838539123537,2.321638822555542,0.021074850112199783,-0.01099557429552078,-0.04642575979232788,0.3980604410171509,-4.207864284515382,5.218899726867676,-212.96299743652344,-173.24200439453125,-751.0250244140625
55,1474472149919.0,1.0743980407714844,5.295974254608153,7.540538311004639,9.27692796539968,1004.3599853515624,0.6763375997543335,9.503838539123537,2.321638822555542,0.02321287989616394,-0.03481931984424591,-0.04642575979232788,0.3980604410171509,-4.207864284515382,5.218899726867676,-212.96299743652344,-173.24200439453125,-751.0250244140625
56,1474472150019.0,1.193509578704834,5.383961200714111,7.904457092285156,9.638046754868553,1004.3499755859376,0.6540814638137817,9.528661727905273,2.2242236137390137,-0.0910189226269722,0.22876903414726255,-0.039095375686883926,0.5394281148910522,-4.144700527191162,5.680233478546143,-212.96299743652344,-173.24200439453125,-751.0250244140625
57,1474472150119.0,1.193509578704834,5.383961200714111,7.904457092285156,9.638046754868553,1004.3499755859376,0.6540814638137817,9.528661727905273,2.2242236137390137,0.02199114859104156,0.12980885803699493,0.10751228034496307,0.5394281148910522,-4.144700527191162,5.680233478546143,-212.96299743652344,-173.24200439453125,-751.0250244140625
58,1474472150219.0,1.3946224451065063,5.483919143676758,7.0120182037353525,9.010368484601239,1004.3300170898438,0.6700001955032349,9.53192901611328,2.2054100036621094,-0.07024950534105301,0.0754418596625328,0.06322455406188965,0.7246222496032715,-4.0480098724365225,4.806608200073242,-212.96299743652344,-173.24200439453125,-751.0250244140625
59,1474472150319.0,1.0935516357421875,5.16429328918457,8.149862289428711,9.710099674740903,1004.4099731445312,0.6947014927864075,9.52570343017578,2.2245774269104004,0.07971791177988052,-0.09773843735456468,-0.036041051149368286,0.39885014295578,-4.361410140991212,5.925284862518311,-212.96299743652344,-173.24200439453125,-751.0250244140625
60,1474472150419.0,1.0935516357421875,5.16429328918457,8.149862289428711,9.710099674740903,1004.4099731445312,0.6947014927864075,9.52570343017578,2.2245774269104004,0.06475171446800232,0.1713477075099945,-0.06963863968849182,0.39885014295578,-4.361410140991212,5.925284862518311,-212.6289978027344,-173.24200439453125,-751.0250244140625
61,1474472150519.0,1.1103110313415527,5.533598899841309,6.202777862548827,8.386176755993727,1004.3599853515624,0.5979507565498352,9.532230377197266,2.2247323989868164,-0.2364048510789871,0.0455094613134861,-0.2235766798257828,0.5123602747917175,-3.998631477355957,3.978045463562012,-212.6289978027344,-173.24200439453125,-751.3790283203125
62,1474472150619.0,1.1103110313415527,5.533598899841309,6.202777862548827,8.386176755993727,1004.3599853515624,0.5979507565498352,9.532230377197266,2.2247323989868164,-0.17867808043956754,-0.01099557429552078,0.03023782931268215,0.5123602747917175,-3.998631477355957,3.978045463562012,-212.6289978027344,-172.927001953125,-751.7150268554688
63,1474472150719.0,0.6625953316688538,4.644152641296387,8.231265068054201,9.474223501151895,1004.3300170898438,0.5899434089660645,9.473236083984377,2.4657998085021973,-0.1258382350206375,-0.029016099870204926,0.18448130786418915,0.0726519227027893,-4.829083442687988,5.765465259552003,-212.6289978027344,-172.927001953125,-752.0239868164062
64,1474472150819.0,0.6625953316688538,4.644152641296387,8.231265068054201,9.474223501151895,1004.3300170898438,0.5899434089660645,9.473236083984377,2.4657998085021973,-0.05314527451992035,0.342695415019989,0.21410827338695526,0.0726519227027893,-4.829083442687988,5.765465259552003,-212.6289978027344,-172.56399536132812,-752.0239868164062
65,1474472150919.0,0.9463081955909728,4.321534156799316,8.99621295928955,10.025118666545303,1004.3300170898438,0.8623440861701965,9.436964988708496,2.523976325988769,0.018325956538319588,0.057726766914129264,0.030848694965243336,0.08396410942077638,-5.11543083190918,6.472236633300781,-212.6289978027344,-172.2449951171875,-752.0239868164062
66,1474472151019.0,0.9463081955909728,4.321534156799316,8.99621295928955,10.025118666545303,1004.3300170898438,0.8623440861701965,9.436964988708496,2.523976325988769,0.2284636050462723,-0.7449501752853394,-0.5937610268592834,0.08396410942077638,-5.11543083190918,6.472236633300781,-212.6289978027344,-171.93099975585938,-752.0239868164062
67,1474472151119.0,0.7128735780715942,3.733159065246582,9.080608367919922,9.843887122284704,1004.3300170898438,0.7170116901397705,9.50078010559082,2.321948766708374,0.21349740028381348,0.361632227897644,-0.09926560521125792,-0.0041381120681762695,-5.767621040344237,6.758659362792969,-212.6289978027344,-171.58200073242188,-751.6840209960938
68,1474472151219.0,1.4700398445129397,4.8919525146484375,7.841010570526122,9.358080108501593,1004.3200073242188,0.4630396068096161,9.608396530151367,1.9064896106719968,0.025961773470044136,0.041233405470848083,-0.057115901261568076,1.007000207901001,-4.71644401550293,5.934520721435548,-212.6289978027344,-171.58200073242188,-751.6840209960938
69,1474472151319.0,1.4700398445129397,4.8919525146484375,7.841010570526122,9.358080108501593,1004.3200073242188,0.4630396068096161,9.608396530151367,1.9064896106719968,0.050090949982404716,-0.06169738993048667,0.001832595793530345,1.007000207901001,-4.71644401550293,5.934520721435548,-212.6289978027344,-171.58200073242188,-750.9849853515625
70,1474472151419.0,1.514931082725525,5.215169906616211,7.8511857986450195,9.546419841235169,1004.3400268554688,0.43870261311531067,9.636947631835938,1.7627179622650146,0.05955936014652252,0.02474004216492176,-0.06444628536701202,1.0762284994125366,-4.421777725219727,6.088467597961426,-212.6289978027344,-171.92599487304688,-750.9849853515625
71,1474472151519.0,1.514931082725525,5.215169906616211,7.8511857986450195,9.546419841235169,1004.3400268554688,0.43870261311531067,9.636947631835938,1.7627179622650146,0.014355333521962166,0.008552113547921179,-0.03298672288656235,1.0762284994125366,-4.421777725219727,6.088467597961426,-212.6289978027344,-172.23300170898438,-750.9849853515625
72,1474472151619.0,1.3742717504501345,5.045181751251222,7.906851291656494,9.479492554752792,1004.3400268554688,0.3655020594596863,9.65793514251709,1.6616452932357788,0.06444628536701202,-0.012217304669320585,-0.044287730008363724,1.0087697505950928,-4.612753391265869,6.245205879211426,-212.6289978027344,-172.23300170898438,-750.6749877929688
73,1474472151719.0,1.3742717504501345,5.045181751251222,7.906851291656494,9.479492554752792,1004.3400268554688,0.3655020594596863,9.65793514251709,1.6616452932357788,-0.0030543261673301463,0.03695734590291977,-0.090408056974411,1.0087697505950928,-4.612753391265869,6.245205879211426,-212.6289978027344,-172.23300170898438,-750.6749877929688
74,1474472151819.0,1.2862848043441772,4.95120906829834,7.774571418762207,9.30660843601581,1004.3400268554688,0.29832229018211365,9.68174934387207,1.5313788652420044,0.05497787147760391,0.013744467869400978,-0.04703662544488907,0.9879624843597412,-4.7305402755737305,6.243192672729492,-212.6289978027344,-172.23300170898438,-750.6749877929688
75,1474472151919.0,1.2862848043441772,4.95120906829834,7.774571418762207,9.30660843601581,1004.3400268554688,0.29832229018211365,9.68174934387207,1.5313788652420044,0.03848451003432274,-0.019547687843441963,-0.06811147183179855,0.9879624843597412,-4.7305402755737305,6.243192672729492,-212.6289978027344,-172.23300170898438,-750.6749877929688
76,1474472152019.0,1.4233529567718506,5.081094741821289,8.193556785583496,9.745656992399049,1004.3499755859376,0.245330274105072,9.699057579040527,1.4277528524398804,0.055283304303884506,0.056505035609006875,-0.05894849449396133,1.1780226230621338,-4.617962837219238,6.765803813934326,-212.6289978027344,-172.23300170898438,-750.6749877929688
77,1474472152119.0,1.2868833541870115,5.187037944793701,7.656058311462402,9.336844235421614,1004.27001953125,0.19069062173366547,9.721014022827148,1.279030203819275,0.018936822190880772,0.010384709574282171,-0.08246681094169618,1.096192717552185,-4.533976078033447,6.377027988433838,-212.6289978027344,-172.23300170898438,-750.6749877929688
78,1474472152219.0,1.2868833541870115,5.187037944793701,7.656058311462402,9.336844235421614,1004.27001953125,0.19069062173366547,9.721014022827148,1.279030203819275,0.01924225501716137,-0.0039706239476799965,-0.07024950534105301,1.096192717552185,-4.533976078033447,6.377027988433838,-212.6289978027344,-172.23300170898438,-750.6749877929688
79,1474472152319.0,1.3305776119232178,5.085883140563965,7.450755596160889,9.118684283083107,1004.3099975585938,0.13020078837871552,9.730161666870117,1.215483546257019,-0.003359758760780096,-0.030848694965243336,-0.02199114859104156,1.2003768682479858,-4.644278526306152,6.23527193069458,-212.6289978027344,-172.23300170898438,-750.6749877929688
80,1474472152419.0,1.3305776119232178,5.085883140563965,7.450755596160889,9.118684283083107,1004.3099975585938,0.13020078837871552,9.730161666870117,1.215483546257019,-0.06352998316287994,-0.04184427112340927,-0.035124752670526505,1.2003768682479858,-4.644278526306152,6.23527193069458,-212.6289978027344,-171.93099975585938,-750.9819946289062
81,1474472152519.0,1.4652514457702637,5.142146587371826,7.8565731048583975,9.503387515898522,1004.280029296875,0.1463444083929062,9.733270645141602,1.1884502172470093,0.025961773470044136,0.06352998316287994,-0.05222897976636887,1.3189070224761963,-4.591124057769775,6.6681227684021,-212.6289978027344,-171.93099975585938,-750.9819946289062
82,1474472152619.0,1.4652514457702637,5.142146587371826,7.8565731048583975,9.503387515898522,1004.280029296875,0.1463444083929062,9.733270645141602,1.1884502172470093,0.0076358155347406855,-0.002748893573880196,-0.03940080851316452,1.3189070224761963,-4.591124057769775,6.6681227684021,-212.6289978027344,-171.93099975585938,-750.9819946289062
83,1474472152719.0,1.3826514482498171,5.076306343078613,7.871536731719972,9.467930166353373,1004.3499755859376,0.10578954964876176,9.741744995117188,1.1214282512664795,-0.055894169956445694,0.02779436856508255,-0.02626720629632473,1.2768619060516355,-4.665438652038574,6.75010871887207,-212.6289978027344,-171.93099975585938,-750.9819946289062
84,1474472152819.0,1.3826514482498171,5.076306343078613,7.871536731719972,9.467930166353373,1004.3499755859376,0.10578954964876176,9.741744995117188,1.1214282512664795,-0.01466076634824276,-0.055283304303884506,0.01099557429552078,1.2768619060516355,-4.665438652038574,6.75010871887207,-212.6289978027344,-171.93099975585938,-750.9819946289062
85,1474472152919.0,1.5340847969055176,5.040393352508545,8.315661430358888,9.844247372779058,1004.3499755859376,0.12073490023612975,9.735506057739258,1.172923922538757,0.12889257073402405,-0.023823743686079982,-0.05986479297280312,1.4133498668670654,-4.695112705230713,7.14273738861084,-212.6289978027344,-171.93099975585938,-750.9819946289062
