,timestamp,ax,ay,az,acc_magnitude
31,1474472147519.0,1.5771803855895996,5.146934986114502,8.453327178955076,10.021835067213921
32,1474472147619.0,1.5155296325683594,5.142745018005371,7.456741333007812,9.18409754384169
33,1474472147719.0,1.5155296325683594,5.142745018005371,7.456741333007812,9.18409754384169
34,1474472147819.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085
35,1474472147919.0,1.556231141090393,5.045181751251222,7.484873294830322,9.159642051266085
36,1474472148019.0,1.316810965538025,4.862623691558838,7.8116817474365225,9.295239211978538
37,1474472148119.0,1.316810965538025,4.862623691558838,7.8116817474365225,9.295239211978538
38,1474472148219.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925
39,1474472148319.0,1.3455413579940796,5.677250862121582,8.472481727600098,10.28710870565925
40,1474472148419.0,1.2665326595306396,5.473743438720703,8.066065788269043,9.829923169144305
41,1474472148519.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047
42,1474472148619.0,1.3826514482498171,5.292382717132568,7.93019437789917,9.633743961888047
43,1474472148719.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581
44,1474472148819.0,0.9917980432510376,5.309741020202637,7.281964302062987,9.06664310297581
45,1474472148919.0,1.3593080043792725,5.550358295440674,7.961318969726562,9.799836488241253
46,1474472149019.0,1.3593080043792725,5.550358295440674,7.961318969726562,9.799836488241253
47,1474472149119.0,1.1953052282333374,5.410297393798828,7.55011510848999,9.36505796188348
48,1474472149219.0,1.1953052282333374,5.410297393798828,7.55011510848999,9.36505796188348
49,1474472149319.0,1.1468225717544556,5.325901508331299,7.689577102661133,9.423907093414147
50,1474472149419.0,1.138442873954773,5.340865612030028,7.636904716491699,9.388461605172408
51,1474472149519.0,1.138442873954773,5.340865612030028,7.636904716491699,9.388461605172408
52,1474472149619.0,1.1444283723831177,5.348646640777588,7.863755702972412,9.57895562905727
53,1474472149719.0,1.1444283723831177,5.348646640777588,7.863755702972412,9.57895562905727
54,1474472149819.0,1.0743980407714844,5.295974254608153,7.540538311004639,9.27692796539968
55,1474472149919.0,1.0743980407714844,5.295974254608153,7.540538311004639,9.27692796539968
56,1474472150019.0,1.193509578704834,5.383961200714111,7.904457092285156,9.638046754868553
57,1474472150119.0,1.193509578704834,5.383961200714111,7.904457092285156,9.638046754868553
58,1474472150219.0,1.3946224451065063,5.483919143676758,7.0120182037353525,9.010368484601239
59,1474472150319.0,1.0935516357421875,5.16429328918457,8.149862289428711,9.710099674740903
60,1474472150419.0,1.0935516357421875,5.16429328918457,8.149862289428711,9.710099674740903
61,1474472150519.0,1.1103110313415527,5.533598899841309,6.202777862548827,8.386176755993727
62,1474472150619.0,1.1103110313415527,5.533598899841309,6.202777862548827,8.386176755993727
63,1474472150719.0,0.6625953316688538,4.644152641296387,8.231265068054201,9.474223501151895
64,1474472150819.0,0.6625953316688538,4.644152641296387,8.231265068054201,9.474223501151895
65,1474472150919.0,0.9463081955909728,4.321534156799316,8.99621295928955,10.025118666545303
66,1474472151019.0,0.9463081955909728,4.321534156799316,8.99621295928955,10.025118666545303
67,1474472151119.0,0.7128735780715942,3.733159065246582,9.080608367919922,9.843887122284704
68,1474472151219.0,1.4700398445129397,4.8919525146484375,7.841010570526122,9.358080108501593
69,1474472151319.0,1.4700398445129397,4.8919525146484375,7.841010570526122,9.358080108501593
70,1474472151419.0,1.514931082725525,5.215169906616211,7.8511857986450195,9.546419841235169
71,1474472151519.0,1.514931082725525,5.215169906616211,7.8511857986450195,9.546419841235169
72,1474472151619.0,1.3742717504501345,5.045181751251222,7.906851291656494,9.479492554752792
73,1474472151719.0,1.3742717504501345,5.045181751251222,7.906851291656494,9.479492554752792
74,1474472151819.0,1.2862848043441772,4.95120906829834,7.774571418762207,9.30660843601581
75,1474472151919.0,1.2862848043441772,4.95120906829834,7.774571418762207,9.30660843601581
76,1474472152019.0,1.4233529567718506,5.081094741821289,8.193556785583496,9.745656992399049
77,1474472152119.0,1.2868833541870115,5.187037944793701,7.656058311462402,9.336844235421614
78,1474472152219.0,1.2868833541870115,5.187037944793701,7.656058311462402,9.336844235421614
79,1474472152319.0,1.3305776119232178,5.085883140563965,7.450755596160889,9.118684283083107
80,1474472152419.0,1.3305776119232178,5.085883140563965,7.450755596160889,9.118684283083107
81,1474472152519.0,1.4652514457702637,5.142146587371826,7.8565731048583975,9.503387515898522
82,1474472152619.0,1.4652514457702637,5.142146587371826,7.8565731048583975,9.503387515898522
83,1474472152719.0,1.3826514482498171,5.076306343078613,7.871536731719972,9.467930166353373
84,1474472152819.0,1.3826514482498171,5.076306343078613,7.871536731719972,9.467930166353373
85,1474472152919.0,1.5340847969055176,5.040393352508545,8.315661430358888,9.844247372779058
86,1474472153019.0,1.492186188697815,5.117606163024902,7.338228225708008,9.070066480139419
87,1474472153119.0,1.492186188697815,5.117606163024902,7.338228225708008,9.070066480139419
88,1474472153219.0,1.2006921768188477,4.844666957855225,7.956530570983888,9.392488401004782
89,1474472153319.0,1.2006921768188477,4.844666957855225,7.956530570983888,9.392488401004782
90,1474472153419.0,1.490989089012146,4.957194805145264,8.310274124145508,9.7906835725681
91,1474472153519.0,1.490989089012146,4.957194805145264,8.310274124145508,9.7906835725681
92,1474472153619.0,1.2850877046585083,4.930858612060547,7.2394676208496085,8.852949141056104
93,1474472153719.0,1.2850877046585083,4.930858612060547,7.2394676208496085,8.852949141056104
94,1474472153819.0,1.3024457693099976,4.950610637664795,8.033144950866701,9.525561845339544
95,1474472153919.0,1.469441294670105,5.094262599945068,7.766191959381103,9.403430581741778
96,1474472154019.0,1.469441294670105,5.094262599945068,7.766191959381103,9.403430581741778
97,1474472154119.0,1.325789213180542,5.039794445037842,7.897274494171143,9.461722333819898
98,1474472154219.0,1.325789213180542,5.039794445037842,7.897274494171143,9.461722333819898
99,1474472154319.0,1.4179660081863403,5.0499701499938965,7.879916191101074,9.466039578143446
100,1474472154419.0,1.4179660081863403,5.0499701499938965,7.879916191101074,9.466039578143446
101,1474472154519.0,1.338358759880066,4.997896194458008,7.773972988128662,9.338352454307966
102,1474472154619.0,1.338358759880066,4.997896194458008,7.773972988128662,9.338352454307966
103,1474472154719.0,1.450287699699402,5.106832027435303,7.99064826965332,9.593410631139061
104,1474472154819.0,1.4496891498565674,5.0523643493652335,7.724293231964111,9.343055714449914
105,1474472154919.0,1.4496891498565674,5.0523643493652335,7.724293231964111,9.343055714449914
106,1474472155019.0,1.3210008144378662,4.9601874351501465,7.754220962524414,9.299271223016348
107,1474472155119.0,1.3210008144378662,4.9601874351501465,7.754220962524414,9.299271223016348
108,1474472155219.0,1.4317326545715332,5.0685248374938965,7.867945194244385,9.468070764527074
109,1474472155319.0,1.4317326545715332,5.0685248374938965,7.867945194244385,9.468070764527074
110,1474472155419.0,1.4077905416488647,5.061342239379883,7.988254070281982,9.560923729675059
111,1474472155519.0,1.4077905416488647,5.061342239379883,7.988254070281982,9.560923729675059
112,1474472155619.0,1.394023895263672,5.021239280700684,7.65186882019043,9.257820638574723
113,1474472155719.0,1.3551181554794312,5.023035049438477,8.069058418273926,9.600881734544734
114,1474472155819.0,1.3551181554794312,5.023035049438477,8.069058418273926,9.600881734544734
115,1474472155919.0,1.422754406929016,5.080495834350586,7.842806339263916,9.452263184046869
116,1474472156019.0,1.422754406929016,5.080495834350586,7.842806339263916,9.452263184046869
117,1474472156119.0,1.465849995613098,5.105635166168213,7.693767070770264,9.349346415601536
118,1474472156219.0,1.465849995613098,5.105635166168213,7.693767070770264,9.349346415601536
119,1474472156319.0,1.43532395362854,5.094861030578613,7.96251630783081,9.561350831615794
120,1474472156419.0,1.43532395362854,5.094861030578613,7.96251630783081,9.561350831615794
121,1474472156519.0,1.4574702978134155,5.0876784324646,7.863156795501709,9.478287096929407
122,1474472156619.0,1.4119805097579956,5.003881454467773,7.8338279724121085,9.402200767461274
123,1474472156719.0,1.4119805097579956,5.003881454467773,7.8338279724121085,9.402200767461274
124,1474472156819.0,1.4341268539428709,5.030816555023193,7.813477039337157,9.402991996579836
125,1474472156919.0,1.4341268539428709,5.030816555023193,7.813477039337157,9.402991996579836
126,1474472157019.0,1.4401123523712158,5.073313236236572,7.815871238708496,9.428694183209892
127,1474472157119.0,1.4401123523712158,5.073313236236572,7.815871238708496,9.428694183209892
128,1474472157219.0,1.373074650764465,5.056553840637207,7.8511857986450195,9.439024800511973
129,1474472157319.0,1.373074650764465,5.056553840637207,7.8511857986450195,9.439024800511973
130,1474472157419.0,1.4167689085006714,4.970362663269043,7.960720539093018,9.491301841478363
131,1474472157519.0,1.4185645580291748,5.029619216918945,7.838616371154785,9.420897063795605
132,1474472157619.0,1.4185645580291748,5.029619216918945,7.838616371154785,9.420897063795605
133,1474472157719.0,1.4371196031570437,5.0272250175476065,7.783549785614014,9.37667059227137
134,1474472157819.0,1.4371196031570437,5.0272250175476065,7.783549785614014,9.37667059227137
135,1474472157919.0,1.5406688451766968,5.021239280700684,7.8787193298339835,9.468934611816119
136,1474472158019.0,1.5406688451766968,5.021239280700684,7.8787193298339835,9.468934611816119
137,1474472158119.0,1.4838064908981323,4.988917827606201,7.914632320404053,9.472718066121406
