,timestamp,uv
109,1474211972595.0,0.0
110,1474211972695.0,0.0
111,1474211972795.0,0.0
112,1474211972895.0,0.0
113,1474211972995.0,0.0
114,1474211973095.0,0.0
115,1474211973195.0,0.0
116,1474211973295.0,0.0
117,1474211973395.0,0.0
118,1474211973495.0,0.0
119,1474211973595.0,0.0
120,1474211973695.0,0.0
121,1474211973795.0,0.0
122,1474211973895.0,0.0
123,1474211973995.0,0.0
124,1474211974095.0,0.0
125,1474211974195.0,0.0
126,1474211974295.0,0.0
127,1474211974395.0,0.0
128,1474211974495.0,0.0
129,1474211974595.0,0.0
130,1474211974695.0,0.0
131,1474211974795.0,0.0
132,1474211974895.0,0.0
133,1474211974995.0,0.0
134,1474211975095.0,0.0
135,1474211975195.0,0.0
136,1474211975295.0,0.0
137,1474211975395.0,0.0
138,1474211975495.0,0.0
139,1474211975595.0,0.0
140,1474211975695.0,0.0
141,1474211975795.0,0.0
142,1474211975895.0,0.0
143,1474211975995.0,0.0
144,1474211976095.0,0.0
145,1474211976195.0,0.0
146,1474211976295.0,0.0
147,1474211976395.0,0.0
148,1474211976495.0,0.0
149,1474211976595.0,0.0
150,1474211976695.0,0.0
151,1474211976795.0,0.0
152,1474211976895.0,0.0
153,1474211976995.0,0.0
154,1474211977095.0,0.0
155,1474211977195.0,0.0
156,1474211977295.0,0.0
157,1474211977395.0,0.0
158,1474211977495.0,0.0
159,1474211977595.0,0.0
160,1474211977695.0,0.0
161,1474211977795.0,0.0
162,1474211977895.0,0.0
163,1474211977995.0,0.0
164,1474211978095.0,0.0
165,1474211978195.0,0.0
166,1474211978295.0,0.0
167,1474211978395.0,0.0
168,1474211978495.0,0.0
169,1474211978595.0,0.0
170,1474211978695.0,0.0
171,1474211978795.0,0.0
172,1474211978895.0,0.0
173,1474211978995.0,0.0
174,1474211979095.0,0.0
175,1474211979195.0,0.0
176,1474211979295.0,0.0
177,1474211979395.0,0.0
178,1474211979495.0,0.0
179,1474211979595.0,0.0
180,1474211979695.0,0.0
181,1474211979795.0,0.0
182,1474211979895.0,0.0
183,1474211979995.0,0.0
184,1474211980095.0,0.0
185,1474211980195.0,0.0
186,1474211980295.0,0.0
187,1474211980395.0,0.0
188,1474211980495.0,0.0
189,1474211980595.0,0.0
190,1474211980695.0,0.0
191,1474211980795.0,0.0
192,1474211980895.0,0.0
193,1474211980995.0,0.0
194,1474211981095.0,0.0
195,1474211981195.0,0.0
196,1474211981295.0,0.0
197,1474211981395.0,0.0
198,1474211981495.0,0.0
199,1474211981595.0,0.0
200,1474211981695.0,0.0
201,1474211981795.0,0.0
202,1474211981895.0,0.0
203,1474211981995.0,0.0
204,1474211982095.0,0.0
205,1474211982195.0,0.0
206,1474211982295.0,0.0
207,1474211982395.0,0.0
208,1474211982495.0,0.0
209,1474211982595.0,0.0
210,1474211982695.0,0.0
211,1474211982795.0,0.0
212,1474211982895.0,0.0
213,1474211982995.0,0.0
214,1474211983095.0,0.0
215,1474211983195.0,0.0
216,1474211983295.0,0.0
217,1474211983395.0,0.0
218,1474211983495.0,0.0
219,1474211983595.0,0.0
220,1474211983695.0,0.0
221,1474211983795.0,0.0
222,1474211983895.0,0.0
223,1474211983995.0,0.0
224,1474211984095.0,0.0
225,1474211984195.0,0.0
226,1474211984295.0,0.0
227,1474211984395.0,0.0
228,1474211984495.0,0.0
229,1474211984595.0,0.0
