,timestamp,lax,lay,laz
0,1474472144419.0,-0.18414044380187988,-2.800742626190185,2.6005334854125977
1,1474472144519.0,-0.18414044380187988,-2.800742626190185,2.6005334854125977
2,1474472144619.0,-0.18414044380187988,-2.800742626190185,2.6005334854125977
3,1474472144719.0,-0.18414044380187988,-2.800742626190185,2.6005334854125977
4,1474472144819.0,-0.3325871229171753,-3.009711742401123,2.1898832321166988
5,1474472144919.0,-0.3263411521911621,-3.0541553497314453,2.8319315910339355
6,1474472145019.0,-0.3263411521911621,-3.0541553497314453,2.8319315910339355
7,1474472145119.0,-0.2396116256713867,-3.073798179626465,2.3609681129455566
8,1474472145219.0,-0.2396116256713867,-3.073798179626465,2.3609681129455566
9,1474472145319.0,-0.20154762268066406,-3.143519401550293,2.832526206970215
10,1474472145419.0,-0.20154762268066406,-3.143519401550293,2.832526206970215
11,1474472145519.0,-0.22610080242156985,-3.2051377296447754,2.87315034866333
12,1474472145619.0,-0.22610080242156985,-3.2051377296447754,2.87315034866333
13,1474472145719.0,-0.2329723834991455,-3.30300235748291,2.9652490615844727
14,1474472145819.0,-0.15220403671264648,-3.2711968421936035,3.0526280403137207
15,1474472145919.0,-0.15220403671264648,-3.2711968421936035,3.0526280403137207
16,1474472146019.0,-0.21194064617156985,-3.3973641395568848,3.1607413291931152
17,1474472146119.0,-0.21194064617156985,-3.3973641395568848,3.1607413291931152
18,1474472146219.0,-0.12786173820495605,-3.432414531707764,3.202651023864746
19,1474472146319.0,-0.12786173820495605,-3.432414531707764,3.202651023864746
20,1474472146419.0,-0.17347800731658936,-3.5466289520263667,3.3562731742858887
21,1474472146519.0,-0.17347800731658936,-3.5466289520263667,3.3562731742858887
22,1474472146619.0,-0.12950670719146729,-3.5901756286621094,3.486882209777832
23,1474472146719.0,-0.07610189914703369,-3.5635528564453125,3.668022155761719
24,1474472146819.0,-0.07610189914703369,-3.5635528564453125,3.668022155761719
25,1474472146919.0,-0.06566143035888672,-3.665148258209229,3.6725125312805176
26,1474472147019.0,-0.06566143035888672,-3.665148258209229,3.6725125312805176
27,1474472147119.0,-0.14477908611297607,-3.7597990036010738,3.711911678314209
28,1474472147219.0,-0.14477908611297607,-3.7597990036010738,3.711911678314209
29,1474472147319.0,-0.07772219181060791,-3.8718647956848153,3.7244696617126474
30,1474472147419.0,-0.07772219181060791,-3.8718647956848153,3.7244696617126474
31,1474472147519.0,0.066794753074646,-3.7220396995544434,4.550708770751953
32,1474472147619.0,0.03291618824005127,-3.8206520080566406,3.7648940086364746
33,1474472147719.0,0.03291618824005127,-3.8206520080566406,3.7648940086364746
34,1474472147819.0,0.06992185115814209,-3.925456523895264,3.812144041061402
35,1474472147919.0,0.06992185115814209,-3.925456523895264,3.812144041061402
36,1474472148019.0,-0.09614038467407228,-4.0272507667541495,3.920142650604248
37,1474472148119.0,-0.09614038467407228,-4.0272507667541495,3.920142650604248
38,1474472148219.0,-0.09765374660491943,-3.2748918533325195,4.7379493713378915
39,1474472148319.0,-0.09765374660491943,-3.2748918533325195,4.7379493713378915
40,1474472148419.0,0.03775870800018311,-3.619841575622559,4.606702327728272
41,1474472148519.0,0.20742344856262207,-3.945641040802002,4.856412410736084
