,timestamp,gx,gy,gz
0,5000.0,0.020463986322283745,0.07849618047475815,-0.05803219974040985
1,5100.0,0.020463986322283745,0.07849618047475815,-0.05803219974040985
2,5200.0,0.020463986322283745,0.07849618047475815,-0.05803219974040985
3,5300.0,-0.04948008432984352,0.1991420686244965,-0.08002334833145143
4,5400.0,0.01618792861700058,0.2464841306209564,-0.06291911751031876
5,5500.0,0.01618792861700058,0.2464841306209564,-0.06291911751031876
6,5600.0,0.04795292019844055,-0.016798794269561768,-0.05253441259264946
7,5700.0,0.04795292019844055,-0.016798794269561768,-0.05253441259264946
8,5800.0,-0.005803219974040985,-0.11026117950677873,-0.035735618323087685
9,5900.0,-0.005803219974040985,-0.11026117950677873,-0.035735618323087685
10,6000.0,0.043676864355802536,0.022602014243602756,-0.05192354694008827
11,6100.0,0.043676864355802536,0.022602014243602756,-0.05192354694008827
12,6200.0,0.02871066704392433,0.0604756586253643,-0.06017022579908371
13,6300.0,0.015577063895761968,0.037568211555480964,-0.07635815441608429
14,6400.0,0.015577063895761968,0.037568211555480964,-0.07635815441608429
15,6500.0,0.018936822190880772,0.055283304303884506,-0.06902777403593062
16,6600.0,0.018936822190880772,0.055283304303884506,-0.06902777403593062
17,6700.0,0.03726277872920036,-0.06658431142568587,-0.1010981947183609
18,6800.0,0.03726277872920036,-0.06658431142568587,-0.1010981947183609
19,6900.0,-0.01618792861700058,0.08704829961061478,-0.13286319375038147
20,7000.0,-0.01618792861700058,0.08704829961061478,-0.13286319375038147
21,7100.0,0.01466076634824276,0.02321287989616394,-0.17898350954055786
22,7200.0,0.0076358155347406855,-0.35552358627319336,-0.019547687843441963
23,7300.0,0.0076358155347406855,-0.35552358627319336,-0.019547687843441963
24,7400.0,-0.05497787147760391,-0.2932153046131134,-0.032070424407720566
25,7500.0,-0.05497787147760391,-0.2932153046131134,-0.032070424407720566
26,7600.0,-0.029626963660120964,-0.12003502249717712,-0.2321287989616394
27,7700.0,-0.029626963660120964,-0.12003502249717712,-0.2321287989616394
28,7800.0,0.1716531366109848,0.0455094613134861,-0.3179553747177124
29,7900.0,0.1716531366109848,0.0455094613134861,-0.3179553747177124
30,8000.0,-0.10751228034496307,-0.33169981837272644,0.08521570265293121
31,8100.0,-0.10842858254909517,0.208610475063324,-0.0015271630836650731
32,8200.0,-0.10842858254909517,0.208610475063324,-0.0015271630836650731
33,8300.0,-0.08277224004268646,-0.008246680721640587,0.005803219974040985
34,8400.0,-0.08277224004268646,-0.008246680721640587,0.005803219974040985
35,8500.0,-0.09498954564332962,0.08888089656829834,-0.10231992602348328
36,8600.0,-0.09498954564332962,0.08888089656829834,-0.10231992602348328
37,8700.0,0.01160643994808197,-0.036651913076639175,-0.1508837193250656
38,8800.0,0.01160643994808197,-0.036651913076639175,-0.1508837193250656
39,8900.0,0.1713477075099945,-0.1417207419872284,-0.06658431142568587
40,9000.0,0.0030543261673301463,-0.04214970022439957,-0.050090949982404716
41,9100.0,0.0030543261673301463,-0.04214970022439957,-0.050090949982404716
42,9200.0,0.028405234217643738,-0.1169806942343712,-0.040011674165725715
43,9300.0,0.028405234217643738,-0.1169806942343712,-0.040011674165725715
44,9400.0,0.0012217304902151227,-0.07299839705228807,-0.03940080851316452
45,9500.0,0.0012217304902151227,-0.07299839705228807,-0.03940080851316452
46,9600.0,0.07147123664617537,0.10903944820165634,-0.01160643994808197
47,9700.0,0.07147123664617537,0.10903944820165634,-0.01160643994808197
48,9800.0,-0.00733038317412138,0.009162978269159794,-0.09712757170200348
49,9900.0,-0.008246680721640587,0.009773843921720982,-0.0858265683054924
50,10000.0,-0.008246680721640587,0.009773843921720982,-0.0858265683054924
51,10100.0,0.0656680166721344,-0.02015855349600315,-0.061391957104206085
52,10200.0,0.0656680166721344,-0.02015855349600315,-0.061391957104206085
53,10300.0,0.029626963660120964,0.0604756586253643,-0.06291911751031876
54,10400.0,0.029626963660120964,0.0604756586253643,-0.06291911751031876
55,10500.0,0.032070424407720566,0.10537425428628923,-0.04703662544488907
56,10600.0,0.032070424407720566,0.10537425428628923,-0.04703662544488907
57,10700.0,0.06872233748435974,0.03695734590291977,-0.0916297882795334
58,10800.0,0.06872233748435974,0.03695734590291977,-0.0916297882795334
59,10900.0,0.05406157299876213,-0.02871066704392433,-0.08216137439012527
60,11000.0,0.007024950347840786,-0.01771509274840355,-0.06963863968849182
61,11100.0,0.007024950347840786,-0.01771509274840355,-0.06963863968849182
62,11200.0,0.009162978269159794,-0.0659734457731247,-0.08552113175392151
63,11300.0,0.009162978269159794,-0.0659734457731247,-0.08552113175392151
64,11400.0,0.0705549344420433,-0.04459316283464432,-0.07330382615327835
65,11500.0,0.0705549344420433,-0.04459316283464432,-0.07330382615327835
66,11600.0,0.014355333521962166,-0.06169738993048667,-0.04489859566092491
67,11700.0,-0.032681290060281754,-0.05955936014652252,-0.011911871843039991
68,11800.0,-0.032681290060281754,-0.05955936014652252,-0.011911871843039991
69,11900.0,-0.011301007121801376,-0.043371431529521935,-0.0705549344420433
70,12000.0,-0.011301007121801376,-0.043371431529521935,-0.0705549344420433
71,12100.0,0.08796459436416626,0.06902777403593062,-0.0607810914516449
72,12200.0,0.08796459436416626,0.06902777403593062,-0.0607810914516449
73,12300.0,0.03451388701796532,0.04642575979232788,-0.09804387390613556
74,12400.0,0.03451388701796532,0.04642575979232788,-0.09804387390613556
75,12500.0,0.04795292019844055,-0.0015271630836650731,-0.08765916526317596
76,12600.0,0.04795292019844055,-0.0015271630836650731,-0.08765916526317596
77,12700.0,0.032681290060281754,0.0403171069920063,-0.08429940044879912
78,12800.0,0.05253441259264946,0.05619960278272629,-0.08674286305904387
79,12900.0,0.05253441259264946,0.05619960278272629,-0.08674286305904387
80,13000.0,0.04520402848720551,0.03848451003432274,-0.055894169956445694
81,13100.0,0.04520402848720551,0.03848451003432274,-0.055894169956445694
82,13200.0,-0.007024950347840786,-0.07788532227277756,-0.07757988572120668
83,13300.0,-0.007024950347840786,-0.07788532227277756,-0.07757988572120668
84,13400.0,0.02657263725996017,0.0064140851609408855,-0.06017022579908371
85,13500.0,0.02657263725996017,0.0064140851609408855,-0.06017022579908371
86,13600.0,0.06017022579908371,0.03481931984424591,-0.07727445662021637
87,13700.0,0.012217304669320585,-0.00549778714776039,-0.06658431142568587
88,13800.0,0.012217304669320585,-0.00549778714776039,-0.06658431142568587
89,13900.0,0.01099557429552078,-0.02229658141732216,-0.0809396430850029
90,14000.0,0.01099557429552078,-0.02229658141732216,-0.0809396430850029
91,14100.0,0.015577063895761968,0.04489859566092491,-0.07513642311096191
92,14200.0,0.015577063895761968,0.04489859566092491,-0.07513642311096191
93,14300.0,0.044287730008363724,-0.035735618323087685,-0.07238753139972688
94,14400.0,0.044287730008363724,-0.035735618323087685,-0.07238753139972688
95,14500.0,0.02015855349600315,-0.008552113547921179,-0.06352998316287994
96,14600.0,0.013439035043120384,-0.0403171069920063,-0.06658431142568587
97,14700.0,0.013439035043120384,-0.0403171069920063,-0.06658431142568587
98,14800.0,0.044287730008363724,-0.035735618323087685,-0.05833763256669045
99,14900.0,0.044287730008363724,-0.035735618323087685,-0.05833763256669045
100,15000.0,0.02687807008624077,0.016798794269561768,-0.0656680166721344
101,15100.0,0.02687807008624077,0.016798794269561768,-0.0656680166721344
102,15200.0,0.02535090781748295,-0.011911871843039991,-0.062308255583047874
103,15300.0,0.02535090781748295,-0.011911871843039991,-0.062308255583047874
104,15400.0,0.032070424407720566,-0.012522737495601177,-0.05833763256669045
