,timestamp,mx,my,mz,mAc
76,1474472152019.0,27.18,16.73,24.53,ACCURACY_BAD
77,1474472152119.0,27.84,16.31,23.69,ACCURACY_BAD
78,1474472152219.0,29.93,15.47,26.27,ACCURACY_BAD
79,1474472152319.0,27.18,16.07,26.45,ACCURACY_BAD
80,1474472152419.0,26.45,16.97,26.03,ACCURACY_BAD
81,1474472152519.0,27.18,15.89,27.11,ACCURACY_BAD
82,1474472152619.0,27.18,14.34,27.29,ACCURACY_BAD
83,1474472152719.0,27.84,14.34,27.29,ACCURACY_BAD
84,1474472152819.0,27.18,15.23,26.87,ACCURACY_BAD
85,1474472152919.0,29.27,15.89,27.11,ACCURACY_BAD
86,1474472153019.0,29.27,14.34,27.29,ACCURACY_BAD
87,1474472153119.0,27.18,15.89,27.11,ACCURACY_BAD
88,1474472153219.0,29.27,15.65,27.71,ACCURACY_BAD
89,1474472153319.0,28.55,15.89,27.11,ACCURACY_BAD
90,1474472153419.0,27.84,14.75,26.03,ACCURACY_BAD
91,1474472153519.0,27.84,15.47,26.27,ACCURACY_BAD
92,1474472153619.0,28.55,17.39,24.77,ACCURACY_BAD
93,1474472153719.0,27.84,15.23,26.87,ACCURACY_BAD
94,1474472153819.0,26.45,13.73,27.11,ACCURACY_BAD
95,1474472153919.0,27.84,13.07,26.87,ACCURACY_BAD
96,1474472154019.0,27.84,13.73,27.11,ACCURACY_BAD
97,1474472154119.0,27.84,15.89,27.11,ACCURACY_BAD
98,1474472154219.0,28.55,15.65,27.71,ACCURACY_BAD
99,1474472154319.0,27.18,16.55,27.29,ACCURACY_BAD
100,1474472154419.0,28.55,12.11,27.35,ACCURACY_BAD
101,1474472154519.0,27.18,13.5,27.77,ACCURACY_BAD
102,1474472154619.0,25.79,16.79,26.69,ACCURACY_BAD
103,1474472154719.0,27.18,15.23,26.87,ACCURACY_BAD
104,1474472154819.0,26.45,16.13,28.61,ACCURACY_BAD
105,1474472154919.0,28.55,15.47,28.43,ACCURACY_BAD
106,1474472155019.0,27.18,14.34,27.29,ACCURACY_BAD
107,1474472155119.0,27.18,15.23,26.87,ACCURACY_BAD
108,1474472155219.0,27.84,13.92,26.45,ACCURACY_BAD
109,1474472155319.0,27.18,16.31,23.69,ACCURACY_BAD
110,1474472155419.0,25.79,17.57,24.11,ACCURACY_BAD
111,1474472155519.0,27.84,16.92,23.87,ACCURACY_BAD
112,1474472155619.0,27.84,17.1,23.27,ACCURACY_BAD
113,1474472155719.0,27.18,16.73,24.53,ACCURACY_BAD
114,1474472155819.0,27.18,15.59,23.45,ACCURACY_BAD
115,1474472155919.0,27.84,16.5,25.13,ACCURACY_BAD
116,1474472156019.0,27.18,17.21,25.37,ACCURACY_BAD
117,1474472156119.0,28.55,16.31,25.85,ACCURACY_BAD
118,1474472156219.0,28.55,16.5,25.13,ACCURACY_BAD
119,1474472156319.0,26.45,16.73,24.53,ACCURACY_BAD
120,1474472156419.0,27.18,18.05,24.95,ACCURACY_BAD
121,1474472156519.0,27.18,17.57,24.11,ACCURACY_BAD
122,1474472156619.0,28.55,18.05,24.95,ACCURACY_BAD
123,1474472156719.0,27.18,17.39,26.87,ACCURACY_BAD
124,1474472156819.0,27.18,15.0,25.43,ACCURACY_BAD
125,1474472156919.0,28.55,16.79,26.69,ACCURACY_BAD
126,1474472157019.0,28.55,17.81,25.55,ACCURACY_BAD
127,1474472157119.0,29.27,16.97,26.03,ACCURACY_BAD
128,1474472157219.0,27.18,16.07,24.29,ACCURACY_BAD
129,1474472157319.0,27.18,16.5,25.13,ACCURACY_BAD
130,1474472157419.0,27.84,16.07,24.29,ACCURACY_BAD
131,1474472157519.0,27.84,14.57,24.53,ACCURACY_BAD
132,1474472157619.0,27.84,14.57,24.53,ACCURACY_BAD
133,1474472157719.0,27.18,14.75,26.03,ACCURACY_BAD
134,1474472157819.0,27.84,16.79,26.69,ACCURACY_BAD
135,1474472157919.0,27.84,15.47,26.27,ACCURACY_BAD
136,1474472158019.0,27.84,17.21,27.53,ACCURACY_BAD
137,1474472158119.0,27.18,14.57,26.69,ACCURACY_BAD
