,timestamp,mx,my,mz,mAc
0,5000.0,-17.76,-0.29,23.51,ACCURACY_VERYGOOD
1,5100.0,-17.76,-0.29,23.51,ACCURACY_VERYGOOD
2,5200.0,-17.76,0.29,23.76,ACCURACY_VERYGOOD
3,5300.0,-18.42,1.86,23.45,ACCURACY_VERYGOOD
4,5400.0,-17.03,0.71,24.6,ACCURACY_VERYGOOD
5,5500.0,-17.03,-0.71,24.77,ACCURACY_VERYGOOD
6,5600.0,-17.03,-1.13,23.93,ACCURACY_VERYGOOD
7,5700.0,-18.47,0.35,25.85,ACCURACY_VERYGOOD
8,5800.0,-16.37,0.35,25.85,ACCURACY_VERYGOOD
9,5900.0,-17.03,-0.23,25.61,ACCURACY_VERYGOOD
10,6000.0,-16.37,0.53,25.19,ACCURACY_VERYGOOD
11,6100.0,-17.76,-0.29,23.51,ACCURACY_VERYGOOD
12,6200.0,-14.93,0.29,23.76,ACCURACY_VERYGOOD
13,6300.0,-15.65,0.35,25.85,ACCURACY_VERYGOOD
14,6400.0,-16.37,0.53,23.03,ACCURACY_VERYGOOD
15,6500.0,-17.03,0.53,23.03,ACCURACY_VERYGOOD
16,6600.0,-15.65,-0.71,24.77,ACCURACY_VERYGOOD
17,6700.0,-17.03,0.11,24.35,ACCURACY_VERYGOOD
18,6800.0,-17.03,0.95,23.93,ACCURACY_VERYGOOD
19,6900.0,-17.03,-0.29,23.51,ACCURACY_VERYGOOD
20,7000.0,-17.76,-0.47,26.34,ACCURACY_VERYGOOD
21,7100.0,-16.37,-0.95,23.34,ACCURACY_VERYGOOD
22,7200.0,-17.76,0.11,24.35,ACCURACY_VERYGOOD
23,7300.0,-17.76,-1.55,25.19,ACCURACY_VERYGOOD
24,7400.0,-17.76,-0.95,23.34,ACCURACY_VERYGOOD
25,7500.0,-17.76,-2.46,25.68,ACCURACY_VERYGOOD
26,7600.0,-18.47,-1.55,25.19,ACCURACY_VERYGOOD
27,7700.0,-17.76,0.71,24.6,ACCURACY_VERYGOOD
28,7800.0,-17.03,-0.89,25.37,ACCURACY_VERYGOOD
29,7900.0,-16.37,-1.13,23.93,ACCURACY_VERYGOOD
30,8000.0,-18.47,-1.31,24.6,ACCURACY_VERYGOOD
31,8100.0,-19.85,-1.79,23.69,ACCURACY_VERYGOOD
32,8200.0,-19.85,-3.77,25.26,ACCURACY_VERYGOOD
33,8300.0,-19.13,-0.05,25.01,ACCURACY_VERYGOOD
34,8400.0,-17.76,-0.05,25.01,ACCURACY_VERYGOOD
35,8500.0,-19.13,-2.46,25.68,ACCURACY_VERYGOOD
36,8600.0,-18.47,-1.55,25.19,ACCURACY_VERYGOOD
37,8700.0,-17.76,-2.46,25.68,ACCURACY_VERYGOOD
38,8800.0,-18.47,-2.46,25.68,ACCURACY_VERYGOOD
39,8900.0,-18.47,-1.13,23.93,ACCURACY_VERYGOOD
40,9000.0,-19.85,-3.48,26.69,ACCURACY_VERYGOOD
41,9100.0,-19.13,-0.89,25.37,ACCURACY_VERYGOOD
42,9200.0,-18.47,-1.74,25.85,ACCURACY_VERYGOOD
43,9300.0,-17.76,-2.46,25.68,ACCURACY_VERYGOOD
44,9400.0,-16.37,-2.63,26.27,ACCURACY_VERYGOOD
45,9500.0,-18.47,-2.63,26.27,ACCURACY_VERYGOOD
46,9600.0,-17.03,-1.74,25.85,ACCURACY_VERYGOOD
47,9700.0,-17.76,-2.46,25.68,ACCURACY_VERYGOOD
48,9800.0,-18.47,-3.29,26.09,ACCURACY_VERYGOOD
49,9900.0,-19.85,-2.15,27.11,ACCURACY_VERYGOOD
50,10000.0,-18.47,-2.87,26.93,ACCURACY_VERYGOOD
51,10100.0,-18.47,-1.97,26.51,ACCURACY_VERYGOOD
52,10200.0,-19.85,-2.63,26.27,ACCURACY_VERYGOOD
53,10300.0,-16.37,-2.46,25.68,ACCURACY_VERYGOOD
54,10400.0,-19.13,-1.97,26.51,ACCURACY_VERYGOOD
55,10500.0,-17.76,-3.48,26.69,ACCURACY_VERYGOOD
56,10600.0,-17.76,-2.46,25.68,ACCURACY_VERYGOOD
57,10700.0,-17.76,-1.74,25.85,ACCURACY_VERYGOOD
58,10800.0,-17.03,-1.74,25.85,ACCURACY_VERYGOOD
59,10900.0,-17.76,-1.13,26.09,ACCURACY_VERYGOOD
60,11000.0,-17.76,-2.63,26.27,ACCURACY_VERYGOOD
61,11100.0,-19.13,-2.03,24.35,ACCURACY_VERYGOOD
62,11200.0,-17.03,-3.29,26.09,ACCURACY_VERYGOOD
63,11300.0,-20.52,-1.97,26.51,ACCURACY_VERYGOOD
64,11400.0,-16.37,-1.55,25.19,ACCURACY_VERYGOOD
65,11500.0,-17.76,-1.74,25.85,ACCURACY_VERYGOOD
66,11600.0,-18.47,-2.46,25.68,ACCURACY_VERYGOOD
67,11700.0,-17.76,-2.39,27.77,ACCURACY_VERYGOOD
68,11800.0,-18.47,-2.22,24.95,ACCURACY_VERYGOOD
69,11900.0,-19.13,-2.87,26.93,ACCURACY_VERYGOOD
70,12000.0,-18.47,-2.22,24.95,ACCURACY_VERYGOOD
71,12100.0,-19.85,-2.87,24.77,ACCURACY_VERYGOOD
72,12200.0,-19.13,-1.55,25.19,ACCURACY_VERYGOOD
73,12300.0,-17.76,-3.29,26.09,ACCURACY_VERYGOOD
74,12400.0,-19.13,-1.97,26.51,ACCURACY_VERYGOOD
75,12500.0,-17.76,-2.15,27.11,ACCURACY_VERYGOOD
76,12600.0,-19.13,-1.13,26.09,ACCURACY_VERYGOOD
77,12700.0,-18.47,-1.97,26.51,ACCURACY_VERYGOOD
