,timestamp,ax,ay,az,acc_magnitude,gx,gy,gz,light,pressure,mx,my,mz,mAc,uv
24,1474472146819.0,2.1535403728485107,-8.511269569396973,-3.902693748474121,9.607833487046411,-8.423520088195799,-1.7701599597930908,0.36623999476432795,50.0,1006.65,27.18,14.63,28.85,ACCURACY_BAD,0.0
25,1474472146919.0,2.3066811561584477,-8.391629219055176,-4.230510234832764,9.676643826932033,-1.1597599983215332,1.8312000036239624,3.1130399703979488,50.0,1006.65,27.18,15.47,28.43,ACCURACY_BAD,0.0
26,1474472147019.0,2.3066811561584477,-8.391629219055176,-4.230510234832764,9.676643826932033,-1.1597599983215332,1.8312000036239624,3.1130399703979488,51.0,1006.65,25.07,16.97,28.13,ACCURACY_BAD,0.0
27,1474472147119.0,2.2779672145843506,-8.324630737304688,-4.295116424560547,9.64036496423911,1.4649599790573118,0.36623999476432795,0.5493599772453308,51.0,1006.65,26.45,15.47,28.43,ACCURACY_BAD,0.0
28,1474472147219.0,2.2779672145843506,-8.324630737304688,-4.295116424560547,9.64036496423911,1.4649599790573118,0.36623999476432795,0.5493599772453308,51.0,1006.65,27.84,14.15,27.95,ACCURACY_BAD,0.0
29,1474472147319.0,2.364108800888061,-8.264809608459473,-4.371686935424806,9.644051791020429,1.5870399475097656,-2.1363999843597408,-2.624719858169556,51.0,1006.65,28.55,14.15,27.95,ACCURACY_BAD,0.0
30,1474472147419.0,2.364108800888061,-8.264809608459473,-4.371686935424806,9.644051791020429,1.5870399475097656,-2.1363999843597408,-2.624719858169556,50.0,1006.65,27.18,16.97,28.13,ACCURACY_BAD,0.0
31,1474472147519.0,2.364108800888061,-8.264809608459473,-4.371686935424806,9.644051791020429,1.5870399475097656,-2.1363999843597408,-2.624719858169556,50.0,1006.65,27.84,14.63,28.85,ACCURACY_BAD,0.0
32,1474472147619.0,2.2013967037200928,-8.444271087646483,-4.177868366241455,9.675042415124238,2.1363999843597408,1.0376800298690796,2.685760021209717,48.0,1006.65,25.79,16.07,26.45,ACCURACY_BAD,0.0
33,1474472147719.0,2.2013967037200928,-8.444271087646483,-4.177868366241455,9.675042415124238,2.1363999843597408,1.0376800298690796,2.685760021209717,48.0,1006.65,27.18,15.23,26.87,ACCURACY_BAD,0.0
34,1474472147819.0,2.2875385284423833,-8.372486114501951,-4.426721572875977,9.743060101446664,-1.953279972076416,0.6103999614715576,0.4272800087928772,50.0,1006.66,26.45,15.96,29.27,ACCURACY_BAD,0.0
35,1474472147919.0,2.2875385284423833,-8.372486114501951,-4.426721572875977,9.743060101446664,-1.953279972076416,0.6103999614715576,0.4272800087928772,50.0,1006.66,27.18,15.47,28.43,ACCURACY_BAD,0.0
36,1474472148019.0,2.2875385284423833,-8.372486114501951,-4.426721572875977,9.743060101446664,-1.953279972076416,0.6103999614715576,0.4272800087928772,51.0,1006.66,25.79,15.89,27.11,ACCURACY_BAD,0.0
37,1474472148119.0,2.249253273010254,-8.465806007385254,-4.3070807456970215,9.761145229468804,2.746799945831299,2.1974399089813232,0.7935199737548828,51.0,1006.66,26.45,16.13,28.61,ACCURACY_BAD,0.0
38,1474472148219.0,2.249253273010254,-8.465806007385254,-4.3070807456970215,9.761145229468804,2.746799945831299,2.1974399089813232,0.7935199737548828,51.0,1006.67,26.45,15.65,27.71,ACCURACY_BAD,0.0
39,1474472148319.0,1.8233308792114256,-8.102097511291504,-4.00319242477417,9.219222807120522,8.667679786682129,0.9156000018119812,-4.700079917907715,51.0,1006.67,25.79,15.89,27.11,ACCURACY_BAD,0.0
40,1474472148419.0,1.8233308792114256,-8.102097511291504,-4.00319242477417,9.219222807120522,8.667679786682129,0.9156000018119812,-4.700079917907715,46.0,1006.66,27.18,13.31,28.37,ACCURACY_BAD,0.0
41,1474472148519.0,1.674975872039795,-9.595218658447266,-1.6701902151107788,9.882474418382362,3.1130399703979488,-4.3338398933410645,1.7091200351715088,46.0,1006.66,26.45,10.07,31.55,ACCURACY_BAD,0.0
42,1474472148619.0,1.674975872039795,-9.595218658447266,-1.6701902151107788,9.882474418382362,3.1130399703979488,-4.3338398933410645,1.7091200351715088,28.0,1006.66,26.45,11.75,28.61,ACCURACY_BAD,0.0
43,1474472148719.0,1.674975872039795,-9.595218658447266,-1.6701902151107788,9.882474418382362,3.1130399703979488,-4.3338398933410645,1.7091200351715088,28.0,1006.66,26.45,11.51,29.21,ACCURACY_BAD,0.0
44,1474472148819.0,1.6989041566848757,-9.30329418182373,-2.0769701004028316,9.682528738151195,11.53656005859375,-6.958559989929199,0.36623999476432795,23.0,1006.66,25.79,12.0,30.11,ACCURACY_BAD,0.0
45,1474472148919.0,1.6989041566848757,-9.30329418182373,-2.0769701004028316,9.682528738151195,11.53656005859375,-6.958559989929199,0.36623999476432795,23.0,1006.66,25.07,11.34,29.87,ACCURACY_BAD,0.0
46,1474472149019.0,1.919043779373169,-9.370293617248537,-1.6510475873947144,9.70623972692007,-5.066319942474365,-1.4039199352264404,5.310480117797852,23.0,1006.66,25.07,10.5,30.29,ACCURACY_BAD,0.0
47,1474472149119.0,1.919043779373169,-9.370293617248537,-1.6510475873947144,9.70623972692007,-5.066319942474365,-1.4039199352264404,5.310480117797852,23.0,1006.66,25.79,10.5,30.29,ACCURACY_BAD,0.0
48,1474472149219.0,1.919043779373169,-9.370293617248537,-1.6510475873947144,9.70623972692007,-5.066319942474365,-1.4039199352264404,5.310480117797852,23.0,1006.65,25.07,12.59,28.19,ACCURACY_BAD,0.0
49,1474472149319.0,2.115255117416382,-9.34875774383545,-1.7802598476409912,9.74899485535828,-5.371520042419434,3.0520000457763667,3.4792799949646,23.0,1006.65,25.07,12.59,28.19,ACCURACY_BAD,0.0
50,1474472149419.0,2.115255117416382,-9.34875774383545,-1.7802598476409912,9.74899485535828,-5.371520042419434,3.0520000457763667,3.4792799949646,22.0,1006.65,25.79,11.09,28.37,ACCURACY_BAD,0.0
51,1474472149519.0,2.062613010406494,-9.236295700073242,-2.232503652572632,9.723559186256837,-11.10927963256836,9.644319534301758,1.2207999229431152,22.0,1006.65,25.07,13.73,29.21,ACCURACY_BAD,0.0
52,1474472149619.0,2.062613010406494,-9.236295700073242,-2.232503652572632,9.723559186256837,-11.10927963256836,9.644319534301758,1.2207999229431152,24.0,1006.66,26.45,13.07,29.03,ACCURACY_BAD,0.0
53,1474472149719.0,2.062613010406494,-9.236295700073242,-2.232503652572632,9.723559186256837,-11.10927963256836,9.644319534301758,1.2207999229431152,24.0,1006.66,25.07,13.07,26.87,ACCURACY_BAD,0.0
54,1474472149819.0,2.187039852142334,-9.20997428894043,-2.596212387084961,9.81565527495011,-8.179359436035156,0.976639986038208,4.516960144042969,26.0,1006.66,27.18,14.15,27.95,ACCURACY_BAD,0.0
55,1474472149919.0,2.187039852142334,-9.20997428894043,-2.596212387084961,9.81565527495011,-8.179359436035156,0.976639986038208,4.516960144042969,26.0,1006.66,26.45,12.42,28.79,ACCURACY_BAD,0.0
56,1474472150019.0,2.344966173171997,-9.140583038330078,-2.557927370071411,9.777122125885965,0.5493599772453308,-3.3571999073028564,0.5493599772453308,28.0,1006.67,25.07,11.51,29.21,ACCURACY_BAD,0.0
57,1474472150119.0,2.344966173171997,-9.140583038330078,-2.557927370071411,9.777122125885965,0.5493599772453308,-3.3571999073028564,0.5493599772453308,28.0,1006.67,26.45,13.92,28.61,ACCURACY_BAD,0.0
58,1474472150219.0,2.344966173171997,-9.140583038330078,-2.557927370071411,9.777122125885965,0.5493599772453308,-3.3571999073028564,0.5493599772453308,29.0,1006.68,25.79,12.42,28.79,ACCURACY_BAD,0.0
59,1474472150319.0,2.383251428604126,-9.099905014038086,-2.7804601192474365,9.809134371145324,-4.028639793395996,2.014319896697998,-1.8922399282455444,29.0,1006.68,24.35,13.07,26.87,ACCURACY_BAD,0.0
60,1474472150419.0,2.383251428604126,-9.099905014038086,-2.7804601192474365,9.809134371145324,-4.028639793395996,2.014319896697998,-1.8922399282455444,28.0,1006.68,24.35,11.75,28.61,ACCURACY_BAD,0.0
61,1474472150519.0,1.8999011516571045,-8.71226692199707,-1.5672988891601562,9.053708914812479,5.737760066986084,12.574239730834961,-3.2351200580596924,28.0,1006.68,27.18,11.34,27.77,ACCURACY_BAD,0.0
62,1474472150619.0,1.8999011516571045,-8.71226692199707,-1.5672988891601562,9.053708914812479,5.737760066986084,12.574239730834961,-3.2351200580596924,29.0,1006.69,26.45,9.53,24.35,ACCURACY_BAD,0.0
63,1474472150719.0,2.75174617767334,-7.9513492584228525,-1.6079767942428589,8.566309090068197,32.168079376220696,-0.7935199737548828,1.8312000036239624,29.0,1006.69,29.27,10.97,21.95,ACCURACY_BAD,0.0
64,1474472150819.0,2.75174617767334,-7.9513492584228525,-1.6079767942428589,8.566309090068197,32.168079376220696,-0.7935199737548828,1.8312000036239624,31.0,1006.68,27.84,10.8,22.61,ACCURACY_BAD,0.0
65,1474472150919.0,2.3162522315979004,-9.236295700073242,-2.6703903675079346,9.889649507159133,-19.044479370117188,-17.152238845825195,-15.68727970123291,31.0,1006.68,28.55,10.61,25.37,ACCURACY_BAD,0.0
66,1474472151019.0,2.3162522315979004,-9.236295700073242,-2.6703903675079346,9.889649507159133,-19.044479370117188,-17.152238845825195,-15.68727970123291,35.0,1006.68,28.55,11.63,24.35,ACCURACY_BAD,0.0
67,1474472151119.0,2.3162522315979004,-9.236295700073242,-2.6703903675079346,9.889649507159133,-19.044479370117188,-17.152238845825195,-15.68727970123291,35.0,1006.68,29.27,12.11,27.35,ACCURACY_BAD,0.0
68,1474472151219.0,1.7036896944046018,-9.229117393493652,-3.1058835983276367,9.885629942703103,4.3338398933410645,-6.165040016174316,15.870399475097654,35.0,1006.68,27.84,13.92,28.61,ACCURACY_BAD,0.0
69,1474472151319.0,1.7036896944046018,-9.229117393493652,-3.1058835983276367,9.885629942703103,4.3338398933410645,-6.165040016174316,15.870399475097654,35.0,1006.68,28.55,12.84,27.53,ACCURACY_BAD,0.0
70,1474472151419.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,38.0,1006.67,26.45,15.23,26.87,ACCURACY_BAD,0.0
71,1474472151519.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,38.0,1006.67,28.55,15.42,24.11,ACCURACY_BAD,0.0
72,1474472151619.0,2.249253273010254,-8.93240737915039,-3.3714869022369385,9.808871790639477,-0.8545600175857544,1.4039199352264404,5.55463981628418,41.0,1006.65,29.27,15.65,25.61,ACCURACY_BAD,0.0
73,1474472151719.0,2.4646072387695312,-8.690732002258299,-3.383451223373413,9.646287045149483,-4.944240093231201,-1.7091200351715088,2.1974399089813232,41.0,1006.65,28.55,16.97,26.03,ACCURACY_BAD,0.0
74,1474472151819.0,2.4646072387695312,-8.690732002258299,-3.383451223373413,9.646287045149483,-4.944240093231201,-1.7091200351715088,2.1974399089813232,41.0,1006.64,28.55,16.79,26.69,ACCURACY_BAD,0.0
75,1474472151919.0,2.311466693878174,-8.72662353515625,-3.335594892501831,9.624085924810489,-0.4272800087928772,-1.2207999229431152,-0.18311999738216397,41.0,1006.64,26.45,15.47,26.27,ACCURACY_BAD,0.0
76,1474472152019.0,2.311466693878174,-8.72662353515625,-3.335594892501831,9.624085924810489,-0.4272800087928772,-1.2207999229431152,-0.18311999738216397,43.0,1006.64,27.18,16.73,24.53,ACCURACY_BAD,0.0
77,1474472152119.0,2.3976082801818848,-8.685946464538574,-3.522234916687012,9.674726366071345,0.18311999738216397,0.244159996509552,-0.7324799895286559,43.0,1006.64,27.84,16.31,23.69,ACCURACY_BAD,0.0
78,1474472152219.0,2.3976082801818848,-8.685946464538574,-3.522234916687012,9.674726366071345,0.18311999738216397,0.244159996509552,-0.7324799895286559,43.0,1006.65,29.93,15.47,26.27,ACCURACY_BAD,0.0
79,1474472152319.0,2.3976082801818848,-8.685946464538574,-3.522234916687012,9.674726366071345,0.18311999738216397,0.244159996509552,-0.7324799895286559,43.0,1006.65,27.18,16.07,26.45,ACCURACY_BAD,0.0
80,1474472152419.0,2.3497519493103027,-8.815157890319824,-3.6394832134246826,9.822127107472978,0.6103999614715576,1.4649599790573118,-2.3805599212646484,43.0,1006.64,26.45,16.97,26.03,ACCURACY_BAD,0.0
81,1474472152519.0,2.3497519493103027,-8.815157890319824,-3.6394832134246826,9.822127107472978,0.6103999614715576,1.4649599790573118,-2.3805599212646484,43.0,1006.64,27.18,15.89,27.11,ACCURACY_BAD,0.0
82,1474472152619.0,2.2827527523040767,-8.733802795410156,-3.5030922889709477,9.683074252648991,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.18,14.34,27.29,ACCURACY_BAD,0.0
83,1474472152719.0,2.2827527523040767,-8.733802795410156,-3.5030922889709477,9.683074252648991,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.84,14.34,27.29,ACCURACY_BAD,0.0
84,1474472152819.0,2.2827527523040767,-8.733802795410156,-3.5030922889709477,9.683074252648991,0.8545600175857544,-1.2818399667739868,-2.2584800720214844,43.0,1006.65,27.18,15.23,26.87,ACCURACY_BAD,0.0
85,1474472152919.0,2.263610363006592,-8.779266357421875,-3.5772697925567627,9.746604989369862,2.2584800720214844,1.0987199544906616,1.5870399475097656,43.0,1006.65,29.27,15.89,27.11,ACCURACY_BAD,0.0
86,1474472153019.0,2.263610363006592,-8.779266357421875,-3.5772697925567627,9.746604989369862,2.2584800720214844,1.0987199544906616,1.5870399475097656,42.0,1006.66,29.27,14.34,27.29,ACCURACY_BAD,0.0
87,1474472153119.0,2.263610363006592,-8.827122688293457,-3.572484016418457,9.787985945906405,0.976639986038208,-1.0376800298690796,-2.807839870452881,42.0,1006.66,27.18,15.89,27.11,ACCURACY_BAD,0.0
88,1474472153219.0,2.263610363006592,-8.827122688293457,-3.572484016418457,9.787985945906405,0.976639986038208,-1.0376800298690796,-2.807839870452881,42.0,1006.67,29.27,15.65,27.71,ACCURACY_BAD,0.0
89,1474472153319.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,42.0,1006.67,28.55,15.89,27.11,ACCURACY_BAD,0.0
90,1474472153419.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,43.0,1006.66,27.84,14.75,26.03,ACCURACY_BAD,0.0
91,1474472153519.0,2.249253273010254,-8.642874717712402,-3.3332018852233887,9.532505362174014,0.061039999127388,-0.4272800087928772,1.7091200351715088,43.0,1006.66,27.84,15.47,26.27,ACCURACY_BAD,0.0
92,1474472153619.0,2.115255117416382,-8.910871505737305,-3.5748770236968994,9.831463824785871,2.3195199966430664,-0.122079998254776,-0.6103999614715576,41.0,1006.66,28.55,17.39,24.77,ACCURACY_BAD,0.0
93,1474472153719.0,2.115255117416382,-8.910871505737305,-3.5748770236968994,9.831463824785871,2.3195199966430664,-0.122079998254776,-0.6103999614715576,41.0,1006.66,27.84,15.23,26.87,ACCURACY_BAD,0.0
94,1474472153819.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,26.45,13.73,27.11,ACCURACY_BAD,0.0
95,1474472153919.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,27.84,13.07,26.87,ACCURACY_BAD,0.0
96,1474472154019.0,2.3018953800201416,-8.752944946289062,-3.4743783473968506,9.694538280608592,0.122079998254776,-0.7935199737548828,-2.868880033493042,41.0,1006.66,27.84,13.73,27.11,ACCURACY_BAD,0.0
97,1474472154119.0,2.230110645294189,-8.71466064453125,-3.486342430114746,9.6474497759571,1.5260000228881836,1.0376800298690796,-0.18311999738216397,41.0,1006.66,27.84,15.89,27.11,ACCURACY_BAD,0.0
98,1474472154219.0,2.230110645294189,-8.71466064453125,-3.486342430114746,9.6474497759571,1.5260000228881836,1.0376800298690796,-0.18311999738216397,41.0,1006.66,28.55,15.65,27.71,ACCURACY_BAD,0.0
99,1474472154319.0,2.1056838035583496,-8.815157890319824,-3.483949899673462,9.709728102025851,-1.3428800106048584,-1.6480799913406372,-0.061039999127388,41.0,1006.66,27.18,16.55,27.29,ACCURACY_BAD,0.0
100,1474472154419.0,2.1056838035583496,-8.815157890319824,-3.483949899673462,9.709728102025851,-1.3428800106048584,-1.6480799913406372,-0.061039999127388,42.0,1006.66,28.55,12.11,27.35,ACCURACY_BAD,0.0
101,1474472154519.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.36623999476432795,-0.6103999614715576,3.1740798950195312,42.0,1006.66,27.18,13.5,27.77,ACCURACY_BAD,0.0
102,1474472154619.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.36623999476432795,-0.6103999614715576,3.1740798950195312,41.0,1006.66,25.79,16.79,26.69,ACCURACY_BAD,0.0
103,1474472154719.0,2.1391832828521733,-8.652446746826174,-3.2853453159332275,9.499180684102257,0.36623999476432795,-0.6103999614715576,3.1740798950195312,41.0,1006.66,27.18,15.23,26.87,ACCURACY_BAD,0.0
104,1474472154819.0,1.938186287879944,-9.131011009216307,-4.060619831085205,10.17941852708482,-0.4272800087928772,1.3428800106048584,-4.2117600440978995,42.0,1006.66,26.45,16.13,28.61,ACCURACY_BAD,0.0
105,1474472154919.0,1.938186287879944,-9.131011009216307,-4.060619831085205,10.17941852708482,-0.4272800087928772,1.3428800106048584,-4.2117600440978995,42.0,1006.66,28.55,15.47,28.43,ACCURACY_BAD,0.0
106,1474472155019.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.66,27.18,14.34,27.29,ACCURACY_BAD,0.0
107,1474472155119.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.66,27.18,15.23,26.87,ACCURACY_BAD,0.0
108,1474472155219.0,2.416750907897949,-8.401200294494629,-3.1441688537597656,9.290137195972683,2.3805599212646484,-1.8312000036239624,6.836480140686035,42.0,1006.67,27.84,13.92,26.45,ACCURACY_BAD,0.0
109,1474472155319.0,2.5507488250732417,-8.664410591125487,-3.2829525470733643,9.61020852461358,1.5870399475097656,8.057279586791992,17.945758819580078,42.0,1006.67,27.18,16.31,23.69,ACCURACY_BAD,0.0
110,1474472155419.0,2.5507488250732417,-8.664410591125487,-3.2829525470733643,9.61020852461358,1.5870399475097656,8.057279586791992,17.945758819580078,43.0,1006.67,25.79,17.57,24.11,ACCURACY_BAD,0.0
111,1474472155519.0,2.3736801147460938,-8.666803359985353,-3.862015962600708,9.780746651620065,-2.5636799335479736,-3.1740798950195312,4.578000068664551,43.0,1006.67,27.84,16.92,23.87,ACCURACY_BAD,0.0
112,1474472155619.0,2.3736801147460938,-8.666803359985353,-3.862015962600708,9.780746651620065,-2.5636799335479736,-3.1740798950195312,4.578000068664551,43.0,1006.68,27.84,17.1,23.27,ACCURACY_BAD,0.0
113,1474472155719.0,2.919243574142456,-8.702695846557617,-3.8955152034759517,9.971656669950862,0.061039999127388,-1.5260000228881836,-3.84552001953125,43.0,1006.68,27.18,16.73,24.53,ACCURACY_BAD,0.0
114,1474472155819.0,2.919243574142456,-8.702695846557617,-3.8955152034759517,9.971656669950862,0.061039999127388,-1.5260000228881836,-3.84552001953125,48.0,1006.68,27.18,15.59,23.45,ACCURACY_BAD,0.0
115,1474472155919.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,48.0,1006.68,27.84,16.5,25.13,ACCURACY_BAD,0.0
116,1474472156019.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,46.0,1006.69,27.18,17.21,25.37,ACCURACY_BAD,0.0
117,1474472156119.0,2.5363922119140625,-8.796016693115233,-3.35713005065918,9.750564973131508,-2.3805599212646484,4.089679718017578,-0.5493599772453308,46.0,1006.69,28.55,16.31,25.85,ACCURACY_BAD,0.0
118,1474472156219.0,2.617748022079468,-8.638089179992676,-3.6729826927185063,9.744741723084157,-1.6480799913406372,1.4649599790573118,-5.249439716339111,43.0,1006.69,28.55,16.5,25.13,ACCURACY_BAD,0.0
119,1474472156319.0,2.617748022079468,-8.638089179992676,-3.6729826927185063,9.744741723084157,-1.6480799913406372,1.4649599790573118,-5.249439716339111,43.0,1006.69,26.45,16.73,24.53,ACCURACY_BAD,0.0
120,1474472156419.0,2.617748022079468,-8.580661773681639,-3.4480574131011963,9.610903240875148,1.0376800298690796,1.0987199544906616,3.3571999073028564,44.0,1006.68,27.18,18.05,24.95,ACCURACY_BAD,0.0
121,1474472156519.0,2.617748022079468,-8.580661773681639,-3.4480574131011963,9.610903240875148,1.0376800298690796,1.0987199544906616,3.3571999073028564,44.0,1006.68,27.18,17.57,24.11,ACCURACY_BAD,0.0
122,1474472156619.0,2.617748022079468,-8.580661773681639,-3.4480574131011963,9.610903240875148,1.0376800298690796,1.0987199544906616,3.3571999073028564,44.0,1006.68,28.55,18.05,24.95,ACCURACY_BAD,0.0
123,1474472156719.0,2.627319574356079,-8.702695846557617,-3.6729826927185063,9.804617534840178,0.9156000018119812,2.502640008926392,-3.3571999073028564,44.0,1006.68,27.18,17.39,26.87,ACCURACY_BAD,0.0
124,1474472156819.0,2.627319574356079,-8.702695846557617,-3.6729826927185063,9.804617534840178,0.9156000018119812,2.502640008926392,-3.3571999073028564,44.0,1006.68,27.18,15.0,25.43,ACCURACY_BAD,0.0
125,1474472156919.0,2.8043880462646484,-8.530412673950195,-3.627518892288208,9.684597359510102,-4.4559197425842285,1.2818399667739868,2.4415998458862305,44.0,1006.68,28.55,16.79,26.69,ACCURACY_BAD,0.0
126,1474472157019.0,2.8043880462646484,-8.530412673950195,-3.627518892288208,9.684597359510102,-4.4559197425842285,1.2818399667739868,2.4415998458862305,45.0,1006.68,28.55,17.81,25.55,ACCURACY_BAD,0.0
127,1474472157119.0,2.445464611053467,-8.72662353515625,-3.665804386138916,9.776112585567597,2.3805599212646484,3.662400007247925,-1.5870399475097656,45.0,1006.68,29.27,16.97,26.03,ACCURACY_BAD,0.0
