,timestamp,mx,my,mz,mAc
694,74400.0,85.73,5.03,-8.93,ACCURACY_BAD
695,74500.0,86.45,11.57,-8.93,ACCURACY_BAD
696,74600.0,82.97,22.37,-4.01,ACCURACY_BAD
697,74700.0,82.97,21.23,-7.25,ACCURACY_BAD
698,74800.0,80.87,19.97,-7.67,ACCURACY_BAD
699,74900.0,80.87,22.85,-3.11,ACCURACY_BAD
700,75000.0,82.25,21.29,-2.93,ACCURACY_BAD
701,75100.0,82.97,14.51,-6.59,ACCURACY_BAD
702,75200.0,85.73,11.63,-6.77,ACCURACY_BAD
703,75300.0,86.45,5.27,-7.44,ACCURACY_BAD
704,75400.0,86.45,5.27,-7.44,ACCURACY_BAD
705,75500.0,87.18,2.7,-8.27,ACCURACY_BAD
706,75600.0,87.83,2.27,-9.11,ACCURACY_BAD
707,75700.0,87.83,2.27,-6.96,ACCURACY_BAD
708,75800.0,85.73,3.35,-5.94,ACCURACY_BAD
709,75900.0,86.45,9.42,-6.77,ACCURACY_BAD
710,76000.0,85.73,10.13,-6.59,ACCURACY_BAD
711,76100.0,85.08,17.81,-3.35,ACCURACY_BAD
712,76200.0,85.73,23.27,-0.11,ACCURACY_BAD
713,76300.0,81.59,27.53,2.57,ACCURACY_BAD
714,76400.0,79.5,23.76,-1.43,ACCURACY_BAD
715,76500.0,79.5,25.92,-1.43,ACCURACY_BAD
716,76600.0,78.77,26.81,0.17,ACCURACY_BAD
717,76700.0,80.87,20.87,-1.67,ACCURACY_BAD
794,84400.0,73.91,-32.52,82.31,ACCURACY_BAD
795,84500.0,70.43,-29.45,84.0,ACCURACY_BAD
796,84600.0,70.43,-25.37,84.65,ACCURACY_BAD
797,84700.0,66.23,-24.05,82.91,ACCURACY_BAD
798,84800.0,65.51,-19.02,83.15,ACCURACY_BAD
799,84900.0,64.86,-15.96,82.73,ACCURACY_BAD
800,85000.0,62.75,-15.77,82.08,ACCURACY_BAD
801,85100.0,58.55,-16.44,81.9,ACCURACY_BAD
802,85200.0,59.27,-17.27,84.41,ACCURACY_BAD
803,85300.0,60.65,-21.0,82.55,ACCURACY_BAD
804,85400.0,64.86,-20.15,82.13,ACCURACY_BAD
805,85500.0,65.51,-24.29,81.47,ACCURACY_BAD
864,91400.0,73.19,-37.25,31.79,ACCURACY_BAD
865,91500.0,75.29,-37.61,26.03,ACCURACY_BAD
866,91600.0,75.29,-35.27,16.79,ACCURACY_BAD
867,91700.0,75.29,-35.7,20.27,ACCURACY_BAD
895,94500.0,84.36,11.39,5.03,ACCURACY_BAD
896,94600.0,87.83,7.73,5.27,ACCURACY_BAD
897,94700.0,87.83,5.21,3.77,ACCURACY_BAD
898,94800.0,87.18,3.0,1.67,ACCURACY_BAD
899,94900.0,87.83,0.89,1.67,ACCURACY_BAD
900,95000.0,87.18,2.09,1.67,ACCURACY_BAD
901,95100.0,85.08,0.59,0.17,ACCURACY_BAD
902,95200.0,83.63,3.29,3.11,ACCURACY_BAD
903,95300.0,84.36,7.01,2.93,ACCURACY_BAD
904,95400.0,83.63,14.46,4.67,ACCURACY_BAD
905,95500.0,82.97,17.1,7.61,ACCURACY_BAD
906,95600.0,82.97,19.07,8.27,ACCURACY_BAD
907,95700.0,81.59,21.29,10.43,ACCURACY_BAD
908,95800.0,85.08,21.29,10.43,ACCURACY_BAD
909,95900.0,85.73,16.68,8.93,ACCURACY_BAD
966,101600.0,84.36,21.47,21.11,ACCURACY_BAD
967,101700.0,82.97,21.0,20.21,ACCURACY_BAD
968,101800.0,82.97,21.0,20.21,ACCURACY_BAD
969,101900.0,77.4,28.55,28.37,ACCURACY_BAD
970,102000.0,73.91,29.51,32.21,ACCURACY_BAD
971,102100.0,73.19,30.84,32.63,ACCURACY_BAD
972,102200.0,70.43,30.47,38.21,ACCURACY_BAD
973,102300.0,69.72,27.42,38.7,ACCURACY_BAD
974,102400.0,69.72,27.42,38.7,ACCURACY_BAD
975,102500.0,69.72,28.97,38.45,ACCURACY_BAD
976,102600.0,70.43,28.68,36.95,ACCURACY_BAD
977,102700.0,70.43,28.68,36.95,ACCURACY_BAD
978,102800.0,73.91,29.76,31.61,ACCURACY_BAD
979,102900.0,79.5,25.31,29.45,ACCURACY_BAD
997,104700.0,91.31,34.61,21.11,ACCURACY_BAD
998,104800.0,86.45,38.87,28.19,ACCURACY_BAD
999,104900.0,69.72,42.23,47.03,ACCURACY_BAD
1000,105000.0,64.13,37.91,53.45,ACCURACY_BAD
1001,105100.0,63.41,31.31,62.63,ACCURACY_BAD
1002,105200.0,62.03,23.93,67.31,ACCURACY_BAD
1003,105300.0,62.03,23.93,67.31,ACCURACY_BAD
1004,105400.0,61.31,28.5,64.55,ACCURACY_BAD
1005,105500.0,62.75,30.71,66.65,ACCURACY_BAD
1006,105600.0,62.03,28.43,71.63,ACCURACY_BAD
1007,105700.0,62.03,28.43,71.63,ACCURACY_BAD
1028,107800.0,47.39,5.03,76.13,ACCURACY_BAD
1029,107900.0,51.59,-10.31,78.83,ACCURACY_BAD
1030,108000.0,53.69,-15.17,75.9,ACCURACY_BAD
1031,108100.0,56.45,-18.71,77.58,ACCURACY_BAD
1045,109500.0,52.25,-12.53,76.73,ACCURACY_BAD
1046,109600.0,54.36,-15.83,77.81,ACCURACY_BAD
1047,109700.0,54.36,-14.75,76.73,ACCURACY_BAD
1048,109800.0,56.45,-18.05,75.65,ACCURACY_BAD
