,timestamp,lax,lay,laz
0,5000.0,-0.2512145638465881,1.5777645111083984,3.1316843032836914
1,5100.0,-0.2512145638465881,1.5777645111083984,3.1316843032836914
2,5200.0,-0.2512145638465881,1.5777645111083984,3.1316843032836914
3,5300.0,-0.9261984825134276,2.9827852249145512,1.261245608329773
4,5400.0,-0.9261984825134276,2.9827852249145512,1.261245608329773
5,5500.0,1.019923210144043,-3.919602394104004,-0.4374909400939941
6,5600.0,-0.27174070477485657,-0.5797901153564453,-2.5509166717529297
7,5700.0,-0.27174070477485657,-0.5797901153564453,-2.5509166717529297
8,5800.0,-1.953784942626953,-0.3119449615478516,-0.2364981770515442
9,5900.0,-1.953784942626953,-0.3119449615478516,-0.2364981770515442
10,6000.0,-1.623937487602234,0.8370800018310547,-1.4505395889282229
11,6100.0,-1.623937487602234,0.8370800018310547,-1.4505395889282229
12,6200.0,-1.3209511041641235,1.9030098915100095,-0.7158446907997131
13,6300.0,-1.3209511041641235,1.9030098915100095,-0.7158446907997131
14,6400.0,0.4791688323020935,-6.029712677001952,2.020737171173096
15,6500.0,0.4791688323020935,-6.029712677001952,2.020737171173096
16,6600.0,0.5236683487892151,3.630714416503906,1.0132365226745603
17,6700.0,-0.33623117208480835,0.4497175216674805,1.368383526802063
18,6800.0,-0.33623117208480835,0.4497175216674805,1.368383526802063
19,6900.0,0.022990286350250244,0.455728530883789,1.1809173822402954
20,7000.0,0.022990286350250244,0.455728530883789,1.1809173822402954
21,7100.0,0.5323483943939209,2.5458641052246094,-0.21611762046813965
22,7200.0,0.5323483943939209,2.5458641052246094,-0.21611762046813965
23,7300.0,1.837206244468689,-5.264531135559082,-3.93886947631836
24,7400.0,-0.14064764976501465,2.471203327178955,-3.2740268707275386
25,7500.0,-0.14064764976501465,2.471203327178955,-3.2740268707275386
26,7600.0,-1.877595067024231,-1.3073873519897459,0.7009336352348328
27,7700.0,-1.877595067024231,-1.3073873519897459,0.7009336352348328
28,7800.0,-0.3756511807441712,0.4794034957885742,-0.5460330843925476
29,7900.0,-0.3756511807441712,0.4794034957885742,-0.5460330843925476
30,8000.0,-1.2071183919906616,1.9974608421325684,-0.7798987030982971
31,8100.0,-1.2071183919906616,1.9974608421325684,-0.7798987030982971
32,8200.0,0.9448026418685912,-9.812751770019533,0.3188312351703644
33,8300.0,1.443848729133606,4.453653812408447,0.19929391145706174
34,8400.0,1.443848729133606,4.453653812408447,0.19929391145706174
35,8500.0,0.9647095799446106,0.9867391586303712,2.0994610786437993
36,8600.0,0.9647095799446106,0.9867391586303712,2.0994610786437993
37,8700.0,0.69440758228302,1.132699966430664,1.1490683555603027
38,8800.0,0.69440758228302,1.132699966430664,1.1490683555603027
39,8900.0,-0.6681147813796997,0.2144298553466797,1.454070210456848
40,9000.0,-0.6681147813796997,0.2144298553466797,1.454070210456848
41,9100.0,0.9878583550453186,1.6942586898803709,0.551886796951294
42,9200.0,-0.11819383502006532,-0.8743743896484375,-2.8679387569427486
43,9300.0,-0.11819383502006532,-0.8743743896484375,-2.8679387569427486
44,9400.0,-0.2745204269886017,-0.8213062286376953,3.7796306610107417
45,9500.0,-0.2745204269886017,-0.8213062286376953,3.7796306610107417
46,9600.0,-0.5460770130157471,-0.16732120513916016,-0.27264559268951416
47,9700.0,-0.5460770130157471,-0.16732120513916016,-0.27264559268951416
48,9800.0,-1.0905468463897705,2.542709350585937,-0.8448933362960815
49,9900.0,-1.0905468463897705,2.542709350585937,-0.8448933362960815
50,10000.0,-2.3341269493103027,-8.218859672546388,0.1481020450592041
51,10100.0,1.7836709022521973,1.469806671142578,0.9048773050308228
52,10200.0,1.7836709022521973,1.469806671142578,0.9048773050308228
53,10300.0,2.884961605072021,1.8646440505981443,2.069629192352295
54,10400.0,2.884961605072021,1.8646440505981443,2.069629192352295
55,10500.0,0.4388948082923889,2.385009765625,0.08108401298522949
56,10600.0,0.4388948082923889,2.385009765625,0.08108401298522949
57,10700.0,-0.03891444206237793,2.186001300811768,3.8876969814300537
58,10800.0,-0.03891444206237793,2.186001300811768,3.8876969814300537
59,10900.0,-0.4051505625247955,-1.5328016281127932,-3.161698818206787
60,11000.0,-1.0651180744171145,-1.1220216751098633,-2.268881797790528
61,11100.0,-1.0651180744171145,-1.1220216751098633,-2.268881797790528
62,11200.0,-0.34116554260253906,-0.8232498168945312,-1.81994891166687
63,11300.0,-0.34116554260253906,-0.8232498168945312,-1.81994891166687
64,11400.0,-0.6490607261657715,0.3946561813354492,-1.4578261375427246
65,11500.0,-0.6490607261657715,0.3946561813354492,-1.4578261375427246
66,11600.0,-0.2903273403644562,2.187133312225342,-0.977950930595398
67,11700.0,-0.2903273403644562,2.187133312225342,-0.977950930595398
68,11800.0,2.1672110557556152,-7.301579475402832,-0.2490928173065185
69,11900.0,1.7334706783294678,1.7390217781066897,-1.4165620803833008
70,12000.0,1.7334706783294678,1.7390217781066897,-1.4165620803833008
71,12100.0,1.260399580001831,1.1192073822021484,0.3828846216201782
72,12200.0,1.260399580001831,1.1192073822021484,0.3828846216201782
73,12300.0,2.3418781757354736,1.8803377151489256,0.7019276618957521
74,12400.0,2.3418781757354736,1.8803377151489256,0.7019276618957521
75,12500.0,3.145216941833496,1.92712926864624,2.7876341342926025
76,12600.0,3.145216941833496,1.92712926864624,2.7876341342926025
77,12700.0,3.952428817749024,-5.195564270019531,-2.2732834815979004
78,12800.0,2.6346869468688965,1.2312421798706057,-2.740787506103516
79,12900.0,2.6346869468688965,1.2312421798706057,-2.740787506103516
80,13000.0,1.0444619655609129,-1.4443130493164065,2.1796932220458984
81,13100.0,1.0444619655609129,-1.4443130493164065,2.1796932220458984
82,13200.0,1.9035859107971191,0.2398214340209961,0.656947135925293
83,13300.0,1.9035859107971191,0.2398214340209961,0.656947135925293
84,13400.0,0.2775261402130127,2.4689598083496094,-0.18056130409240725
