,timestamp,mx,my,mz,mAc
0,5000.0,65.51,-39.41,4.85,ACCURACY_BAD
1,5100.0,65.51,-39.41,4.85,ACCURACY_BAD
2,5200.0,69.0,-36.0,-1.07,ACCURACY_BAD
3,5300.0,70.43,-33.18,-3.0,ACCURACY_BAD
4,5400.0,70.43,-23.45,-8.27,ACCURACY_BAD
5,5500.0,71.09,-16.02,-10.85,ACCURACY_BAD
6,5600.0,72.47,-11.69,-10.85,ACCURACY_BAD
7,5700.0,72.47,-14.09,-10.26,ACCURACY_BAD
8,5800.0,74.58,-15.83,-11.51,ACCURACY_BAD
9,5900.0,72.47,-15.83,-9.35,ACCURACY_BAD
10,6000.0,75.29,-15.35,-8.51,ACCURACY_BAD
11,6100.0,76.68,-20.69,-10.26,ACCURACY_BAD
12,6200.0,76.01,-27.77,-6.23,ACCURACY_BAD
13,6300.0,78.77,-31.26,-4.5,ACCURACY_BAD
14,6400.0,73.91,-36.29,-2.57,ACCURACY_BAD
15,6500.0,71.81,-35.75,0.35,ACCURACY_BAD
16,6600.0,71.81,-33.84,-1.07,ACCURACY_BAD
17,6700.0,70.43,-34.68,-2.81,ACCURACY_BAD
18,6800.0,72.47,-27.84,-8.34,ACCURACY_BAD
19,6900.0,74.58,-24.53,-7.25,ACCURACY_BAD
20,7000.0,77.4,-15.65,-9.96,ACCURACY_BAD
21,7100.0,78.05,-9.53,-13.01,ACCURACY_BAD
22,7200.0,77.4,-11.51,-11.46,ACCURACY_BAD
23,7300.0,80.15,-17.76,-9.96,ACCURACY_BAD
24,7400.0,82.25,-19.02,-6.17,ACCURACY_BAD
25,7500.0,85.08,-22.55,-6.59,ACCURACY_BAD
26,7600.0,87.18,-29.45,-1.07,ACCURACY_BAD
27,7700.0,84.36,-36.59,5.03,ACCURACY_BAD
28,7800.0,74.58,-40.91,7.19,ACCURACY_BAD
29,7900.0,65.51,-45.59,14.93,ACCURACY_BAD
30,8000.0,59.93,-44.93,15.11,ACCURACY_BAD
31,8100.0,60.65,-45.29,20.69,ACCURACY_BAD
32,8200.0,64.13,-44.87,19.37,ACCURACY_BAD
33,8300.0,64.13,-44.87,19.37,ACCURACY_BAD
34,8400.0,80.15,-41.45,26.93,ACCURACY_BAD
35,8500.0,83.63,-40.97,29.93,ACCURACY_BAD
36,8600.0,84.36,-41.81,32.45,ACCURACY_BAD
37,8700.0,85.08,-38.93,36.95,ACCURACY_BAD
38,8800.0,84.36,-37.31,43.13,ACCURACY_BAD
39,8900.0,79.5,-33.54,49.37,ACCURACY_BAD
40,9000.0,77.4,-26.09,60.29,ACCURACY_BAD
41,9100.0,76.68,-15.89,71.4,ACCURACY_BAD
42,9200.0,77.4,-7.13,77.81,ACCURACY_BAD
43,9300.0,80.15,3.11,79.73,ACCURACY_BAD
44,9400.0,81.59,9.23,81.05,ACCURACY_BAD
45,9500.0,82.25,8.81,80.22,ACCURACY_BAD
46,9600.0,79.5,9.71,81.9,ACCURACY_BAD
47,9700.0,76.68,11.69,80.4,ACCURACY_BAD
48,9800.0,76.68,15.53,77.4,ACCURACY_BAD
49,9900.0,76.01,12.77,79.31,ACCURACY_BAD
50,10000.0,75.29,5.81,80.58,ACCURACY_BAD
51,10100.0,75.29,5.81,80.58,ACCURACY_BAD
52,10200.0,79.5,-1.55,83.15,ACCURACY_BAD
53,10300.0,84.36,-0.05,80.81,ACCURACY_BAD
54,10400.0,87.18,-1.19,77.63,ACCURACY_BAD
55,10500.0,86.45,-2.27,78.65,ACCURACY_BAD
56,10600.0,85.73,-0.47,79.97,ACCURACY_BAD
57,10700.0,80.15,-4.13,82.31,ACCURACY_BAD
58,10800.0,71.81,-4.38,82.97,ACCURACY_BAD
59,10900.0,67.61,4.5,80.15,ACCURACY_BAD
60,11000.0,65.51,9.23,78.9,ACCURACY_BAD
61,11100.0,64.13,13.38,79.55,ACCURACY_BAD
62,11200.0,64.13,13.38,79.55,ACCURACY_BAD
63,11300.0,63.41,8.57,78.65,ACCURACY_BAD
64,11400.0,64.86,9.23,78.9,ACCURACY_BAD
65,11500.0,67.61,12.35,80.58,ACCURACY_BAD
66,11600.0,71.81,9.71,79.73,ACCURACY_BAD
67,11700.0,71.09,14.51,78.47,ACCURACY_BAD
68,11800.0,69.72,4.5,80.15,ACCURACY_BAD
69,11900.0,65.51,4.31,80.81,ACCURACY_BAD
70,12000.0,66.9,12.59,79.97,ACCURACY_BAD
71,12100.0,63.41,18.18,78.23,ACCURACY_BAD
72,12200.0,62.75,22.13,75.23,ACCURACY_BAD
73,12300.0,62.03,26.21,71.63,ACCURACY_BAD
74,12400.0,62.03,29.51,72.72,ACCURACY_BAD
75,12500.0,60.65,27.59,74.15,ACCURACY_BAD
76,12600.0,59.27,20.81,76.97,ACCURACY_BAD
77,12700.0,55.07,8.15,79.97,ACCURACY_BAD
78,12800.0,55.07,5.09,80.4,ACCURACY_BAD
79,12900.0,57.84,-10.01,84.65,ACCURACY_BAD
80,13000.0,59.93,-18.6,81.9,ACCURACY_BAD
81,13100.0,62.75,-19.02,83.15,ACCURACY_BAD
82,13200.0,64.86,-16.26,81.23,ACCURACY_BAD
83,13300.0,59.27,-9.59,83.4,ACCURACY_BAD
84,13400.0,52.97,-3.53,82.55,ACCURACY_BAD
85,13500.0,50.15,14.34,81.23,ACCURACY_BAD
86,13600.0,54.36,28.68,75.29,ACCURACY_BAD
87,13700.0,54.36,32.57,72.23,ACCURACY_BAD
88,13800.0,58.55,28.79,72.47,ACCURACY_BAD
89,13900.0,61.31,35.52,67.55,ACCURACY_BAD
90,14000.0,62.75,39.65,66.05,ACCURACY_BAD
91,14100.0,60.65,39.18,65.22,ACCURACY_BAD
92,14200.0,55.07,42.47,61.97,ACCURACY_BAD
93,14300.0,46.02,33.41,69.72,ACCURACY_BAD
94,14400.0,44.57,22.31,76.73,ACCURACY_BAD
95,14500.0,42.54,14.51,80.58,ACCURACY_BAD
96,14600.0,41.09,11.69,80.4,ACCURACY_BAD
97,14700.0,41.81,9.71,79.73,ACCURACY_BAD
98,14800.0,39.71,12.3,78.47,ACCURACY_BAD
99,14900.0,39.0,19.5,76.55,ACCURACY_BAD
100,15000.0,40.43,26.87,73.97,ACCURACY_BAD
101,15100.0,44.57,40.5,65.63,ACCURACY_BAD
102,15200.0,47.39,44.57,59.81,ACCURACY_BAD
103,15300.0,57.18,49.79,57.29,ACCURACY_BAD
104,15400.0,69.0,50.75,49.79,ACCURACY_BAD
105,15500.0,76.01,49.2,47.87,ACCURACY_BAD
106,15600.0,75.29,50.52,46.2,ACCURACY_BAD
107,15700.0,73.91,49.68,48.71,ACCURACY_BAD
108,15800.0,66.9,49.91,52.37,ACCURACY_BAD
109,15900.0,59.27,50.39,55.37,ACCURACY_BAD
110,16000.0,50.15,47.52,62.21,ACCURACY_BAD
111,16100.0,40.43,31.43,73.37,ACCURACY_BAD
112,16200.0,35.52,24.95,75.47,ACCURACY_BAD
113,16300.0,36.23,25.79,75.05,ACCURACY_BAD
114,16400.0,37.61,21.89,75.95,ACCURACY_BAD
115,16500.0,37.61,21.65,74.4,ACCURACY_BAD
116,16600.0,41.09,25.37,74.22,ACCURACY_BAD
117,16700.0,41.09,32.09,69.29,ACCURACY_BAD
118,16800.0,44.57,40.73,62.87,ACCURACY_BAD
119,16900.0,52.97,43.31,59.39,ACCURACY_BAD
120,17000.0,64.13,42.95,53.63,ACCURACY_BAD
121,17100.0,71.09,43.37,50.21,ACCURACY_BAD
122,17200.0,76.01,41.15,50.21,ACCURACY_BAD
123,17300.0,80.15,43.73,46.79,ACCURACY_BAD
124,17400.0,82.25,40.13,42.11,ACCURACY_BAD
125,17500.0,80.87,42.89,38.04,ACCURACY_BAD
126,17600.0,74.58,42.23,35.63,ACCURACY_BAD
127,17700.0,65.51,46.68,37.79,ACCURACY_BAD
128,17800.0,59.27,46.68,37.79,ACCURACY_BAD
129,17900.0,57.18,45.0,29.51,ACCURACY_BAD
130,18000.0,57.84,44.63,19.37,ACCURACY_BAD
131,18100.0,64.86,34.55,5.51,ACCURACY_BAD
132,18200.0,72.47,23.76,-1.43,ACCURACY_BAD
133,18300.0,84.36,14.27,-3.83,ACCURACY_BAD
134,18400.0,90.65,9.11,0.83,ACCURACY_BAD
135,18500.0,94.13,-1.01,5.27,ACCURACY_BAD
136,18600.0,96.23,-14.69,7.25,ACCURACY_BAD
137,18700.0,94.13,-23.15,10.85,ACCURACY_BAD
138,18800.0,90.65,-31.43,11.69,ACCURACY_BAD
139,18900.0,84.36,-36.89,12.77,ACCURACY_BAD
140,19000.0,78.05,-40.61,13.01,ACCURACY_BAD
141,19100.0,72.47,-44.09,10.43,ACCURACY_BAD
142,19200.0,67.61,-43.91,11.93,ACCURACY_BAD
143,19300.0,62.03,-48.05,13.43,ACCURACY_BAD
144,19400.0,61.31,-45.65,12.77,ACCURACY_BAD
145,19500.0,64.13,-43.68,11.21,ACCURACY_BAD
146,19600.0,67.61,-42.89,6.59,ACCURACY_BAD
147,19700.0,69.72,-44.63,5.27,ACCURACY_BAD
148,19800.0,70.43,-44.39,6.77,ACCURACY_BAD
