,timestamp,light
706,75600.0,109.0
707,75700.0,119.0
708,75800.0,119.0
709,75900.0,113.0
710,76000.0,113.0
711,76100.0,99.0
712,76200.0,99.0
713,76300.0,80.0
714,76400.0,80.0
715,76500.0,66.0
716,76600.0,66.0
717,76700.0,68.0
794,84400.0,42.0
795,84500.0,42.0
796,84600.0,42.0
797,84700.0,48.0
798,84800.0,48.0
799,84900.0,59.0
800,85000.0,59.0
801,85100.0,68.0
802,85200.0,68.0
803,85300.0,74.0
804,85400.0,74.0
805,85500.0,72.0
864,91400.0,42.0
865,91500.0,30.0
866,91600.0,30.0
867,91700.0,26.0
895,94500.0,40.0
896,94600.0,40.0
897,94700.0,40.0
898,94800.0,40.0
899,94900.0,45.0
900,95000.0,45.0
901,95100.0,46.0
902,95200.0,46.0
903,95300.0,46.0
904,95400.0,46.0
905,95500.0,41.0
906,95600.0,41.0
907,95700.0,36.0
908,95800.0,36.0
909,95900.0,38.0
966,101600.0,110.0
967,101700.0,110.0
968,101800.0,111.0
969,101900.0,111.0
970,102000.0,111.0
971,102100.0,91.0
972,102200.0,91.0
973,102300.0,71.0
974,102400.0,71.0
975,102500.0,60.0
976,102600.0,60.0
977,102700.0,60.0
978,102800.0,65.0
979,102900.0,65.0
997,104700.0,101.0
998,104800.0,79.0
999,104900.0,79.0
1000,105000.0,79.0
1001,105100.0,41.0
1002,105200.0,41.0
1003,105300.0,36.0
1004,105400.0,36.0
1005,105500.0,33.0
1006,105600.0,31.0
1007,105700.0,31.0
1028,107800.0,43.0
1029,107900.0,43.0
1030,108000.0,41.0
1031,108100.0,41.0
1045,109500.0,48.0
1046,109600.0,43.0
1047,109700.0,43.0
1048,109800.0,43.0
