,timestamp,uv
601,65100.0,0.0
602,65200.0,0.0
622,67200.0,0.05
623,67300.0,0.0
624,67400.0,0.05
625,67500.0,0.0
626,67600.0,0.0
627,67700.0,0.0
651,70100.0,0.05
652,70200.0,0.0
653,70300.0,0.0
654,70400.0,0.0
693,74300.0,0.05
694,74400.0,0.0
695,74500.0,0.11
696,74600.0,0.0
697,74700.0,0.0
698,74800.0,0.05
699,74900.0,0.05
700,75000.0,0.0
701,75100.0,0.0
702,75200.0,0.0
703,75300.0,0.0
704,75400.0,0.0
705,75500.0,0.05
706,75600.0,0.0
707,75700.0,0.0
708,75800.0,0.0
709,75900.0,0.0
710,76000.0,0.05
711,76100.0,0.0
712,76200.0,0.0
713,76300.0,0.0
714,76400.0,0.05
715,76500.0,0.0
716,76600.0,0.0
717,76700.0,0.0
794,84400.0,0.05
795,84500.0,0.0
796,84600.0,0.0
797,84700.0,0.0
798,84800.0,0.0
799,84900.0,0.0
800,85000.0,0.0
801,85100.0,0.0
802,85200.0,0.05
803,85300.0,0.0
804,85400.0,0.0
805,85500.0,0.0
864,91400.0,0.11
865,91500.0,0.0
866,91600.0,0.0
867,91700.0,0.0
895,94500.0,0.11
896,94600.0,0.0
897,94700.0,0.0
898,94800.0,0.0
899,94900.0,0.0
900,95000.0,0.0
901,95100.0,0.0
902,95200.0,0.0
903,95300.0,0.0
904,95400.0,0.0
905,95500.0,0.0
906,95600.0,0.11
907,95700.0,0.0
908,95800.0,0.0
909,95900.0,0.0
966,101600.0,0.05
967,101700.0,0.05
968,101800.0,0.0
969,101900.0,0.0
970,102000.0,0.0
971,102100.0,0.0
972,102200.0,0.0
973,102300.0,0.0
974,102400.0,0.0
975,102500.0,0.05
976,102600.0,0.05
977,102700.0,0.0
978,102800.0,0.0
979,102900.0,0.0
997,104700.0,0.05
998,104800.0,0.0
999,104900.0,0.0
1000,105000.0,0.05
1001,105100.0,0.0
1002,105200.0,0.0
1003,105300.0,0.11
1004,105400.0,0.11
1005,105500.0,0.0
1006,105600.0,0.0
1007,105700.0,0.0
1028,107800.0,0.05
1029,107900.0,0.0
1030,108000.0,0.0
1031,108100.0,0.0
1045,109500.0,0.05
1046,109600.0,0.0
1047,109700.0,0.0
1048,109800.0,0.0
