,timestamp,mx,my,mz
0,5000.0,-26.88400077819824,-9.227999687194824,-47.178001403808594
1,5100.0,-26.88400077819824,-9.227999687194824,-47.178001403808594
2,5200.0,-26.88400077819824,-9.227999687194824,-46.86399841308594
3,5300.0,-26.88400077819824,-9.227999687194824,-46.86399841308594
4,5400.0,-26.88400077819824,-9.227999687194824,-46.52399826049805
5,5500.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
6,5600.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
7,5700.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
8,5800.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
9,5900.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
10,6000.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
11,6100.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
12,6200.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
13,6300.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
14,6400.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
15,6500.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
16,6600.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
17,6700.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
18,6800.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
19,6900.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
20,7000.0,-27.18899917602539,-9.227999687194824,-46.52399826049805
21,7100.0,-27.18899917602539,-9.227999687194824,-46.20199966430664
22,7200.0,-27.18899917602539,-9.531999588012695,-46.20199966430664
23,7300.0,-27.18899917602539,-9.531999588012695,-46.20199966430664
24,7400.0,-26.860000610351566,-9.531999588012695,-46.20199966430664
25,7500.0,-26.4950008392334,-9.227999687194824,-46.56900024414063
26,7600.0,-26.13800048828125,-9.227999687194824,-46.56900024414063
27,7700.0,-26.13800048828125,-8.911999702453613,-46.875
28,7800.0,-25.82999992370605,-8.911999702453613,-46.875
29,7900.0,-25.472999572753906,-8.911999702453613,-47.23300170898438
30,8000.0,-24.71999931335449,-8.609999656677246,-47.23300170898438
31,8100.0,-23.94499969482422,-8.609999656677246,-47.87699890136719
