,timestamp,mx,my,mz,mAc
0,5000.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD
1,5100.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD
2,5200.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD
3,5300.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD
4,5400.0,-10.13,43.91,-5.57,ACCURACY_VERYGOOD
5,5500.0,-4.55,43.02,-9.42,ACCURACY_VERYGOOD
6,5600.0,-4.55,43.02,-9.42,ACCURACY_VERYGOOD
7,5700.0,-4.55,43.02,-9.42,ACCURACY_VERYGOOD
8,5800.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD
9,5900.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD
10,6000.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD
11,6100.0,-1.07,40.68,-17.94,ACCURACY_VERYGOOD
12,6200.0,-1.07,39.11,-19.92,ACCURACY_VERYGOOD
13,6300.0,-1.07,39.11,-19.92,ACCURACY_VERYGOOD
14,6400.0,-4.55,38.45,-22.26,ACCURACY_VERYGOOD
15,6500.0,-4.55,38.45,-22.26,ACCURACY_VERYGOOD
16,6600.0,-4.55,37.73,-24.6,ACCURACY_VERYGOOD
17,6700.0,-4.55,37.73,-24.6,ACCURACY_VERYGOOD
18,6800.0,-4.55,37.73,-24.6,ACCURACY_VERYGOOD
19,6900.0,-1.07,36.05,-23.76,ACCURACY_VERYGOOD
20,7000.0,-1.07,36.05,-23.76,ACCURACY_VERYGOOD
21,7100.0,-1.07,36.05,-23.76,ACCURACY_VERYGOOD
22,7200.0,0.23,35.34,-24.0,ACCURACY_VERYGOOD
23,7300.0,0.23,35.34,-24.0,ACCURACY_VERYGOOD
24,7400.0,0.23,35.34,-24.0,ACCURACY_VERYGOOD
25,7500.0,0.23,35.34,-24.0,ACCURACY_VERYGOOD
26,7600.0,-1.07,38.93,-19.31,ACCURACY_VERYGOOD
27,7700.0,-1.07,38.93,-19.31,ACCURACY_VERYGOOD
28,7800.0,-1.79,41.63,-16.26,ACCURACY_VERYGOOD
29,7900.0,-1.79,41.63,-16.26,ACCURACY_VERYGOOD
30,8000.0,-1.79,41.63,-16.26,ACCURACY_VERYGOOD
31,8100.0,-3.17,36.65,-23.57,ACCURACY_VERYGOOD
32,8200.0,-3.17,36.65,-23.57,ACCURACY_VERYGOOD
33,8300.0,-3.17,36.65,-23.57,ACCURACY_VERYGOOD
34,8400.0,0.23,39.41,-18.35,ACCURACY_VERYGOOD
35,8500.0,0.23,39.41,-18.35,ACCURACY_VERYGOOD
36,8600.0,0.23,39.59,-16.92,ACCURACY_VERYGOOD
37,8700.0,0.23,39.59,-16.92,ACCURACY_VERYGOOD
38,8800.0,0.23,39.59,-16.92,ACCURACY_VERYGOOD
39,8900.0,0.23,39.59,-16.92,ACCURACY_VERYGOOD
40,9000.0,-2.46,39.0,-17.1,ACCURACY_VERYGOOD
41,9100.0,-2.46,39.0,-17.1,ACCURACY_VERYGOOD
42,9200.0,-0.41,34.43,-25.68,ACCURACY_VERYGOOD
43,9300.0,-0.41,34.43,-25.68,ACCURACY_VERYGOOD
44,9400.0,-1.07,34.73,-24.18,ACCURACY_VERYGOOD
45,9500.0,-1.07,34.73,-24.18,ACCURACY_VERYGOOD
46,9600.0,-3.17,35.15,-23.34,ACCURACY_VERYGOOD
47,9700.0,-3.17,35.15,-23.34,ACCURACY_VERYGOOD
48,9800.0,-3.17,35.15,-23.34,ACCURACY_VERYGOOD
49,9900.0,1.62,32.7,-27.0,ACCURACY_VERYGOOD
50,10000.0,1.62,32.7,-27.0,ACCURACY_VERYGOOD
51,10100.0,1.62,32.7,-27.0,ACCURACY_VERYGOOD
52,10200.0,0.23,31.61,-23.76,ACCURACY_VERYGOOD
53,10300.0,0.23,31.61,-23.76,ACCURACY_VERYGOOD
54,10400.0,0.23,31.61,-23.76,ACCURACY_VERYGOOD
55,10500.0,0.23,31.61,-23.76,ACCURACY_VERYGOOD
56,10600.0,-0.41,32.52,-24.23,ACCURACY_VERYGOOD
57,10700.0,-0.41,32.52,-24.23,ACCURACY_VERYGOOD
