,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_xz,sp_cov_a_yz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_xz,sw_cov_a_yz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
147,-5.234742474555969,-3.9380428314208986,6.928071594238281,9.534674495106444,0.0008975410471467347,0.00026719356987518013,0.00030576290710087825,0.00027934413874439103,4.7361828506165233e-05,0.00016560276174124706,0.00014518169217401746,-0.0003919092918017908,-3.109257306711405e-05,7.093952021513122e-05,0.3498934110550292,0.2536493549480735,0.25606670368363105,0.25425107104482153,2.8198601645962817,2.7933553756222445,2.7170212477093094,2.768131008208841,4.198924994468689,5.509354305267334,-6.803273177146911,9.709608972384782,0.002286383485947813,0.0029685457362718286,0.003562283465378464,0.00037036680670050697,0.0015099946834150222,0.002087493392178633,0.0028078928913361605,0.0003633633497282686,0.00034830731006224276,-2.5748054699966685e-05,0.43985480755461526,0.4430300412660471,0.4506338582082506,0.2735405286460583,2.8428908597240077,2.687732424992686,2.631695699263337,2.7915474167436205
148,-5.239740371704102,-3.951629912853241,6.9141851425170895,9.533027655202321,0.0005589434906237589,0.0018948307074620485,0.0007722841490536466,0.0006976806357000361,-7.926827092768407e-05,-0.0003153375139271142,0.000689299338011407,-0.0004999215276938006,-0.00025127263679035686,0.0004420763525417611,0.3001571717147733,0.4120741805734469,0.3242525686099465,0.3208833680927753,2.7446699860473056,2.77334433800886,2.7506725305535507,2.7746380888987794,4.243670797348022,5.49882595539093,-6.7716879606246945,9.700782515648603,0.0013666100623954405,0.0019801347051503866,0.0007358898867784468,0.0002985758134038314,-0.0007899750579721673,0.0003995867673115508,0.0004089354093899259,-0.00012747653891191668,0.0004917943642298705,-0.00010705733926620098,0.37356692583727236,0.39349170481209483,0.3121739724572554,0.25325833832115435,2.756262082953765,2.629242397633296,2.7314242532657302,2.708603220191077
149,-5.243481302261353,-3.947469973564148,6.921038508415222,9.538332366416961,0.0005271007753698972,0.0019610323885510574,0.0008095641238008601,0.0007767100076748853,-0.00024792089536372413,-0.0005145040064462581,0.0007288008045760031,-0.0005568749173447867,-0.00015769210429692295,0.0005617268551670623,0.288022048048368,0.4162903020951,0.3170162056706605,0.3207382377957851,2.657808597011274,2.7554442662741288,2.6636184443558837,2.719063431135345,4.2671205520629885,5.4678391218185425,-6.783053922653198,9.701553808807066,0.0016448229550118626,0.001231249956207954,0.0024083076407446493,0.00029141252012254986,-5.081267284512316e-05,0.0009936992120688647,0.001221509862219995,-2.2738617661049694e-06,-0.00018210309544967535,-0.0005622280998733106,0.40452809521344135,0.34237637215493316,0.39884066065331486,0.24379324329637997,2.8178069834371517,2.6390846596553716,2.5800125090383945,2.6575261219206885
150,-5.252998232841492,-3.936247158050537,6.924899220466614,9.54162724034755,0.00016772656027797203,0.00016374833244897245,0.00023963890450467024,0.00016158050615837426,-2.125403349700924e-05,8.876457080100824e-06,4.42486076149417e-05,-7.715520110283442e-05,-2.379523917049424e-05,0.00015065490064599223,0.2144189777297178,0.2122165520752542,0.23858839639899118,0.20689772274846038,2.65574776823906,2.6359629332401044,2.7114856002654677,2.55469745156597,4.269274139404297,5.463890862464905,-6.783293223381042,9.700773290057223,0.003329057877075854,0.004591611517855621,0.005108639520142337,0.0013130600659645385,0.00031104320727489456,0.0017295689580805536,0.0030133533323632245,0.00043212035839155805,0.0006225701130959212,-0.0011059835702007116,0.4599600755347321,0.4962795387306507,0.48796980988739946,0.3708454878284288,2.691903397327365,2.670573932680705,2.5861815688080982,2.746814998562222
151,-5.2619764566421505,-3.940975713729858,6.912359595298767,9.539454901185307,0.0005359092175641157,0.00020822915067152608,0.000387884450324354,0.00029114854008870946,-0.0002559663176701766,-4.865110347689153e-05,5.815254187262832e-05,-0.00022637305508391967,9.797265172462287e-05,0.0002843139941414145,0.29979929946843564,0.23163433965557353,0.27909811538593843,0.24682342624714523,2.7762954977039844,2.7035610652357334,2.812264460147707,2.6848065074219076,4.248935079574585,5.49547598361969,-6.775037956237793,9.704227531078232,0.008074380731783806,0.013739786437936672,0.007153639677136728,0.01087615474826083,0.0030333273880471094,0.0006411506259514795,-0.00036337676362899337,0.004800208155242246,0.00937096785376018,-0.004941196973879927,0.5826688290624445,0.6793690188795909,0.5723055944197224,0.6514549574786501,2.757377523575779,2.7968610618263563,2.7870738698573847,2.835555918835148
152,-5.26015088558197,-3.9501933813095094,6.922894024848938,9.549980371396469,0.0012704114832385286,0.0006148681155459131,0.0011862598861691544,0.0004943542865374615,-0.0006374198135834968,0.00045015037740982303,-4.3420278985334306e-05,-0.00010895706186408443,6.582657299089821e-05,0.0006337838113333177,0.37522938674057504,0.3246573913782652,0.36555429940045475,0.2847585580944308,2.795764671403604,2.8918470634523197,2.784348047103851,2.7129790719124327,4.167579102516174,5.563791036605835,-6.774439644813538,9.70757514914088,0.01137472925262028,0.011601621005518975,0.009873507133648343,0.012327225548330475,-0.0005486941399256533,0.0007657449863909836,-0.0029280167564796726,0.0040279970779832875,0.008452385762329994,-0.008245729184860925,0.6334618024951343,0.6580071850345804,0.5733808432013109,0.6528394648972804,2.7498700126194344,2.830763849179461,2.5784423398489267,2.7661862886730706
153,-5.261108660697937,-3.9534554958343504,6.950008368492126,9.571718815431225,0.0025011631669132665,0.0014855232403617454,0.0035021307741502704,0.0010571725962636206,-0.001205585251055277,0.0017189667336191038,-0.00021119530049537702,0.00035920431758836594,-9.411331487224287e-05,0.0016780286758802095,0.4320282364220706,0.3875850236753092,0.45160500435111417,0.33671144930966623,2.721738277281968,2.7825669930693175,2.64481861143429,2.6847429823517834,4.127858281135559,5.633781218528748,-6.7208404541015625,9.693522750086801,0.003463024521372994,0.004156517639868468,0.013392391411008769,0.0041886813874037285,-0.0010323837112555154,0.003193233408278717,0.0022992171817876614,-0.0013333279323043026,0.00039706475270735145,-0.006549805523934719,0.43688553247707856,0.4891922781539673,0.6229397903497983,0.4876859511562002,2.5657710127696403,2.726786375485655,2.6309121121802463,2.7473795554144185
154,-5.251082921028138,-3.955400788784027,6.933488416671753,9.555164449682184,0.004119269376216337,0.002920557883327134,0.004443120856910224,0.002178955566778109,-0.0025429065850891006,0.0001439544403674136,0.001037014817985128,-0.0011173432955917488,0.0009482278162783027,0.002704557703922503,0.5135454544202689,0.4534503920147167,0.4592931525188191,0.39350112532964904,2.834819119136655,2.749239940977704,2.5556321836809475,2.6206187436245143,4.139104557037354,5.672425413131714,-6.6918874979019165,9.700310648268257,0.00039030847769217755,0.0015696757019524742,0.006142221278755766,0.0017108510366038924,0.0003267846635481001,0.0007827235778174544,0.0018544406832999877,-0.0001753325101205007,-0.00021648600566263808,-0.002790758654968094,0.29287415370019954,0.39665964606830545,0.5197756792902077,0.367200841128044,2.9127769576442897,2.8161855461018823,2.6252273617346487,2.584027227264458
155,-5.240698027610779,-3.9404370188713074,6.91604073047638,9.530485287649604,0.003149588581155929,0.0028337852636401376,0.0017419955823931258,0.0008088260562550688,-0.0020104876532888085,-0.0005309678215738882,0.0017529940242971042,-0.0012827187607886194,0.0012011744858783974,0.0008289690972575628,0.4681053196174718,0.4458245208599817,0.3841893590270431,0.32994030370652705,2.7791007236527965,2.754195720733252,2.6433892254398526,2.7404574205012224,4.139343810081482,5.659743213653565,-6.7068424940109255,9.703102459570784,0.00031695516342108716,0.0005232020544003358,0.0016350397896644714,0.0007902718491330768,-1.368361263541595e-05,0.0003785513057550948,-1.1939011129028675e-05,-0.00013429322812524857,0.00030632058942795914,-0.000972152484625595,0.2545794479357645,0.28332021723102185,0.4217711705682281,0.34386214500843953,2.706795173829128,2.7127662968176267,2.9279005911793354,2.8644996840423165
156,-5.25171127319336,-3.9200563430786133,6.9277424097061155,9.536398344303723,0.0010899647747225501,0.0005171394795082104,0.0007437371542311537,0.0002819402494772196,-0.0002567835041896928,0.0002721529897084314,0.0003254157384581481,-0.00029633348869045835,0.00016604507740796198,0.00025750128530956676,0.36399150019736287,0.30254830778110603,0.3238107958063924,0.24778095420149782,2.828764812096823,2.816840379274473,2.7438524761630467,2.718992201012324,4.148436546325684,5.659743309020996,-6.680641031265258,9.689085843360743,0.0012639058119786643,0.0009426817849472143,0.005051457460972675,0.0017845834893308317,-0.000313465996393793,0.001244650592094636,0.00032746836321071067,-0.0004969562137934452,0.00019242894243252592,-0.0027444993112123845,0.3699215394752663,0.32456148711530347,0.5248086677770097,0.40359673848931404,2.746800509373585,2.6486979153611574,2.777929042520041,2.7672520275724417
