,timestamp,ax,ay,az,timestamp,uv,timestamp,light,timestamp,mx,my,mz,mAc,timestamp,pressure,timestamp,gx,gy,gz
0,5000.0,0.1579262912273407,3.5030922889709486,-9.013763427734377,5000.0,0.0,5000.0,89.0,5000.0,55.07,-21.53,14.93,ACCURACY_BAD,5000.0,1000.79,5000.0,-0.488319993019104,0.3051999807357788,0.18311999738216397
1,5100.0,0.1579262912273407,3.5030922889709486,-9.013763427734377,5100.0,0.0,5100.0,89.0,5100.0,55.07,-21.53,14.93,ACCURACY_BAD,5100.0,1000.79,5100.0,-0.488319993019104,0.3051999807357788,0.18311999738216397
2,5200.0,0.1579262912273407,3.5030922889709486,-9.013763427734377,5200.0,0.0,5200.0,89.0,5200.0,55.07,-21.53,14.93,ACCURACY_BAD,5200.0,1000.79,5200.0,-0.488319993019104,0.3051999807357788,0.18311999738216397
3,5300.0,0.1579262912273407,3.5676987171173096,-9.059226989746094,5300.0,0.0,5300.0,89.0,5300.0,55.07,-21.53,14.93,ACCURACY_BAD,5300.0,1000.79,5300.0,-1.7091200351715088,1.3428800106048584,-0.6103999614715576
4,5400.0,0.1579262912273407,3.5676987171173096,-9.059226989746094,5400.0,0.0,5400.0,89.0,5400.0,55.07,-21.53,14.93,ACCURACY_BAD,5400.0,1000.79,5400.0,-1.7091200351715088,1.3428800106048584,-0.6103999614715576
5,5500.0,0.1579262912273407,3.5676987171173096,-9.059226989746094,5500.0,0.0,5500.0,89.0,5500.0,55.73,-19.79,14.09,ACCURACY_BAD,5500.0,1000.79,5500.0,-1.7091200351715088,1.3428800106048584,-0.6103999614715576
6,5600.0,0.11485548317432405,3.5700912475585938,-9.09511947631836,5600.0,0.0,5600.0,86.0,5600.0,55.73,-19.79,14.09,ACCURACY_BAD,5600.0,1000.79,5600.0,-0.7935199737548828,0.18311999738216397,-1.1597599983215332
7,5700.0,0.11485548317432405,3.5700912475585938,-9.09511947631836,5700.0,0.0,5700.0,86.0,5700.0,55.73,-20.45,15.96,ACCURACY_BAD,5700.0,1000.79,5700.0,-0.7935199737548828,0.18311999738216397,-1.1597599983215332
8,5800.0,0.13878372311592102,3.491128206253052,-9.023333549499512,5800.0,0.0,5800.0,86.0,5800.0,55.73,-20.45,15.96,ACCURACY_BAD,5800.0,1000.8,5800.0,0.6103999614715576,0.122079998254776,-1.1597599983215332
9,5900.0,0.13878372311592102,3.491128206253052,-9.023333549499512,5900.0,0.05,5900.0,86.0,5900.0,55.07,-21.53,14.93,ACCURACY_BAD,5900.0,1000.8,5900.0,0.6103999614715576,0.122079998254776,-1.1597599983215332
