,Unnamed: 0,sp_mean_ax,sp_mean_ay,sp_mean_az,sp_mean_acc_magnitude,sp_var_ax,sp_var_ay,sp_var_az,sp_var_acc_magnitude,sp_cov_a_xy,sp_cov_a_yz,sp_cov_a_xz,sp_cov_a_xmag,sp_cov_a_ymag,sp_cov_a_zmag,sp_energy_ax,sp_energy_ay,sp_energy_az,sp_energy_acc_magnitude,sp_entropy_ax,sp_entropy_ay,sp_entropy_az,sp_entropy_acc_magnitude,Unnamed: 0r_,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_yz,sw_cov_a_xz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,0,-6.338469362258911,1.9104831755161285,6.839396238327026,9.518894233855416,0.0026251929021854107,0.002870937223375441,0.001249448358270169,0.0005700940007734148,0.00012589620122149199,0.0013598932971849256,-0.0001016764475154044,-0.0007524611726101494,0.0004338599662259015,-3.189236791948827e-05,0.4528026891910539,0.4672585793890842,0.38253080732890543,0.3044584904084168,2.8067683069207865,2.8429343628584927,2.8529428107601893,2.7813904614955183,0,0.7025327295064926,5.924030613899231,-7.608458256721496,9.6685495744706,0.0008138795504123944,0.0032713452416511628,0.0013639650626367564,0.000688264297873931,5.4231033211947704e-06,9.233269393658183e-05,0.0014228113952969351,-1.1991845417678898e-05,0.0008836682638302399,-0.00019190206736056573,0.33026110062062475,0.4329632269206122,0.3337695642691107,0.31957219570378004,2.7631991537339013,2.5527507395222617,2.534228889432545,2.7662363823781813
1,1,-6.360496091842651,1.9512444496154784,6.814616298675537,9.524133944051632,0.0021659552343575444,0.0033611968830867755,0.001939542857924512,0.00023864280551420195,0.000128981345948748,0.001705970687745366,-0.0006802625495358896,-0.00019559427618139543,0.00011568970187810671,0.00011522556525493147,0.4104489784677559,0.4881553069548967,0.40523101907001535,0.2372318454110795,2.6725959249990234,2.8406406073223387,2.7299078756177173,2.7005265088311297,1,0.7051648318767547,5.885625910758972,-7.638607835769652,9.668997668878998,0.001613474318825101,0.0016345789618867756,0.001533298474372415,0.0012692984995318127,0.0005388714451635051,0.0010366914594295699,0.00024113510928840172,-0.0003777048595371791,0.0008389741096661387,-0.0009940543202319524,0.3968463868680993,0.35603713224087896,0.36617606186448576,0.3657862867607698,2.800734701640609,2.5556027340677625,2.547515001286333,2.7231152682712247
2,2,-6.371748852729797,1.973061603307724,6.8098578453063965,9.532511447846113,0.0004230170033721188,0.0013076725547506054,0.0016387632388997235,0.0007851398229571237,0.000197863778644543,9.904208061591018e-05,-0.0005029810136324851,-0.00017250559574595868,-0.0002255637555532212,0.0010016602648992596,0.29802799853908857,0.3755713596729331,0.40582656739434375,0.33983361068491785,2.9029333672710536,2.7756530828991717,2.8179234509149267,2.849013947847053,2,0.7173682183027268,5.888018798828125,-7.633104062080383,9.667079235765259,0.003073502222988134,0.0008143030512225148,0.0026204843997286193,0.0014969296406763773,-0.00023299462424776783,0.00013500326631573088,0.0004357452538323261,-3.370296723111333e-05,0.00013199489598368142,-0.001797010407990882,0.4580827325843281,0.31234673891881043,0.4449892585981155,0.3843004064787434,2.750888843146277,2.643365092128358,2.7602024926321818,2.7099405416834217
3,3,-6.366601300239563,1.9791069746017456,6.813359332084656,9.532751897269858,0.0002451705600707832,0.0002113940237812265,0.0012972102215557176,0.0006834446289805861,0.0001580322690289805,7.758615621655544e-06,-0.00015931346611966742,-0.00012512355985481308,-0.00017557687209980105,0.0008897325545976561,0.2378103525610405,0.2393632562712473,0.3653990620506828,0.3201661946605352,2.652202236984187,2.798581061870217,2.721825094356495,2.789254262897948,3,0.7030112862586975,5.904529142379762,-7.6128847122192385,9.66008206657026,0.002613043388287912,0.0006830904824590522,0.001669732207129104,0.0012999402757650552,-0.0008141114235310138,-0.001405532650083717,9.840886180091986e-05,0.0007995136625329452,0.000280107157366024,-0.001358476875496985,0.4560287931276363,0.3286920160133941,0.3721950444494357,0.3696082995638819,2.826246621949451,2.860701076002463,2.5975171572003632,2.7254494824970097
4,4,-6.367050218582152,1.9775507569313049,6.804381012916565,9.526310102019186,0.00042061932672606987,0.0005675221678968382,0.00017565615648831628,0.00016620953873318388,0.0002844624573455025,7.966399526762091e-05,6.447352598564446e-05,-0.00016465687168696177,-2.579936425970707e-05,8.603730019759624e-05,0.2704775843886724,0.30703760537528385,0.2258717620913036,0.2292601003411784,2.5928400085970185,2.79644054505059,2.7587489478155933,2.8423662318886636,4,0.7003791868686676,5.8969916820526125,-7.614679265022278,9.656698198126083,0.0018786602697886306,0.0012888375114758547,0.0014784637759015366,0.0010271437309980183,-0.001277798706098866,-0.0002982775747145333,0.00031240076183334446,-0.0004016210913136282,0.00044172499552530195,-0.0009991388114243302,0.4046174385211803,0.3762954238773927,0.3441822147498603,0.3421386331073277,2.7754874150056934,2.8100622334254903,2.5022386203566533,2.701529393511666
5,5,-6.3735146045684825,1.9721637964248664,6.800101399421692,9.526473962451746,0.0005102763260454496,0.0006769612125062575,0.0002443516152503069,0.00015931517747787383,0.00020050473140026192,0.00020331828239992242,9.273191658035331e-05,-0.00015501303077515495,7.236041911162119e-05,5.7104032934987156e-05,0.2993907369983235,0.32216309248624186,0.2439373634221035,0.22013011059712134,2.8044115046585816,2.8100175602981317,2.7451251278893007,2.7722001026314294,5,0.711625462770462,5.892325830459595,-7.606663250923157,9.648351438048724,0.0016323384562805052,0.0008603401590406944,0.0018927431977574921,0.0007589296158785581,-0.0008057988899577727,0.00019905975067884663,0.000677583507634065,-0.0005237727459480784,-7.312677672396525e-05,-0.0010676507901745656,0.3821118803454235,0.3260257260209618,0.39565485759582814,0.31276907513875285,2.719225514803642,2.647887362127914,2.702904490170713,2.6775005332310595
6,6,-6.379111123085022,1.963694304227829,6.798844432830809,9.527570716431498,0.0003860362043048169,0.0004910780911599799,0.0005354808641832824,0.0001872334284458997,0.0001328225844631765,0.0002591409142783752,1.891707329317858e-05,-4.668089901337021e-05,2.558830776368086e-05,0.00021163714168623423,0.2722019412587757,0.2938762079598206,0.3020663987793618,0.21886333182294326,2.721631264489851,2.7811881013570106,2.7913450464458998,2.651946608146441,6,0.7054041206836701,5.9074005603790285,-7.593024206161499,9.646257334813935,0.0005265142884054347,0.0007398708563199259,0.0006261261558991343,0.000537121981447724,3.712733374013008e-05,0.00036221835973390806,9.643012314019509e-05,-0.00022458814131572945,0.0003795697383398233,-0.0004077805546611311,0.2905290540228864,0.32028878794249016,0.31272001177318604,0.2899128046727888,2.6847049369692018,2.7633886783595423,2.792623384624941,2.7103777321983253
7,7,-6.3862039804458615,1.9576489508152009,6.795941472053528,9.528983716137704,0.00012111043903120322,0.0002957838648768138,0.0005507802681982482,0.0002103310457792329,-1.88199307209958e-05,0.00013923273841878712,-2.920787911657743e-05,1.4235197046424677e-05,5.2577220899385326e-05,0.000293303660519238,0.1997633992530132,0.2719193193989247,0.30037286747539743,0.242232975860737,2.6846208408454864,2.9038346329541715,2.7443126207382877,2.828252710156568,7,0.6766902416944504,5.864090442657472,-7.6358556985855115,9.652645398423834,0.006743912665638491,0.012345030546193405,0.004575839868732633,0.0007126407428220894,0.0071867623275277655,0.004104477921258834,0.0071407559258348735,0.00152078537333021,0.002206740325303698,0.0009088647003525932,0.5687372913119808,0.6152224647193832,0.5013319476398703,0.3144927655779479,2.781668877722357,2.6022362922365945,2.738638653374525,2.7205843608130857
8,8,-6.39254858493805,1.9552846789360043,6.78986623287201,9.528402782220256,0.00018672917738118164,0.00014081955941064368,0.00019660202536538754,0.0001446418654823106,-4.964665392111436e-06,3.077099054460299e-05,-5.803642023292441e-05,-0.00010428911086224333,-9.063414523927144e-06,0.0001075006628347155,0.22074948175791692,0.2159797802825465,0.2409094791949441,0.21467991247099985,2.5918502431622072,2.7971380762791083,2.8521783122655022,2.7700009989241696,8,0.6884150713682174,5.760242080688476,-7.685387301445007,9.63103967244633,0.008616784970307855,0.023819112469137548,0.009552283827176121,0.0025744334754047625,0.001582011743604246,-0.00017812413358872276,0.012780472184783223,0.001737968125491263,0.004054532194581349,-4.8630922366752035e-05,0.5755523493297819,0.7349512293635123,0.5592487144497461,0.4302487593124622,2.675559059282481,2.6080542486648715,2.553124082220079,2.6742497962104856
9,9,-6.383630108833313,1.9626169145107268,6.796001362800598,9.528346535707733,0.0005082927720093866,0.00046149697056823086,0.00042429032462761387,0.0001786465733932329,0.0002523648516490555,0.0001879603398845705,-0.00011935624768868225,-0.00015373493452176592,-0.00015859331784354557,0.00015226258838509167,0.2901437164354152,0.30269699570921554,0.2839639457427708,0.2263070897877221,2.7163971981747794,2.8823710042517483,2.79802195923217,2.752774906017781,9,0.7436892837285995,5.717889070510863,-7.707999515533447,9.627300305224598,0.002423795790993015,0.020229055032251853,0.008111118501763399,0.005158219732021917,-0.001194421373951761,-0.003222362992503527,0.007881620373035214,0.0020522165404156197,0.005620641305215766,-0.0020648122070005934,0.4284267600728092,0.7145312652665687,0.5848655896973026,0.5226391383562574,2.73992880166898,2.696530034851198,2.766926841236036,2.7819218403788426
