,timestamp,grx,gry,grz,timestamp,pressure,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,lax,lay,laz,timestamp,ax,ay,az
0,5000.0,-8.646647453308105,0.7161948084831238,4.570878982543945,5000.0,998.5399780273438,5000.0,-14.859999656677244,-20.476999282836914,-38.43299865722656,5000.0,0.025961773470044136,-0.011911871843039993,-0.06841690838336945,5000.0,0.08258819580078125,0.013438165187835692,-0.24276065826416016,5000.0,-8.564059257507324,0.7296329736709595,4.328118324279785
1,5100.0,-8.646647453308105,0.7161948084831238,4.570878982543945,5100.0,998.5399780273438,5100.0,-14.859999656677244,-20.476999282836914,-38.74800109863281,5100.0,0.025961773470044136,-0.011911871843039993,-0.06841690838336945,5100.0,0.08258819580078125,0.013438165187835692,-0.24276065826416016,5100.0,-8.564059257507324,0.7296329736709595,4.328118324279785
2,5200.0,-8.646647453308105,0.7161948084831238,4.570878982543945,5200.0,998.5399780273438,5200.0,-14.859999656677244,-20.476999282836914,-38.74800109863281,5200.0,0.025961773470044136,-0.011911871843039993,-0.06841690838336945,5200.0,0.08258819580078125,0.013438165187835692,-0.24276065826416016,5200.0,-8.564059257507324,0.7296329736709595,4.328118324279785
3,5300.0,-8.65731143951416,0.7168793082237244,4.550539970397949,5300.0,998.489990234375,5300.0,-14.859999656677244,-20.476999282836914,-38.74800109863281,5300.0,0.02748893573880196,-0.008246680721640587,-0.06841690838336945,5300.0,0.1004343032836914,-0.009991228580474857,-0.270904541015625,5300.0,-8.556877136230469,0.7068880796432495,4.279635429382323
4,5400.0,-8.65731143951416,0.7168793082237244,4.550539970397949,5400.0,998.489990234375,5400.0,-14.859999656677244,-20.476999282836914,-38.74800109863281,5400.0,0.02748893573880196,-0.008246680721640587,-0.06841690838336945,5400.0,0.1004343032836914,-0.009991228580474857,-0.270904541015625,5400.0,-8.556877136230469,0.7068880796432495,4.279635429382323
5,5500.0,-8.66688060760498,0.7159218192100525,4.532441139221191,5500.0,998.4600219726564,5500.0,-14.859999656677244,-20.476999282836914,-38.74800109863281,5500.0,0.02748893573880196,-0.011911871843039993,-0.06841690838336945,5500.0,0.10461711883544922,-0.023398995399475098,-0.2498130798339844,5500.0,-8.562263488769531,0.6925228238105774,4.282628059387207
6,5600.0,-8.676876068115233,0.7173200249671936,4.513054370880127,5600.0,998.52001953125,5600.0,-14.859999656677244,-20.476999282836914,-38.74800109863281,5600.0,0.02871066704392433,-0.008552113547921179,-0.07116580009460449,5600.0,0.08348751068115234,-0.0020522475242614746,-0.2519741058349609,5600.0,-8.593388557434082,0.7152677774429321,4.261080265045166
7,5700.0,-8.676876068115233,0.7173200249671936,4.513054370880127,5700.0,998.52001953125,5700.0,-14.859999656677244,-20.77899932861328,-38.74800109863281,5700.0,0.02871066704392433,-0.008552113547921179,-0.07116580009460449,5700.0,0.08348751068115234,-0.0020522475242614746,-0.2519741058349609,5700.0,-8.593388557434082,0.7152677774429321,4.261080265045166
8,5800.0,-8.681722640991211,0.7173255681991577,4.50372314453125,5800.0,998.52001953125,5800.0,-14.859999656677244,-20.77899932861328,-38.44200134277344,5800.0,0.03115412779152393,-0.012828170321881771,-0.0708603709936142,5800.0,0.12903594970703125,-0.014028847217559814,-0.16782379150390625,5800.0,-8.55268669128418,0.7032967209815979,4.335899353027344
9,5900.0,-8.681722640991211,0.7173255681991577,4.50372314453125,5900.0,998.52001953125,5900.0,-14.859999656677244,-20.77899932861328,-38.44200134277344,5900.0,0.03115412779152393,-0.012828170321881771,-0.0708603709936142,5900.0,0.12903594970703125,-0.014028847217559814,-0.16782379150390625,5900.0,-8.55268669128418,0.7032967209815979,4.335899353027344
10,6000.0,-8.688929557800293,0.7151336073875427,4.490153789520264,6000.0,998.5900268554688,6000.0,-14.859999656677244,-20.77899932861328,-38.44200134277344,6000.0,0.03023782931268215,-0.01466076634824276,-0.07177666574716568,6000.0,0.1236734390258789,-0.03398323059082031,-0.2117152214050293,6000.0,-8.565256118774414,0.6811503767967224,4.2784385681152335
11,6100.0,-8.688929557800293,0.7151336073875427,4.490153789520264,6100.0,998.5900268554688,6100.0,-14.859999656677244,-20.77899932861328,-38.44200134277344,6100.0,0.03023782931268215,-0.01466076634824276,-0.07177666574716568,6100.0,0.1236734390258789,-0.03398323059082031,-0.2117152214050293,6100.0,-8.565256118774414,0.6811503767967224,4.2784385681152335
12,6200.0,-8.694502830505371,0.7187938690185547,4.478766918182373,6200.0,998.5999755859376,6200.0,-14.859999656677244,-20.77899932861328,-38.44200134277344,6200.0,0.02443460933864117,-0.00366519158706069,-0.06811147183179855,6200.0,0.0993185043334961,0.0192188024520874,-0.17339372634887695,6200.0,-8.595184326171875,0.7380126714706421,4.305373191833496
13,6300.0,-8.694502830505371,0.7187938690185547,4.478766918182373,6300.0,998.5999755859376,6300.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6300.0,0.02443460933864117,-0.00366519158706069,-0.06811147183179855,6300.0,0.0993185043334961,0.0192188024520874,-0.17339372634887695,6300.0,-8.595184326171875,0.7380126714706421,4.305373191833496
14,6400.0,-8.700516700744629,0.7172726392745972,4.467316627502441,6400.0,998.5,6400.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6400.0,0.029626963660120964,-0.020769419148564342,-0.07147123664617537,6400.0,0.14064693450927734,-0.02893966436386108,-0.19725799560546875,6400.0,-8.559869766235353,0.6883329749107361,4.2700586318969735
15,6500.0,-8.705938339233397,0.7158786058425903,4.45696496963501,6500.0,998.530029296875,6500.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6500.0,0.02932153269648552,-0.00366519158706069,-0.07116580009460449,6500.0,0.13469600677490234,-0.02694708108901977,-0.18211793899536133,6500.0,-8.571242332458496,0.6889315247535706,4.2748470306396475
16,6600.0,-8.705938339233397,0.7158786058425903,4.45696496963501,6600.0,998.530029296875,6600.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6600.0,0.02932153269648552,-0.00366519158706069,-0.07116580009460449,6600.0,0.13469600677490234,-0.02694708108901977,-0.18211793899536133,6600.0,-8.571242332458496,0.6889315247535706,4.2748470306396475
17,6700.0,-8.710990905761719,0.7189692258834839,4.446584701538086,6700.0,998.530029296875,6700.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6700.0,0.02718350291252136,-0.017104227095842358,-0.07147123664617537,6700.0,0.12179183959960938,0.013057947158813477,-0.1741318702697754,6700.0,-8.589199066162111,0.7320271730422974,4.272452831268311
18,6800.0,-8.710990905761719,0.7189692258834839,4.446584701538086,6800.0,998.530029296875,6800.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6800.0,0.02718350291252136,-0.017104227095842358,-0.07147123664617537,6800.0,0.12179183959960938,0.013057947158813477,-0.1741318702697754,6800.0,-8.589199066162111,0.7320271730422974,4.272452831268311
19,6900.0,-8.713168144226074,0.7235001921653748,4.441580772399902,6900.0,998.6199951171876,6900.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6900.0,0.028099801391363144,-0.008246680721640587,-0.06475171446800232,6900.0,0.15629100799560547,0.02468782663345337,-0.1326160430908203,6900.0,-8.556877136230469,0.7481880187988281,4.308964729309082
20,7000.0,-8.713168144226074,0.7235001921653748,4.441580772399902,7000.0,998.6199951171876,7000.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,7000.0,0.028099801391363144,-0.008246680721640587,-0.06475171446800232,7000.0,0.15629100799560547,0.02468782663345337,-0.1326160430908203,7000.0,-8.556877136230469,0.7481880187988281,4.308964729309082
21,7100.0,-8.71672248840332,0.7206348180770874,4.435067176818848,7100.0,998.5,7100.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,7100.0,0.02871066704392433,-0.012522737495601177,-0.07147123664617537,7100.0,0.13889598846435547,-0.03888589143753052,-0.14286184310913086,7100.0,-8.577826499938965,0.6817489266395569,4.292205333709717
22,7200.0,-8.71672248840332,0.7206348180770874,4.435067176818848,7200.0,998.5,7200.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,7200.0,0.02871066704392433,-0.012522737495601177,-0.07147123664617537,7200.0,0.13889598846435547,-0.03888589143753052,-0.14286184310913086,7200.0,-8.577826499938965,0.6817489266395569,4.292205333709717
23,7300.0,-8.719985008239746,0.7208619117736816,4.42861270904541,7300.0,998.5900268554688,7300.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,7300.0,0.03023782931268215,-0.011301007121801376,-0.06811147183179855,7300.0,0.14275741577148438,-0.012178182601928713,-0.1429915428161621,7300.0,-8.577227592468263,0.7086837291717529,4.285621166229248
24,7400.0,-8.724540710449219,0.7213973402976991,4.419541835784912,7400.0,998.5700073242188,7400.0,-14.859999656677244,-20.476999282836914,-38.777000427246094,7400.0,0.025656340643763542,-0.011301007121801376,-0.06688974797725677,7400.0,0.11259746551513672,-0.007925212383270264,-0.1560673713684082,7400.0,-8.611943244934082,0.7134721279144287,4.263474464416504
25,7500.0,-8.724540710449219,0.7213973402976991,4.419541835784912,7500.0,998.5700073242188,7500.0,-14.859999656677244,-20.476999282836914,-38.777000427246094,7500.0,0.025656340643763542,-0.011301007121801376,-0.06688974797725677,7500.0,0.11259746551513672,-0.007925212383270264,-0.1560673713684082,7500.0,-8.611943244934082,0.7134721279144287,4.263474464416504
26,7600.0,-8.72598934173584,0.7176695466041565,4.417290210723877,7600.0,998.5999755859376,7600.0,-14.859999656677244,-20.476999282836914,-38.777000427246094,7600.0,0.028405234217643738,-0.01466076634824276,-0.06414084881544113,7600.0,0.16731643676757812,-0.04729306697845459,-0.1107196807861328,7600.0,-8.558672904968263,0.6703764796257019,4.306570529937743
27,7700.0,-8.72598934173584,0.7176695466041565,4.417290210723877,7700.0,998.5999755859376,7700.0,-14.859999656677244,-20.476999282836914,-38.777000427246094,7700.0,0.028405234217643738,-0.01466076634824276,-0.06414084881544113,7700.0,0.16731643676757812,-0.04729306697845459,-0.1107196807861328,7700.0,-8.558672904968263,0.6703764796257019,4.306570529937743
28,7800.0,-8.731165885925293,0.7098720073699951,4.408310413360597,7800.0,998.5700073242188,7800.0,-14.859999656677244,-20.476999282836914,-38.474998474121094,7800.0,0.025045474991202358,-0.011911871843039993,-0.06872233748435974,7800.0,0.10425853729248047,-0.08019697666168213,-0.15381383895874026,7800.0,-8.626907348632812,0.629675030708313,4.254496574401856
29,7900.0,-8.731165885925293,0.7098720073699951,4.408310413360597,7900.0,998.5700073242188,7900.0,-14.859999656677244,-20.780000686645508,-38.474998474121094,7900.0,0.025045474991202358,-0.011911871843039993,-0.06872233748435974,7900.0,0.10425853729248047,-0.08019697666168213,-0.15381383895874026,7900.0,-8.626907348632812,0.629675030708313,4.254496574401856
30,6500.0,-8.705938339233397,0.7158786058425903,4.45696496963501,6500.0,998.530029296875,6500.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6500.0,0.02932153269648552,-0.00366519158706069,-0.07116580009460449,6500.0,0.13469600677490234,-0.02694708108901977,-0.18211793899536133,6500.0,-8.571242332458496,0.6889315247535706,4.2748470306396475
31,6600.0,-8.705938339233397,0.7158786058425903,4.45696496963501,6600.0,998.530029296875,6600.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6600.0,0.02932153269648552,-0.00366519158706069,-0.07116580009460449,6600.0,0.13469600677490234,-0.02694708108901977,-0.18211793899536133,6600.0,-8.571242332458496,0.6889315247535706,4.2748470306396475
32,6700.0,-8.710990905761719,0.7189692258834839,4.446584701538086,6700.0,998.530029296875,6700.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6700.0,0.02718350291252136,-0.017104227095842358,-0.07147123664617537,6700.0,0.12179183959960938,0.013057947158813477,-0.1741318702697754,6700.0,-8.589199066162111,0.7320271730422974,4.272452831268311
33,6800.0,-8.710990905761719,0.7189692258834839,4.446584701538086,6800.0,998.530029296875,6800.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6800.0,0.02718350291252136,-0.017104227095842358,-0.07147123664617537,6800.0,0.12179183959960938,0.013057947158813477,-0.1741318702697754,6800.0,-8.589199066162111,0.7320271730422974,4.272452831268311
34,6900.0,-8.713168144226074,0.7235001921653748,4.441580772399902,6900.0,998.6199951171876,6900.0,-14.859999656677244,-20.476999282836914,-38.44200134277344,6900.0,0.028099801391363144,-0.008246680721640587,-0.06475171446800232,6900.0,0.15629100799560547,0.02468782663345337,-0.1326160430908203,6900.0,-8.556877136230469,0.7481880187988281,4.308964729309082
