timestamp,mx,my,mz
1482292348447,26.36400032043457,-14.935999870300293,-110.00800323486328
1482292348448,26.36400032043457,-15.6899995803833,-110.00800323486328
1482292348492,27.19099998474121,-15.6899995803833,-109.53299713134766
1482292348492,26.482999801635742,-15.289999961853027,-110.63200378417969
1482292348514,26.104000091552734,-16.062000274658203,-110.27799987792969
1482292348537,25.679000854492188,-15.567999839782715,-109.4020004272461
1482292348546,25.679000854492188,-15.567999839782715,-111.21499633789063
1482292348566,25.679000854492188,-15.567999839782715,-110.39700317382813
1482292348586,26.697999954223633,-15.567999839782715,-110.96299743652344
1482292348611,25.798999786376953,-15.567999839782715,-111.2969970703125
1482292348628,25.798999786376953,-15.097999572753906,-109.9469985961914
1482292348646,25.242000579833984,-15.097999572753906,-111.33699798583984
1482292348670,25.833999633789063,-16.07900047302246,-109.56500244140625
1482292348686,25.833999633789063,-15.496000289916992,-110.06999969482422
1482292348706,25.378999710083008,-15.144000053405762,-110.06999969482422
1482292348727,25.378999710083008,-14.329000473022461,-107.78500366210938
1482292348746,24.78700065612793,-13.98900032043457,-108.1259994506836
1482292348767,24.040000915527344,-13.98900032043457,-106.8550033569336
1482292348788,24.040000915527344,-13.449999809265137,-105.94000244140625
1482292348807,25.722999572753906,-15.324999809265137,-107.51100158691406
1482292348827,25.722999572753906,-15.324999809265137,-106.42500305175781
1482292348874,24.993000030517578,-14.664999961853027,-106.42500305175781
1482292348874,24.610000610351563,-13.885000228881836,-105.802001953125
1482292348892,24.610000610351563,-13.055000305175781,-104.90499877929688
1482292348907,24.2810001373291,-12.13599967956543,-105.4530029296875
1482292348927,23.726999282836914,-11.109000205993652,-104.26899719238281
1482292348950,23.114999771118164,-10.654999732971191,-103.95800018310547
1482292348970,22.542999267578125,-10.130000114440918,-103.11799621582031
1482292348991,22.145000457763672,-9.395999908447266,-102.46700286865234
1482292349009,21.733999252319336,-8.918000221252441,-102.46700286865234
1482292349059,21.12700080871582,-8.918000221252441,-101.36399841308594
1482292349059,20.457000732421875,-9.246000289916992,-100.49700164794922
1482292349069,19.191999435424805,-9.246000289916992,-100.03800201416016
1482292349089,17.966999053955078,-8.904999732971191,-99.73400115966797
1482292349107,15.956999778747559,-8.440999984741211,-98.51300048828125
1482292349129,12.72700023651123,-7.76800012588501,-96.7750015258789
1482292349150,9.640000343322754,-7.285999774932861,-95.49199676513672
1482292349170,8.170999526977539,-6.689000129699707,-93.697998046875
1482292349189,8.170999526977539,-5.882999897003174,-93.697998046875
1482292349214,8.170999526977539,-5.216000080108643,-93.697998046875
1482292349228,6.093999862670898,-4.296000003814697,-93.38500213623047
1482292349250,3.9649999141693115,-4.296000003814697,-93.38500213623047
1482292349270,2.493000030517578,-5.294000148773193,-92.77899932861328
1482292349288,2.493000030517578,-4.980000019073486,-92.44599914550781
1482292349310,2.493000030517578,-4.489999771118164,-92.44599914550781
1482292349330,4.942999839782715,-4.489999771118164,-93.13800048828125
1482292349350,8.586000442504883,-4.489999771118164,-94.2969970703125
1482292349370,13.375,-3.8329999446868896,-96.02799987792969
1482292349393,17.775999069213867,-2.9049999713897705,-98.18399810791016
1482292349410,21.41200065612793,-2.125,-100.9530029296875
1482292349429,23.47100067138672,-1.7239999771118164,-102.3949966430664
1482292349464,24.43199920654297,-0.9710000157356262,-102.70500183105469
1482292349468,25.37299919128418,-0.5080000162124634,-103.66200256347656
1482292349488,25.37299919128418,-0.5080000162124634,-104.37699890136719
1482292349507,25.913999557495117,-1.0,-104.81400299072266
1482292349527,25.913999557495117,-1.6150000095367432,-104.51300048828125
1482292349548,25.006999969482422,-2.5769999027252197,-103.94499969482422
1482292349572,23.527000427246094,-3.055999994277954,-103.00900268554688
1482292349591,20.892000198364258,-3.6600000858306885,-100.43599700927734
1482292349608,17.27400016784668,-4.364999771118164,-98.27400207519531
1482292349629,13.223999977111816,-5.943999767303467,-96.875
1482292349649,11.642999649047852,-7.208000183105469,-96.2239990234375
1482292349669,11.642999649047852,-8.005999565124512,-96.2239990234375
1482292349690,11.642999649047852,-9.050999641418457,-96.59400177001953
1482292349709,10.659000396728516,-10.47599983215332,-96.59400177001953
1482292349729,10.005999565124512,-11.142999649047852,-96.59400177001953
1482292349754,10.005999565124512,-11.142999649047852,-97.03900146484375
1482292349770,10.991999626159668,-10.767999649047852,-96.55400085449219
1482292349789,10.991999626159668,-10.329999923706055,-97.18099975585938
1482292349810,11.541000366210938,-10.329999923706055,-96.61199951171875
1482292349831,11.541000366210938,-10.329999923706055,-96.61199951171875
1482292349849,11.541000366210938,-10.329999923706055,-97.03199768066406
1482292349869,11.184000015258789,-10.777999877929688,-97.03199768066406
1482292349889,11.184000015258789,-11.22700023651123,-97.03199768066406
1482292349909,11.184000015258789,-10.850000381469727,-97.03199768066406
1482292349932,11.538000106811523,-10.850000381469727,-97.35700225830078
1482292349949,11.192999839782715,-10.49899959564209,-97.35700225830078
1482292349970,10.664999961853027,-10.49899959564209,-96.89700317382813
1482292349990,10.664999961853027,-10.189000129699707,-96.89700317382813
1482292350010,10.664999961853027,-10.527000427246094,-96.55400085449219
1482292350029,7.692999839782715,-10.527000427246094,-96.55400085449219
1482292350049,5.310999870300293,-10.527000427246094,-96.55400085449219
1482292350069,4.144999980926514,-10.859000205993652,-96.55400085449219
1482292350091,2.802999973297119,-10.859000205993652,-96.55400085449219
1482292350114,1.6920000314712524,-10.859000205993652,-96.16500091552734
1482292350130,0.49399998784065247,-10.859000205993652,-96.16500091552734
1482292350150,-0.48899999260902405,-10.859000205993652,-96.16500091552734
1482292350170,-0.48899999260902405,-10.45199966430664,-95.81999969482422
1482292350190,-0.48899999260902405,-10.45199966430664,-95.81999969482422
1482292350210,0.8050000071525574,-9.477999687194824,-95.20099639892578
1482292350242,1.715000033378601,-8.961000442504883,-95.20099639892578
1482292350248,2.0350000858306885,-7.64300012588501,-94.81600189208984
1482292350268,3.2860000133514404,-6.025000095367432,-94.81600189208984
1482292350293,4.614999771118164,-4.440000057220459,-94.48799896240234
