timestamp,light
1482131870634,7
1482131871013,96
1482131871215,119
1482131871425,133
1482131871815,72
1482131872211,58
1482131872625,18
1482131872833,13
1482131873217,14
1482131873610,12
1482131874009,12
1482131874431,13
1482131874807,10
1482131875008,8
1482131875217,8
1482131875605,8
1482131875820,8
1482131876029,7
1482131876405,7
1482131876615,7
1482131877002,6
1482131877216,7
1482131877425,7
1482131877811,7
1482131878201,6
1482131878601,6
1482131879023,7
1482131879419,8
1482131879798,12
1482131880209,15
1482131880426,19
1482131880794,18
1482131880996,19
1482131881393,17
1482131881593,17
1482131881795,17
1482131882014,17
1482131882413,18
1482131882630,20
1482131882989,20
1482131883191,20
1482131883435,20
1482131883788,20
1482131883999,21
1482131884388,23
1482131884787,23
1482131885009,23
1482131885221,23
1482131885584,29
1482131885786,33
1482131886010,38
1482131886415,47
1482131886784,55
1482131887215,72
1482131887580,76
1482131887796,63
1482131888002,70
1482131888381,132
1482131888790,283
1482131889176,318
1482131889385,328
1482131889609,299
1482131889976,128
1482131890176,35
1482131890600,14
1482131890976,13
1482131891385,11
1482131891774,12
1482131891992,11
1482131892372,13
1482131892573,12
1482131892777,12
1482131893170,12
1482131893591,12
1482131893799,13
1482131894170,14
1482131894378,12
1482131894581,12
1482131894965,10
1482131895180,10
1482131895397,10
1482131895775,8
1482131896166,7
1482131896570,7
1482131896785,7
1482131897164,7
1482131897369,7
1482131897763,7
1482131897971,7
1482131898192,7
1482131898561,7
1482131898768,7
1482131899160,6
1482131899581,7
1482131899957,6
1482131900166,6
1482131900557,8
1482131900970,9
1482131901179,8
1482131901563,10
1482131901955,14
1482131902365,21
1482131902578,21
1482131902962,18
1482131903352,21
1482131903759,20
1482131903974,16
1482131904350,18
1482131904747,18
1482131904949,17
1482131905372,21
1482131905581,23
1482131905944,21
1482131906146,22
1482131906546,21
1482131906755,21
1482131906964,23
1482131907343,33
1482131907554,32
1482131907943,36
1482131908342,38
1482131908547,41
1482131908769,46
1482131909139,56
1482131909539,64
1482131909968,80
1482131910338,99
1482131910545,105
1482131910934,111
1482131911159,109
1482131911536,102
1482131911743,92
1482131912131,209
1482131912334,251
1482131912538,297
1482131912761,343
1482131913131,348
1482131913332,394
1482131913741,412
1482131914129,259
1482131914336,136
1482131914558,136
1482131914927,23
1482131915337,18
1482131915729,15
1482131916140,18
1482131916349,18
1482131916724,19
1482131916936,18
1482131917323,14
1482131917527,15
1482131917752,17
1482131918130,18
1482131918522,18
1482131918927,27
1482131919153,21
1482131919520,15
1482131919727,14
1482131919928,15
1482131920320,16
1482131920523,15
1482131920738,12
1482131921127,12
1482131921515,10
1482131921723,10
1482131922116,11
1482131922338,11
1482131922712,11
1482131922923,10
1482131923309,11
1482131923512,12
1482131923909,12
1482131924120,12
1482131924322,12
1482131924709,12
1482131924920,13
1482131925307,14
1482131925739,15
1482131926105,15
1482131926317,22
1482131926702,26
1482131926902,30
1482131927116,33
1482131927506,28
1482131927905,29
1482131928122,32
1482131928522,30
1482131928904,30
1482131929300,23
1482131929729,34
1482131930098,34
1482131930317,33
1482131930696,33
1482131930900,33
1482131931119,34
1482131931319,33
1482131931694,47
1482131931904,56
1482131932294,48
1482131932494,51
1482131932890,63
1482131933122,66
1482131933510,98
1482131933890,110
1482131934297,126
1482131934502,136
1482131934703,156
1482131934921,167
1482131935287,188
1482131935496,167
1482131935885,300
1482131936110,422
1482131936534,589
1482131936889,581
1482131937095,527
1482131937484,280
1482131937882,68
1482131938281,29
1482131938537,26
1482131938881,26
1482131939124,26
1482131939479,27
1482131939679,30
1482131940080,30
1482131940297,28
1482131940501,28
1482131940896,25
1482131941273,20
1482131941481,21
1482131941730,23
1482131942073,30
1482131942274,25
1482131942709,20
1482131943071,18
1482131943277,18
1482131943492,20
1482131943914,20
1482131944271,17
1482131944668,18
1482131944887,19
1482131945097,17
1482131945304,18
1482131945667,20
1482131946065,19
1482131946266,20
1482131946474,21
1482131946680,22
1482131947065,23
1482131947270,23
1482131947662,24
1482131947871,24
1482131948263,34
1482131948672,43
1482131948887,51
1482131949269,48
1482131949659,53
1482131949859,54
1482131950069,51
1482131950278,45
1482131950672,49
1482131951057,48
1482131951458,45
1482131951660,54
1482131951888,64
1482131952256,59
1482131952666,79
1482131953052,69
1482131953265,69
1482131953483,90
1482131953851,119
1482131954058,126
1482131954460,131
1482131954868,143
1482131955070,141
1482131955449,166
1482131955655,191
1482131956048,190
1482131956467,231
1482131956849,293
1482131957257,295
1482131957643,303
1482131957851,303
1482131958074,357
1482131958461,550
1482131958842,802
1482131959249,753
1482131959464,727
1482131959839,702
1482131960040,645
1482131960245,645
1482131960448,468
1482131960837,66
1482131961060,55
1482131961261,50
1482131961635,47
1482131961837,46
1482131962041,45
1482131962435,44
1482131962646,51
1482131962855,54
1482131963234,51
1482131963441,51
1482131963832,43
1482131964232,36
1482131964652,41
1482131964865,44
1482131965229,44
1482131965429,41
1482131965837,33
1482131966050,30
1482131966427,31
