timestamp,mx,my,mz,mAc
1481483980520,66.9,-1.43,4.44,ACCURACY_BAD
1481483980822,76.68,3.29,5.27,ACCURACY_BAD
1481483981041,77.4,8.34,5.46,ACCURACY_BAD
1481483981321,78.77,7.25,4.44,ACCURACY_BAD
1481483981618,78.05,7.44,3.77,ACCURACY_BAD
1481483981919,77.4,6.59,6.35,ACCURACY_BAD
1481483982227,77.4,4.61,5.69,ACCURACY_BAD
1481483982515,76.68,6.59,4.19,ACCURACY_BAD
1481483982815,75.29,5.51,5.27,ACCURACY_BAD
1481483983115,76.68,4.79,5.09,ACCURACY_BAD
1481483983434,76.68,6.42,4.85,ACCURACY_BAD
1481483983713,76.68,5.69,4.61,ACCURACY_BAD
1481483984012,78.05,5.94,3.95,ACCURACY_BAD
1481483984213,76.68,6.59,4.19,ACCURACY_BAD
1481483984512,76.68,4.61,5.69,ACCURACY_BAD
1481483984812,77.4,5.03,4.38,ACCURACY_BAD
1481483985109,78.05,5.03,4.38,ACCURACY_BAD
1481483985410,78.05,5.94,3.95,ACCURACY_BAD
1481483985612,76.01,6.17,5.51,ACCURACY_BAD
1481483985909,77.4,5.03,4.38,ACCURACY_BAD
1481483986208,76.01,4.79,5.09,ACCURACY_BAD
1481483986507,78.05,7.25,4.44,ACCURACY_BAD
1481483986709,75.29,6.77,5.69,ACCURACY_BAD
1481483987009,77.4,5.03,4.38,ACCURACY_BAD
1481483987218,78.77,5.69,4.61,ACCURACY_BAD
1481483987505,76.01,5.51,5.27,ACCURACY_BAD
1481483987806,78.05,4.19,4.85,ACCURACY_BAD
1481483988104,77.4,3.11,3.77,ACCURACY_BAD
1481483988305,77.4,3.48,4.61,ACCURACY_BAD
1481483988603,77.4,3.05,5.87,ACCURACY_BAD
1481483988905,76.01,3.29,5.27,ACCURACY_BAD
1481483989203,76.68,3.72,3.95,ACCURACY_BAD
1481483989405,77.4,4.79,5.09,ACCURACY_BAD
1481483989623,76.68,5.51,5.27,ACCURACY_BAD
1481483989902,77.4,4.19,4.85,ACCURACY_BAD
1481483990104,76.68,5.69,4.61,ACCURACY_BAD
1481483990404,77.4,5.21,3.77,ACCURACY_BAD
1481483990701,79.5,4.79,5.09,ACCURACY_BAD
1481483991003,76.01,5.69,4.61,ACCURACY_BAD
1481483991299,78.77,6.17,5.51,ACCURACY_BAD
1481483991501,78.77,4.19,4.85,ACCURACY_BAD
1481483991799,77.4,5.94,3.95,ACCURACY_BAD
1481483992097,76.68,3.48,4.61,ACCURACY_BAD
1481483992407,77.4,5.21,3.77,ACCURACY_BAD
1481483992697,76.01,3.48,4.61,ACCURACY_BAD
1481483992994,77.4,2.15,4.19,ACCURACY_BAD
1481483993295,76.01,4.61,5.69,ACCURACY_BAD
1481483993594,78.05,6.17,5.51,ACCURACY_BAD
1481483993894,78.05,4.61,3.53,ACCURACY_BAD
1481483994194,78.05,3.29,5.27,ACCURACY_BAD
1481483994492,78.05,5.69,4.61,ACCURACY_BAD
1481483994803,78.05,5.09,6.53,ACCURACY_BAD
1481483995088,77.4,4.79,5.09,ACCURACY_BAD
1481483995289,76.68,4.79,5.09,ACCURACY_BAD
1481483995491,77.4,4.61,5.69,ACCURACY_BAD
1481483995790,76.68,5.03,4.38,ACCURACY_BAD
