timestamp,pressure
1483788769695,998.9400024414063
1483788769875,998.9099731445313
1483788770059,998.9400024414063
1483788770238,999.0700073242188
1483788770418,998.9000244140625
1483788770600,998.9400024414063
1483788770780,998.9299926757813
1483788770960,998.9299926757813
1483788771147,998.9199829101563
1483788771317,998.9199829101563
1483788771497,998.8900146484375
1483788771679,998.9099731445313
1483788771860,998.9199829101563
1483788772041,998.9299926757813
1483788772223,998.9299926757813
1483788772397,998.9299926757813
1483788772581,998.9199829101563
1483788772762,998.989990234375
1483788772940,998.9299926757813
1483788773132,999.010009765625
1483788773302,998.9199829101563
1483788773482,998.8900146484375
1483788773663,998.9500122070313
1483788773843,999.010009765625
1483788774024,998.9000244140625
1483788774208,998.989990234375
1483788774385,998.97998046875
1483788774565,999.010009765625
1483788774744,998.9500122070313
1483788774923,999.030029296875
1483788775105,999.02001953125
1483788775285,999.010009765625
1483788775464,998.989990234375
1483788775645,998.97998046875
1483788775825,999.0
1483788776006,998.9400024414063
1483788776184,999.030029296875
1483788776365,998.97998046875
1483788776546,999.0499877929688
1483788776726,999.02001953125
1483788776908,999.0
1483788777085,999.0599975585938
1483788777264,999.010009765625
1483788777443,999.0
1483788777627,999.02001953125
1483788777807,999.02001953125
1483788777988,999.030029296875
1483788778168,999.030029296875
1483788778345,999.0499877929688
1483788778527,999.0
1483788778709,999.02001953125
1483788778888,998.989990234375
1483788779071,998.989990234375
1483788779249,998.9500122070313
1483788779429,999.02001953125
1483788779609,999.010009765625
1483788779789,998.9600219726563
1483788779969,999.02001953125
1483788780144,999.0
1483788780330,999.02001953125
1483788780509,998.989990234375
1483788780690,999.0
1483788780870,999.0399780273438
1483788781049,999.010009765625
1483788781229,999.0399780273438
1483788781409,998.9600219726563
1483788781591,998.9600219726563
1483788781769,999.02001953125
1483788781949,998.969970703125
1483788782127,998.97998046875
1483788782312,999.010009765625
1483788782486,998.989990234375
1483788782672,998.989990234375
1483788782852,998.969970703125
1483788783032,998.97998046875
1483788783213,999.0
1483788783394,998.9600219726563
1483788783572,998.97998046875
1483788783752,999.0
1483788783932,998.9600219726563
1483788784113,999.010009765625
1483788784293,999.0800170898438
1483788784469,998.9600219726563
1483788784654,998.97998046875
1483788784832,998.9299926757813
1483788785012,998.969970703125
1483788785194,998.9500122070313
1483788785374,998.9199829101563
1483788785554,998.9500122070313
1483788785735,998.97998046875
1483788785915,998.97998046875
1483788786095,998.97998046875
1483788786275,998.969970703125
1483788786451,998.9199829101563
1483788786635,998.97998046875
1483788786815,998.9199829101563
1483788786996,998.9600219726563
1483788787176,999.030029296875
1483788787356,999.010009765625
1483788787532,999.010009765625
1483788787716,999.0
1483788787897,998.97998046875
1483788788077,999.010009765625
1483788788255,999.0399780273438
1483788788437,999.02001953125
1483788788614,999.010009765625
1483788788798,999.010009765625
1483788788976,999.0800170898438
1483788789154,998.97998046875
1483788789339,999.0
1483788789517,998.9500122070313
1483788789698,999.010009765625
1483788789879,999.0
1483788790059,999.02001953125
1483788790239,998.97998046875
1483788790417,998.989990234375
1483788790597,998.9600219726563
1483788790779,999.030029296875
1483788790959,999.0499877929688
1483788791140,998.989990234375
1483788791320,998.9500122070313
1483788791498,999.02001953125
1483788791680,999.02001953125
1483788791860,999.0399780273438
1483788792039,999.0800170898438
1483788792248,999.02001953125
1483788792400,998.989990234375
1483788792581,998.97998046875
1483788792761,999.02001953125
1483788792938,999.010009765625
1483788793121,999.02001953125
1483788793302,999.02001953125
1483788793482,998.97998046875
1483788793658,999.010009765625
1483788793842,999.030029296875
1483788794022,998.969970703125
1483788794202,999.010009765625
1483788794382,998.989990234375
1483788794562,998.9299926757813
1483788794743,998.9199829101563
1483788794922,999.030029296875
1483788795103,998.989990234375
1483788795283,998.9500122070313
1483788795464,998.989990234375
1483788795644,998.969970703125
1483788795824,999.0
1483788796004,998.989990234375
1483788796184,999.0399780273438
1483788796365,998.9500122070313
1483788796545,998.9199829101563
1483788796725,999.0399780273438
1483788796905,998.9500122070313
1483788797085,999.010009765625
1483788797265,998.9199829101563
1483788797444,999.010009765625
1483788797626,998.9500122070313
1483788797806,998.9500122070313
1483788797984,998.97998046875
1483788798166,998.97998046875
1483788798346,998.9500122070313
1483788798523,998.969970703125
1483788798707,998.9299926757813
1483788798886,998.9400024414063
1483788799067,998.97998046875
1483788799247,998.9500122070313
1483788799425,998.97998046875
1483788799608,998.9600219726563
1483788799785,999.0
1483788799968,998.989990234375
1483788800149,998.969970703125
1483788800326,998.97998046875
1483788800509,998.9400024414063
