timestamp,mx,my,mz,mAc
1481520792388,21.11,-9,6.48,ACCURACY_VERYGOOD
1481520792688,21.11,-7.25,5.63,ACCURACY_VERYGOOD
1481520792893,19.73,-7.73,4.79,ACCURACY_VERYGOOD
1481520793189,21.11,-9,4.31,ACCURACY_VERYGOOD
1481520793407,20.39,-8.51,5.21,ACCURACY_VERYGOOD
1481520793684,20.39,-7.91,5.4,ACCURACY_VERYGOOD
1481520793985,19.73,-8.15,3.95,ACCURACY_VERYGOOD
1481520794285,19.02,-8.15,6.05,ACCURACY_VERYGOOD
1481520794581,21.11,-7.5,4.13,ACCURACY_VERYGOOD
1481520794805,20.39,-7.91,5.4,ACCURACY_VERYGOOD
1481520795081,19.73,-7.25,5.63,ACCURACY_VERYGOOD
1481520795382,19.02,-7.5,4.13,ACCURACY_VERYGOOD
1481520795681,19.02,-6,3.95,ACCURACY_VERYGOOD
1481520795979,20.39,-7.91,5.4,ACCURACY_VERYGOOD
1481520796201,21.11,-7.44,6.29,ACCURACY_VERYGOOD
1481520796476,21.11,-8.15,3.95,ACCURACY_VERYGOOD
1481520796678,21.11,-8.34,4.55,ACCURACY_VERYGOOD
1481520796977,21.11,-7.01,4.98,ACCURACY_VERYGOOD
1481520797280,19.73,-8.51,5.21,ACCURACY_VERYGOOD
1481520797579,21.11,-9.84,4.73,ACCURACY_VERYGOOD
1481520797798,19.73,-7.73,4.79,ACCURACY_VERYGOOD
1481520798075,20.39,-7.73,4.79,ACCURACY_VERYGOOD
1481520798375,22.5,-8.15,3.95,ACCURACY_VERYGOOD
1481520798677,20.39,-8.34,4.55,ACCURACY_VERYGOOD
1481520798973,20.39,-7.5,4.13,ACCURACY_VERYGOOD
1481520799195,20.39,-8.34,6.71,ACCURACY_VERYGOOD
1481520799472,21.11,-8.76,5.87,ACCURACY_VERYGOOD
1481520799772,21.11,-7.01,4.98,ACCURACY_VERYGOOD
1481520800072,20.39,-9,6.48,ACCURACY_VERYGOOD
1481520800371,21.11,-9.65,6.29,ACCURACY_VERYGOOD
1481520800669,21.84,-9.23,4.98,ACCURACY_VERYGOOD
1481520800870,21.11,-9,4.31,ACCURACY_VERYGOOD
1481520801192,19.73,-7.01,4.98,ACCURACY_VERYGOOD
1481520801468,21.84,-8.51,5.21,ACCURACY_VERYGOOD
1481520801768,21.11,-8.34,4.55,ACCURACY_VERYGOOD
1481520802069,22.5,-6.83,4.38,ACCURACY_VERYGOOD
1481520802270,20.39,-10.26,6.05,ACCURACY_VERYGOOD
1481520802569,20.39,-9,4.31,ACCURACY_VERYGOOD
1481520802789,21.84,-7.73,4.79,ACCURACY_VERYGOOD
1481520803065,20.39,-10.31,3.89,ACCURACY_VERYGOOD
1481520803365,21.84,-7.73,4.79,ACCURACY_VERYGOOD
1481520803667,21.84,-9,4.31,ACCURACY_VERYGOOD
1481520803965,21.84,-8.76,5.87,ACCURACY_VERYGOOD
1481520804186,21.11,-7.91,5.4,ACCURACY_VERYGOOD
1481520804460,19.73,-7.91,5.4,ACCURACY_VERYGOOD
1481520804665,22.5,-6.83,6.53,ACCURACY_VERYGOOD
1481520804962,19.73,-8.76,5.87,ACCURACY_VERYGOOD
1481520805267,19.73,-9,6.48,ACCURACY_VERYGOOD
1481520805559,20.39,-7.5,4.13,ACCURACY_VERYGOOD
1481520805788,21.11,-8.34,4.55,ACCURACY_VERYGOOD
1481520806059,19.02,-7.91,5.4,ACCURACY_VERYGOOD
1481520806260,21.11,-7.01,7.13,ACCURACY_VERYGOOD
