timestamp,uv
1481187040632,0
1481187040834,0
1481187041136,0
1481187041431,0
1481187041668,0
1481187041930,0
1481187042143,0
1481187042429,0
1481187042629,0
1481187042868,0
1481187043130,0
1481187043343,0
1481187043625,0
1481187043825,0
1481187044061,0
1481187044327,0
1481187044538,0
1481187044826,0
1481187045125,0
1481187045325,0
1481187045623,0
1481187045826,0
1481187046123,0
1481187046459,0
1481187046720,0
1481187047022,0
1481187047223,0
1481187047522,0
1481187047826,0
1481187048118,0
1481187048320,0
1481187048520,0
1481187048816,0
1481187049016,0
1481187049357,0
1481187049618,0
1481187049827,0
1481187050116,0
1481187050316,0
1481187050614,0
1481187050914,0
1481187051212,0
1481187051439,0
1481187051711,0
1481187052010,0
1481187052212,0
1481187052413,0
1481187052710,0
1481187053010,0
1481187053308,0
1481187053610,0
1481187053906,0
1481187054229,0
1481187054505,0
1481187054807,0
1481187055109,0
1481187055403,0
1481187055626,0
1481187055903,0
1481187056202,0
1481187056402,0
1481187056702,0
1481187057021,0
1481187057301,0
1481187057600,0
1481187057801,0
1481187058102,0
1481187058397,0
1481187058620,0
1481187058896,0
1481187059097,0
1481187059299,0
1481187059596,0
1481187059807,0
1481187060094,0
1481187060395,0
1481187060596,0
1481187060891,0
1481187061214,0
1481187061491,0
1481187061693,0
1481187061993,0
1481187062296,0
1481187062590,0
1481187062811,0
1481187063091,0
1481187063390,0
1481187063692,0
1481187063986,0
1481187064208,0
1481187064486,0
1481187064686,0
1481187064986,0
1481187065285,0
1481187065598,0
1481187065882,0
1481187066083,0
1481187066284,0
1481187066583,0
1481187066786,0
1481187067083,0
1481187067380,0
1481187067682,0
1481187067981,0
1481187068182,0
1481187068478,0
1481187068682,0
1481187068976,0
1481187069176,0
1481187069478,0
1481187069776,0
1481187070075,0
1481187070276,0
1481187070476,0
1481187070773,0
1481187070995,0
1481187071273,0
1481187071573,0
1481187071871,0
1481187072072,0
1481187072272,0
1481187072473,0
1481187072787,0
1481187073068,0
1481187073370,0
1481187073669,0
1481187073987,0
1481187074266,0
1481187074567,0
1481187074767,0
1481187075064,0
1481187075377,0
1481187075663,0
1481187075966,0
1481187076170,0
1481187076465,0
1481187076761,0
1481187076976,0
1481187077262,0
1481187077562,0
1481187077860,0
1481187078062,0
1481187078262,0
1481187078558,0
1481187078855,0
1481187079056,0
1481187079260,0
1481187079556,0
1481187079777,0
1481187080055,0
1481187080356,0
1481187080656,0
1481187080952,0
1481187081153,0
1481187081375,0
1481187081650,0
1481187081851,0
1481187082051,0
1481187082251,0
1481187082454,0
1481187082749,0
1481187082963,0
1481187083173,0
1481187083449,0
1481187083750,0
1481187084056,0
1481187084346,0
1481187084572,0
1481187084845,0
1481187085145,0
1481187085345,0
1481187085646,0
1481187085944,0
1481187086144,0
1481187086363,0
1481187086642,0
1481187086843,0
1481187087046,0
1481187087343,0
1481187087553,0
