timestamp,mx,my,mz,mAc
1481091746884,24.6,-15.59,-18.42,ACCURACY_VERYGOOD
1481091747175,21.18,-21.89,-16.85,ACCURACY_VERYGOOD
1481091747474,3.65,-18.77,-28.68,ACCURACY_VERYGOOD
1481091747686,-4.67,-15.53,-31.85,ACCURACY_VERYGOOD
1481091747972,-24.18,-18.11,-14.93,ACCURACY_VERYGOOD
1481091748271,-27.71,-3.29,-20.1,ACCURACY_VERYGOOD
1481091748572,-25.61,11.93,-18,ACCURACY_VERYGOOD
1481091748868,-29.81,15.59,-6.83,ACCURACY_VERYGOOD
1481091749170,-29.81,15.42,-4.01,ACCURACY_VERYGOOD
1481091749480,-29.09,14.03,-4.5,ACCURACY_VERYGOOD
1481091749767,-29.09,7.55,-15.77,ACCURACY_VERYGOOD
1481091750068,-21.35,-25.13,-17.94,ACCURACY_VERYGOOD
1481091750369,-19.85,-24.84,-18.53,ACCURACY_VERYGOOD
1481091750665,-19.85,-24,-18.95,ACCURACY_VERYGOOD
1481091750966,-18.47,-24.18,-18.29,ACCURACY_VERYGOOD
1481091751287,-19.85,-24.65,-19.13,ACCURACY_VERYGOOD
1481091751563,-20.52,-24.65,-19.13,ACCURACY_VERYGOOD
1481091751865,-20.52,-26.34,-18.35,ACCURACY_VERYGOOD
1481091752165,-19.85,-24.65,-19.13,ACCURACY_VERYGOOD
1481091752462,-19.13,-25.92,-17.39,ACCURACY_VERYGOOD
1481091752681,-19.85,-23.76,-19.55,ACCURACY_VERYGOOD
1481091752960,-18.47,-23.1,-19.31,ACCURACY_VERYGOOD
1481091753262,-16.31,-22.31,-24.05,ACCURACY_VERYGOOD
1481091753562,-17.76,-25.97,-21.71,ACCURACY_VERYGOOD
1481091753763,-17.69,-24.18,-20.39,ACCURACY_VERYGOOD
1481091754060,-17.03,-22.26,-21.89,ACCURACY_VERYGOOD
1481091754279,-15.59,-23.69,-21.65,ACCURACY_VERYGOOD
1481091754561,-18.42,-24.84,-20.57,ACCURACY_VERYGOOD
