timestamp,mx,my,mz,mAc
1482129266725,3.59,61.31,14.15,ACCURACY_VERYGOOD
1482129267023,2.93,62.93,18.29,ACCURACY_VERYGOOD
1482129267323,3.59,62.45,17.39,ACCURACY_VERYGOOD
1482129267620,3.59,60.47,18.89,ACCURACY_VERYGOOD
1482129267921,3.59,60.71,18.23,ACCURACY_VERYGOOD
1482129268219,2.22,61.19,19.13,ACCURACY_VERYGOOD
1482129268519,1.55,62.27,20.15,ACCURACY_VERYGOOD
1482129268818,2.22,59.69,19.31,ACCURACY_VERYGOOD
1482129269118,2.93,60.11,20.15,ACCURACY_VERYGOOD
1482129269417,2.22,61.19,19.13,ACCURACY_VERYGOOD
1482129269717,3.59,60.77,20.39,ACCURACY_VERYGOOD
1482129269918,3.59,60.11,20.15,ACCURACY_VERYGOOD
1482129270214,3.59,62.52,21.6,ACCURACY_VERYGOOD
1482129270515,4.31,58.79,19.73,ACCURACY_VERYGOOD
1482129270814,4.31,60.59,21,ACCURACY_VERYGOOD
1482129271117,2.93,60.47,18.89,ACCURACY_VERYGOOD
1482129271411,5.03,59.87,20.76,ACCURACY_VERYGOOD
1482129271713,2.93,59.27,20.57,ACCURACY_VERYGOOD
1482129272011,4.31,58.37,21,ACCURACY_VERYGOOD
1482129272313,2.22,60.77,20.39,ACCURACY_VERYGOOD
1482129272612,2.22,59.87,20.76,ACCURACY_VERYGOOD
1482129272911,2.22,60.18,22.26,ACCURACY_VERYGOOD
1482129273209,2.93,60.59,21,ACCURACY_VERYGOOD
1482129273510,3.59,62.09,20.81,ACCURACY_VERYGOOD
1482129273808,2.22,59.87,20.76,ACCURACY_VERYGOOD
1482129274109,2.22,60.77,22.43,ACCURACY_VERYGOOD
1482129274407,2.93,59.69,21.42,ACCURACY_VERYGOOD
1482129274708,4.31,62.52,19.55,ACCURACY_VERYGOOD
1482129275006,4.31,59.45,22.02,ACCURACY_VERYGOOD
1482129275306,1.55,60.35,21.6,ACCURACY_VERYGOOD
1482129275605,3.59,59.69,19.31,ACCURACY_VERYGOOD
1482129275905,2.93,59.03,21.18,ACCURACY_VERYGOOD
1482129276204,2.22,59.45,19.92,ACCURACY_VERYGOOD
1482129276504,3.59,58.55,20.34,ACCURACY_VERYGOOD
1482129276804,2.93,60.77,20.39,ACCURACY_VERYGOOD
1482129277102,2.22,60.59,21,ACCURACY_VERYGOOD
1482129277303,2.22,59.03,21.18,ACCURACY_VERYGOOD
1482129277600,2.93,58.37,21,ACCURACY_VERYGOOD
1482129277900,3.59,61.43,20.57,ACCURACY_VERYGOOD
1482129278200,1.55,59.45,22.02,ACCURACY_VERYGOOD
1482129278501,3.59,59.87,20.76,ACCURACY_VERYGOOD
1482129278798,2.93,60.11,20.15,ACCURACY_VERYGOOD
1482129279100,3.59,60.11,20.15,ACCURACY_VERYGOOD
1482129279397,2.93,60.11,20.15,ACCURACY_VERYGOOD
1482129279699,3.59,61.19,21.18,ACCURACY_VERYGOOD
1482129279996,2.22,59.27,20.57,ACCURACY_VERYGOOD
1482129280197,2.93,58.85,21.84,ACCURACY_VERYGOOD
1482129280502,3.59,60.59,23.15,ACCURACY_VERYGOOD
1482129280793,3.59,59.27,20.57,ACCURACY_VERYGOOD
1482129281095,2.22,59.03,21.18,ACCURACY_VERYGOOD
1482129281393,2.22,59.69,21.42,ACCURACY_VERYGOOD
1482129281694,4.31,60.59,21,ACCURACY_VERYGOOD
1482129281992,2.22,61.02,21.84,ACCURACY_VERYGOOD
1482129282292,2.93,60.77,22.43,ACCURACY_VERYGOOD
1482129282591,1.55,60.59,21,ACCURACY_VERYGOOD
1482129282891,2.93,59.27,20.57,ACCURACY_VERYGOOD
1482129283190,2.22,61.91,21.42,ACCURACY_VERYGOOD
1482129283490,0.83,59.45,22.02,ACCURACY_VERYGOOD
1482129283789,2.22,59.69,21.42,ACCURACY_VERYGOOD
1482129284088,1.55,59.93,22.92,ACCURACY_VERYGOOD
1482129284290,2.93,59.45,19.92,ACCURACY_VERYGOOD
1482129284587,2.93,58.37,21,ACCURACY_VERYGOOD
1482129284888,2.93,61.19,19.13,ACCURACY_VERYGOOD
1482129285187,2.93,60.18,22.26,ACCURACY_VERYGOOD
1482129285486,3.59,57.89,20.1,ACCURACY_VERYGOOD
1482129285783,2.22,60.77,22.43,ACCURACY_VERYGOOD
1482129286086,4.31,61.02,21.84,ACCURACY_VERYGOOD
1482129286383,2.93,60.59,21,ACCURACY_VERYGOOD
1482129286683,4.31,58.19,21.6,ACCURACY_VERYGOOD
1482129286980,2.93,60.77,20.39,ACCURACY_VERYGOOD
1482129287282,2.93,59.69,21.42,ACCURACY_VERYGOOD
1482129287483,2.22,60.59,21,ACCURACY_VERYGOOD
1482129287685,2.93,59.27,20.57,ACCURACY_VERYGOOD
1482129287980,2.22,59.69,21.42,ACCURACY_VERYGOOD
1482129288280,3.59,60.35,21.6,ACCURACY_VERYGOOD
1482129288481,2.93,60.59,21,ACCURACY_VERYGOOD
1482129288683,3.59,59.87,20.76,ACCURACY_VERYGOOD
1482129288978,2.22,59.87,20.76,ACCURACY_VERYGOOD
1482129289279,2.93,59.03,21.18,ACCURACY_VERYGOOD
1482129289577,2.22,59.69,21.42,ACCURACY_VERYGOOD
1482129289877,1.55,59.69,21.42,ACCURACY_VERYGOOD
1482129290176,2.93,59.69,21.42,ACCURACY_VERYGOOD
1482129290476,2.93,60.35,21.6,ACCURACY_VERYGOOD
1482129290776,2.93,59.45,22.02,ACCURACY_VERYGOOD
1482129291074,3.59,59.69,21.42,ACCURACY_VERYGOOD
1482129291374,3.59,59.45,19.92,ACCURACY_VERYGOOD
1482129291672,2.22,59.87,20.76,ACCURACY_VERYGOOD
1482129291873,2.22,60.35,21.6,ACCURACY_VERYGOOD
1482129292171,4.31,61.19,21.18,ACCURACY_VERYGOOD
1482129292472,2.93,60.11,20.15,ACCURACY_VERYGOOD
1482129292770,2.93,60.29,19.5,ACCURACY_VERYGOOD
1482129293071,5.03,62.09,20.81,ACCURACY_VERYGOOD
1482129293368,2.93,61.02,21.84,ACCURACY_VERYGOOD
1482129293670,4.31,60.11,20.15,ACCURACY_VERYGOOD
