timestamp,mx,my,mz,mAc
1482153872418,-0.83,27.29,16.37,ACCURACY_VERYGOOD
1482153872716,-0.83,28.55,14.63,ACCURACY_VERYGOOD
1482153873010,-0.83,27.71,15.05,ACCURACY_VERYGOOD
1482153873311,-0.83,29.45,16.31,ACCURACY_VERYGOOD
1482153873612,0.53,31.01,16.13,ACCURACY_VERYGOOD
1482153873907,-0.11,27.95,16.55,ACCURACY_VERYGOOD
1482153874210,-0.11,29.03,15.47,ACCURACY_VERYGOOD
1482153874505,-0.11,27.77,17.21,ACCURACY_VERYGOOD
1482153874707,-2.22,28.26,18.05,ACCURACY_VERYGOOD
1482153875020,-1.5,27.23,17.03,ACCURACY_VERYGOOD
1482153875306,-0.83,29.21,17.63,ACCURACY_VERYGOOD
1482153875607,1.19,27.77,17.81,ACCURACY_VERYGOOD
1482153875921,-0.11,27.77,17.81,ACCURACY_VERYGOOD
1482153876204,-2.87,28.92,16.85,ACCURACY_VERYGOOD
1482153876503,-0.11,27.35,17.03,ACCURACY_VERYGOOD
1482153876804,-2.22,28.26,16.61,ACCURACY_VERYGOOD
1482153877102,-2.87,27.59,16.37,ACCURACY_VERYGOOD
1482153877316,-1.5,27.42,17.03,ACCURACY_VERYGOOD
1482153877600,-1.5,26.57,17.45,ACCURACY_VERYGOOD
1482153877901,-0.77,29.63,17.03,ACCURACY_VERYGOOD
1482153878202,-1.5,27.11,18.29,ACCURACY_VERYGOOD
1482153878500,-0.11,28.26,17.21,ACCURACY_VERYGOOD
1482153878800,-1.5,28.61,15.96,ACCURACY_VERYGOOD
1482153879120,-0.77,27.35,17.69,ACCURACY_VERYGOOD
1482153879399,-0.77,28.61,15.96,ACCURACY_VERYGOOD
1482153879698,-0.11,27.59,17.03,ACCURACY_VERYGOOD
1482153879998,-2.22,27.59,17.03,ACCURACY_VERYGOOD
1482153880204,-0.11,27.89,16.44,ACCURACY_VERYGOOD
1482153880492,-1.5,28.61,18.77,ACCURACY_VERYGOOD
1482153880694,-2.15,28.85,18.11,ACCURACY_VERYGOOD
1482153880906,-1.5,28.37,17.27,ACCURACY_VERYGOOD
1482153881193,-0.11,26.63,16.02,ACCURACY_VERYGOOD
1482153881395,-0.77,27.29,16.26,ACCURACY_VERYGOOD
1482153881693,-0.11,28.68,18.77,ACCURACY_VERYGOOD
1482153881999,-0.77,26.45,16.68,ACCURACY_VERYGOOD
1482153882290,-0.77,28.68,16.68,ACCURACY_VERYGOOD
1482153882491,-2.87,28.07,18.53,ACCURACY_VERYGOOD
1482153882705,-0.77,26.45,18.77,ACCURACY_VERYGOOD
1482153882991,-0.11,28.43,17.27,ACCURACY_VERYGOOD
1482153883291,-1.5,27.53,15.53,ACCURACY_VERYGOOD
1482153883591,-2.15,28.07,18.53,ACCURACY_VERYGOOD
1482153883888,-2.15,28.26,17.94,ACCURACY_VERYGOOD
1482153884110,0.53,29.39,19.02,ACCURACY_VERYGOOD
1482153884392,-0.05,26.09,17.94,ACCURACY_VERYGOOD
1482153884687,-1.5,27.84,17.1,ACCURACY_VERYGOOD
1482153884986,-1.5,28.97,16.02,ACCURACY_VERYGOOD
1482153885189,-1.5,28.73,16.61,ACCURACY_VERYGOOD
1482153885485,-2.15,27,17.52,ACCURACY_VERYGOOD
1482153885699,-0.77,26.81,18.18,ACCURACY_VERYGOOD
1482153885984,-2.15,27,17.52,ACCURACY_VERYGOOD
1482153886294,-1.5,27.23,18.95,ACCURACY_VERYGOOD
1482153886586,0.53,26.76,16.02,ACCURACY_VERYGOOD
1482153886882,-1.5,28.31,17.94,ACCURACY_VERYGOOD
1482153887184,-2.15,27.65,17.76,ACCURACY_VERYGOOD
1482153887506,-1.5,28.97,18.18,ACCURACY_VERYGOOD
1482153887781,-0.77,27.89,19.19,ACCURACY_VERYGOOD
1482153887985,-2.87,26.57,18.77,ACCURACY_VERYGOOD
1482153888187,-1.5,27.65,19.92,ACCURACY_VERYGOOD
1482153888478,-1.5,27.23,16.92,ACCURACY_VERYGOOD
1482153888690,-2.15,29.69,18.42,ACCURACY_VERYGOOD
1482153888984,-1.5,28.37,18,ACCURACY_VERYGOOD
1482153889278,-0.05,27.95,17.15,ACCURACY_VERYGOOD
1482153889580,-2.15,28.37,18,ACCURACY_VERYGOOD
1482153889875,-2.15,25.55,17.76,ACCURACY_VERYGOOD
1482153890088,-0.05,28.37,18,ACCURACY_VERYGOOD
1482153890375,-0.77,27.71,17.76,ACCURACY_VERYGOOD
1482153890675,1.97,28.37,18,ACCURACY_VERYGOOD
1482153890977,-1.43,28.73,19.5,ACCURACY_VERYGOOD
1482153891273,-2.87,28.01,17.1,ACCURACY_VERYGOOD
1482153891497,-1.43,27.11,17.57,ACCURACY_VERYGOOD
1482153891772,-1.43,26.09,18.6,ACCURACY_VERYGOOD
1482153892072,-1.43,27.77,17.76,ACCURACY_VERYGOOD
1482153892371,-0.77,27.77,15.59,ACCURACY_VERYGOOD
