,Unnamed: 0,timestamp,pressure
0,0.0,5000.0,998.27001953125
1,1.0,5100.0,998.27001953125
2,2.0,5200.0,998.27001953125
3,3.0,5300.0,998.3800048828124
4,4.0,5400.0,998.3800048828124
5,5.0,5500.0,998.3099975585938
6,6.0,5600.0,998.4099731445312
7,7.0,5700.0,998.4099731445312
8,8.0,5800.0,998.3099975585938
9,9.0,5900.0,998.3099975585938
10,5.0,5500.0,998.3099975585938
11,6.0,5600.0,998.4099731445312
12,7.0,5700.0,998.4099731445312
13,8.0,5800.0,998.3099975585938
14,9.0,5900.0,998.3099975585938
15,10.0,6000.0,998.3099975585938
16,11.0,6100.0,998.3099975585938
17,12.0,6200.0,998.3200073242188
18,13.0,6300.0,998.3200073242188
19,14.0,6400.0,998.260009765625
20,10.0,6000.0,998.3099975585938
21,11.0,6100.0,998.3099975585938
22,12.0,6200.0,998.3200073242188
23,13.0,6300.0,998.3200073242188
24,14.0,6400.0,998.260009765625
25,15.0,6500.0,998.280029296875
26,16.0,6600.0,998.280029296875
27,17.0,6700.0,998.3099975585938
28,18.0,6800.0,998.3099975585938
29,19.0,6900.0,998.3300170898438
30,15.0,6500.0,998.280029296875
31,16.0,6600.0,998.280029296875
32,17.0,6700.0,998.3099975585938
33,18.0,6800.0,998.3099975585938
34,19.0,6900.0,998.3300170898438
35,20.0,7000.0,998.3300170898438
36,21.0,7100.0,998.3200073242188
37,22.0,7200.0,998.3200073242188
38,23.0,7300.0,998.3499755859376
39,24.0,7400.0,998.3099975585938
40,20.0,7000.0,998.3300170898438
41,21.0,7100.0,998.3200073242188
42,22.0,7200.0,998.3200073242188
43,23.0,7300.0,998.3499755859376
44,24.0,7400.0,998.3099975585938
45,25.0,7500.0,998.3099975585938
46,26.0,7600.0,998.3800048828124
47,27.0,7700.0,998.3800048828124
48,28.0,7800.0,998.27001953125
49,29.0,7900.0,998.27001953125
50,25.0,7500.0,998.3099975585938
51,26.0,7600.0,998.3800048828124
52,27.0,7700.0,998.3800048828124
53,28.0,7800.0,998.27001953125
54,29.0,7900.0,998.27001953125
55,30.0,8000.0,998.27001953125
56,31.0,8100.0,998.27001953125
57,32.0,8200.0,998.3300170898438
58,33.0,8300.0,998.2899780273438
59,34.0,8400.0,998.2899780273438
60,30.0,8000.0,998.27001953125
61,31.0,8100.0,998.27001953125
62,32.0,8200.0,998.3300170898438
63,33.0,8300.0,998.2899780273438
64,34.0,8400.0,998.2899780273438
65,35.0,8500.0,998.2899780273438
66,36.0,8600.0,998.2899780273438
67,37.0,8700.0,998.2999877929688
68,38.0,8800.0,998.2999877929688
69,39.0,8900.0,998.3400268554688
70,35.0,8500.0,998.2899780273438
71,36.0,8600.0,998.2899780273438
72,37.0,8700.0,998.2999877929688
73,38.0,8800.0,998.2999877929688
74,39.0,8900.0,998.3400268554688
75,40.0,9000.0,998.3400268554688
76,41.0,9100.0,998.2899780273438
77,42.0,9200.0,998.3200073242188
78,43.0,9300.0,998.3200073242188
79,44.0,9400.0,998.3099975585938
80,40.0,9000.0,998.3400268554688
81,41.0,9100.0,998.2899780273438
82,42.0,9200.0,998.3200073242188
83,43.0,9300.0,998.3200073242188
84,44.0,9400.0,998.3099975585938
85,45.0,9500.0,998.3099975585938
86,46.0,9600.0,998.2999877929688
87,47.0,9700.0,998.2999877929688
88,48.0,9800.0,998.3300170898438
89,49.0,9900.0,998.3300170898438
90,45.0,9500.0,998.3099975585938
91,46.0,9600.0,998.2999877929688
92,47.0,9700.0,998.2999877929688
93,48.0,9800.0,998.3300170898438
94,49.0,9900.0,998.3300170898438
95,50.0,10000.0,998.3200073242188
96,51.0,10100.0,998.3800048828124
97,52.0,10200.0,998.3800048828124
98,53.0,10300.0,998.2999877929688
99,54.0,10400.0,998.2999877929688
100,50.0,10000.0,998.3200073242188
101,51.0,10100.0,998.3800048828124
102,52.0,10200.0,998.3800048828124
103,53.0,10300.0,998.2999877929688
104,54.0,10400.0,998.2999877929688
105,55.0,10500.0,998.2999877929688
106,56.0,10600.0,998.2999877929688
