timestamp,light
1481631262871,6
1481631263072,76
1481631263473,61
1481631263870,43
1481631264071,46
1481631264469,52
1481631264675,54
1481631265076,100
1481631265466,62
1481631265864,23
1481631266266,56
1481631266466,88
1481631266666,100
1481631267059,93
1481631267261,88
1481631267464,81
1481631267860,82
1481631268060,74
1481631268262,64
1481631268660,59
1481631269056,47
1481631269258,50
1481631269659,53
1481631270052,44
1481631270258,42
1481631270658,44
1481631270858,44
1481631271252,56
1481631271453,46
1481631271855,49
1481631272253,98
1481631272652,92
1481631273051,79
1481631273254,82
1481631273651,80
1481631274047,71
1481631274446,72
1481631274654,74
1481631275043,73
1481631275248,74
1481631275643,73
1481631275846,75
1481631276241,74
1481631276446,79
1481631276849,80
1481631277239,79
1481631277443,77
1481631277643,74
1481631278040,77
1481631278242,73
1481631278637,74
1481631278839,70
1481631279042,73
1481631279437,68
1481631279639,66
1481631280033,64
1481631280239,60
1481631280639,55
1481631281035,55
1481631281433,52
1481631281834,49
1481631282234,51
1481631282631,64
1481631283042,59
1481631283430,103
1481631283630,89
1481631284029,38
1481631284229,37
1481631284628,41
1481631285031,64
1481631285424,80
1481631285628,77
1481631286026,80
1481631286427,78
1481631286827,82
1481631287224,81
1481631287622,80
1481631288024,66
1481631288420,54
1481631288622,49
1481631289019,40
1481631289220,40
1481631289617,28
1481631289824,35
1481631290215,33
1481631290418,69
1481631290812,63
1481631291014,47
1481631291413,49
1481631291617,51
1481631292011,57
1481631292212,57
1481631292413,56
1481631292811,66
1481631293011,65
1481631293412,69
1481631293616,64
1481631294009,61
1481631294408,64
1481631294807,57
1481631295012,56
1481631295406,53
1481631295608,52
1481631296000,48
1481631296204,46
1481631296409,44
1481631296801,55
1481631297006,58
1481631297402,61
1481631297804,56
1481631298201,61
1481631298601,66
1481631298998,70
1481631299199,70
1481631299404,70
1481631299798,58
1481631299999,59
1481631300396,59
1481631300597,59
1481631300798,59
1481631301197,61
1481631301397,61
1481631301792,43
1481631301992,43
1481631302393,51
1481631302793,51
1481631303190,56
1481631303588,64
1481631303790,62
1481631304190,69
1481631304589,70
1481631304790,71
1481631305188,72
1481631305389,76
1481631305784,83
1481631305988,87
1481631306384,93
1481631306588,95
1481631306984,95
1481631307385,84
1481631307782,83
1481631308183,72
1481631308581,34
1481631308783,39
1481631309176,58
1481631309383,65
1481631309779,62
1481631310177,61
1481631310377,63
1481631310776,65
1481631311173,65
1481631311378,68
1481631311774,74
1481631311974,77
1481631312370,75
1481631312573,72
1481631312973,67
1481631313369,64
1481631313570,65
1481631313972,63
1481631314369,61
1481631314769,28
1481631314970,30
1481631315370,77
1481631315768,73
1481631316164,82
1481631316565,79
1481631316769,79
1481631317163,78
1481631317363,79
1481631317760,77
1481631317960,77
1481631318361,75
1481631318563,76
1481631318763,74
1481631319155,80
1481631319361,77
1481631319561,79
1481631319762,63
1481631319964,63
1481631320358,61
1481631320559,70
1481631320959,84
1481631321356,98
1481631321752,100
1481631321953,92
1481631322357,85
1481631322753,83
1481631323150,82
1481631323353,83
1481631323752,83
1481631324148,77
1481631324348,79
1481631324747,66
1481631324950,65
1481631325348,59
1481631325747,54
1481631326143,74
1481631326348,71
1481631326550,69
1481631326946,82
1481631327343,79
1481631327742,64
1481631327945,61
1481631328342,63
1481631328741,67
1481631329137,66
1481631329342,69
1481631329739,71
1481631329939,74
1481631330336,74
1481631330540,77
1481631330937,78
1481631331338,76
1481631331732,59
1481631331933,56
1481631332137,56
1481631332531,57
1481631332733,55
1481631333129,53
1481631333330,47
1481631333531,48
1481631333734,47
1481631334131,45
1481631334332,61
1481631334729,51
1481631334930,54
1481631335327,54
1481631335730,66
1481631336127,79
1481631336330,82
1481631336726,88
1481631337121,83
1481631337326,79
1481631337526,72
1481631337921,79
1481631338321,74
1481631338522,77
1481631338921,75
1481631339121,76
1481631339519,76
1481631339918,79
1481631340119,75
1481631340518,79
1481631340718,75
1481631341116,77
1481631341516,70
1481631341721,69
1481631342113,64
1481631342314,66
1481631342514,64
1481631342911,56
1481631343111,50
1481631343508,23
1481631343713,20
1481631344110,30
1481631344312,63
1481631344707,64
1481631344908,66
1481631345109,66
1481631345508,80
1481631345708,79
1481631346104,86
1481631346505,82
1481631346708,83
1481631347101,69
1481631347309,68
1481631347701,66
1481631347902,68
1481631348303,66
1481631348505,67
1481631348900,62
1481631349100,64
1481631349301,64
1481631349700,25
1481631350098,48
1481631350300,42
1481631350698,37
1481631350899,31
1481631351297,30
1481631351499,30
1481631351894,45
1481631352094,47
1481631352295,46
1481631352691,46
1481631352891,48
1481631353292,48
1481631353693,52
1481631354089,48
1481631354292,50
1481631354690,48
1481631354891,51
1481631355290,50
1481631355491,51
1481631355888,51
1481631356288,51
1481631356682,48
1481631356885,48
1481631357087,46
1481631357484,36
1481631357685,30
1481631358079,35
1481631358280,56
1481631358682,66
1481631359080,68
1481631359479,58
1481631359681,53
1481631360075,52
1481631360280,53
1481631360678,50
1481631361078,33
1481631361472,37
1481631361676,36
1481631361878,33
1481631362276,47
1481631362673,60
1481631363072,62
1481631363273,60
1481631363673,61
1481631364071,58
1481631364469,58
1481631364669,59
1481631365067,59
1481631365267,59
1481631365470,60
1481631365868,64
1481631366068,64
1481631366462,102
1481631366664,105
1481631366866,92
1481631367067,54
1481631367463,54
1481631367861,54
1481631368065,57
1481631368461,65
1481631368662,66
1481631369060,68
1481631369268,86
1481631369662,95
1481631370057,56
1481631370259,89
1481631370658,45
1481631370860,38
1481631371256,65
1481631371459,92
1481631371853,121
1481631372054,120
1481631372453,127
1481631372653,120
1481631372856,113
1481631373248,104
1481631373452,103
1481631373852,97
1481631374251,94
1481631374648,25
1481631374849,32
1481631375251,54
1481631375650,90
1481631376045,112
1481631376248,111
1481631376649,102
1481631377043,86
1481631377246,83
1481631377641,60
1481631377843,61
1481631378242,59
1481631378642,61
1481631378843,59
1481631379236,60
1481631379440,57
1481631379643,58
1481631380039,55
1481631380439,57
1481631380837,55
1481631381038,56
1481631381238,52
1481631381636,49
1481631381837,41
1481631382237,11
1481631382833,16
1481631383039,18
1481631383433,19
1481631383634,28
1481631384030,48
1481631384232,24
1481631384631,36
1481631385031,57
1481631385429,60
1481631385824,51
1481631386027,62
1481631386428,67
1481631386826,64
1481631387224,59
1481631387621,61
1481631387825,40
1481631388221,25
1481631388421,25
1481631388623,50
1481631389021,72
1481631389222,97
1481631389621,116
1481631390022,92
1481631390419,86
1481631390619,90
1481631391020,84
1481631391416,81
1481631391618,73
1481631392018,70
1481631392413,62
1481631392818,41
1481631393211,59
1481631393414,58
1481631393811,60
1481631394210,57
1481631394412,59
1481631394810,57
1481631395208,55
1481631395609,70
1481631395810,97
1481631396208,112
1481631396408,113
1481631396611,123
1481631397007,126
1481631397403,128
1481631397607,124
1481631398006,102
1481631398401,93
1481631398602,94
1481631399002,81
1481631399203,51
1481631399602,38
1481631400000,38
1481631400397,30
1481631400797,35
1481631400999,40
1481631401396,40
1481631401795,33
1481631402193,51
1481631402396,71
1481631402795,95
1481631403194,69
1481631403592,30
1481631403793,26
1481631404193,29
1481631404592,30
1481631404989,31
1481631405189,64
1481631405391,95
1481631405797,106
1481631406188,102
1481631406390,100
1481631406788,74
1481631407184,58
1481631407385,48
1481631407785,45
1481631407986,35
1481631408379,38
1481631408585,37
1481631408982,26
1481631409381,25
1481631409780,33
1481631410181,43
1481631410579,45
1481631410780,50
1481631410980,61
1481631411378,77
1481631411779,54
1481631412176,55
1481631412578,59
1481631412971,61
1481631413173,67
1481631413374,70
1481631413771,66
1481631414172,60
1481631414572,57
1481631414969,62
1481631415171,64
1481631415570,66
1481631415770,69
1481631416167,92
1481631416567,103
1481631416769,95
1481631417166,61
1481631417368,59
1481631417763,55
1481631417972,54
1481631418362,51
1481631418566,47
1481631418963,36
1481631419361,56
1481631419760,61
1481631419963,60
1481631420360,59
1481631420561,59
1481631420957,63
1481631421159,70
1481631421558,70
1481631421958,72
1481631422357,58
1481631422757,41
1481631423151,42
1481631423359,41
1481631423751,43
1481631423951,44
1481631424352,35
1481631424752,34
1481631425148,54
1481631425351,65
1481631425751,95
1481631426150,110
1481631426549,110
1481631426945,86
1481631427148,61
1481631427547,41
1481631427942,29
1481631428142,28
1481631428542,28
1481631428746,29
1481631429139,46
1481631429343,54
1481631429740,96
1481631429944,109
1481631430341,96
1481631430741,74
1481631431134,66
1481631431337,63
1481631431541,61
1481631431936,61
1481631432335,61
1481631432737,61
1481631433331,38
1481631433533,38
1481631433938,44
1481631434333,69
1481631434730,84
1481631435128,84
1481631435332,86
1481631435729,65
1481631435929,63
1481631436325,58
1481631436528,59
1481631436929,58
1481631437328,59
1481631437723,55
1481631437927,53
1481631438327,23
1481631438721,23
1481631438922,29
1481631439322,62
1481631439722,131
1481631439923,132
1481631440322,132
1481631440718,123
1481631440921,126
1481631441321,102
1481631441717,58
1481631441919,51
1481631442316,44
1481631442518,41
1481631442916,36
1481631443116,36
1481631443511,27
1481631443713,17
1481631444113,23
1481631444511,43
1481631444911,66
1481631445114,79
1481631445509,97
1481631445713,96
1481631446105,90
1481631446310,90
1481631446710,70
1481631447106,64
1481631447310,62
1481631447704,56
1481631447907,51
1481631448310,36
1481631448701,38
1481631448902,29
1481631449298,28
1481631449502,25
1481631449703,21
1481631449904,21
1481631450301,21
1481631450699,26
1481631451095,43
1481631451297,51
1481631451501,53
1481631451898,59
1481631452298,62
1481631452692,59
