timestamp,ax,ay,az
1482298819734,-3.359522819519043,9.45164966583252,-0.8566305041313171
1482298819983,-4.441079139709473,8.891729354858398,0.2632104754447937
1482298820184,-4.225724697113037,9.119047164916992,-0.0023928226437419653
1482298820420,-4.488935470581055,8.621339797973633,0.2392822504043579
1482298820652,-4.321437358856201,8.74337387084961,0.45224347710609436
1482298820854,-6.120840072631836,9.408578872680664,1.3351951837539673
1482298821097,-3.0388848781585693,8.030312538146973,-0.27756744623184204
1482298821334,-3.73758864402771,8.23848819732666,-1.289731502532959
1482298821582,-5.766702175140381,8.288737297058105,-2.297109842300415
1482298821816,-4.54636287689209,9.370293617248535,-0.882951557636261
1482298822051,-5.752345561981201,8.73619556427002,-2.060220241546631
1482298822295,-4.393222332000732,8.286344528198242,-1.3112668991088867
1482298822534,-4.646861553192139,8.702695846557617,0.20578275620937347
1482298822780,-4.67078971862793,8.733802795410156,0.44745784997940063
1482298823011,-4.785645484924316,9.073582649230957,-1.7180466651916504
1482298823249,-4.886143684387207,8.693124771118164,-0.15074782073497772
1482298823492,-4.986642360687256,8.544770240783691,-0.3756731450557709
1482298823731,-5.005784511566162,8.504091262817383,-0.1986042857170105
1482298823979,-5.024927616119385,8.484949111938477,-0.1579262912273407
1482298824207,-5.0009989738464355,8.554340362548828,-0.09571290016174316
1482298824447,-4.996213912963867,8.506484031677246,-0.10049854964017868
1482298824686,-4.967499732971191,8.559126853942871,-0.18424734473228455
1482298824928,-4.972285747528076,8.566305160522461,-0.14356936514377594
1482298825175,-4.977071285247803,8.575876235961914,-0.12442677468061447
1482298825410,-5.0009989738464355,8.49691390991211,-0.06939186155796051
1482298825645,-4.986642360687256,8.511269569396973,-0.0406779870390892
1482298825888,-4.986642360687256,8.520841598510742,-0.08614162355661392
1482298826124,-5.015356063842773,8.578269004821777,-0.07417750358581543
1482298826371,-5.0009989738464355,8.551947593688965,-0.0526420958340168
1482298826572,-5.0009989738464355,8.518448829650879,-0.10289137810468674
1482298826806,-5.005784511566162,8.484949111938477,-0.0526420958340168
1482298827040,-5.024927616119385,8.525627136230469,0.1339980661869049
1482298827284,-4.972285747528076,8.544770240783691,0.014356935396790504
1482298827521,-5.082355499267578,8.58305549621582,-0.11724831163883209
1482298827771,-4.991428375244141,8.530412673950195,-0.0526420958340168
1482298828001,-4.95792818069458,8.504091262817383,-0.07657032459974289
1482298828239,-5.0201416015625,8.504091262817383,-0.10767702758312225
1482298828483,-5.034498691558838,8.50887680053711,-0.12203396111726761
1482298828720,-4.977071285247803,8.5160551071167,-0.019142581149935722
1482298828969,-5.034498691558838,8.571090698242188,-0.06939186155796051
1482298829198,-5.029713153839111,8.475377082824707,-0.06699903309345245
1482298829437,-5.010570526123047,8.49452018737793,-0.04546363279223442
1482298829677,-5.053641319274902,8.449056625366211,-0.04546363279223442
1482298829916,-5.091926097869873,8.482556343078613,0.03349951654672623
1482298830163,-5.039284706115723,8.49691390991211,-0.02392822504043579
1482298830399,-5.024927616119385,8.501699447631836,-0.011964112520217896
1482298830634,-5.015356063842773,8.513663291931152,-0.04785645008087158
1482298830878,-4.977071285247803,8.525627136230469,0.02392822504043579
1482298831114,-4.981856822967529,8.468198776245117,-0.004785645287483931
1482298831362,-5.024927616119385,8.5160551071167,-0.0023928226437419653
1482298831597,-4.95792818069458,8.46341323852539,0.062213387340307236
1482298831832,-5.048855781555176,8.5160551071167,-0.0526420958340168
1482298832075,-5.034498691558838,8.544770240783691,-0.0023928226437419653
1482298832312,-4.962714195251465,8.482556343078613,0.014356935396790504
1482298832562,-4.603790760040283,9.011369705200195,-0.04307081177830696
1482298832791,-5.6901326179504395,7.676175117492676,-4.034298896789551
1482298833029,-5.843273162841797,5.589633941650391,-5.060819625854492
1482298833271,-4.7712883949279785,4.821537494659424,-8.147561073303223
1482298833511,-4.603790760040283,2.7038896083831787,-8.365307807922363
1482298833758,-5.718846321105957,3.9864425659179688,-5.828916072845459
1482298833989,-5.106283187866211,7.202396392822266,-1.581655740737915
1482298834228,-5.168497085571289,6.551548480987549,-4.254438400268555
1482298834467,-5.130211353302002,8.025527954101562,-2.0889341831207275
1482298834706,-5.197210788726807,8.257630348205566,-1.8735800981521606
1482298834955,-5.3216376304626465,8.307880401611328,-1.4883356094360352
1482298835186,-5.101497650146484,8.09970474243164,-1.864008903503418
1482298835425,-4.737788677215576,7.8317084312438965,-2.4191436767578125
1482298835663,-5.134997367858887,8.365307807922363,-0.5958128571510315
1482298835905,-4.991428375244141,8.71466064453125,-0.7226324081420898
1482298836152,-5.187639236450195,8.451449394226074,-1.246660590171814
1482298836387,-5.254639148712158,8.264809608459473,-1.373480200767517
1482298836623,-5.221138954162598,8.236095428466797,-1.3112668991088867
1482298836866,-5.26899528503418,8.298308372497559,-1.2705888748168945
1482298837102,-5.192424774169922,8.202595710754395,-1.2562319040298462
1482298837350,-5.216352939605713,8.276773452758789,-1.3950155973434448
1482298837582,-5.2354960441589355,8.228917121887207,-1.3543376922607422
1482298837820,-5.264209270477295,8.154739379882812,-1.277767300605774
1482298838064,-5.292923927307129,8.240880966186523,-1.356730580329895
1482298838300,-5.292923927307129,8.228917121887207,-1.2729815244674683
