timestamp,uv
1483537113695,0
1483537113990,0
1483537114289,0
1483537114511,0
1483537114788,0
1483537115087,0
1483537115389,0
1483537115688,0
1483537115899,0
1483537116185,0
1483537116484,0
1483537116684,0
1483537116884,0
1483537117185,0
1483537117483,0
1483537117702,0
1483537117982,0
1483537118286,0
1483537118582,0
1483537118880,0
1483537119097,0
1483537119379,0
1483537119681,0
1483537119979,0
1483537120277,0
1483537120498,0
1483537120776,0
1483537121076,0
1483537121375,0
1483537121575,0
1483537121775,0
1483537122073,0
1483537122375,0
1483537122673,0
1483537122873,0
1483537123170,0
1483537123374,0
1483537123669,0
1483537123893,0
1483537124169,0
1483537124469,0
1483537124768,0
1483537125067,0
1483537125267,0
1483537125571,0
1483537125889,0
1483537126165,0
1483537126465,0
1483537126666,0
1483537126967,0
1483537127263,0
1483537127482,0
1483537127762,0
1483537128062,0
1483537128363,0
1483537128660,0
1483537128882,0
1483537129160,0
1483537129460,0
1483537129762,0
1483537130058,0
1483537130274,0
1483537130557,0
1483537130856,0
1483537131056,0
1483537131256,0
1483537131555,0
1483537131878,0
1483537132153,0
1483537132454,0
1483537132752,0
1483537132953,0
1483537133252,0
1483537133453,0
1483537133750,0
1483537134051,0
1483537134350,0
1483537134669,0
1483537134948,0
1483537135248,0
1483537135549,0
1483537135845,0
1483537136068,0
1483537136344,0
1483537136546,0
1483537136847,0
1483537137145,0
1483537137442,0
1483537137663,0
1483537137944,0
1483537138243,0
1483537138543,0
1483537138840,0
1483537139062,0
1483537139339,0
1483537139639,0
1483537139839,0
1483537140059,0
1483537140338,0
1483537140638,0
1483537140938,0
1483537141248,0
1483537141534,0
1483537141836,0
1483537142136,0
1483537142455,0
1483537142735,0
1483537143033,0
1483537143334,0
1483537143631,0
1483537143932,0
1483537144250,0
1483537144530,0
1483537144832,0
1483537145130,0
1483537145426,0
1483537145647,0
1483537145926,0
1483537146227,0
1483537146527,0
1483537146728,0
1483537147024,0
1483537147246,0
1483537147524,0
1483537147824,0
1483537148123,0
1483537148421,0
1483537148636,0
1483537148920,0
1483537149221,0
1483537149520,0
1483537149720,0
1483537150018,0
1483537150317,0
1483537150519,0
1483537150720,0
1483537151015,0
1483537151238,0
1483537151516,0
1483537151815,0
1483537152117,0
1483537152413,0
1483537152712,0
1483537152913,0
1483537153114,0
1483537153413,0
1483537153712,0
1483537154035,0
1483537154311,0
1483537154610,0
1483537154912,0
1483537155207,0
1483537155429,0
1483537155706,0
1483537156008,0
1483537156306,0
1483537156605,0
1483537156805,0
1483537157109,0
1483537157311,0
1483537157602,0
1483537157823,0
1483537158105,0
1483537158402,0
1483537158705,0
1483537158999,0
1483537159223,0
1483537159499,0
1483537159800,0
1483537160000,0
1483537160297,0
1483537160498,0
1483537160798,0
1483537161095,0
1483537161297,0
1483537161596,0
1483537161797,0
1483537162095,0
1483537162409,0
1483537162693,0
1483537162997,0
1483537163296,0
1483537163590,0
1483537163809,0
1483537164091,0
1483537164390,0
1483537164694,0
1483537164987,0
1483537165206,0
1483537165488,0
1483537165787,0
1483537166087,0
1483537166287,0
1483537166488,0
1483537166785,0
1483537167085,0
1483537167383,0
1483537167584,0
1483537167784,0
1483537167986,0
1483537168280,0
1483537168481,0
1483537168686,0
1483537168982,0
1483537169203,0
1483537169479,0
1483537169781,0
1483537170084,0
1483537170377,0
1483537170679,0
1483537170976,0
1483537171176,0
1483537171377,0
1483537171677,0
1483537171998,0
1483537172274,0
1483537172572,0
1483537172776,0
1483537173075,0
1483537173276,0
1483537173571,0
1483537173793,0
1483537174070,0
1483537174371,0
1483537174672,0
1483537174969,0
1483537175193,0
1483537175467,0
1483537175768,0
1483537175969,0
1483537176267,0
1483537176468,0
1483537176788,0
1483537177064,0
1483537177265,0
1483537177467,0
1483537177765,0
1483537178065,0
1483537178384,0
1483537178661,0
1483537178962,0
1483537179263,0
1483537179559,0
1483537179780,0
1483537180060,0
1483537180358,0
1483537180658,0
1483537180860,0
1483537181156,0
1483537181380,0
1483537181656,0
1483537181956,0
1483537182257,0
1483537182457,0
1483537182753,0
1483537182954,0
1483537183175,0
1483537183452,0
1483537183756,0
1483537184053,0
1483537184350,0
1483537184575,0
1483537184849,0
1483537185050,0
1483537185349,0
1483537185650,0
1483537185946,0
1483537186169,0
1483537186447,0
1483537186747,0
1483537186947,0
1483537187248,0
1483537187569,0
1483537187843,0
1483537188144,0
1483537188345,0
1483537188642,0
1483537188965,0
1483537189299,0
1483537189541,0
1483537189843,0
1483537190139,0
1483537190362,0
1483537190636,0
1483537190838,0
1483537191138,0
1483537191439,0
1483537191735,0
1483537191948,0
