timestamp,light
1476524580023,109
1476524580318,102
1476524580737,117
1476524581119,111
1476524581517,99
1476524581914,90
1476524582145,87
1476524582513,87
1476524582717,86
1476524583111,96
1476524583343,96
1476524583713,105
1476524583914,114
1476524584310,132
1476524584511,141
1476524584742,141
1476524585111,142
1476524585312,139
1476524585710,136
1476524586107,141
1476524586532,136
1476524586906,144
1476524587108,142
1476524587504,145
1476524587902,157
1476524588133,149
1476524588504,120
1476524588704,103
1476524589103,139
1476524589499,148
1476524589730,154
1476524590100,148
1476524590496,149
1476524590699,147
1476524590927,150
1476524591297,146
1476524591503,149
1476524591895,149
1476524592102,149
1476524592339,147
1476524592695,151
1476524592896,148
1476524593294,151
1476524593496,144
1476524593892,149
1476524594318,150
1476524594691,146
1476524594892,149
1476524595290,146
1476524595687,150
1476524595915,144
1476524596288,152
1476524596687,156
1476524597083,155
1476524597286,156
1476524597685,138
1476524598085,92
1476524598483,92
1476524598708,81
1476524599084,72
1476524599480,77
1476524599683,79
1476524599909,77
1476524600280,83
1476524600481,82
1476524600682,84
1476524601076,82
1476524601280,84
1476524601506,85
1476524601876,90
1476524602077,87
1476524602476,91
1476524602875,87
1476524603275,87
1476524603673,90
1476524603882,87
1476524604269,90
1476524604472,87
1476524604700,87
1476524605071,77
1476524605472,79
1476524605867,93
1476524606101,95
1476524606466,108
1476524606669,105
1476524607064,104
1476524607267,102
1476524607495,108
1476524607865,110
1476524608066,108
1476524608464,135
1476524608703,156
1476524609061,144
1476524609297,123
1476524609662,92
1476524609863,94
1476524610257,92
1476524610460,95
1476524610689,92
1476524611058,92
1476524611458,92
1476524611855,98
1476524612084,95
1476524612455,95
1476524612856,97
1476524613255,96
1476524613487,101
1476524613854,97
1476524614054,100
1476524614255,99
1476524614650,100
1476524614882,95
1476524615251,97
1476524615650,95
1476524616050,96
1476524616282,99
1476524616646,95
1476524616848,95
1476524617243,93
1476524617446,98
1476524617670,100
1476524618043,101
1476524618245,98
1476524618642,102
1476524618842,97
1476524619043,98
1476524619276,97
1476524619643,100
1476524619844,100
1476524620243,97
1476524620646,97
1476524621069,99
1476524621439,95
1476524621838,92
1476524622236,97
1476524622638,100
1476524622864,97
1476524623234,95
1476524623435,97
1476524623833,95
1476524624231,91
1476524624432,93
1476524624662,97
1476524625033,95
1476524625430,95
1476524625828,88
1476524626061,88
1476524626429,89
1476524626630,90
1476524626831,119
1476524627226,127
1476524627427,95
1476524627654,90
1476524628026,91
1476524628227,89
1476524628622,88
1476524628823,86
1476524629054,87
1476524629423,90
1476524629624,88
1476524630024,92
1476524630225,91
1476524630617,92
1476524630849,91
1476524631218,88
1476524631618,92
1476524632015,92
1476524632247,92
1476524632620,92
1476524633013,92
1476524633215,92
1476524633443,96
1476524633816,95
1476524634214,95
1476524634614,97
1476524635009,92
1476524635242,92
1476524635611,88
1476524635812,90
1476524636207,102
1476524636410,115
1476524636635,130
1476524637008,128
1476524637208,126
1476524637605,123
1476524637805,131
1476524638028,149
1476524638404,147
1476524638606,119
1476524639004,81
1476524639405,90
1476524639630,98
1476524640002,102
1476524640203,104
1476524640600,95
1476524640803,90
1476524641028,87
1476524641399,87
1476524641600,90
1476524641996,83
1476524642230,85
1476524642597,92
1476524642797,90
1476524643196,91
1476524643594,89
1476524644021,87
1476524644393,91
1476524644594,90
1476524644993,92
1476524645194,89
1476524645587,88
1476524645802,83
1476524646189,87
1476524646589,87
1476524646986,85
1476524647217,90
1476524647587,85
1476524647787,84
1476524647987,88
1476524648383,88
1476524648616,90
1476524648985,90
1476524649383,87
1476524649781,89
1476524650010,88
1476524650381,108
1476524650583,108
1476524650978,120
1476524651379,77
1476524651608,77
1476524651978,81
1476524652178,79
1476524652574,85
1476524652776,82
1476524653172,90
1476524653404,88
1476524653776,92
1476524654174,87
1476524654375,91
1476524654773,88
1476524655004,90
1476524655372,87
1476524655573,88
1476524655968,89
1476524656171,88
1476524656398,86
1476524656769,90
1476524657168,85
1476524657368,87
1476524657763,85
1476524657993,87
1476524658366,87
1476524658763,87
1476524658964,88
1476524659360,86
1476524659589,93
1476524659962,92
1476524660163,97
1476524660561,95
1476524660763,87
1476524661157,79
1476524661386,82
1476524661760,77
1476524662158,99
1476524662358,105
1476524662755,106
1476524662986,106
1476524663356,105
1476524663557,95
1476524663955,92
1476524664155,92
1476524664552,90
1476524664782,92
1476524665152,90
1476524665353,92
1476524665752,90
1476524665953,90
1476524666346,87
1476524666575,89
1476524666948,87
1476524667149,90
1476524667547,90
1476524667947,91
1476524668174,90
1476524668546,87
1476524668747,90
1476524669142,90
1476524669344,87
1476524669580,91
1476524669944,97
1476524670144,109
1476524670543,111
1476524670974,113
1476524671340,105
1476524671736,86
1476524671938,88
1476524672170,88
1476524672537,97
1476524672936,120
1476524673136,132
1476524673535,131
1476524673962,105
1476524674333,111
1476524674538,108
1476524674932,109
1476524675132,109
1476524675360,108
1476524675732,105
1476524675933,107
1476524676330,105
1476524676533,111
1476524676929,108
1476524677153,112
1476524677529,107
1476524677730,109
1476524678125,105
1476524678326,109
1476524678527,110
1476524678753,106
1476524679124,111
1476524679325,115
1476524679720,108
1476524679924,112
1476524680151,121
1476524680524,89
1476524680918,97
1476524681118,108
1476524681346,108
1476524681720,108
1476524681920,107
1476524682317,105
1476524682518,107
1476524682944,105
1476524683316,100
1476524683715,98
1476524683915,100
1476524684312,102
1476524684542,97
1476524684912,102
1476524685114,101
1476524685511,100
1476524685712,100
1476524686108,99
1476524686535,102
1476524686909,102
1476524687110,100
1476524687505,98
1476524687935,94
1476524688305,97
1476524688506,94
1476524688706,99
1476524689101,105
1476524689302,111
1476524689533,118
1476524689903,136
1476524690105,128
1476524690503,100
1476524690703,94
1476524691098,84
1476524691327,82
1476524691700,79
1476524691901,80
1476524692296,84
1476524692496,84
1476524692729,84
1476524693097,86
1476524693298,85
1476524693693,88
1476524693895,84
1476524694124,86
1476524694494,84
1476524694699,88
1476524695092,87
1476524695292,90
1476524695518,89
1476524695891,90
1476524696092,85
1476524696292,87
1476524696492,87
1476524696918,85
1476524697289,90
1476524697489,88
1476524697690,90
1476524698089,87
1476524698485,84
1476524698913,89
1476524699284,90
1476524699486,89
