,Unnamed: 0,timestamp,mx,my,mz,mAc
0,0.0,5000.0,51.59,-16.97,14.27,ACCURACY_BAD
1,1.0,5100.0,51.59,-16.97,14.27,ACCURACY_BAD
2,2.0,5200.0,51.59,-16.97,14.27,ACCURACY_BAD
3,3.0,5300.0,51.59,-16.97,14.27,ACCURACY_BAD
4,4.0,5400.0,51.59,-16.97,14.27,ACCURACY_BAD
5,5.0,5500.0,50.15,-16.97,14.27,ACCURACY_BAD
6,6.0,5600.0,50.15,-16.97,14.27,ACCURACY_BAD
7,7.0,5700.0,50.15,-16.97,14.27,ACCURACY_BAD
8,8.0,5800.0,50.15,-16.97,14.27,ACCURACY_BAD
9,9.0,5900.0,50.87,-16.31,14.46,ACCURACY_BAD
10,10.0,6000.0,50.87,-16.31,14.46,ACCURACY_BAD
11,11.0,6100.0,50.87,-16.07,16.02,ACCURACY_BAD
12,12.0,6200.0,50.87,-16.07,16.02,ACCURACY_BAD
13,13.0,6300.0,51.59,-16.07,13.85,ACCURACY_BAD
14,14.0,6400.0,51.59,-16.07,13.85,ACCURACY_BAD
15,15.0,6500.0,51.59,-15.23,13.43,ACCURACY_BAD
16,16.0,6600.0,51.59,-15.23,13.43,ACCURACY_BAD
17,17.0,6700.0,51.59,-15.23,13.43,ACCURACY_BAD
18,18.0,6800.0,51.59,-13.31,11.88,ACCURACY_BAD
19,19.0,6900.0,51.59,-13.31,11.88,ACCURACY_BAD
20,10.0,6000.0,50.87,-16.31,14.46,ACCURACY_BAD
21,11.0,6100.0,50.87,-16.07,16.02,ACCURACY_BAD
22,12.0,6200.0,50.87,-16.07,16.02,ACCURACY_BAD
23,13.0,6300.0,51.59,-16.07,13.85,ACCURACY_BAD
24,14.0,6400.0,51.59,-16.07,13.85,ACCURACY_BAD
25,15.0,6500.0,51.59,-15.23,13.43,ACCURACY_BAD
26,16.0,6600.0,51.59,-15.23,13.43,ACCURACY_BAD
27,17.0,6700.0,51.59,-15.23,13.43,ACCURACY_BAD
28,18.0,6800.0,51.59,-13.31,11.88,ACCURACY_BAD
29,19.0,6900.0,51.59,-13.31,11.88,ACCURACY_BAD
30,20.0,7000.0,51.59,-13.31,11.88,ACCURACY_BAD
31,21.0,7100.0,51.59,-13.55,10.43,ACCURACY_BAD
32,22.0,7200.0,51.59,-13.55,10.43,ACCURACY_BAD
33,23.0,7300.0,51.59,-13.55,10.43,ACCURACY_BAD
34,24.0,7400.0,51.59,-13.55,10.43,ACCURACY_BAD
35,25.0,7500.0,51.59,-13.55,10.43,ACCURACY_BAD
36,26.0,7600.0,51.59,-13.55,10.43,ACCURACY_BAD
37,27.0,7700.0,52.97,-14.39,10.85,ACCURACY_BAD
38,28.0,7800.0,52.97,-14.39,10.85,ACCURACY_BAD
39,29.0,7900.0,52.97,-14.39,10.85,ACCURACY_BAD
40,20.0,7000.0,51.59,-13.31,11.88,ACCURACY_BAD
41,21.0,7100.0,51.59,-13.55,10.43,ACCURACY_BAD
42,22.0,7200.0,51.59,-13.55,10.43,ACCURACY_BAD
43,23.0,7300.0,51.59,-13.55,10.43,ACCURACY_BAD
44,24.0,7400.0,51.59,-13.55,10.43,ACCURACY_BAD
45,25.0,7500.0,51.59,-13.55,10.43,ACCURACY_BAD
46,26.0,7600.0,51.59,-13.55,10.43,ACCURACY_BAD
47,27.0,7700.0,52.97,-14.39,10.85,ACCURACY_BAD
48,28.0,7800.0,52.97,-14.39,10.85,ACCURACY_BAD
49,29.0,7900.0,52.97,-14.39,10.85,ACCURACY_BAD
50,30.0,8000.0,52.97,-14.39,10.85,ACCURACY_BAD
51,31.0,8100.0,52.97,-14.39,10.85,ACCURACY_BAD
52,32.0,8200.0,52.97,-14.39,10.85,ACCURACY_BAD
53,33.0,8300.0,52.25,-14.21,10.19,ACCURACY_BAD
54,34.0,8400.0,52.25,-14.21,10.19,ACCURACY_BAD
55,35.0,8500.0,52.25,-14.21,10.19,ACCURACY_BAD
56,36.0,8600.0,52.25,-14.21,10.19,ACCURACY_BAD
57,37.0,8700.0,52.97,-13.13,11.27,ACCURACY_BAD
58,38.0,8800.0,52.97,-13.13,11.27,ACCURACY_BAD
59,39.0,8900.0,52.25,-15.05,10.67,ACCURACY_BAD
60,30.0,8000.0,52.97,-14.39,10.85,ACCURACY_BAD
61,31.0,8100.0,52.97,-14.39,10.85,ACCURACY_BAD
62,32.0,8200.0,52.97,-14.39,10.85,ACCURACY_BAD
63,33.0,8300.0,52.25,-14.21,10.19,ACCURACY_BAD
64,34.0,8400.0,52.25,-14.21,10.19,ACCURACY_BAD
65,35.0,8500.0,52.25,-14.21,10.19,ACCURACY_BAD
66,36.0,8600.0,52.25,-14.21,10.19,ACCURACY_BAD
67,37.0,8700.0,52.97,-13.13,11.27,ACCURACY_BAD
68,38.0,8800.0,52.97,-13.13,11.27,ACCURACY_BAD
69,39.0,8900.0,52.25,-15.05,10.67,ACCURACY_BAD
70,40.0,9000.0,52.25,-15.05,10.67,ACCURACY_BAD
71,41.0,9100.0,51.59,-13.92,11.69,ACCURACY_BAD
72,42.0,9200.0,51.59,-13.92,11.69,ACCURACY_BAD
73,43.0,9300.0,53.69,-13.13,11.27,ACCURACY_BAD
74,44.0,9400.0,53.69,-13.13,11.27,ACCURACY_BAD
75,45.0,9500.0,53.69,-13.13,11.27,ACCURACY_BAD
76,46.0,9600.0,51.59,-15.23,11.27,ACCURACY_BAD
77,47.0,9700.0,51.59,-15.23,11.27,ACCURACY_BAD
78,48.0,9800.0,51.59,-15.23,11.27,ACCURACY_BAD
79,49.0,9900.0,52.25,-15.23,11.27,ACCURACY_BAD
80,40.0,9000.0,52.25,-15.05,10.67,ACCURACY_BAD
81,41.0,9100.0,51.59,-13.92,11.69,ACCURACY_BAD
82,42.0,9200.0,51.59,-13.92,11.69,ACCURACY_BAD
83,43.0,9300.0,53.69,-13.13,11.27,ACCURACY_BAD
84,44.0,9400.0,53.69,-13.13,11.27,ACCURACY_BAD
85,45.0,9500.0,53.69,-13.13,11.27,ACCURACY_BAD
86,46.0,9600.0,51.59,-15.23,11.27,ACCURACY_BAD
87,47.0,9700.0,51.59,-15.23,11.27,ACCURACY_BAD
88,48.0,9800.0,51.59,-15.23,11.27,ACCURACY_BAD
89,49.0,9900.0,52.25,-15.23,11.27,ACCURACY_BAD
90,50.0,10000.0,52.25,-15.23,11.27,ACCURACY_BAD
91,51.0,10100.0,52.25,-14.34,13.01,ACCURACY_BAD
92,52.0,10200.0,52.25,-14.34,13.01,ACCURACY_BAD
93,53.0,10300.0,52.25,-14.34,13.01,ACCURACY_BAD
94,54.0,10400.0,51.59,-13.31,11.88,ACCURACY_BAD
95,55.0,10500.0,51.59,-13.31,11.88,ACCURACY_BAD
96,56.0,10600.0,51.59,-13.31,11.88,ACCURACY_BAD
97,57.0,10700.0,51.59,-13.31,11.88,ACCURACY_BAD
98,58.0,10800.0,51.59,-13.31,11.88,ACCURACY_BAD
99,59.0,10900.0,51.59,-13.31,11.88,ACCURACY_BAD
100,50.0,10000.0,52.25,-15.23,11.27,ACCURACY_BAD
101,51.0,10100.0,52.25,-14.34,13.01,ACCURACY_BAD
102,52.0,10200.0,52.25,-14.34,13.01,ACCURACY_BAD
103,53.0,10300.0,52.25,-14.34,13.01,ACCURACY_BAD
104,54.0,10400.0,51.59,-13.31,11.88,ACCURACY_BAD
105,55.0,10500.0,51.59,-13.31,11.88,ACCURACY_BAD
106,56.0,10600.0,51.59,-13.31,11.88,ACCURACY_BAD
107,57.0,10700.0,51.59,-13.31,11.88,ACCURACY_BAD
108,58.0,10800.0,51.59,-13.31,11.88,ACCURACY_BAD
109,59.0,10900.0,51.59,-13.31,11.88,ACCURACY_BAD
110,60.0,11000.0,52.97,-15.71,10.43,ACCURACY_BAD
111,61.0,11100.0,52.97,-15.71,10.43,ACCURACY_BAD
112,62.0,11200.0,52.97,-15.71,10.43,ACCURACY_BAD
113,63.0,11300.0,52.25,-12.65,9.96,ACCURACY_BAD
114,64.0,11400.0,52.25,-12.65,9.96,ACCURACY_BAD
115,65.0,11500.0,52.25,-12.65,9.96,ACCURACY_BAD
116,66.0,11600.0,52.25,-12.65,9.96,ACCURACY_BAD
117,67.0,11700.0,51.59,-12.65,9.96,ACCURACY_BAD
118,68.0,11800.0,51.59,-12.65,9.96,ACCURACY_BAD
119,69.0,11900.0,52.97,-13.31,9.77,ACCURACY_BAD
120,60.0,11000.0,52.97,-15.71,10.43,ACCURACY_BAD
121,61.0,11100.0,52.97,-15.71,10.43,ACCURACY_BAD
122,62.0,11200.0,52.97,-15.71,10.43,ACCURACY_BAD
123,63.0,11300.0,52.25,-12.65,9.96,ACCURACY_BAD
124,64.0,11400.0,52.25,-12.65,9.96,ACCURACY_BAD
125,65.0,11500.0,52.25,-12.65,9.96,ACCURACY_BAD
126,66.0,11600.0,52.25,-12.65,9.96,ACCURACY_BAD
127,67.0,11700.0,51.59,-12.65,9.96,ACCURACY_BAD
128,68.0,11800.0,51.59,-12.65,9.96,ACCURACY_BAD
129,69.0,11900.0,52.97,-13.31,9.77,ACCURACY_BAD
130,70.0,12000.0,52.97,-13.31,9.77,ACCURACY_BAD
131,71.0,12100.0,51.59,-12.0,10.19,ACCURACY_BAD
132,72.0,12200.0,51.59,-12.0,10.19,ACCURACY_BAD
133,73.0,12300.0,52.25,-12.65,9.96,ACCURACY_BAD
134,74.0,12400.0,52.25,-12.65,9.96,ACCURACY_BAD
135,75.0,12500.0,52.25,-12.65,9.96,ACCURACY_BAD
136,76.0,12600.0,52.97,-12.47,9.35,ACCURACY_BAD
137,77.0,12700.0,52.97,-12.47,9.35,ACCURACY_BAD
138,78.0,12800.0,52.97,-12.47,9.35,ACCURACY_BAD
139,79.0,12900.0,51.59,-11.81,9.53,ACCURACY_BAD
