,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_xz,sw_cov_a_yz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,8.719685077667236,4.29451832473278,-3.127419200539589,10.89499681337745,6.700652995661061,6.869362078664041,4.860304127095369,3.22567792516489,-1.489053120604014,5.274705353803062,-2.0647641252269233,3.9247966326609265,1.4529847823660882,2.7538569254381406,3.0195206692237315,2.7700030384427423,2.6260802121701268,2.4469057119652518,2.6807879843031763,2.429209749463889,2.533729100168671,2.5816999347757768
1,9.106364917755126,2.7451656967401505,-1.3384253069758416,10.833531223045307,7.728160259136683,2.168730321103439,22.813120349283754,6.2761164658775614,-2.759082052108002,10.149270416339766,-4.998060183688795,5.896997560322785,-1.886544947166695,10.55836946601245,3.1565711284431166,2.292656966611033,4.20101805338537,3.055633910592496,2.690041741973658,2.7125355697755036,2.731746197912284,2.7110458670201574
2,9.260701942443848,1.809691721200943,-1.1093124784529211,10.686679126994365,7.522254008361568,4.4279374923462544,20.46367227166082,7.214966934558915,-2.565933469047525,8.650194373454227,-3.667526646783578,6.628050241661666,-2.0305629751775522,10.816369328528154,3.2046804202479215,2.808300699447673,4.181181021146266,3.233491722622609,2.719180388513962,2.71157769038291,2.743132981676957,2.754175248985751
3,8.878089690208435,2.1690936207771303,-3.261656541377306,10.491406931043235,8.16105698783594,6.290905485352535,6.003713912837301,3.7127581589191347,-4.6936085385809,5.0576424695541,-5.127834439243753,5.293774461640305,-2.5250864902024075,3.0483610013184324,3.3501921477655086,3.104013004363225,3.1615014179519694,2.7232807951770623,2.790489877120217,2.7887933229979467,2.850436938267427,2.773431626321831
4,8.41531765460968,2.0957536190748214,-4.105365777015686,10.351439567088736,7.952438119126588,5.2180632087702294,7.135563760272578,4.423414048013603,-4.753999505980091,4.233316157856688,-2.479349009578197,5.642563552247259,-2.7495722556400617,2.7120154016296008,3.153926827296421,2.5650395573839586,3.2842545450887086,2.6715521235475133,2.678130728533767,2.468054780922428,2.8180052036104164,2.635090133216132
5,9.961559772491455,0.5745166629552841,-3.308914750814438,11.304754284228874,6.472578580180224,4.195603045092239,11.602175343327742,4.074767387862987,-2.16939645104481,4.096515300947647,-2.9997332173703275,4.790922073894336,-1.4361196703895067,1.8479141973666928,3.0354061983079115,2.7306205135519614,3.721637401525908,2.598726729704748,2.6801750801352657,2.674603416664978,2.836439203991891,2.628285675322149
6,10.182417464256286,0.6137589573860168,-1.9804196417331696,11.824033738592023,8.818610609793325,14.522974938654862,14.361400426744039,4.200473954311388,-7.1614221170261025,5.811624578825134,-11.26627545103719,5.733765392704529,-5.959556839959784,3.967760409161668,3.1365887510034542,3.6823650592051904,3.3730439666010237,2.5144696219970317,2.601333126600453,2.6427855876102044,2.4718743751033077,2.4617533100380817
7,8.365307879447936,2.6220550775527953,-2.6238496363162995,10.606597738624192,8.939838767811944,16.76972085462085,10.217218392452082,5.651220196656933,-8.869641408805604,6.4609375835661265,-12.899006006364957,6.581687758243942,-6.747690640449522,4.533204841772024,3.139713957492253,3.6583989575435707,3.224698561848437,2.8133305138984963,2.6079356843555335,2.5755490451420258,2.5725687325467432,2.616220131389333
8,8.918767881393432,2.0495722770690916,-3.239163964986801,10.386134964914445,6.316301494106386,8.553503370785252,3.651354671520404,4.16910766668145,-5.529796010771103,2.260021393112085,-3.4992970193590107,4.483012179496846,-2.3883732143883445,0.30873480504497947,3.0381150508987416,2.9658717421059273,2.714241057244256,2.7769293821921868,2.7314019225388093,2.471654753777695,2.7437494173621113,2.739663395843563
9,8.621340078115463,0.4943571001291275,-2.714657312631607,9.686573069307881,15.323331885947308,5.490752938225452,2.3760064503691356,10.675944098701434,-3.486122613012395,2.856479230159364,-1.9629713493763707,12.462932497114021,-1.8083139138918194,1.7814140747240794,3.86646274876421,2.9559739981647875,2.3759689307988165,3.540606302599618,2.7694853983480074,2.735409283026168,2.629245820149176,2.757229210786433
