,sw_mean_ax,sw_mean_ay,sw_mean_az,sw_mean_acc_magnitude,sw_var_ax,sw_var_ay,sw_var_az,sw_var_acc_magnitude,sw_cov_a_xy,sw_cov_a_xz,sw_cov_a_yz,sw_cov_a_xmag,sw_cov_a_ymag,sw_cov_a_zmag,sw_energy_ax,sw_energy_ay,sw_energy_az,sw_energy_acc_magnitude,sw_entropy_ax,sw_entropy_ay,sw_entropy_az,sw_entropy_acc_magnitude
0,8.81802978515625,3.286781120300293,-2.4685554623603823,9.72929749148528,0.0008350951337266259,0.0005016831916045184,0.004225659067835119,0.00042119275390756553,7.159862403855956e-05,0.0009822755251039578,0.0010483283154970036,0.0005291250912610862,-3.179009293505904e-05,0.00017517656488698878,0.35310837576206633,0.3083596632662404,0.5171946449577025,0.2836833840646145,2.9038200418381055,2.889595606930512,2.8612474632466616,2.793914734383311
1,8.760363006591797,3.245146024227142,-2.6115265607833864,9.701589995596297,0.003564257303821118,0.004067346820405311,0.02126089267106863,0.001687508208174833,0.0018103640373235354,0.007547162811754,0.003547936107600872,0.001785068004868437,0.002057082289490822,0.0022781390552216165,0.42984852805692814,0.4873930949492904,0.6886204361400824,0.3895205855941038,2.532446348155746,2.731344101955327,2.5994831715604527,2.6949766152292756
2,8.681399774551391,3.1259835600852965,-2.874497854709625,9.669416829179896,0.0046708632055566055,0.03829486580397671,0.0661784054301523,0.007661359500053646,0.000307154287023222,-0.0025058057718015795,0.040304128840716505,0.005085852974688876,-0.0002686061024349525,-0.01018403995609124,0.5349870792437081,0.886451216268633,0.943753681770413,0.608153739302034,2.864655371510513,2.814911371727982,2.627460510346273,2.874536791032702
3,8.687620973587036,3.1046874165534972,-2.8899315357208253,9.672772309705985,0.007129373092373929,0.04281814182825607,0.06218662997651718,0.010052314322254435,0.0038147787737689157,0.0001249076956571309,0.041476396213322095,0.0075867977437792285,0.0039520106563191324,-0.006281665069502257,0.5660889208134534,0.8861901363870804,0.9155537497558923,0.6073994999739595,2.7719190604534805,2.7304665554348433,2.600555545426633,2.72125380937351
4,8.778309202194214,3.171327459812164,-2.6618954300880433,9.707274640262535,0.0060151493905442706,0.01262962717337523,0.016671420338311663,0.004302139982076465,0.00461297906533614,0.009414521469095917,0.005327263327979677,0.004220744572888706,0.006579908332014983,0.0055003395322575244,0.5405899505150157,0.6993076841907905,0.6732738583391732,0.5267548636286586,2.7242440045702607,2.916552169584061,2.652959795097572,2.8839403333518066
5,8.804391002655029,3.176472043991089,-2.5557738184928893,9.703458541978241,0.0015136695000221147,0.009503591678435432,0.0128343285035503,0.005059704727249088,0.000881428843168588,-0.0002570407225244655,-0.007426710620803817,0.0017212570332755476,0.005854341541529066,-0.006044747590750816,0.36761908403639043,0.6098339366906386,0.6583083119009635,0.5125996299659773,2.65426264134682,2.776324551812255,2.751860552567271,2.7216604205254287
6,8.7701735496521,3.2322248101234434,-2.5551756262779235,9.691311853158819,0.002650408351272651,0.01331750777408922,0.019572681460899712,0.004612555631580678,-0.0023364121563801085,0.0024374213347157446,-0.012769114846380757,0.0010042123246900593,0.0056028228138636105,-0.00709306091668893,0.45022936928653395,0.6424962143238518,0.7384299766853409,0.5126165016821546,2.7722238969133035,2.682015153729425,2.7871772691514174,2.755558385478819
7,8.771369981765748,3.289173984527588,-2.6135604858398436,9.726501378436023,0.003515577490167541,0.007279592006448435,0.012488364151759492,0.00377427674296805,-0.0013525745715708521,0.001958297291871803,-0.005414310475387213,0.0022470923357844983,0.0026230221103608776,-0.0032516782670478327,0.47522745510562436,0.5709671907722004,0.6497448319260025,0.47290138487560623,2.695614320221363,2.7388190691609036,2.741439229809202,2.717826632113664
8,8.737391805648803,3.2803205609321595,-2.623729979991913,9.694948711452323,0.0029866609744275516,0.0056086149262771145,0.0032253223237344586,0.005975375182793658,0.0017173757134783872,-0.002790181872437275,-0.001348230884502909,0.004034823260908005,0.0038132037801443487,-0.003846068460162286,0.39067839473810007,0.536200353899083,0.41033403424325526,0.4878339609872058,2.421174560685388,2.7625454251281063,2.434952645858333,2.4960602179753444
9,8.73021321296692,3.2316266894340515,-2.6242084980010985,9.672468785976518,0.0030686098447571786,0.00493273297290836,0.006234939381207165,0.003553786426095372,-0.0007941823007483808,-0.0015347620635063678,0.0014656573911135075,0.002927176046388767,0.0005318915771375434,-0.002635301517805392,0.45868100101894377,0.5278618032907273,0.5827375876844733,0.4715699136967005,2.733232877807013,2.8036130108224615,2.9041336266697964,2.730442014276137
10,8.767780685424805,3.1920254826545715,-2.6679971694946287,9.705384575954222,0.0034616409200488693,0.004789011168039366,0.008922905469810399,0.0031987774375658077,-7.35172580000106e-05,0.001746017605690104,-0.0002362592362092705,0.002628967980264024,0.0015802195624599806,-0.0010147129134299427,0.4794348570890218,0.5075860172768264,0.6092337901554974,0.45472403061816735,2.7956014819776973,2.7311364784936787,2.8010724908285294,2.6804139994034437
11,8.757730960845947,3.201716363430023,-2.6397619366645815,9.691696793419332,0.0033727026422256333,0.002699150674880453,0.008450751816777966,0.002096922085290479,-0.0009371892939618185,0.0019400970473713395,0.0005385685559852926,0.002219519532070167,-0.00011073788113993446,-0.00040791338046818976,0.4040403440114547,0.45282536931171796,0.6122245593110224,0.41863535050294837,2.386866992656849,2.7764976824718537,2.854544854208285,2.7861665256681167
12,8.726863527297974,3.2396425366401673,-2.6179871916770936,9.670259255638111,0.002402298793331781,0.0019936532746865298,0.004044628525430408,0.0014654793542332638,-0.0005966013039698706,0.0013965174545624362,-0.00014409974826756018,0.001595049323410195,0.00016913077547855247,0.00012401643753170185,0.40549302557597705,0.4144104912884641,0.511511148671786,0.38888538947212137,2.6670141618034653,2.7330147532400946,2.8535220776099357,2.823691883141578
13,8.737631225585938,3.280559813976288,-2.6123640179634093,9.692305611921999,0.003296972513061031,0.005948606328880752,0.003315951461399147,0.004066598583170474,0.002730206101860936,0.0018496640853300037,0.001629385722521488,0.0033947633314685786,0.004034436047105381,0.0013235660301671413,0.4606566634779519,0.5347019562065742,0.4748633766805544,0.48656205014071996,2.7390845663860333,2.689093794869123,2.8003003995234326,2.733108806506358
14,8.76778073310852,3.296591782569885,-2.5963322043418886,9.72051754207059,0.002270699426076383,0.005866088838974133,0.0015630767398478575,0.0033588064544270817,0.0021001413781756664,0.0007425717391536217,0.0010196733837116731,0.0025543393368094706,0.003602940957003766,0.0005936252069024889,0.4040890227996829,0.5503228393002844,0.39255548256995637,0.4507803405223021,2.607424532265851,2.7974032696101174,2.7565863629904603,2.6513613498185524
15,8.767062950134278,3.288934791088104,-2.5676184058189393,9.709540255169657,0.0010185051119486603,0.003875013619648518,0.001455191144871479,0.002114123336534959,0.0003631227823509638,-0.0006858968594219501,-0.001088309356391832,0.0012224982581683975,0.0019236664990717161,-0.0013700757174503536,0.35473435632793976,0.48732384509233334,0.36076364124112625,0.41090650189333305,2.817400173009783,2.759368867273651,2.6489293139405192,2.7056030932239814
16,8.756773805618286,3.2574691653251646,-2.47645183801651,9.66688594439432,0.0019517590985766537,0.011354929844966633,0.021765399222085962,0.010148603843167313,0.0025225003717788542,-0.005128786159509442,-0.012907409722248978,0.0038661836588500618,0.009306477766793556,-0.014319987120758668,0.40859743981215496,0.6510859658731037,0.7418701247694462,0.6190943208509123,2.76253876358052,2.8049794789754445,2.683844602882965,2.7281051606188864
17,8.786923217773438,3.198366343975067,-2.432782781124115,9.66342051241489,0.0038690203366729126,0.01233129505333943,0.01910306166299237,0.010359130412437996,0.0008188541222041871,-0.005173254974198779,-0.011370091087472707,0.005028823072025484,0.007694135049005336,-0.01317872544850801,0.47144777152539763,0.6460210640519396,0.7320628647161851,0.6321153983562543,2.6797470376138715,2.73134284165216,2.769117952195692,2.796733873744707
18,8.80391230583191,3.1659435749053957,-2.4489343047142027,9.671414676766878,0.002257145865364982,0.004480363654475265,0.0039858983960122316,0.0034476048500594967,0.0003421351898348466,-0.0002604367750211301,-0.0031442812164665435,0.0022344333402192365,0.0025663930388909587,-0.0022719965746567814,0.4128367780877191,0.4754932973415709,0.4341701163830082,0.4564619877652331,2.683287196136649,2.5759778898646406,2.4872817198873163,2.677327861855871
19,8.801280164718628,3.170489954948425,-2.438046944141388,9.667824107050778,0.0015330215218192327,0.00481974974111201,0.0059641978441712555,0.0036738420159331737,0.000951024863942855,-0.0005461319789740446,-0.004318907762049506,0.0018455422001917145,0.0035088433478764423,-0.0033965122801003925,0.37637176439231157,0.5305322892674665,0.5419972790275449,0.48084742650817003,2.7049002508900353,2.8274789176317396,2.7370194461518733,2.7316829035634167
20,8.80821943283081,3.207818055152893,-2.439602315425873,9.68682081026897,0.0011800069307451324,0.004989957982477799,0.004624154577754032,0.002360750053611809,0.0004468304834972818,0.00022002386726012986,-0.0025594651549678627,0.0011603418098416664,0.002663475405109243,-0.0017818368738874903,0.3665108915996118,0.5299466864994512,0.4727410934856823,0.4353012245259777,2.7833673188163397,2.7659133601935157,2.526517998340499,2.7566206559066795
21,8.81133017539978,3.2307891726493834,-2.457787787914276,9.70168956936217,0.0027810688147861993,0.002788428866644435,0.0035886088519615136,0.004398578290221661,0.0012627772096439692,-0.0014189859960083739,-0.0008499198259024308,0.003309325825636509,0.002287380724895719,-0.002482229685530886,0.44222624503695723,0.45023619774064466,0.47153749752866464,0.5022888653869932,2.733469433974542,2.7733554342428572,2.7269692147319415,2.740220073037693
22,8.838847494125366,3.2246874451637266,-2.4453451156616213,9.721698559409147,0.002706041614747416,0.002844885342492219,0.007837122968002376,0.005097521583252758,0.0013263312502377442,-0.0019713864219451614,-0.0019758286053173117,0.003407727596274044,0.002643356780982485,-0.004421617878429487,0.4324220254193258,0.4445461942394635,0.5786101016480918,0.5079027978266466,2.699210193239063,2.6663739636799764,2.7548228963896957,2.6758761721686346
23,8.851050853729248,3.217987525463104,-2.421057951450348,9.72443997768617,0.001512752046916208,0.0028599576609854,0.005629529445917716,0.0029850328352531213,0.0007392068708656414,-0.0009160963160662763,-0.0011832135224203071,0.001854539140915587,0.0019113813632165252,-0.002640362577924597,0.3886146286782549,0.4322457766820345,0.5421928618243729,0.4525150124198611,2.7783514014008004,2.6876409022510224,2.774130103480859,2.7434448763426302
24,8.837650966644286,3.2051859974861143,-2.3778674840927123,9.697332475094436,0.0019360886824391728,0.0034380734375195096,0.006238419096359867,0.004547871841605242,0.0014892571176831585,-0.0023755331185695587,-0.0014348596907567811,0.0028388254571583556,0.0028517280581166382,-0.004156721074738639,0.4060366641384904,0.4722983797498594,0.5495913653736321,0.5075773122283332,2.7646480909373086,2.781958871669158,2.7627276574922566,2.7681072854026234
25,8.838129663467408,3.2063824772834777,-2.3723639845848083,9.696856792424718,0.0022724009718355196,0.002638596797547769,0.006566041702625802,0.003586262055989126,0.0001747759286942022,-0.0015024151500142731,-0.001488649494299635,0.0024953162924041066,0.0014040908194701488,-0.0034629052364166233,0.42728718096861545,0.43033793506893114,0.5743378094897484,0.49157403270229316,2.7319219457012136,2.7341009784269352,2.8428712484601233,2.8222670911375163
26,8.808698177337646,3.234139156341553,-2.433500623703003,9.694371887791025,0.0033299396834416332,0.002193447039666064,0.00263076445991924,0.0017316762179660965,-0.0014807050079070723,0.0016465639773980845,-0.001257219972144171,0.0021302696831661436,-0.0003078204885202777,0.0004250655794006554,0.4433710739757153,0.40610135337188746,0.44392168452009567,0.3778883621726207,2.609736658696873,2.6544215785938374,2.7528662565589053,2.657501054027078
27,8.822576475143432,3.1866416215896605,-2.4549163937568665,9.697097212749338,0.0064427340036026124,0.008382201900627401,0.006839071737367195,0.00635940872281375,-0.0014453916966897995,-0.00032520453789798727,-0.0024559114487095997,0.005484807879717235,0.0020307678037373425,-0.0027941899274621213,0.5576206328378237,0.5528347515807182,0.5767029779040167,0.5670891023908401,2.8113760871694136,2.6039969521948536,2.814999658762872,2.8384602659859848
28,8.850333213806152,3.100141096115112,-2.4413969039916994,9.690642916813939,0.00863605231863501,0.0054389629758145935,0.00908146787283649,0.013821233531743363,0.005632667341256159,-0.003717984735000139,-0.00289547142346189,0.010635963603609997,0.0076224819373969036,-0.006593052752612691,0.5810697757867029,0.5078477561117426,0.5982310868338094,0.6326745202076488,2.7130228146391824,2.60893839079274,2.7520582105120144,2.5997569003437846
