timestamp,mx,my,mz,mAc
1484224391344,7.73,1.79,-29.03,ACCURACY_VERYGOOD
1484224391643,16.07,14.46,-23.45,ACCURACY_VERYGOOD
1484224391847,11.21,4.61,-28.79,ACCURACY_VERYGOOD
1484224392139,7.01,4.79,-29.45,ACCURACY_VERYGOOD
1484224392362,12.59,14.39,-25.61,ACCURACY_VERYGOOD
1484224392662,12.59,7.01,-27.29,ACCURACY_VERYGOOD
1484224392938,9.11,3.48,-27.71,ACCURACY_VERYGOOD
1484224393240,18.18,16.02,-21.53,ACCURACY_VERYGOOD
1484224393535,9.84,-1.67,-27.35,ACCURACY_VERYGOOD
1484224393755,7.01,1.79,-29.03,ACCURACY_VERYGOOD
1484224394035,18.18,15.77,-20.87,ACCURACY_VERYGOOD
1484224394236,11.93,7.61,-29.21,ACCURACY_VERYGOOD
1484224394535,6.35,1.07,-29.27,ACCURACY_VERYGOOD
1484224394835,16.79,16.61,-23.45,ACCURACY_VERYGOOD
1484224395037,17.52,11.09,-26.69,ACCURACY_VERYGOOD
1484224395353,6.35,0.41,-29.45,ACCURACY_VERYGOOD
1484224395633,18.89,16.5,-20.63,ACCURACY_VERYGOOD
1484224395932,11.21,1.31,-29.87,ACCURACY_VERYGOOD
1484224396234,8.46,2.87,-27.89,ACCURACY_VERYGOOD
1484224396529,18.89,14.88,-22.61,ACCURACY_VERYGOOD
1484224396758,11.93,-0.17,-27.53,ACCURACY_VERYGOOD
1484224397030,7.73,3.72,-28.37,ACCURACY_VERYGOOD
1484224397237,18.18,13.73,-25.85,ACCURACY_VERYGOOD
1484224397530,11.21,0.89,-28.55,ACCURACY_VERYGOOD
1484224397831,7.73,2.81,-30.05,ACCURACY_VERYGOOD
1484224398127,21,15.35,-19.61,ACCURACY_VERYGOOD
1484224398426,8.46,-4.5,-27.47,ACCURACY_VERYGOOD
1484224398632,7.01,0.83,-30.71,ACCURACY_VERYGOOD
1484224398925,20.27,14.46,-21.29,ACCURACY_VERYGOOD
1484224399164,14.69,6.35,-27.53,ACCURACY_VERYGOOD
1484224399425,6.35,-1.43,-30.11,ACCURACY_VERYGOOD
1484224399724,19.61,16.26,-20.03,ACCURACY_VERYGOOD
1484224399943,14.69,6.11,-28.97,ACCURACY_VERYGOOD
1484224400227,5.63,-0.17,-29.69,ACCURACY_VERYGOOD
1484224400523,18.89,16.92,-21.95,ACCURACY_VERYGOOD
1484224400757,14.03,5.46,-29.21,ACCURACY_VERYGOOD
1484224401025,4.25,1.31,-29.87,ACCURACY_VERYGOOD
1484224401322,18.18,15.59,-22.37,ACCURACY_VERYGOOD
1484224401622,10.5,-1.91,-28.79,ACCURACY_VERYGOOD
1484224401824,0.05,-2.57,-31.13,ACCURACY_VERYGOOD
1484224402119,16.79,15.53,-24.53,ACCURACY_VERYGOOD
1484224402419,10.5,-0.17,-29.69,ACCURACY_VERYGOOD
1484224402622,4.25,-3.24,-31.37,ACCURACY_VERYGOOD
1484224402916,17.52,12.84,-27.53,ACCURACY_VERYGOOD
1484224403117,21.65,12.47,-21.95,ACCURACY_VERYGOOD
1484224403421,6.35,-5.81,-30.05,ACCURACY_VERYGOOD
1484224403638,9.84,1.74,-31.13,ACCURACY_VERYGOOD
1484224403936,21.65,9.84,-24.95,ACCURACY_VERYGOOD
1484224404217,3.53,-5.81,-30.05,ACCURACY_VERYGOOD
1484224404513,13.31,13.43,-29.45,ACCURACY_VERYGOOD
1484224404818,13.31,8.76,-30.29,ACCURACY_VERYGOOD
