timestamp,light
1476544363498,0
1476544363895,0
1476544364133,0
1476544364492,0
1476544364693,0
1476544365089,0
1476544365295,0
1476544365528,0
1476544365889,0
1476544366090,0
1476544366487,0
1476544366720,0
1476544367086,0
1476544367486,0
1476544367917,0
1476544368284,0
1476544368685,0
1476544368911,0
1476544369114,0
1476544369482,0
1476544369883,0
1476544370280,0
1476544370730,0
1476544371077,0
1476544371280,0
1476544371677,0
1476544371899,0
1476544372276,0
1476544372477,0
1476544372872,0
1476544373073,0
1476544373317,0
1476544373672,0
1476544374072,0
1476544374275,0
1476544374686,0
1476544374903,0
1476544375270,0
1476544375471,0
1476544375671,0
1476544376067,0
1476544376469,0
1476544376703,0
1476544377068,0
1476544377468,0
1476544377864,0
1476544378120,0
1476544378465,0
1476544378861,0
1476544379063,0
1476544379264,0
1476544379487,0
1476544379698,0
1476544380060,0
1476544380462,0
1476544380856,0
1476544381057,0
1476544381285,0
1476544381488,0
1476544381857,0
1476544382257,0
1476544382653,0
1476544383104,0
1476544383453,0
1476544383655,0
1476544384051,0
1476544384265,0
1476544384491,0
1476544384852,0
1476544385252,0
1476544385699,0
1476544386048,0
1476544386449,0
1476544386846,0
1476544387081,0
1476544387473,0
1476544387845,0
1476544388277,0
1476544388642,0
1476544388842,0
1476544389242,0
1476544389656,0
1476544389876,0
1476544390112,0
1476544390441,0
1476544390837,0
1476544391040,0
1476544391271,0
1476544391488,0
1476544391847,0
1476544392236,0
1476544392661,0
1476544392871,0
1476544393236,0
1476544393657,0
1476544394030,0
1476544394231,0
1476544394470,0
1476544394830,0
1476544395032,0
1476544395432,0
1476544395832,0
1476544396303,0
1476544396627,0
1476544396827,0
1476544397027,0
1476544397424,0
1476544397675,2
1476544398024,0
1476544398226,0
1476544398622,0
1476544398824,0
1476544399025,0
1476544399246,0
1476544399460,0
1476544399822,0
1476544400222,0
1476544400423,0
1476544400643,0
1476544400855,0
1476544401219,0
1476544401421,0
1476544401815,0
1476544402017,0
1476544402252,0
1476544402486,0
1476544402814,0
1476544403017,0
1476544403413,0
1476544403616,0
1476544404051,0
1476544404413,0
1476544404633,0
1476544405023,0
1476544405247,0
1476544405611,0
1476544406011,0
1476544406217,0
1476544406639,0
1476544407012,0
1476544407405,0
1476544407635,0
1476544407841,0
1476544408205,0
1476544408604,0
1476544409003,0
1476544409234,0
1476544409474,0
1476544409805,0
1476544410199,0
1476544410632,0
1476544411000,0
1476544411220,0
1476544411598,0
1476544411996,0
1476544412197,0
1476544412455,0
1476544412794,0
1476544412999,0
1476544413415,0
1476544413862,0
1476544414193,0
1476544414395,0
1476544414790,0
1476544415022,0
1476544415228,0
1476544415629,0
1476544416014,0
1476544416386,0
1476544416587,0
1476544416804,0
1476544417017,0
1476544417388,0
1476544417786,0
1476544418242,0
1476544418583,0
1476544418783,0
1476544418985,0
1476544419382,0
1476544419583,0
1476544419789,0
1476544420181,0
1476544420384,0
1476544420778,0
1476544421001,0
1476544421407,0
1476544421779,0
1476544422176,0
1476544422615,0
1476544422977,0
1476544423372,0
1476544423575,0
1476544423973,0
1476544424380,0
1476544424603,0
1476544424970,0
1476544425373,0
1476544425769,0
1476544425969,0
1476544426171,0
1476544426394,0
1476544426767,0
1476544426969,0
1476544427170,0
1476544427566,0
1476544427786,0
1476544428186,0
1476544428565,0
1476544428765,0
1476544429186,0
1476544429390,0
1476544429761,0
1476544429962,0
1476544430162,0
1476544430558,0
1476544430764,0
1476544430986,0
1476544431361,0
1476544431759,0
1476544432156,0
1476544432358,0
1476544432592,0
1476544432954,0
1476544433161,0
1476544433553,0
1476544433956,0
1476544434353,0
1476544434766,0
1476544435163,0
1476544435551,0
1476544435948,0
1476544436151,0
1476544436351,0
1476544436599,0
1476544436945,0
1476544437149,0
