timestamp,mx,my,mz,mAc
1484051980088,26.27,9.84,4.25,ACCURACY_VERYGOOD
1484051980388,20.03,-29.51,-4.19,ACCURACY_VERYGOOD
1484051980595,27.65,-5.46,-6.29,ACCURACY_VERYGOOD
1484051980887,24.89,-5.03,-5.46,ACCURACY_VERYGOOD
1484051981105,8.88,-32.63,-8.03,ACCURACY_VERYGOOD
1484051981308,25.61,-12.11,-8.46,ACCURACY_VERYGOOD
1484051981585,25.61,-8.34,-6.53,ACCURACY_VERYGOOD
1484051981789,11.63,-34.13,-7.85,ACCURACY_VERYGOOD
1484051981996,25.61,-15.11,-5.94,ACCURACY_VERYGOOD
1484051982283,27.65,-9.23,-6.05,ACCURACY_VERYGOOD
1484051982484,11.63,-33.41,-5.46,ACCURACY_VERYGOOD
1484051982724,24.89,-18.6,-4.25,ACCURACY_VERYGOOD
1484051982983,27.65,-5.03,-5.46,ACCURACY_VERYGOOD
1484051983192,10.26,-35.15,-4.67,ACCURACY_VERYGOOD
1484051983478,25.61,-9.71,-9.05,ACCURACY_VERYGOOD
1484051983680,25.61,-6.77,-6.71,ACCURACY_VERYGOOD
1484051983914,11.63,-34.73,-3.83,ACCURACY_VERYGOOD
1484051984182,25.61,-9.47,-9.71,ACCURACY_VERYGOOD
1484051984479,23.51,-17.15,-8.63,ACCURACY_VERYGOOD
1484051984780,23.51,-24.05,-5.27,ACCURACY_VERYGOOD
1484051984982,25.61,-5.09,-9.71,ACCURACY_VERYGOOD
1484051985183,24.89,-15.17,-10.13,ACCURACY_VERYGOOD
1484051985476,22.07,-24.05,-5.27,ACCURACY_VERYGOOD
1484051985693,26.27,-4.67,-6.71,ACCURACY_VERYGOOD
1484051985975,15.11,-29.45,-2.09,ACCURACY_VERYGOOD
1484051986178,21.42,-20.93,-1.43,ACCURACY_VERYGOOD
1484051986381,26.27,-7.01,-6.11,ACCURACY_VERYGOOD
1484051986673,16.5,-29.93,-2.93,ACCURACY_VERYGOOD
1484051986896,25.61,-20.52,-4.85,ACCURACY_VERYGOOD
1484051987176,27,-1.31,-5.63,ACCURACY_VERYGOOD
1484051987473,13.73,-33.89,-8.46,ACCURACY_VERYGOOD
1484051987776,27.65,-1.13,-6.29,ACCURACY_VERYGOOD
1484051987977,27.65,-9.59,-4.79,ACCURACY_VERYGOOD
1484051988276,25.61,-22.92,-4.19,ACCURACY_VERYGOOD
1484051988575,29.76,0.59,-4.98,ACCURACY_VERYGOOD
1484051988870,12.35,-36.29,-7.85,ACCURACY_VERYGOOD
1484051989096,29.09,-13.67,-10.38,ACCURACY_VERYGOOD
1484051989371,27.65,-4.13,-5.87,ACCURACY_VERYGOOD
1484051989574,12.35,-36.29,-5.69,ACCURACY_VERYGOOD
1484051989890,27.65,-10.31,-7.19,ACCURACY_VERYGOOD
1484051990186,27,-17.34,-8.03,ACCURACY_VERYGOOD
1484051990468,24.18,-22.61,-9.71,ACCURACY_VERYGOOD
1484051990772,26.27,-3.95,-6.48,ACCURACY_VERYGOOD
1484051991066,8.15,-35.04,-9.59,ACCURACY_VERYGOOD
1484051991324,25.61,-12.96,-8.03,ACCURACY_VERYGOOD
1484051991567,27.65,-9.59,-4.79,ACCURACY_VERYGOOD
1484051991864,20.69,-28.01,-8.69,ACCURACY_VERYGOOD
1484051992166,29.09,-0.89,-4.79,ACCURACY_VERYGOOD
1484051992481,15.11,-33.23,-4.01,ACCURACY_VERYGOOD
1484051992765,27,-9.23,-6.05,ACCURACY_VERYGOOD
1484051993061,22.07,-24.23,-4.61,ACCURACY_VERYGOOD
1484051993262,13.01,-32.63,-8.03,ACCURACY_VERYGOOD
1484051993565,27.65,-5.27,-4.79,ACCURACY_VERYGOOD
1484051993781,24.89,-18.6,-6.29,ACCURACY_VERYGOOD
1484051994081,24.89,-23.21,-7.79,ACCURACY_VERYGOOD
1484051994363,27.65,-5.03,-5.46,ACCURACY_VERYGOOD
1484051994659,11.63,-34.55,-6.59,ACCURACY_VERYGOOD
1484051994866,28.37,-17.1,-6.53,ACCURACY_VERYGOOD
1484051995160,26.27,-6.29,-3.72,ACCURACY_VERYGOOD
1484051995474,18.6,-31.07,-6.17,ACCURACY_VERYGOOD
1484051995758,25.61,-1.13,-6.29,ACCURACY_VERYGOOD
1484051995988,29.09,-14.51,-7.79,ACCURACY_VERYGOOD
1484051996259,28.37,-24.71,-5.51,ACCURACY_VERYGOOD
1484051996559,29.76,-2.87,-5.46,ACCURACY_VERYGOOD
1484051996876,16.5,-34.55,-6.59,ACCURACY_VERYGOOD
1484051997091,27.65,-10.07,-7.79,ACCURACY_VERYGOOD
1484051997356,28.37,-4.79,-3.95,ACCURACY_VERYGOOD
1484051997558,18.6,-31.01,-4.01,ACCURACY_VERYGOOD
1484051997853,29.09,-4.19,-8.03,ACCURACY_VERYGOOD
1484051998070,29.09,-4.38,-3.11,ACCURACY_VERYGOOD
1484051998354,15.11,-35.15,-4.67,ACCURACY_VERYGOOD
1484051998580,27.65,-12.96,-8.03,ACCURACY_VERYGOOD
1484051998853,27,-9.89,-8.46,ACCURACY_VERYGOOD
1484051999153,18.6,-30.05,-11.46,ACCURACY_VERYGOOD
1484051999450,27,-0.83,-2.63,ACCURACY_VERYGOOD
1484051999751,20.69,-26.76,-10.38,ACCURACY_VERYGOOD
1484051999954,26.27,-17.39,-12.3,ACCURACY_VERYGOOD
1484052000247,28.37,-6.65,-9.53,ACCURACY_VERYGOOD
1484052000551,11.63,-34.79,-10.19,ACCURACY_VERYGOOD
1484052000860,25.61,-3.17,-11.21,ACCURACY_VERYGOOD
1484052001145,20.03,-28.85,-6.11,ACCURACY_VERYGOOD
1484052001347,20.69,-26.51,-10.97,ACCURACY_VERYGOOD
1484052001548,26.27,-4.92,-12.47,ACCURACY_VERYGOOD
1484052001866,20.69,-27.84,-9.3,ACCURACY_VERYGOOD
1484052002163,24.89,-12.23,-14.88,ACCURACY_VERYGOOD
1484052002445,24.89,-1.19,-8.46,ACCURACY_VERYGOOD
1484052002749,18.6,-30.95,-11.03,ACCURACY_VERYGOOD
1484052003046,22.79,7.79,-11.88,ACCURACY_VERYGOOD
1484052003343,17.94,-33.29,-10.43,ACCURACY_VERYGOOD
1484052003546,27.65,-16.26,-9.11,ACCURACY_VERYGOOD
1484052003842,28.37,2.03,-7.37,ACCURACY_VERYGOOD
1484052004142,13.01,-35.09,-11.63,ACCURACY_VERYGOOD
1484052004375,28.37,-3.83,-11.46,ACCURACY_VERYGOOD
1484052004643,27.65,-18.18,-5.51,ACCURACY_VERYGOOD
1484052004943,22.79,-25.26,-8.46,ACCURACY_VERYGOOD
1484052005255,28.37,-1.74,-2.27,ACCURACY_VERYGOOD
1484052005541,10.92,-35.21,-8.93,ACCURACY_VERYGOOD
1484052005835,28.37,-6.59,-7.37,ACCURACY_VERYGOOD
1484052006037,27,-1.31,-5.63,ACCURACY_VERYGOOD
1484052006341,15.11,-30.23,-8.76,ACCURACY_VERYGOOD
1484052006633,27.65,4.61,-6.53,ACCURACY_VERYGOOD
1484052006878,28.37,-17.1,-6.53,ACCURACY_VERYGOOD
1484052007138,26.27,-29.39,-11.21,ACCURACY_VERYGOOD
1484052007339,27,-3.53,-7.79,ACCURACY_VERYGOOD
1484052007633,14.46,-36.89,-1.67,ACCURACY_VERYGOOD
1484052007835,20.03,-34.07,-3.59,ACCURACY_VERYGOOD
1484052008137,30.47,-0.89,-4.79,ACCURACY_VERYGOOD
1484052008448,10.92,-36.18,-10.67,ACCURACY_VERYGOOD
