timestamp,mx,my,mz,mAc
1482151208069,-3,-23.39,17.87,ACCURACY_VERYGOOD
1482151208365,1.13,-23.87,17.03,ACCURACY_VERYGOOD
1482151208671,3.24,-28.07,14.21,ACCURACY_VERYGOOD
1482151208965,-9.23,-18.6,18.77,ACCURACY_VERYGOOD
1482151209180,-7.19,-21.23,17.87,ACCURACY_VERYGOOD
1482151209464,4.61,-27.84,15.77,ACCURACY_VERYGOOD
1482151209666,5.33,-25.85,14.27,ACCURACY_VERYGOOD
1482151209964,-8.57,-20.76,18.77,ACCURACY_VERYGOOD
1482151210261,4.61,-25.19,14.46,ACCURACY_VERYGOOD
1482151210585,1.86,-26.57,14.03,ACCURACY_VERYGOOD
1482151210861,-5.09,-24.05,15.53,ACCURACY_VERYGOOD
1482151211076,3.89,-30.47,10.61,ACCURACY_VERYGOOD
1482151211361,8.09,-20.39,17.52,ACCURACY_VERYGOOD
1482151211661,3.24,-26.27,15.59,ACCURACY_VERYGOOD
1482151211957,3.24,-24.53,19.02,ACCURACY_VERYGOOD
1482151212182,-1.62,-27.11,18.11,ACCURACY_VERYGOOD
1482151212458,4.61,-26.57,14.03,ACCURACY_VERYGOOD
1482151212757,4.61,-24.77,15.29,ACCURACY_VERYGOOD
1482151213058,-0.89,-27.18,15.96,ACCURACY_VERYGOOD
1482151213356,1.86,-26.21,17.69,ACCURACY_VERYGOOD
1482151213655,-0.89,-23.63,20.69,ACCURACY_VERYGOOD
1482151213856,6,-22.79,18.11,ACCURACY_VERYGOOD
1482151214153,8.81,-18.77,19.37,ACCURACY_VERYGOOD
1482151214457,3.24,-22.73,20.27,ACCURACY_VERYGOOD
1482151214751,1.86,-19.79,24.71,ACCURACY_VERYGOOD
1482151214962,3.89,-24.84,22.43,ACCURACY_VERYGOOD
1482151215253,6.71,-23.69,16.44,ACCURACY_VERYGOOD
1482151215550,5.33,-23.21,19.43,ACCURACY_VERYGOOD
1482151215854,5.33,-24.29,16.19,ACCURACY_VERYGOOD
1482151216148,1.86,-24.53,19.02,ACCURACY_VERYGOOD
1482151216367,-5.09,-24.71,19.61,ACCURACY_VERYGOOD
1482151216650,4.61,-27,13.19,ACCURACY_VERYGOOD
1482151216948,6.71,-16.55,21.6,ACCURACY_VERYGOOD
1482151217250,5.33,-25.19,16.61,ACCURACY_VERYGOOD
1482151217546,6.71,-23.39,20.03,ACCURACY_VERYGOOD
1482151217763,19.97,-20.03,11.93,ACCURACY_VERYGOOD
1482151218047,16.5,-18.6,14.46,ACCURACY_VERYGOOD
1482151218249,1.13,-20.93,21.53,ACCURACY_VERYGOOD
1482151218544,-4.38,-26.93,17.45,ACCURACY_VERYGOOD
1482151218843,1.13,-30.11,11.51,ACCURACY_VERYGOOD
1482151219067,2.51,-29.39,11.69,ACCURACY_VERYGOOD
1482151219344,4.61,-31.43,6.77,ACCURACY_VERYGOOD
1482151219643,1.86,-31.31,13.19,ACCURACY_VERYGOOD
1482151219944,-5.75,-30.23,14.27,ACCURACY_VERYGOOD
1482151220244,-1.62,-32.57,7.85,ACCURACY_VERYGOOD
1482151220540,-5.75,-31.31,13.19,ACCURACY_VERYGOOD
1482151220743,3.24,-33.89,5.27,ACCURACY_VERYGOOD
1482151221040,1.86,-32.45,14.27,ACCURACY_VERYGOOD
1482151221255,-4.38,-30.89,11.93,ACCURACY_VERYGOOD
1482151221538,5.33,-31.31,3.95,ACCURACY_VERYGOOD
1482151221852,5.33,-32.27,9.35,ACCURACY_VERYGOOD
1482151222139,-3,-33.47,3.95,ACCURACY_VERYGOOD
1482151222437,1.13,-33.84,11.69,ACCURACY_VERYGOOD
1482151222734,-7.19,-26.21,19.79,ACCURACY_VERYGOOD
