timestamp,mx,my,mz,mAc
1482747750481,-10.92,-43.07,1.91,ACCURACY_VERYGOOD
1482747750778,-28.31,-33.11,-4.01,ACCURACY_VERYGOOD
1482747751080,-40.73,-1.01,9.3,ACCURACY_VERYGOOD
1482747751377,3.72,-38.39,-19.13,ACCURACY_VERYGOOD
1482747751682,-42.29,-4.61,2.39,ACCURACY_VERYGOOD
1482747751974,-8.03,-33.71,-26.81,ACCURACY_VERYGOOD
1482747752276,-17.81,-26.51,-28.79,ACCURACY_VERYGOOD
1482747752478,-43.02,-8.51,-8.03,ACCURACY_VERYGOOD
1482747752777,7.79,-30.47,-30.05,ACCURACY_VERYGOOD
1482747753073,-25.61,-22.97,-24.11,ACCURACY_VERYGOOD
1482747753275,-39.54,-13.79,-11.93,ACCURACY_VERYGOOD
1482747753478,3.72,-28.07,-32.81,ACCURACY_VERYGOOD
1482747753771,2.33,-26.15,-34.31,ACCURACY_VERYGOOD
1482747754075,-35.93,-20.39,-14.03,ACCURACY_VERYGOOD
1482747754369,19.79,-22.19,-30.89,ACCURACY_VERYGOOD
1482747754671,-31.73,-21.77,-18.71,ACCURACY_VERYGOOD
1482747754876,-26.87,-31.97,-16.37,ACCURACY_VERYGOOD
1482747755168,21.89,-21.65,-32.21,ACCURACY_VERYGOOD
1482747755369,-17.1,-28.61,-24.47,ACCURACY_VERYGOOD
1482747755583,-34.55,-20.39,-16.13,ACCURACY_VERYGOOD
1482747755866,19.13,-22.5,-29.63,ACCURACY_VERYGOOD
1482747756068,12.17,-17.15,-37.07,ACCURACY_VERYGOOD
1482747756364,-22.61,-30.05,-20.03,ACCURACY_VERYGOOD
1482747756667,32.39,1.5,-27.47,ACCURACY_VERYGOOD
1482747756884,32.45,0.17,-30.05,ACCURACY_VERYGOOD
1482747757163,5.27,-39.65,-19.55,ACCURACY_VERYGOOD
1482747757379,40.25,8.39,-17.45,ACCURACY_VERYGOOD
1482747757664,38.87,18.42,-3.53,ACCURACY_VERYGOOD
1482747757964,23.69,-33.59,-0.53,ACCURACY_VERYGOOD
1482747758173,39.23,10.73,10.26,ACCURACY_VERYGOOD
1482747758465,31.55,8.51,25.92,ACCURACY_VERYGOOD
1482747758781,31.67,-19.19,24.05,ACCURACY_VERYGOOD
1482747759058,10.13,12.35,40.73,ACCURACY_VERYGOOD
1482747759270,28.26,-1.86,33.23,ACCURACY_VERYGOOD
1482747759560,29.57,-9.96,29.15,ACCURACY_VERYGOOD
1482747759861,3.72,1.55,44.93,ACCURACY_VERYGOOD
1482747760081,20.45,-8.76,38.7,ACCURACY_VERYGOOD
1482747760357,33.59,-5.69,29.63,ACCURACY_VERYGOOD
1482747760557,23.1,-1.13,40.31,ACCURACY_VERYGOOD
1482747760855,23.1,-3.41,38.09,ACCURACY_VERYGOOD
1482747761058,34.91,-8.57,25.07,ACCURACY_VERYGOOD
