timestamp,uv
1481637634099,0
1481637634402,0
1481637634699,0
1481637634915,0
1481637635197,0
1481637635398,0
1481637635697,0
1481637635995,0
1481637636198,0
1481637636505,0
1481637636711,0
1481637636992,0
1481637637193,0
1481637637405,0
1481637637693,0
1481637637993,0
1481637638303,0
1481637638521,0
1481637638789,0
1481637639090,0
1481637639387,0
1481637639589,0
1481637639888,0
1481637640128,0
1481637640384,0
1481637640585,0
1481637640884,0
1481637641086,0
1481637641387,0
1481637641616,0
1481637641890,0
1481637642182,0
1481637642400,0
1481637642684,0
1481637642983,0
1481637643203,0
1481637643482,0
1481637643782,0
1481637644002,0
1481637644278,0
1481637644484,0
1481637644699,0
1481637644977,0
1481637645290,0
1481637645501,0
1481637645778,0
1481637646075,0
1481637646275,0
1481637646479,0
1481637646772,0
1481637646973,0
1481637647186,0
1481637647396,0
1481637647676,0
1481637647971,0
1481637648274,0
1481637648575,0
1481637648872,0
1481637649172,0
1481637649468,0
1481637649669,0
1481637649873,0
1481637650091,0
1481637650366,0
1481637650666,0
1481637650968,0
1481637651188,0
1481637651463,0
1481637651684,0
1481637651987,0
1481637652262,0
1481637652563,0
1481637652770,0
1481637653065,0
1481637653365,0
1481637653663,0
1481637653958,0
1481637654180,0
1481637654460,0
1481637654689,0
1481637654979,0
1481637655258,0
1481637655556,0
1481637655863,0
1481637656155,0
1481637656356,0
1481637656655,0
1481637656879,0
1481637657153,0
1481637657474,0
1481637657753,0
1481637658050,0
1481637658252,0
1481637658554,0
1481637658849,0
1481637659049,0
1481637659352,0
1481637659662,0
1481637659946,0
1481637660259,0
1481637660547,0
1481637660846,0
1481637661144,0
1481637661444,0
1481637661646,0
1481637661947,0
1481637662242,0
1481637662454,0
1481637662744,0
1481637663042,0
1481637663344,0
1481637663562,0
1481637663841,0
1481637664042,0
1481637664353,0
1481637664641,0
1481637664942,0
1481637665236,0
1481637665537,0
1481637665738,0
1481637666036,0
1481637666335,0
1481637666536,0
1481637666739,0
1481637667032,0
1481637667235,0
1481637667439,0
1481637667689,0
1481637667934,0
1481637668231,0
1481637668531,0
1481637668733,0
1481637669047,0
1481637669328,0
1481637669629,0
1481637669927,0
1481637670136,0
1481637670426,0
1481637670629,0
1481637670847,0
1481637671049,0
1481637671349,0
1481637671624,0
1481637671835,0
1481637672056,0
1481637672323,0
1481637672622,0
1481637672922,0
1481637673126,0
1481637673433,0
1481637673724,0
1481637674019,0
1481637674220,0
1481637674521,0
1481637674831,0
1481637675047,0
1481637675317,0
1481637675517,0
1481637675815,0
1481637676117,0
1481637676416,0
1481637676713,0
1481637676914,0
1481637677119,0
