timestamp,light
1481200551185,64
1481200551585,85
1481200551788,101
1481200552183,158
1481200552383,129
1481200552779,116
1481200552980,138
1481200553380,121
1481200553585,118
1481200553980,128
1481200554180,133
1481200554576,144
1481200554783,156
1481200555177,185
1481200555576,144
1481200555972,146
1481200556172,146
1481200556373,134
1481200556770,151
1481200556972,151
1481200557369,156
1481200557573,190
1481200557967,150
1481200558193,145
1481200558564,167
1481200558768,125
1481200558971,146
1481200559364,115
1481200559569,104
1481200559963,108
1481200560168,98
1481200560385,105
1481200560763,108
1481200560964,102
1481200561184,125
1481200561560,102
1481200561765,108
1481200562160,122
1481200562361,115
1481200562757,128
1481200562960,115
1481200563192,115
1481200563556,97
1481200563760,109
1481200564157,94
1481200564557,97
1481200564956,97
1481200565358,113
1481200565751,117
1481200565951,116
1481200566154,124
1481200566381,124
1481200566750,124
1481200566958,136
1481200567160,137
1481200567548,137
1481200567752,138
1481200568147,129
1481200568552,137
1481200568946,134
1481200569146,144
1481200569349,138
1481200569551,138
1481200569947,147
1481200570149,133
1481200570542,144
1481200570747,108
1481200571141,110
1481200571345,117
1481200571740,127
1481200571940,124
1481200572143,126
1481200572539,125
1481200572741,125
1481200572943,121
1481200573337,123
1481200573539,121
1481200573762,132
1481200574138,137
1481200574338,141
1481200574558,129
1481200574953,142
1481200575352,136
1481200575737,172
1481200576133,148
1481200576333,136
1481200576554,159
1481200576931,118
1481200577329,149
1481200577534,149
1481200577927,149
1481200578170,140
1481200578526,172
1481200578732,167
1481200579127,166
1481200579350,125
1481200579728,162
1481200580124,105
1481200580328,133
1481200580722,122
1481200580924,154
1481200581125,172
1481200581327,136
1481200581721,129
1481200581924,149
1481200582322,97
1481200582721,96
1481200582924,95
1481200583142,105
1481200583523,118
1481200583942,111
1481200584344,115
1481200584715,138
1481200584919,147
1481200585315,146
1481200585715,143
1481200586114,129
1481200586514,99
1481200586915,97
1481200587309,101
1481200587713,114
1481200588109,113
1481200588511,121
1481200588909,121
1481200589306,131
1481200589510,128
1481200589904,143
1481200590110,131
1481200590503,136
1481200590707,133
1481200590912,137
1481200591323,151
1481200591700,157
1481200591903,158
1481200592133,158
1481200592499,136
1481200592704,162
1481200593099,133
1481200593497,129
1481200593698,92
1481200593903,98
1481200594297,125
1481200594497,120
1481200594700,115
1481200595098,120
1481200595498,120
1481200595892,118
1481200596101,120
1481200596317,123
1481200596714,142
1481200597090,136
1481200597295,143
1481200597520,143
1481200597893,144
1481200598094,156
1481200598395,151
1481200598687,128
1481200598895,139
1481200599291,172
1481200599491,151
1481200599884,136
1481200600089,147
1481200600484,153
1481200600689,155
1481200600892,156
1481200601282,186
1481200601485,153
1481200601882,144
1481200602085,170
1481200602285,187
1481200602682,152
1481200602882,171
1481200603279,129
1481200603480,159
1481200603681,144
1481200603894,96
1481200604281,105
1481200604677,105
1481200604882,103
1481200605098,103
1481200605474,102
1481200605681,108
1481200606074,109
1481200606274,111
1481200606476,118
1481200606872,128
1481200607073,124
1481200607275,125
1481200607669,105
1481200607871,88
1481200608074,93
1481200608469,95
1481200608670,110
1481200608872,103
1481200609271,106
1481200609666,114
1481200609888,98
1481200610267,80
1481200610470,73
1481200610867,121
1481200611069,142
