,Unnamed: 0,timestamp,pressure
0,0.0,5000.0,998.6799926757812
1,1.0,5100.0,998.6799926757812
2,2.0,5200.0,998.6799926757812
3,3.0,5300.0,998.739990234375
4,4.0,5400.0,998.739990234375
5,5.0,5500.0,998.7999877929688
6,6.0,5600.0,998.6900024414064
7,7.0,5700.0,998.6900024414064
8,8.0,5800.0,998.6699829101564
9,9.0,5900.0,998.6699829101564
10,10.0,6000.0,998.72998046875
11,11.0,6100.0,998.72998046875
12,12.0,6200.0,998.739990234375
13,13.0,6300.0,998.739990234375
14,14.0,6400.0,998.8099975585938
15,15.0,6500.0,998.7100219726564
16,16.0,6600.0,998.7100219726564
17,17.0,6700.0,998.72998046875
18,18.0,6800.0,998.72998046875
19,19.0,6900.0,998.75
20,20.0,7000.0,998.75
21,21.0,7100.0,998.6900024414064
22,22.0,7200.0,998.6900024414064
23,23.0,7300.0,998.7999877929688
24,24.0,7400.0,998.719970703125
25,25.0,7500.0,998.719970703125
26,26.0,7600.0,998.6699829101564
27,27.0,7700.0,998.6699829101564
28,28.0,7800.0,998.6799926757812
29,29.0,7900.0,998.6799926757812
30,30.0,8000.0,998.72998046875
31,31.0,8100.0,998.72998046875
32,32.0,8200.0,998.7000122070312
33,33.0,8300.0,998.7999877929688
34,34.0,8400.0,998.7999877929688
35,35.0,8500.0,998.75
36,36.0,8600.0,998.75
37,37.0,8700.0,998.7000122070312
38,38.0,8800.0,998.7000122070312
39,39.0,8900.0,998.75
40,40.0,9000.0,998.75
41,41.0,9100.0,998.7999877929688
42,42.0,9200.0,998.8099975585938
43,43.0,9300.0,998.8099975585938
44,44.0,9400.0,998.739990234375
45,45.0,9500.0,998.739990234375
46,46.0,9600.0,998.6599731445312
47,47.0,9700.0,998.6599731445312
48,48.0,9800.0,998.6900024414064
49,49.0,9900.0,998.6900024414064
50,50.0,10000.0,998.7100219726564
51,51.0,10100.0,998.7000122070312
52,52.0,10200.0,998.7000122070312
53,53.0,10300.0,998.7999877929688
54,54.0,10400.0,998.7999877929688
55,55.0,10500.0,998.6799926757812
56,56.0,10600.0,998.6799926757812
57,57.0,10700.0,998.719970703125
58,58.0,10800.0,998.719970703125
59,59.0,10900.0,998.72998046875
60,30.0,8000.0,998.72998046875
61,31.0,8100.0,998.72998046875
62,32.0,8200.0,998.7000122070312
63,33.0,8300.0,998.7999877929688
64,34.0,8400.0,998.7999877929688
65,35.0,8500.0,998.75
66,36.0,8600.0,998.75
67,37.0,8700.0,998.7000122070312
68,38.0,8800.0,998.7000122070312
69,39.0,8900.0,998.75
70,40.0,9000.0,998.75
71,41.0,9100.0,998.7999877929688
72,42.0,9200.0,998.8099975585938
73,43.0,9300.0,998.8099975585938
74,44.0,9400.0,998.739990234375
75,45.0,9500.0,998.739990234375
76,46.0,9600.0,998.6599731445312
77,47.0,9700.0,998.6599731445312
78,48.0,9800.0,998.6900024414064
79,49.0,9900.0,998.6900024414064
80,50.0,10000.0,998.7100219726564
81,51.0,10100.0,998.7000122070312
82,52.0,10200.0,998.7000122070312
83,53.0,10300.0,998.7999877929688
84,54.0,10400.0,998.7999877929688
85,55.0,10500.0,998.6799926757812
86,56.0,10600.0,998.6799926757812
87,57.0,10700.0,998.719970703125
88,58.0,10800.0,998.719970703125
89,59.0,10900.0,998.72998046875
90,60.0,11000.0,998.739990234375
91,61.0,11100.0,998.739990234375
92,62.0,11200.0,998.75
93,63.0,11300.0,998.75
94,64.0,11400.0,998.6900024414064
95,65.0,11500.0,998.6900024414064
96,66.0,11600.0,998.6900024414064
97,67.0,11700.0,998.6900024414064
98,68.0,11800.0,998.7100219726564
99,69.0,11900.0,998.72998046875
100,70.0,12000.0,998.72998046875
101,71.0,12100.0,998.760009765625
102,72.0,12200.0,998.760009765625
103,73.0,12300.0,998.72998046875
104,74.0,12400.0,998.72998046875
105,75.0,12500.0,998.6900024414064
106,76.0,12600.0,998.6900024414064
107,77.0,12700.0,998.739990234375
108,78.0,12800.0,998.7100219726564
109,79.0,12900.0,998.7100219726564
110,80.0,13000.0,998.72998046875
111,81.0,13100.0,998.72998046875
112,82.0,13200.0,998.75
113,83.0,13300.0,998.75
114,84.0,13400.0,998.6500244140624
115,85.0,13500.0,998.6500244140624
116,86.0,13600.0,998.6400146484376
117,87.0,13700.0,998.6799926757812
118,88.0,13800.0,998.6799926757812
119,89.0,13900.0,998.72998046875
120,60.0,11000.0,998.739990234375
121,61.0,11100.0,998.739990234375
122,62.0,11200.0,998.75
123,63.0,11300.0,998.75
124,64.0,11400.0,998.6900024414064
125,65.0,11500.0,998.6900024414064
126,66.0,11600.0,998.6900024414064
127,67.0,11700.0,998.6900024414064
128,68.0,11800.0,998.7100219726564
129,69.0,11900.0,998.72998046875
130,70.0,12000.0,998.72998046875
131,71.0,12100.0,998.760009765625
132,72.0,12200.0,998.760009765625
133,73.0,12300.0,998.72998046875
134,74.0,12400.0,998.72998046875
135,75.0,12500.0,998.6900024414064
136,76.0,12600.0,998.6900024414064
137,77.0,12700.0,998.739990234375
138,78.0,12800.0,998.7100219726564
139,79.0,12900.0,998.7100219726564
140,80.0,13000.0,998.72998046875
