,Unnamed: 0,timestamp,mx,my,mz,mAc
0,0.0,5000.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
1,1.0,5100.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
2,2.0,5200.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
3,3.0,5300.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
4,4.0,5400.0,4.13,13.19,-26.39,ACCURACY_VERYGOOD
5,5.0,5500.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
6,6.0,5600.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
7,7.0,5700.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
8,8.0,5800.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
9,9.0,5900.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
10,5.0,5500.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
11,6.0,5600.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
12,7.0,5700.0,5.57,3.41,-27.47,ACCURACY_VERYGOOD
13,8.0,5800.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
14,9.0,5900.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
15,10.0,6000.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
16,11.0,6100.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
17,12.0,6200.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD
18,13.0,6300.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD
19,14.0,6400.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD
20,10.0,6000.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
21,11.0,6100.0,5.57,-4.55,-25.13,ACCURACY_VERYGOOD
22,12.0,6200.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD
23,13.0,6300.0,-4.01,-18.6,-15.53,ACCURACY_VERYGOOD
24,14.0,6400.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD
25,15.0,6500.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD
26,16.0,6600.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD
27,17.0,6700.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD
28,18.0,6800.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD
29,19.0,6900.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD
30,15.0,6500.0,-3.35,-19.85,-9.59,ACCURACY_VERYGOOD
31,16.0,6600.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD
32,17.0,6700.0,-1.91,-15.77,-15.42,ACCURACY_VERYGOOD
33,18.0,6800.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD
34,19.0,6900.0,0.11,-14.15,-20.52,ACCURACY_VERYGOOD
35,20.0,7000.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
36,21.0,7100.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
37,22.0,7200.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
38,23.0,7300.0,-8.22,-23.93,-13.07,ACCURACY_VERYGOOD
39,24.0,7400.0,-8.22,-23.93,-13.07,ACCURACY_VERYGOOD
40,20.0,7000.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
41,21.0,7100.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
42,22.0,7200.0,-3.29,-19.26,-11.51,ACCURACY_VERYGOOD
43,23.0,7300.0,-8.22,-23.93,-13.07,ACCURACY_VERYGOOD
44,24.0,7400.0,-8.22,-23.93,-13.07,ACCURACY_VERYGOOD
45,25.0,7500.0,-4.73,-18.77,-19.92,ACCURACY_VERYGOOD
46,26.0,7600.0,-4.73,-18.77,-19.92,ACCURACY_VERYGOOD
47,27.0,7700.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
48,28.0,7800.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
49,29.0,7900.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
50,25.0,7500.0,-4.73,-18.77,-19.92,ACCURACY_VERYGOOD
51,26.0,7600.0,-4.73,-18.77,-19.92,ACCURACY_VERYGOOD
52,27.0,7700.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
53,28.0,7800.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
54,29.0,7900.0,-4.73,-12.53,-25.68,ACCURACY_VERYGOOD
55,30.0,8000.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
56,31.0,8100.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
57,32.0,8200.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
58,33.0,8300.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
59,34.0,8400.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
60,30.0,8000.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
61,31.0,8100.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
62,32.0,8200.0,-5.4,-3.0,-30.42,ACCURACY_VERYGOOD
63,33.0,8300.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
64,34.0,8400.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
65,35.0,8500.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
66,36.0,8600.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
67,37.0,8700.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
68,38.0,8800.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
69,39.0,8900.0,-1.91,-15.11,-22.31,ACCURACY_VERYGOOD
70,35.0,8500.0,-3.29,1.37,-28.31,ACCURACY_VERYGOOD
71,36.0,8600.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
72,37.0,8700.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
73,38.0,8800.0,-1.19,-4.25,-28.68,ACCURACY_VERYGOOD
74,39.0,8900.0,-1.91,-15.11,-22.31,ACCURACY_VERYGOOD
