,Unnamed: 0,timestamp,light
0,0.0,5000.0,105.0
1,1.0,5100.0,105.0
2,2.0,5200.0,105.0
3,3.0,5300.0,105.0
4,4.0,5400.0,105.0
5,5.0,5500.0,105.0
6,6.0,5600.0,105.0
7,7.0,5700.0,105.0
8,8.0,5800.0,117.0
9,9.0,5900.0,117.0
10,10.0,6000.0,117.0
11,86.0,13600.0,79.0
12,87.0,13700.0,79.0
13,88.0,13800.0,80.0
14,89.0,13900.0,80.0
15,90.0,14000.0,80.0
16,91.0,14100.0,80.0
17,92.0,14200.0,58.0
18,93.0,14300.0,58.0
19,94.0,14400.0,34.0
20,10.0,6000.0,117.0
21,86.0,13600.0,79.0
22,87.0,13700.0,79.0
23,88.0,13800.0,80.0
24,89.0,13900.0,80.0
25,90.0,14000.0,80.0
26,91.0,14100.0,80.0
27,92.0,14200.0,58.0
28,93.0,14300.0,58.0
29,94.0,14400.0,34.0
30,95.0,14500.0,34.0
31,96.0,14600.0,17.0
32,97.0,14700.0,17.0
33,98.0,14800.0,14.0
34,99.0,14900.0,14.0
35,100.0,15000.0,43.0
36,101.0,15100.0,43.0
37,102.0,15200.0,87.0
38,103.0,15300.0,87.0
39,104.0,15400.0,118.0
40,95.0,14500.0,34.0
41,96.0,14600.0,17.0
42,97.0,14700.0,17.0
43,98.0,14800.0,14.0
44,99.0,14900.0,14.0
45,100.0,15000.0,43.0
46,101.0,15100.0,43.0
47,102.0,15200.0,87.0
48,103.0,15300.0,87.0
49,104.0,15400.0,118.0
50,105.0,15500.0,118.0
51,106.0,15600.0,131.0
52,107.0,15700.0,131.0
53,108.0,15800.0,118.0
54,109.0,15900.0,118.0
55,110.0,16000.0,141.0
56,111.0,16100.0,141.0
57,112.0,16200.0,120.0
58,113.0,16300.0,120.0
59,114.0,16400.0,84.0
60,105.0,15500.0,118.0
61,106.0,15600.0,131.0
62,107.0,15700.0,131.0
63,108.0,15800.0,118.0
64,109.0,15900.0,118.0
65,110.0,16000.0,141.0
66,111.0,16100.0,141.0
67,112.0,16200.0,120.0
68,113.0,16300.0,120.0
69,114.0,16400.0,84.0
70,115.0,16500.0,84.0
71,116.0,16600.0,152.0
72,117.0,16700.0,152.0
73,118.0,16800.0,190.0
74,119.0,16900.0,190.0
75,120.0,17000.0,190.0
76,121.0,17100.0,190.0
77,122.0,17200.0,162.0
78,123.0,17300.0,162.0
79,124.0,17400.0,123.0
80,115.0,16500.0,84.0
81,116.0,16600.0,152.0
82,117.0,16700.0,152.0
83,118.0,16800.0,190.0
84,119.0,16900.0,190.0
85,120.0,17000.0,190.0
86,121.0,17100.0,190.0
87,122.0,17200.0,162.0
88,123.0,17300.0,162.0
89,124.0,17400.0,123.0
90,125.0,17500.0,123.0
91,126.0,17600.0,105.0
92,127.0,17700.0,105.0
93,128.0,17800.0,107.0
94,129.0,17900.0,107.0
95,130.0,18000.0,79.0
96,131.0,18100.0,79.0
97,132.0,18200.0,79.0
98,133.0,18300.0,79.0
99,134.0,18400.0,59.0
100,125.0,17500.0,123.0
101,126.0,17600.0,105.0
102,127.0,17700.0,105.0
103,128.0,17800.0,107.0
104,129.0,17900.0,107.0
105,130.0,18000.0,79.0
106,131.0,18100.0,79.0
107,132.0,18200.0,79.0
