,timestamp,mx,my,mz,grx,gry,grz,pressure,gx,gy,gz,ax,ay,az,lax,lay,laz
0,5000.0,-7.578999996185303,-8.987000465393066,-31.23699951171875,1.9939383268356323,-9.546849250793457,1.025803804397583,999.8200073242188,-0.07391469180583954,0.5552765130996704,0.6298020482063293,1.3120225667953491,-17.60097312927246,1.6023194789886477,1.3621338605880735,0.25974082946777344,1.0254285335540771
1,5100.0,-7.933000087738037,-10.79699993133545,-30.257999420166016,1.9939383268356323,-9.546849250793457,1.025803804397583,999.8200073242188,-0.07391469180583954,0.5552765130996704,0.6298020482063293,1.3120225667953491,-17.60097312927246,1.6023194789886477,1.3621338605880735,0.25974082946777344,1.0254285335540771
2,5200.0,-8.75,-11.8100004196167,-29.03400039672852,1.9939383268356323,-9.546849250793457,1.025803804397583,999.8200073242188,-0.07391469180583954,0.5552765130996704,0.6298020482063293,1.3120225667953491,-17.60097312927246,1.6023194789886477,1.3621338605880735,0.25974082946777344,1.0254285335540771
3,5300.0,-9.329999923706056,-11.8100004196167,-28.702999114990234,1.9218612909317017,-9.55192756652832,1.1124463081359863,999.8300170898438,-0.3604104816913605,-0.06444628536701202,-0.1310305893421173,3.356072187423706,-9.287108421325684,2.0512323379516597,-0.8737994432449341,1.138702392578125,0.6263426542282104
4,5400.0,-9.996999740600586,-12.192999839782715,-28.01799964904785,1.9218612909317017,-9.55192756652832,1.1124463081359863,999.8300170898438,-0.3604104816913605,-0.06444628536701202,-0.1310305893421173,3.356072187423706,-9.287108421325684,2.0512323379516597,-0.8737994432449341,1.138702392578125,0.6263426542282104
5,5500.0,-10.359999656677246,-10.642999649047852,-28.01799964904785,1.8721555471420288,-9.549068450927734,1.2168337106704712,999.8499755859376,-1.213483810424805,-0.04734205827116966,-0.8649851679801941,1.0480618476867676,-8.413225173950195,1.7387889623641968,-0.6086156368255615,0.916773796081543,0.7972885370254517
6,5600.0,-9.994000434875488,-5.828000068664551,-28.01799964904785,2.1690988540649414,-9.518519401550293,0.9290753602981568,999.9199829101564,-0.7483099102973938,0.499382346868515,0.09804387390613556,1.2635399103164673,-8.632294654846191,2.014122247695924,3.6488113403320312,-4.449851989746094,-2.034597873687744
7,5700.0,-7.203000068664551,-2.358999967575073,-28.77799987792969,2.1690988540649414,-9.518519401550293,0.9290753602981568,999.9199829101564,-0.7483099102973938,0.499382346868515,0.09804387390613556,1.2635399103164673,-8.632294654846191,2.014122247695924,3.6488113403320312,-4.449851989746094,-2.034597873687744
8,5800.0,-6.540999889373777,-1.508999943733215,-29.089000701904297,2.191656351089477,-9.532085418701172,0.7115852832794191,999.9099731445312,0.2678644061088562,-0.09407325088977814,-0.3674354553222656,5.817910194396973,-13.968371391296387,-1.105522632598877,0.3503873348236084,-0.7444267272949219,-1.9434020519256592
9,5900.0,-6.445000171661378,1.5440000295639038,-29.44099998474121,2.191656351089477,-9.532085418701172,0.7115852832794191,999.9099731445312,0.2678644061088562,-0.09407325088977814,-0.3674354553222656,5.817910194396973,-13.968371391296387,-1.105522632598877,0.3503873348236084,-0.7444267272949219,-1.9434020519256592
10,6000.0,-6.126999855041504,1.2200000286102295,-29.44099998474121,2.1234056949615483,-9.554171562194824,0.6159271001815796,999.9199829101564,-0.4734205603599548,0.4105014503002167,-0.35643985867500305,2.542043685913086,-10.276512145996094,-1.2318167686462402,-0.6449861526489258,-0.12917709350585938,-0.8840776681900024
11,6100.0,-6.126999855041504,1.2200000286102295,-29.44099998474121,2.1234056949615483,-9.554171562194824,0.6159271001815796,999.9199829101564,-0.4734205603599548,0.4105014503002167,-0.35643985867500305,2.542043685913086,-10.276512145996094,-1.2318167686462402,-0.6449861526489258,-0.12917709350585938,-0.8840776681900024
12,6200.0,-6.436999797821045,1.995000004768372,-29.44099998474121,2.0386826992034908,-9.574342727661133,0.5883166193962097,999.9299926757812,0.3597996234893799,-0.1713477075099945,-0.2678644061088562,1.4784195423126218,-9.683348655700684,-0.26815059781074524,-1.0211470127105713,0.9653921127319336,-0.3237573206424713
13,6300.0,-6.808000087738037,1.995000004768372,-29.77700042724609,2.0386826992034908,-9.574342727661133,0.5883166193962097,999.9299926757812,0.3597996234893799,-0.1713477075099945,-0.2678644061088562,1.4784195423126218,-9.683348655700684,-0.26815059781074524,-1.0211470127105713,0.9653921127319336,-0.3237573206424713
14,6400.0,-6.808000087738037,1.995000004768372,-29.77700042724609,2.061692476272583,-9.573941230773926,0.5093699097633362,999.9099731445312,0.9666942358016968,-0.3045163154602051,0.12950342893600464,1.0175356864929201,-8.608950614929201,0.2645592987537384,-0.3438527584075928,2.562521457672119,-0.849945068359375
15,6500.0,-6.808000087738037,0.5429999828338623,-30.1299991607666,2.2406976222991943,-9.524823188781738,0.6537421345710754,999.8900146484376,1.5143349170684814,-0.13255776464939115,0.8866708874702454,1.7178397178649902,-7.0114197731018075,-0.3405751883983612,2.9601070880889893,-5.454500198364258,1.674020528793335
16,6600.0,-6.498000144958496,-2.322000026702881,-30.1299991607666,2.2406976222991943,-9.524823188781738,0.6537421345710754,999.8900146484376,1.5143349170684814,-0.13255776464939115,0.8866708874702454,1.7178397178649902,-7.0114197731018075,-0.3405751883983612,2.9601070880889893,-5.454500198364258,1.674020528793335
