,timestamp,ax,ay,az,timestamp,mx,my,mz,timestamp,gx,gy,gz,timestamp,lax,lay,laz,timestamp,pressure,timestamp,grx,gry,grz
0,5000.0,1.3120225667953491,-17.60097312927246,1.6023194789886477,5000.0,-7.578999996185303,-8.987000465393066,-31.23699951171875,5000.0,-0.07391469180583954,0.5552765130996704,0.6298020482063293,5000.0,1.3621338605880735,0.25974082946777344,1.0254285335540771,5000.0,999.8200073242188,5000.0,1.9939383268356323,-9.546849250793457,1.025803804397583
1,5100.0,1.3120225667953491,-17.60097312927246,1.6023194789886477,5100.0,-7.933000087738037,-10.79699993133545,-30.257999420166016,5100.0,-0.07391469180583954,0.5552765130996704,0.6298020482063293,5100.0,1.3621338605880735,0.25974082946777344,1.0254285335540771,5100.0,999.8200073242188,5100.0,1.9939383268356323,-9.546849250793457,1.025803804397583
2,5200.0,1.3120225667953491,-17.60097312927246,1.6023194789886477,5200.0,-8.75,-11.8100004196167,-29.03400039672852,5200.0,-0.07391469180583954,0.5552765130996704,0.6298020482063293,5200.0,1.3621338605880735,0.25974082946777344,1.0254285335540771,5200.0,999.8200073242188,5200.0,1.9939383268356323,-9.546849250793457,1.025803804397583
3,5300.0,3.356072187423706,-9.287108421325684,2.0512323379516597,5300.0,-9.329999923706056,-11.8100004196167,-28.702999114990234,5300.0,-0.3604104816913605,-0.06444628536701202,-0.1310305893421173,5300.0,-0.8737994432449341,1.138702392578125,0.6263426542282104,5300.0,999.8300170898438,5300.0,1.9218612909317017,-9.55192756652832,1.1124463081359863
4,5400.0,3.356072187423706,-9.287108421325684,2.0512323379516597,5400.0,-9.996999740600586,-12.192999839782715,-28.01799964904785,5400.0,-0.3604104816913605,-0.06444628536701202,-0.1310305893421173,5400.0,-0.8737994432449341,1.138702392578125,0.6263426542282104,5400.0,999.8300170898438,5400.0,1.9218612909317017,-9.55192756652832,1.1124463081359863
5,5500.0,1.0480618476867676,-8.413225173950195,1.7387889623641968,5500.0,-10.359999656677246,-10.642999649047852,-28.01799964904785,5500.0,-1.213483810424805,-0.04734205827116966,-0.8649851679801941,5500.0,-0.6086156368255615,0.916773796081543,0.7972885370254517,5500.0,999.8499755859376,5500.0,1.8721555471420288,-9.549068450927734,1.2168337106704712
6,5600.0,1.2635399103164673,-8.632294654846191,2.014122247695924,5600.0,-9.994000434875488,-5.828000068664551,-28.01799964904785,5600.0,-0.7483099102973938,0.499382346868515,0.09804387390613556,5600.0,3.6488113403320312,-4.449851989746094,-2.034597873687744,5600.0,999.9199829101564,5600.0,2.1690988540649414,-9.518519401550293,0.9290753602981568
7,5700.0,1.2635399103164673,-8.632294654846191,2.014122247695924,5700.0,-7.203000068664551,-2.358999967575073,-28.77799987792969,5700.0,-0.7483099102973938,0.499382346868515,0.09804387390613556,5700.0,3.6488113403320312,-4.449851989746094,-2.034597873687744,5700.0,999.9199829101564,5700.0,2.1690988540649414,-9.518519401550293,0.9290753602981568
8,5800.0,5.817910194396973,-13.968371391296387,-1.105522632598877,5800.0,-6.540999889373777,-1.508999943733215,-29.089000701904297,5800.0,0.2678644061088562,-0.09407325088977814,-0.3674354553222656,5800.0,0.3503873348236084,-0.7444267272949219,-1.9434020519256592,5800.0,999.9099731445312,5800.0,2.191656351089477,-9.532085418701172,0.7115852832794191
9,5900.0,5.817910194396973,-13.968371391296387,-1.105522632598877,5900.0,-6.445000171661378,1.5440000295639038,-29.44099998474121,5900.0,0.2678644061088562,-0.09407325088977814,-0.3674354553222656,5900.0,0.3503873348236084,-0.7444267272949219,-1.9434020519256592,5900.0,999.9099731445312,5900.0,2.191656351089477,-9.532085418701172,0.7115852832794191
