,timestamp,mx,my,mz,mAc
0,5000.0,89.22,50.09,47.45,ACCURACY_BAD
1,5100.0,89.22,50.09,47.45,ACCURACY_BAD
2,5200.0,88.55,48.53,47.7,ACCURACY_BAD
3,5300.0,92.04,49.43,47.21,ACCURACY_BAD
4,5400.0,90.65,51.0,47.03,ACCURACY_BAD
5,5500.0,89.22,49.68,48.71,ACCURACY_BAD
6,5600.0,88.55,48.36,48.29,ACCURACY_BAD
7,5700.0,88.55,48.36,48.29,ACCURACY_BAD
8,5800.0,89.22,49.43,49.37,ACCURACY_BAD
9,5900.0,89.22,49.43,49.37,ACCURACY_BAD
10,6000.0,90.65,49.68,48.71,ACCURACY_BAD
11,6100.0,89.22,48.18,48.95,ACCURACY_BAD
12,6200.0,89.93,49.25,49.97,ACCURACY_BAD
13,6300.0,89.22,49.43,47.21,ACCURACY_BAD
14,6400.0,89.22,49.43,47.21,ACCURACY_BAD
15,6500.0,88.55,49.43,47.21,ACCURACY_BAD
16,6600.0,87.83,48.53,47.7,ACCURACY_BAD
17,6700.0,89.93,49.68,48.71,ACCURACY_BAD
18,6800.0,90.65,48.95,46.37,ACCURACY_BAD
19,6900.0,89.22,47.87,47.45,ACCURACY_BAD
20,7000.0,90.65,50.34,48.95,ACCURACY_BAD
21,7100.0,90.65,50.34,48.95,ACCURACY_BAD
22,7200.0,89.22,47.45,48.71,ACCURACY_BAD
23,7300.0,89.22,47.45,48.71,ACCURACY_BAD
24,7400.0,90.65,48.53,47.7,ACCURACY_BAD
25,7500.0,89.93,49.86,48.11,ACCURACY_BAD
26,7600.0,91.31,49.43,47.21,ACCURACY_BAD
27,7700.0,89.93,48.59,49.79,ACCURACY_BAD
28,7800.0,90.65,49.2,47.87,ACCURACY_BAD
29,7900.0,90.65,49.86,48.11,ACCURACY_BAD
30,8000.0,90.65,49.68,48.71,ACCURACY_BAD
31,8100.0,88.55,49.86,48.11,ACCURACY_BAD
32,8200.0,89.93,48.95,46.37,ACCURACY_BAD
33,8300.0,90.65,48.18,48.95,ACCURACY_BAD
34,8400.0,90.65,49.61,46.55,ACCURACY_BAD
35,8500.0,89.93,48.18,48.95,ACCURACY_BAD
36,8600.0,90.65,49.68,48.71,ACCURACY_BAD
37,8700.0,90.65,49.68,48.71,ACCURACY_BAD
38,8800.0,88.55,48.95,46.37,ACCURACY_BAD
39,8900.0,92.75,49.68,48.71,ACCURACY_BAD
40,9000.0,91.31,50.57,48.36,ACCURACY_BAD
41,9100.0,90.65,49.73,50.87,ACCURACY_BAD
42,9200.0,90.65,49.43,47.21,ACCURACY_BAD
43,9300.0,89.22,48.95,48.53,ACCURACY_BAD
44,9400.0,92.04,48.77,49.13,ACCURACY_BAD
45,9500.0,89.93,49.2,47.87,ACCURACY_BAD
46,9600.0,89.22,48.36,48.29,ACCURACY_BAD
47,9700.0,89.93,48.95,46.37,ACCURACY_BAD
48,9800.0,89.22,49.43,47.21,ACCURACY_BAD
49,9900.0,89.22,49.43,47.21,ACCURACY_BAD
50,10000.0,90.65,50.75,47.63,ACCURACY_BAD
51,10100.0,89.22,48.77,46.97,ACCURACY_BAD
52,10200.0,90.65,48.77,46.97,ACCURACY_BAD
53,10300.0,90.65,48.36,48.29,ACCURACY_BAD
54,10400.0,90.65,48.36,48.29,ACCURACY_BAD
55,10500.0,90.65,50.09,47.45,ACCURACY_BAD
56,10600.0,89.93,49.02,50.7,ACCURACY_BAD
57,10700.0,90.65,50.27,46.79,ACCURACY_BAD
58,10800.0,88.55,49.79,45.95,ACCURACY_BAD
59,10900.0,89.93,50.52,46.2,ACCURACY_BAD
60,11000.0,90.65,50.27,46.79,ACCURACY_BAD
61,11100.0,89.22,49.43,47.21,ACCURACY_BAD
62,11200.0,88.55,47.21,47.27,ACCURACY_BAD
63,11300.0,88.55,47.21,47.27,ACCURACY_BAD
64,11400.0,89.93,49.2,47.87,ACCURACY_BAD
65,11500.0,91.31,48.77,46.97,ACCURACY_BAD
66,11600.0,92.04,48.95,48.53,ACCURACY_BAD
67,11700.0,91.31,50.09,47.45,ACCURACY_BAD
68,11800.0,89.93,48.77,49.13,ACCURACY_BAD
69,11900.0,90.65,47.21,47.27,ACCURACY_BAD
70,12000.0,89.22,49.43,49.37,ACCURACY_BAD
71,12100.0,91.31,48.95,48.53,ACCURACY_BAD
72,12200.0,89.22,50.75,47.63,ACCURACY_BAD
73,12300.0,90.65,49.2,45.77,ACCURACY_BAD
74,12400.0,90.65,47.87,47.45,ACCURACY_BAD
75,12500.0,90.65,47.87,47.45,ACCURACY_BAD
76,12600.0,89.93,48.36,48.29,ACCURACY_BAD
77,12700.0,88.55,49.43,49.37,ACCURACY_BAD
78,12800.0,90.65,48.95,48.53,ACCURACY_BAD
79,12900.0,89.93,48.36,48.29,ACCURACY_BAD
80,13000.0,88.55,48.95,48.53,ACCURACY_BAD
81,13100.0,89.93,48.95,46.37,ACCURACY_BAD
82,13200.0,89.93,49.43,47.21,ACCURACY_BAD
83,13300.0,89.93,50.52,46.2,ACCURACY_BAD
84,13400.0,89.22,50.57,48.36,ACCURACY_BAD
85,13500.0,89.93,49.43,47.21,ACCURACY_BAD
86,13600.0,89.93,49.79,45.95,ACCURACY_BAD
87,13700.0,89.93,48.11,46.79,ACCURACY_BAD
88,13800.0,89.93,49.2,47.87,ACCURACY_BAD
89,13900.0,89.93,49.2,47.87,ACCURACY_BAD
90,14000.0,92.04,49.61,46.55,ACCURACY_BAD
91,14100.0,89.93,50.09,47.45,ACCURACY_BAD
92,14200.0,89.93,49.61,46.55,ACCURACY_BAD
93,14300.0,91.31,50.27,46.79,ACCURACY_BAD
94,14400.0,92.04,50.21,44.63,ACCURACY_BAD
95,14500.0,89.93,50.52,46.2,ACCURACY_BAD
96,14600.0,90.65,50.52,46.2,ACCURACY_BAD
97,14700.0,90.65,50.52,46.2,ACCURACY_BAD
98,14800.0,91.31,50.52,46.2,ACCURACY_BAD
99,14900.0,89.93,49.2,45.77,ACCURACY_BAD
100,15000.0,90.65,48.29,46.13,ACCURACY_BAD
101,15100.0,90.65,48.29,46.13,ACCURACY_BAD
102,15200.0,92.04,49.43,47.21,ACCURACY_BAD
103,15300.0,89.93,48.95,46.37,ACCURACY_BAD
104,15400.0,91.31,49.2,47.87,ACCURACY_BAD
105,15500.0,91.31,48.29,46.13,ACCURACY_BAD
106,15600.0,89.93,50.27,46.79,ACCURACY_BAD
