,timestamp,uv
450,50000.0,0.0
2124,217400.0,0.0
496,54600.0,0.05
497,54700.0,0.0
498,54800.0,0.0
499,54900.0,0.0
2544,259400.0,0.05
2545,259500.0,0.05
2546,259600.0,0.0
2547,259700.0,0.0
2548,259800.0,0.0
508,55800.0,0.05
509,55900.0,0.0
510,56000.0,0.0
511,56100.0,0.0
560,61000.0,0.11
561,61100.0,0.0
562,61200.0,0.0
563,61300.0,0.0
2614,266400.0,0.05
2615,266500.0,0.11
2616,266600.0,0.0
2617,266700.0,0.0
2618,266800.0,0.0
586,63600.0,0.05
587,63700.0,0.0
588,63800.0,0.0
589,63900.0,0.0
2635,268500.0,0.11
2636,268600.0,0.0
2637,268700.0,0.0
2638,268800.0,0.0
2654,270400.0,0.11
2655,270500.0,0.0
2656,270600.0,0.0
2657,270700.0,0.0
626,67600.0,0.05
627,67700.0,0.0
628,67800.0,0.0
629,67900.0,0.0
648,69800.0,0.11
649,69900.0,0.0
650,70000.0,0.0
651,70100.0,0.0
672,72200.0,0.05
673,72300.0,0.0
674,72400.0,0.0
675,72500.0,0.0
2724,277400.0,0.05
2725,277500.0,0.0
2726,277600.0,0.0
2727,277700.0,0.0
700,75000.0,0.05
701,75100.0,0.0
702,75200.0,0.0
703,75300.0,0.05
704,75400.0,0.0
705,75500.0,0.0
706,75600.0,0.0
2757,280700.0,0.05
2758,280800.0,0.0
2759,280900.0,0.0
2760,281000.0,0.0
2796,284600.0,0.05
2797,284700.0,0.0
2798,284800.0,0.0
2799,284900.0,0.0
2816,286600.0,0.11
2817,286700.0,0.0
2818,286800.0,0.0
2819,286900.0,0.05
2820,287000.0,0.0
2821,287100.0,0.0
2822,287200.0,0.0
785,83500.0,0.05
786,83600.0,0.0
787,83700.0,0.0
788,83800.0,0.0
2839,288900.0,0.11
2840,289000.0,0.0
2841,289100.0,0.0
2842,289200.0,0.0
2853,290300.0,0.16
2854,290400.0,0.0
2855,290500.0,0.0
2856,290600.0,0.0
811,86100.0,0.05
812,86200.0,0.0
813,86300.0,0.0
814,86400.0,0.0
815,86500.0,0.05
816,86600.0,0.0
817,86700.0,0.0
818,86800.0,0.0
2876,292600.0,0.05
2877,292700.0,0.0
2878,292800.0,0.0
2879,292900.0,0.0
832,88200.0,0.05
833,88300.0,0.0
834,88400.0,0.0
835,88500.0,0.0
836,88600.0,0.0
837,88700.0,0.0
838,88800.0,0.0
839,88900.0,0.0
840,89000.0,0.0
841,89100.0,0.0
842,89200.0,0.05
843,89300.0,0.0
844,89400.0,0.0
845,89500.0,0.0
2892,294200.0,0.05
2893,294300.0,0.0
2894,294400.0,0.0
2895,294500.0,0.0
2896,294600.0,0.0
2897,294700.0,0.0
2898,294800.0,0.0
2899,294900.0,0.0
872,92200.0,0.11
873,92300.0,0.0
874,92400.0,0.0
875,92500.0,0.0
876,92600.0,0.05
877,92700.0,0.0
878,92800.0,0.0
879,92900.0,0.0
928,97800.0,0.11
929,97900.0,0.0
930,98000.0,0.0
931,98100.0,0.0
963,101300.0,0.05
964,101400.0,0.0
965,101500.0,0.0
966,101600.0,0.0
1019,106900.0,0.05
1020,107000.0,0.05
1021,107100.0,0.0
1022,107200.0,0.0
1023,107300.0,0.0
1046,109600.0,0.05
1047,109700.0,0.0
1048,109800.0,0.0
1049,109900.0,0.0
1050,110000.0,0.0
1051,110100.0,0.0
1052,110200.0,0.0
1053,110300.0,0.0
1054,110400.0,0.0
1055,110500.0,0.05
1056,110600.0,0.0
1057,110700.0,0.0
1058,110800.0,0.0
1116,116600.0,0.11
1117,116700.0,0.0
1118,116800.0,0.0
1119,116900.0,0.0
1120,117000.0,0.0
1121,117100.0,0.0
1122,117200.0,0.0
1123,117300.0,0.0
1124,117400.0,0.0
1125,117500.0,0.05
1126,117600.0,0.0
1127,117700.0,0.0
1128,117800.0,0.0
1129,117900.0,0.0
1130,118000.0,0.0
1131,118100.0,0.11
1132,118200.0,0.0
1133,118300.0,0.0
1134,118400.0,0.0
1187,123700.0,0.05
1188,123800.0,0.0
1189,123900.0,0.0
1190,124000.0,0.0
1191,124100.0,0.0
1192,124200.0,0.0
1193,124300.0,0.0
1194,124400.0,0.0
1195,124500.0,0.05
1196,124600.0,0.0
1197,124700.0,0.0
1198,124800.0,0.0
1275,132500.0,0.05
1276,132600.0,0.0
1277,132700.0,0.0
1278,132800.0,0.0
1296,134600.0,0.05
1297,134700.0,0.0
1298,134800.0,0.0
1299,134900.0,0.0
1312,136200.0,0.05
1313,136300.0,0.0
1314,136400.0,0.0
1315,136500.0,0.0
1316,136600.0,0.0
1317,136700.0,0.0
1318,136800.0,0.05
1319,136900.0,0.0
1320,137000.0,0.0
1321,137100.0,0.11
1322,137200.0,0.0
1323,137300.0,0.0
1324,137400.0,0.0
1346,139600.0,0.05
1347,139700.0,0.0
1348,139800.0,0.0
1349,139900.0,0.0
1350,140000.0,0.0
1351,140100.0,0.05
1352,140200.0,0.0
1353,140300.0,0.0
1354,140400.0,0.0
1355,140500.0,0.22
1356,140600.0,0.0
1357,140700.0,0.0
1358,140800.0,0.0
1372,142200.0,0.05
1373,142300.0,0.0
1374,142400.0,0.0
1375,142500.0,0.0
1376,142600.0,0.0
1377,142700.0,0.0
1378,142800.0,0.0
1379,142900.0,0.0
1380,143000.0,0.0
1381,143100.0,0.11
1382,143200.0,0.0
1383,143300.0,0.0
1384,143400.0,0.0
1385,143500.0,0.0
1386,143600.0,0.0
1387,143700.0,0.0
1388,143800.0,0.0
1389,143900.0,0.05
1390,144000.0,0.0
1391,144100.0,0.11
1392,144200.0,0.0
1393,144300.0,0.0
1394,144400.0,0.0
1395,144500.0,0.0
1396,144600.0,0.0
1397,144700.0,0.0
1398,144800.0,0.0
1399,144900.0,0.05
1400,145000.0,0.0
1401,145100.0,0.0
1402,145200.0,0.0
1517,156700.0,0.05
1518,156800.0,0.0
1519,156900.0,0.0
1520,157000.0,0.0
1610,166000.0,0.05
1611,166100.0,0.0
1612,166200.0,0.0
1613,166300.0,0.0
1622,167200.0,0.11
1623,167300.0,0.0
1624,167400.0,0.0
1625,167500.0,0.0
1635,168500.0,0.05
1636,168600.0,0.0
1637,168700.0,0.0
1638,168800.0,0.0
1639,168900.0,0.0
1640,169000.0,0.0
1641,169100.0,0.0
1642,169200.0,0.0
1643,169300.0,0.05
1644,169400.0,0.0
1645,169500.0,0.0
1646,169600.0,0.0
1744,179400.0,0.11
1745,179500.0,0.0
1746,179600.0,0.05
1747,179700.0,0.0
1748,179800.0,0.0
1749,179900.0,0.0
1854,190400.0,0.11
1855,190500.0,0.0
1856,190600.0,0.0
1857,190700.0,0.0
1868,191800.0,0.05
1869,191900.0,0.0
1870,192000.0,0.0
1871,192100.0,0.0
1961,201100.0,0.0
1962,201200.0,0.0
1963,201300.0,0.0
1985,203500.0,0.05
1986,203600.0,0.0
1987,203700.0,0.0
1988,203800.0,0.0
2031,208100.0,0.05
2032,208200.0,0.0
2033,208300.0,0.11
2034,208400.0,0.0
2035,208500.0,0.0
2036,208600.0,0.0
